booking_date,travel_date,destination,supplier,product_category,customer_price_eur,quoted_cost_eur,discount_rate,manager,acquisition_channel,customer_segment,customer_type,party_size,trip_duration_days,booking_lead_days,payment_method,installments,manual_exception,travel_month
2024-12-29,2025-01-08,Rome,Cedar,standard,1706.51,1214.74,0.08,Manager 8,paid_search,leisure,returning,3,4,10,card,3,true,1
2025-11-21,2026-01-17,Rome,BlueWing,standard,2368.24,1568.3,0.05,Manager 1,paid_search,leisure,returning,2,5,57,bank_transfer,1,false,1
2025-01-17,2025-02-28,Reykjavik,Cedar,standard,3435.31,2522.82,0.12,Manager 4,paid_search,leisure,returning,3,2,42,card,3,false,2
2025-02-18,2025-05-12,Tokyo,BlueWing,standard,3720.49,2673.63,0.12,Manager 5,partner,leisure,returning,3,4,83,card,3,false,5
2025-09-29,2025-12-05,Reykjavik,BlueWing,premium,3993.95,3140.61,0.05,Manager 1,direct,family,new,3,9,67,card,1,false,12
2024-12-24,2025-03-10,Lisbon,Atlas,standard,2969.76,2203.43,0.18,Manager 4,paid_search,leisure,new,3,17,76,card,1,false,3
2024-10-31,2025-02-28,Zanzibar,DeltaSun,standard,3086.76,2293.13,0.18,Manager 3,referral,family,returning,6,5,120,card,1,true,2
2024-12-23,2025-04-03,Rome,Cedar,standard,2853.7,2096.48,0.05,Manager 3,direct,leisure,returning,2,14,101,bank_transfer,1,false,4
2025-08-17,2025-10-03,Rome,BlueWing,premium,3040.42,2236.81,0.18,Manager 4,paid_search,leisure,new,1,9,47,wallet,1,false,10
2025-03-26,2025-03-28,Tokyo,Cedar,standard,2276.03,1697.78,0.08,Manager 4,partner,corporate,returning,2,9,2,bank_transfer,1,false,3
2025-08-16,2025-12-12,Zanzibar,DeltaSun,luxury,6143.55,4334.63,0.05,Manager 2,paid_search,family,returning,4,4,118,card,3,false,12
2024-01-18,2024-03-18,Rome,DeltaSun,standard,1759.17,1167.86,0.05,Manager 7,direct,leisure,returning,3,10,60,bank_transfer,1,false,3
2025-01-05,2025-05-17,Tokyo,Cedar,premium,4150.32,3109.73,0.03,Manager 7,paid_search,leisure,new,1,12,132,bank_transfer,2,false,5
2024-08-10,2024-08-25,Rome,BlueWing,standard,2279.64,1526.53,0.03,Manager 3,paid_search,corporate,new,2,9,15,bank_transfer,1,false,8
2024-02-14,2024-06-07,Lisbon,Atlas,standard,2081.05,1605.21,0.0,Manager 3,direct,leisure,new,3,5,114,card,4,false,6
2024-04-19,2024-06-29,Zanzibar,Cedar,premium,3744.31,2937.27,0.0,Manager 1,partner,family,returning,7,7,71,card,3,false,6
2024-11-11,2024-12-02,Rome,DeltaSun,luxury,3972.74,2924.23,0.0,Manager 7,partner,leisure,returning,1,13,21,card,1,false,12
2025-01-10,2025-01-12,Tokyo,BlueWing,standard,3508.3,2814.36,0.18,Manager 2,partner,corporate,new,2,9,2,bank_transfer,2,false,1
2025-12-07,2026-03-17,Reykjavik,Atlas,luxury,4822.05,3773.68,0.0,Manager 2,direct,leisure,new,1,5,100,card,1,false,3
2025-09-22,2025-10-13,Rome,Atlas,standard,1766.13,1251.49,0.05,Manager 2,paid_search,leisure,new,2,7,21,card,3,false,10
2024-06-03,2024-07-05,Tokyo,BlueWing,standard,2902.2,2024.84,0.05,Manager 5,partner,leisure,new,1,13,32,card,2,false,7
2024-01-11,2024-02-25,Rome,Atlas,standard,2557.65,2050.5,0.08,Manager 3,partner,family,new,5,9,45,card,2,false,2
2024-09-21,2024-11-12,Zanzibar,Atlas,premium,3778.51,2766.6,0.12,Manager 8,paid_search,leisure,new,2,2,52,card,2,false,11
2024-01-01,2024-02-09,Tokyo,Cedar,premium,3256.21,2273.64,0.05,Manager 6,paid_search,leisure,new,2,4,39,card,1,false,2
2025-10-16,2025-11-03,Lisbon,BlueWing,standard,1895.73,1493.93,0.08,Manager 6,direct,family,new,4,5,18,card,3,false,11
2025-05-21,2025-07-11,Lisbon,Cedar,standard,1967.95,1529.68,0.08,Manager 2,paid_search,leisure,returning,3,6,51,wallet,1,false,7
2024-04-12,2024-06-27,Rome,BlueWing,premium,2610.51,1871.33,0.08,Manager 6,direct,leisure,new,1,8,76,card,1,false,6
2025-11-07,2026-02-24,Zanzibar,BlueWing,standard,3786.77,2610.85,0.0,Manager 4,referral,leisure,new,3,9,109,card,3,false,2
2024-01-22,2024-05-18,Tokyo,Cedar,luxury,3160.95,2398.45,0.05,Manager 2,referral,leisure,new,1,11,117,card,1,true,5
2025-01-09,2025-02-08,Rome,DeltaSun,standard,2462.9,1981.54,0.05,Manager 1,paid_search,family,new,7,6,30,card,1,false,2
2025-03-24,2025-05-07,Rome,BlueWing,luxury,3085.81,2112.01,0.03,Manager 6,paid_search,leisure,new,2,2,44,card,3,false,5
2024-05-02,2024-07-13,Tokyo,BlueWing,premium,5616.15,3843.77,0.0,Manager 2,paid_search,leisure,new,2,10,72,wallet,1,false,7
2024-09-03,2024-09-25,Reykjavik,Cedar,standard,2690.18,2055.15,0.0,Manager 5,partner,leisure,new,1,13,22,card,1,false,9
2024-04-11,2024-05-25,Zanzibar,BlueWing,standard,4402.99,3360.63,0.03,Manager 7,direct,family,new,5,9,44,card,2,false,5
2024-07-30,2024-09-21,Lisbon,Cedar,standard,1771.17,1236.3,0.05,Manager 1,paid_search,corporate,new,1,9,53,card,3,false,9
2025-10-03,2025-11-19,Tokyo,BlueWing,premium,4330.42,3271.74,0.03,Manager 8,referral,leisure,returning,1,18,47,bank_transfer,4,false,11
2024-07-05,2024-10-18,Zanzibar,DeltaSun,premium,4744.65,3568.94,0.05,Manager 2,direct,leisure,returning,1,6,105,bank_transfer,4,false,10
2024-03-04,2024-03-28,Lisbon,Cedar,standard,2725.19,1898.22,0.0,Manager 6,direct,corporate,new,3,7,24,card,3,true,3
2025-06-02,2025-06-04,Lisbon,Atlas,standard,2111.2,1585.69,0.0,Manager 2,partner,corporate,returning,1,7,2,bank_transfer,3,false,6
2025-07-14,2025-07-30,Zanzibar,DeltaSun,premium,3716.6,2857.31,0.08,Manager 2,direct,leisure,new,2,5,16,wallet,2,false,7
2025-08-16,2025-09-09,Reykjavik,DeltaSun,standard,2709.93,1888.96,0.0,Manager 3,partner,leisure,returning,3,3,24,bank_transfer,1,false,9
2025-03-25,2025-03-27,Lisbon,BlueWing,standard,1879.56,1481.9,0.12,Manager 3,partner,corporate,new,3,2,2,card,1,false,3
2024-02-07,2024-02-09,Tokyo,BlueWing,standard,3320.08,2690.86,0.08,Manager 1,direct,family,returning,6,9,2,card,1,true,2
2024-03-30,2024-04-26,Lisbon,Atlas,premium,3255.63,2236.86,0.0,Manager 3,direct,family,new,4,17,27,card,1,false,4
2025-12-12,2025-12-14,Tokyo,Cedar,standard,3468.19,2828.96,0.0,Manager 6,referral,leisure,new,1,2,2,card,2,false,12
2025-11-06,2025-12-23,Tokyo,BlueWing,luxury,7321.51,5636.71,0.18,Manager 6,referral,family,returning,6,5,47,card,1,false,12
2025-02-27,2025-05-29,Tokyo,BlueWing,standard,3580.18,2675.96,0.08,Manager 8,partner,family,returning,3,7,91,card,2,true,5
2025-05-29,2025-08-10,Lisbon,Cedar,premium,2815.31,1894.22,0.0,Manager 7,direct,leisure,returning,2,7,73,bank_transfer,1,false,8
2024-05-04,2024-05-10,Lisbon,Atlas,standard,2908.57,2034.21,0.0,Manager 5,direct,leisure,returning,2,8,6,bank_transfer,3,false,5
2024-03-29,2024-05-09,Rome,DeltaSun,standard,1736.95,1169.44,0.18,Manager 8,paid_search,corporate,new,3,6,41,card,2,false,5
2025-05-31,2025-08-30,Tokyo,DeltaSun,luxury,6017.21,4382.95,0.12,Manager 2,paid_search,leisure,new,3,9,91,bank_transfer,1,false,8
2025-09-26,2025-11-21,Reykjavik,DeltaSun,standard,1995.23,1431.66,0.08,Manager 5,direct,family,new,6,4,56,bank_transfer,1,false,11
2025-08-07,2025-11-12,Zanzibar,DeltaSun,luxury,4737.14,3347.65,0.08,Manager 6,partner,leisure,returning,1,3,97,card,4,false,11
2024-11-27,2025-01-25,Reykjavik,BlueWing,premium,3869.48,2747.14,0.05,Manager 6,referral,family,new,5,7,59,card,1,false,1
2024-01-11,2024-05-01,Zanzibar,BlueWing,standard,3274.45,2319.21,0.05,Manager 2,paid_search,leisure,returning,2,15,111,card,2,false,5
2024-11-19,2024-11-26,Reykjavik,Atlas,standard,3301.69,2441.37,0.05,Manager 8,direct,leisure,returning,3,8,7,card,1,false,11
2025-03-27,2025-06-27,Tokyo,BlueWing,luxury,5550.22,4082.43,0.08,Manager 2,direct,leisure,returning,1,10,92,wallet,1,false,6
2025-10-06,2025-10-08,Rome,Cedar,standard,2400.25,1727.81,0.0,Manager 6,direct,corporate,returning,2,6,2,card,1,false,10
2025-05-27,2025-08-01,Tokyo,Atlas,luxury,3442.78,2503.62,0.08,Manager 4,partner,leisure,returning,2,3,66,bank_transfer,2,false,8
2024-04-17,2024-04-19,Lisbon,Atlas,premium,2789.04,2122.74,0.12,Manager 3,referral,leisure,new,2,7,2,bank_transfer,2,false,4
2024-06-10,2024-08-12,Rome,DeltaSun,standard,1641.7,1228.49,0.05,Manager 8,paid_search,leisure,new,1,3,63,card,1,false,8
2025-04-11,2025-04-13,Rome,DeltaSun,standard,1512.3,1196.57,0.05,Manager 1,direct,corporate,new,3,5,2,bank_transfer,4,true,4
2025-06-18,2025-07-20,Zanzibar,DeltaSun,premium,4623.31,3342.33,0.05,Manager 2,paid_search,leisure,new,2,13,32,card,1,false,7
2025-02-28,2025-03-17,Lisbon,Atlas,premium,3288.69,2279.7,0.12,Manager 6,referral,leisure,new,3,3,17,card,1,false,3
2024-03-27,2024-05-10,Tokyo,Cedar,premium,3344.73,2332.8,0.0,Manager 6,paid_search,family,new,4,10,44,bank_transfer,1,false,5
2024-12-01,2025-02-14,Reykjavik,Atlas,luxury,4477.18,3096.09,0.0,Manager 7,paid_search,leisure,new,2,4,75,card,1,false,2
2024-09-25,2024-11-06,Rome,BlueWing,standard,2368.26,1713.31,0.12,Manager 2,paid_search,leisure,new,3,2,42,card,2,false,11
2025-09-20,2025-12-08,Tokyo,DeltaSun,standard,3286.66,2322.27,0.05,Manager 2,direct,leisure,new,2,13,79,card,1,false,12
2024-05-24,2024-05-26,Tokyo,BlueWing,standard,2463.41,1881.13,0.03,Manager 6,direct,family,new,4,4,2,card,1,false,5
2025-02-23,2025-05-23,Rome,DeltaSun,premium,3077.28,2115.76,0.05,Manager 5,referral,leisure,returning,3,11,89,wallet,1,false,5
2024-08-04,2024-09-30,Zanzibar,Cedar,standard,3640.28,2523.18,0.12,Manager 1,paid_search,family,new,6,11,57,bank_transfer,1,false,9
2024-09-02,2024-10-26,Rome,Atlas,premium,3324.08,2544.97,0.0,Manager 6,direct,leisure,returning,3,10,54,bank_transfer,1,false,10
2024-10-16,2025-02-14,Tokyo,BlueWing,premium,3709.09,2657.87,0.05,Manager 7,paid_search,leisure,new,1,5,121,bank_transfer,1,false,2
2024-07-16,2024-09-21,Lisbon,Atlas,premium,2635.68,1912.42,0.05,Manager 4,partner,leisure,new,1,6,67,bank_transfer,1,false,9
2024-06-22,2024-09-13,Rome,BlueWing,standard,1816.85,1341.81,0.12,Manager 6,direct,leisure,returning,2,2,83,bank_transfer,3,false,9
2025-10-29,2025-11-28,Rome,Cedar,premium,2282.74,1712.42,0.12,Manager 6,paid_search,leisure,returning,1,7,30,card,2,false,11
2025-01-01,2025-02-11,Rome,Cedar,standard,2832.18,2161.64,0.0,Manager 8,referral,corporate,new,2,9,41,card,4,false,2
2025-02-05,2025-02-07,Rome,BlueWing,premium,2791.32,2069.48,0.18,Manager 2,direct,corporate,new,3,2,2,bank_transfer,2,false,2
2024-04-18,2024-07-14,Lisbon,BlueWing,standard,2385.03,1756.83,0.05,Manager 3,direct,leisure,returning,2,8,87,bank_transfer,1,false,7
2024-07-30,2024-10-23,Lisbon,Atlas,standard,2141.66,1567.36,0.12,Manager 5,direct,family,returning,5,7,85,bank_transfer,1,false,10
2025-09-16,2025-11-23,Zanzibar,Atlas,standard,2758.95,1992.54,0.0,Manager 2,direct,leisure,new,1,10,68,card,3,false,11
2024-08-17,2024-10-13,Zanzibar,Cedar,standard,3402.86,2633.79,0.03,Manager 4,partner,family,new,4,5,57,bank_transfer,2,false,10
2024-07-06,2024-09-23,Zanzibar,DeltaSun,premium,3771.55,2569.61,0.12,Manager 2,paid_search,leisure,returning,1,2,79,bank_transfer,2,false,9
2024-12-11,2025-01-09,Zanzibar,DeltaSun,standard,2999.16,2149.79,0.03,Manager 2,paid_search,leisure,returning,2,5,29,card,1,false,1
2025-09-27,2025-12-05,Reykjavik,Atlas,standard,2658.02,2081.38,0.12,Manager 1,partner,leisure,new,2,14,69,bank_transfer,4,false,12
2025-10-18,2025-12-31,Tokyo,BlueWing,standard,4433.92,3121.21,0.0,Manager 3,partner,leisure,returning,3,13,74,card,3,false,12
2024-12-13,2025-04-03,Tokyo,BlueWing,standard,2369.5,1867.3,0.03,Manager 5,partner,family,new,3,2,111,bank_transfer,1,false,4
2025-09-10,2025-11-21,Tokyo,DeltaSun,premium,4316.46,3124.99,0.12,Manager 6,paid_search,leisure,returning,3,4,72,card,1,true,11
2025-08-23,2025-11-23,Zanzibar,BlueWing,standard,2632.74,2002.81,0.0,Manager 5,paid_search,family,new,3,2,92,bank_transfer,3,false,11
2025-07-02,2025-09-09,Rome,BlueWing,luxury,4092.77,3187.32,0.03,Manager 3,partner,corporate,returning,1,4,69,card,1,true,9
2025-11-29,2026-01-05,Reykjavik,DeltaSun,standard,2236.26,1677.03,0.03,Manager 2,partner,leisure,new,3,2,37,card,2,false,1
2024-05-17,2024-07-15,Lisbon,BlueWing,luxury,4298.38,3220.28,0.05,Manager 6,direct,leisure,returning,3,8,59,wallet,1,false,7
2025-11-18,2026-02-09,Tokyo,BlueWing,standard,3380.55,2581.72,0.0,Manager 2,direct,family,returning,6,6,83,wallet,1,false,2
2024-09-09,2024-10-03,Rome,Atlas,standard,2129.75,1632.08,0.08,Manager 6,direct,corporate,new,1,7,24,bank_transfer,1,false,10
2025-02-21,2025-04-30,Rome,Cedar,standard,2239.45,1779.79,0.08,Manager 1,partner,family,new,6,2,68,bank_transfer,4,false,4
2024-04-20,2024-06-24,Lisbon,Atlas,luxury,3425.73,2281.6,0.08,Manager 2,partner,leisure,returning,3,7,65,card,1,false,6
2024-04-22,2024-08-01,Tokyo,BlueWing,standard,3352.15,2671.77,0.05,Manager 5,paid_search,leisure,returning,3,7,101,card,1,false,8
2024-02-26,2024-05-17,Tokyo,DeltaSun,standard,2868.56,2232.91,0.05,Manager 1,paid_search,leisure,new,3,10,81,card,1,false,5
2025-03-29,2025-06-14,Reykjavik,Cedar,luxury,5352.75,4288.62,0.08,Manager 5,direct,leisure,new,1,15,77,card,1,false,6
2025-05-16,2025-10-11,Tokyo,Cedar,premium,5052.37,3778.22,0.05,Manager 5,referral,leisure,new,3,7,148,wallet,1,false,10
2025-02-19,2025-06-21,Reykjavik,Atlas,standard,3681.08,2889.12,0.05,Manager 2,paid_search,leisure,returning,2,6,122,card,4,true,6
2025-01-15,2025-03-30,Zanzibar,Cedar,standard,3142.28,2485.96,0.0,Manager 8,direct,family,new,7,8,74,card,1,false,3
2025-04-12,2025-07-03,Lisbon,BlueWing,standard,2589.3,2037.45,0.0,Manager 1,partner,family,new,7,10,82,bank_transfer,2,false,7
2024-08-25,2024-09-13,Lisbon,DeltaSun,standard,2327.55,1675.44,0.18,Manager 2,direct,leisure,returning,2,8,19,bank_transfer,1,false,9
2025-06-06,2025-08-20,Lisbon,Atlas,premium,3044.36,2179.05,0.0,Manager 4,partner,leisure,new,3,10,75,bank_transfer,1,false,8
2025-07-06,2025-10-28,Reykjavik,Atlas,standard,2187.05,1679.62,0.08,Manager 2,direct,family,new,5,2,114,card,1,true,10
2024-08-17,2024-11-04,Rome,DeltaSun,standard,3042.57,2164.19,0.05,Manager 3,direct,family,returning,5,8,79,card,1,false,11
2024-09-01,2024-09-04,Lisbon,DeltaSun,standard,1966.59,1528.4,0.0,Manager 5,paid_search,leisure,new,2,10,3,bank_transfer,1,false,9
2024-07-24,2024-09-25,Rome,Cedar,standard,2508.21,1748.39,0.05,Manager 5,partner,family,new,3,10,63,card,3,false,9
2024-04-03,2024-04-22,Reykjavik,BlueWing,standard,2465.9,1714.08,0.18,Manager 3,direct,corporate,new,2,10,19,bank_transfer,2,false,4
2025-10-07,2025-11-27,Rome,Atlas,standard,3725.21,2809.91,0.08,Manager 6,direct,leisure,new,2,17,51,card,2,false,11
2024-01-22,2024-03-21,Rome,Cedar,standard,2308.53,1644.3,0.05,Manager 2,partner,leisure,returning,2,5,59,card,1,false,3
2025-07-08,2025-07-30,Rome,Cedar,standard,2640.08,1901.43,0.12,Manager 7,referral,family,new,3,6,22,wallet,3,false,7
2025-12-14,2026-01-09,Lisbon,Cedar,premium,3172.19,2208.34,0.08,Manager 4,paid_search,leisure,new,1,11,26,bank_transfer,3,false,1
2024-09-16,2025-02-03,Lisbon,Cedar,standard,2149.19,1575.79,0.18,Manager 4,direct,leisure,new,2,6,140,card,1,false,2
2025-09-28,2025-09-30,Rome,BlueWing,premium,2586.84,1943.87,0.03,Manager 2,partner,corporate,new,2,6,2,card,1,false,9
2024-10-30,2024-12-06,Reykjavik,Atlas,luxury,5477.47,4031.7,0.05,Manager 4,direct,leisure,new,1,6,37,bank_transfer,2,false,12
2025-11-24,2026-01-20,Reykjavik,Cedar,standard,2747.44,1937.82,0.05,Manager 5,direct,leisure,returning,1,6,57,card,2,false,1
2024-02-15,2024-04-03,Lisbon,Atlas,standard,1997.24,1462.99,0.03,Manager 2,referral,leisure,new,3,3,48,wallet,4,false,4
2024-01-01,2024-04-01,Reykjavik,DeltaSun,standard,3170.81,2183.1,0.0,Manager 1,direct,family,returning,4,2,91,card,1,false,4
2025-01-03,2025-03-03,Zanzibar,BlueWing,standard,2216.3,1587.3,0.08,Manager 2,paid_search,leisure,returning,1,4,59,card,1,true,3
2024-05-28,2024-06-13,Lisbon,Cedar,premium,2474.95,1734.85,0.08,Manager 5,direct,leisure,new,1,3,16,wallet,3,false,6
2025-09-14,2025-11-28,Rome,Atlas,premium,3986.51,3014.64,0.08,Manager 1,paid_search,leisure,returning,1,19,75,card,1,false,11
2025-07-14,2025-09-05,Zanzibar,Atlas,standard,2890.54,2009.56,0.0,Manager 1,direct,family,new,5,11,53,wallet,1,false,9
2024-08-11,2024-11-15,Reykjavik,Cedar,standard,3452.16,2676.23,0.05,Manager 6,direct,family,new,5,4,96,card,1,false,11
2025-07-02,2025-07-31,Reykjavik,DeltaSun,premium,3283.53,2483.31,0.08,Manager 1,direct,family,returning,3,10,29,card,4,false,7
2025-06-11,2025-08-07,Rome,DeltaSun,premium,3166.22,2123.08,0.05,Manager 6,referral,leisure,returning,1,6,57,wallet,1,false,8
2024-08-16,2024-10-10,Zanzibar,BlueWing,premium,3705.97,2649.32,0.08,Manager 7,direct,corporate,returning,1,3,55,card,1,false,10
2024-10-07,2025-01-07,Rome,Atlas,standard,2312.01,1603.28,0.05,Manager 6,direct,family,returning,4,5,92,card,3,false,1
2024-12-16,2025-02-13,Tokyo,BlueWing,standard,2415.79,1719.62,0.05,Manager 8,partner,leisure,new,1,7,59,wallet,2,false,2
2024-12-04,2024-12-06,Reykjavik,BlueWing,standard,3038.17,2411.38,0.18,Manager 5,direct,leisure,new,3,3,2,bank_transfer,1,false,12
2024-02-16,2024-05-02,Zanzibar,BlueWing,premium,3377.0,2659.68,0.0,Manager 2,direct,leisure,returning,1,9,76,card,1,false,5
2025-12-01,2026-01-13,Reykjavik,Atlas,standard,3285.51,2527.77,0.05,Manager 1,direct,leisure,returning,1,16,43,card,3,false,1
2024-08-20,2024-11-06,Reykjavik,Cedar,premium,3340.38,2525.79,0.03,Manager 2,partner,leisure,new,2,4,78,card,3,false,11
2024-05-31,2024-06-09,Zanzibar,DeltaSun,premium,4116.73,3397.12,0.18,Manager 7,paid_search,family,new,6,3,9,bank_transfer,1,false,6
2025-04-02,2025-07-08,Tokyo,BlueWing,standard,3291.48,2397.03,0.12,Manager 5,partner,family,new,4,8,97,bank_transfer,3,false,7
2025-04-09,2025-06-05,Zanzibar,BlueWing,standard,3066.51,2393.69,0.12,Manager 4,direct,leisure,new,3,8,57,card,1,false,6
2025-12-18,2026-03-22,Lisbon,Cedar,premium,3060.37,2390.81,0.18,Manager 5,referral,family,new,6,2,94,bank_transfer,1,false,3
2024-02-22,2024-03-21,Rome,DeltaSun,standard,1661.67,1170.37,0.0,Manager 2,referral,leisure,new,1,7,28,bank_transfer,1,false,3
2025-01-29,2025-05-22,Tokyo,Atlas,standard,3383.42,2413.29,0.08,Manager 8,direct,leisure,returning,1,10,113,wallet,2,false,5
2024-02-24,2024-04-19,Tokyo,Atlas,premium,5761.95,4077.4,0.03,Manager 1,direct,leisure,new,1,16,55,bank_transfer,2,false,4
2024-12-19,2025-05-08,Tokyo,DeltaSun,premium,3213.55,2289.35,0.12,Manager 2,paid_search,leisure,returning,1,5,140,wallet,2,false,5
2024-03-24,2024-07-04,Rome,Atlas,premium,3052.13,2097.31,0.12,Manager 3,paid_search,family,returning,4,2,102,card,2,true,7
2024-03-23,2024-03-25,Lisbon,Cedar,luxury,4007.24,2796.31,0.18,Manager 2,partner,family,new,6,6,2,card,1,true,3
2025-05-26,2025-07-19,Tokyo,BlueWing,standard,3050.64,2263.63,0.0,Manager 6,paid_search,corporate,new,3,7,54,bank_transfer,1,false,7
2025-08-31,2025-09-25,Lisbon,Cedar,standard,1495.78,1037.57,0.18,Manager 2,paid_search,leisure,new,1,2,25,bank_transfer,3,false,9
2024-04-21,2024-06-22,Rome,Cedar,standard,1271.45,985.84,0.0,Manager 3,partner,leisure,returning,2,2,62,bank_transfer,1,false,6
2025-11-25,2026-03-24,Rome,Atlas,standard,2111.98,1548.49,0.18,Manager 6,partner,family,new,5,6,119,card,1,false,3
2025-12-17,2026-03-01,Rome,Atlas,standard,2185.37,1666.52,0.0,Manager 3,referral,family,new,4,2,74,card,1,false,3
2025-12-07,2025-12-09,Zanzibar,Atlas,premium,3545.93,2810.41,0.05,Manager 3,paid_search,leisure,returning,1,11,2,wallet,2,false,12
2025-07-03,2025-09-26,Tokyo,Cedar,luxury,5375.52,4070.83,0.08,Manager 5,direct,leisure,returning,2,5,85,bank_transfer,2,false,9
2024-08-26,2024-10-22,Lisbon,DeltaSun,premium,3247.99,2478.3,0.18,Manager 1,partner,corporate,new,2,7,57,card,2,false,10
2025-02-01,2025-02-24,Lisbon,Atlas,premium,2133.49,1448.19,0.03,Manager 4,referral,leisure,new,2,2,23,card,2,false,2
2025-07-30,2025-10-13,Lisbon,BlueWing,premium,2054.63,1420.54,0.05,Manager 8,partner,leisure,returning,3,13,75,card,4,false,10
2024-04-28,2024-07-27,Rome,Atlas,luxury,4202.17,2948.65,0.0,Manager 2,direct,leisure,new,1,7,90,bank_transfer,4,false,7
2024-05-20,2024-05-22,Zanzibar,DeltaSun,standard,2904.02,2057.51,0.05,Manager 2,referral,leisure,new,1,13,2,card,1,true,5
2025-05-28,2025-07-20,Lisbon,BlueWing,standard,2435.04,1616.77,0.12,Manager 7,direct,family,returning,4,7,53,card,1,false,7
2025-04-29,2025-06-11,Rome,Atlas,standard,1944.44,1410.48,0.05,Manager 3,referral,leisure,returning,3,4,43,wallet,1,false,6
2024-10-15,2024-11-14,Rome,Cedar,standard,2138.54,1434.09,0.12,Manager 5,partner,leisure,returning,1,12,30,bank_transfer,1,false,11
2025-09-29,2025-11-08,Tokyo,BlueWing,standard,3594.39,2609.07,0.08,Manager 4,partner,family,returning,7,5,40,card,1,false,11
2024-07-07,2024-08-27,Lisbon,BlueWing,standard,1739.09,1194.13,0.05,Manager 1,paid_search,leisure,returning,3,8,51,card,1,false,8
2025-07-05,2025-10-05,Lisbon,Atlas,standard,2167.23,1450.94,0.12,Manager 7,direct,leisure,returning,3,7,92,card,3,false,10
2024-05-30,2024-08-25,Zanzibar,BlueWing,standard,3179.23,2413.91,0.03,Manager 1,direct,family,returning,7,9,87,wallet,1,false,8
2024-08-24,2025-01-22,Rome,DeltaSun,luxury,3083.85,2366.04,0.18,Manager 7,paid_search,leisure,new,2,4,151,wallet,2,false,1
2024-03-09,2024-05-07,Tokyo,Atlas,standard,3275.73,2228.09,0.18,Manager 8,referral,leisure,new,3,8,59,bank_transfer,2,false,5
2024-11-24,2025-01-30,Tokyo,BlueWing,standard,3231.91,2582.32,0.18,Manager 1,referral,family,new,5,11,67,card,2,false,1
2024-07-12,2024-10-15,Lisbon,Cedar,luxury,3825.63,2801.47,0.08,Manager 8,direct,leisure,new,1,2,95,card,4,false,10
2025-07-12,2025-09-19,Zanzibar,DeltaSun,premium,4322.41,3315.3,0.12,Manager 2,direct,leisure,new,2,12,69,card,1,false,9
2024-11-28,2024-12-16,Lisbon,Atlas,standard,2807.98,1898.24,0.05,Manager 7,partner,corporate,new,3,16,18,card,1,false,12
2025-09-24,2025-11-16,Reykjavik,Atlas,standard,2437.57,1673.35,0.05,Manager 6,paid_search,leisure,new,3,6,53,card,1,false,11
2025-03-23,2025-06-02,Reykjavik,DeltaSun,premium,4497.83,3375.69,0.0,Manager 5,direct,leisure,new,3,7,71,card,1,false,6
2025-02-14,2025-03-09,Rome,BlueWing,premium,2176.72,1511.66,0.03,Manager 7,referral,corporate,new,3,7,23,bank_transfer,4,false,3
2025-10-14,2025-11-16,Rome,DeltaSun,standard,1960.45,1341.96,0.0,Manager 3,paid_search,leisure,new,3,11,33,bank_transfer,3,false,11
2024-04-28,2024-05-16,Tokyo,DeltaSun,premium,4331.57,3402.56,0.08,Manager 2,direct,leisure,new,2,9,18,bank_transfer,2,false,5
