booking_id,booking_date,split_label,outcomes_final
SYN-00725,2025-03-23,validation,true
SYN-00726,2025-02-11,validation,true
SYN-00727,2025-09-27,future_holdout,true
SYN-00728,2025-08-13,future_holdout,true
SYN-00729,2024-01-18,development,true
SYN-00730,2025-01-21,validation,true
SYN-00731,2025-08-14,future_holdout,true
SYN-00732,2024-07-16,development,true
SYN-00733,2024-08-13,development,true
SYN-00734,2025-06-14,validation,true
SYN-00735,2024-02-17,development,true
SYN-00736,2024-09-30,development,true
SYN-00737,2025-11-26,future_holdout,true
SYN-00738,2025-03-03,validation,true
SYN-00739,2024-03-17,development,true
SYN-00740,2025-12-31,future_holdout,true
SYN-00741,2024-01-03,development,true
SYN-00742,2024-05-13,development,true
SYN-00743,2025-03-22,validation,true
SYN-00744,2024-07-07,development,true
SYN-00745,2024-03-14,development,true
SYN-00746,2025-12-17,future_holdout,true
SYN-00747,2025-08-19,future_holdout,true
SYN-00748,2025-03-14,validation,true
SYN-00749,2024-11-24,development,true
SYN-00750,2024-01-11,development,true
SYN-00751,2024-03-15,development,true
SYN-00752,2025-04-24,validation,true
SYN-00753,2025-11-10,future_holdout,true
SYN-00754,2024-02-25,development,true
SYN-00755,2025-06-07,validation,true
SYN-00756,2024-01-30,development,true
SYN-00757,2024-08-03,development,true
SYN-00758,2025-12-20,future_holdout,true
SYN-00759,2025-05-27,validation,true
SYN-00760,2024-12-10,development,true
SYN-00761,2024-06-17,development,true
SYN-00762,2025-07-02,future_holdout,true
SYN-00763,2024-12-21,development,true
SYN-00764,2024-09-17,development,true
SYN-00765,2025-10-12,future_holdout,true
SYN-00766,2025-10-03,future_holdout,true
SYN-00767,2025-06-07,validation,true
SYN-00768,2025-07-04,future_holdout,true
SYN-00769,2024-11-15,development,true
SYN-00770,2025-07-10,future_holdout,true
SYN-00771,2024-05-24,development,true
SYN-00772,2025-12-13,future_holdout,true
SYN-00773,2024-02-10,development,true
SYN-00774,2025-05-14,validation,true
SYN-00775,2025-05-21,validation,true
SYN-00776,2025-12-01,future_holdout,true
SYN-00777,2025-04-27,validation,true
SYN-00778,2025-02-01,validation,true
SYN-00779,2024-03-16,development,true
SYN-00780,2025-01-07,validation,true
SYN-00781,2025-06-06,validation,true
SYN-00782,2025-05-18,validation,true
SYN-00783,2025-09-23,future_holdout,true
SYN-00784,2024-03-14,development,true
SYN-00785,2025-02-19,validation,true
SYN-00786,2024-11-20,development,true
SYN-00787,2025-06-03,validation,true
SYN-00788,2025-11-09,future_holdout,true
SYN-00789,2024-04-30,development,true
SYN-00790,2025-04-02,validation,true
SYN-00791,2024-05-24,development,true
SYN-00792,2025-10-29,future_holdout,true
SYN-00793,2025-01-16,validation,true
SYN-00794,2025-05-24,validation,true
SYN-00795,2024-08-12,development,true
SYN-00796,2025-06-15,validation,true
SYN-00797,2025-05-31,validation,true
SYN-00798,2025-02-11,validation,true
SYN-00799,2024-09-01,development,true
SYN-00800,2024-04-09,development,true
SYN-00801,2025-11-05,future_holdout,true
SYN-00802,2025-08-08,future_holdout,true
SYN-00803,2025-10-18,future_holdout,true
SYN-00804,2024-02-26,development,true
SYN-00805,2025-09-15,future_holdout,true
SYN-00806,2025-09-21,future_holdout,true
SYN-00807,2024-03-11,development,true
SYN-00808,2024-10-26,development,true
SYN-00809,2024-07-30,development,true
SYN-00810,2025-08-11,future_holdout,true
SYN-00811,2025-11-28,future_holdout,true
SYN-00812,2025-12-27,future_holdout,true
SYN-00813,2024-03-15,development,true
SYN-00814,2024-07-20,development,true
SYN-00815,2024-02-20,development,true
SYN-00816,2024-06-06,development,true
SYN-00817,2024-03-26,development,true
SYN-00818,2025-08-07,future_holdout,true
SYN-00819,2024-09-15,development,true
SYN-00820,2024-03-05,development,true
SYN-00821,2024-12-10,development,true
SYN-00822,2024-11-01,development,true
SYN-00823,2025-04-26,validation,true
SYN-00824,2024-11-11,development,true
SYN-00825,2025-08-06,future_holdout,true
SYN-00826,2025-10-21,future_holdout,true
SYN-00827,2024-07-06,development,true
SYN-00828,2024-12-10,development,true
SYN-00829,2024-06-20,development,true
SYN-00830,2025-06-16,validation,true
SYN-00831,2025-10-25,future_holdout,true
SYN-00832,2024-01-11,development,true
SYN-00833,2024-05-22,development,true
SYN-00834,2024-07-12,development,true
SYN-00835,2024-05-21,development,true
SYN-00836,2025-09-20,future_holdout,true
SYN-00837,2024-08-24,development,true
SYN-00838,2025-12-10,future_holdout,true
SYN-00839,2024-09-16,development,true
SYN-00840,2024-12-04,development,true
SYN-00841,2025-03-24,validation,true
SYN-00842,2024-04-21,development,true
SYN-00843,2024-02-11,development,true
SYN-00844,2024-03-12,development,true
SYN-00845,2025-04-07,validation,true
SYN-00846,2025-03-03,validation,true
SYN-00847,2024-04-14,development,true
SYN-00848,2024-09-30,development,true
SYN-00849,2024-12-17,development,true
SYN-00850,2024-10-12,development,true
SYN-00851,2025-09-30,future_holdout,true
SYN-00852,2025-05-15,validation,true
SYN-00853,2025-06-15,validation,true
SYN-00854,2024-01-23,development,true
SYN-00855,2024-01-07,development,true
SYN-00856,2025-10-16,future_holdout,true
SYN-00857,2024-05-02,development,true
SYN-00858,2024-01-11,development,true
SYN-00859,2025-01-20,validation,true
SYN-00860,2024-06-07,development,true
SYN-00861,2025-06-30,validation,true
SYN-00862,2025-01-19,validation,true
SYN-00863,2024-11-08,development,true
SYN-00864,2024-09-19,development,true
SYN-00865,2025-05-02,validation,true
SYN-00866,2024-07-08,development,true
SYN-00867,2024-10-05,development,true
SYN-00868,2024-12-13,development,true
SYN-00869,2024-02-13,development,true
SYN-00870,2024-10-20,development,true
SYN-00871,2025-04-07,validation,true
SYN-00872,2024-08-15,development,true
SYN-00873,2024-04-01,development,true
SYN-00874,2024-03-06,development,true
SYN-00875,2025-03-23,validation,true
SYN-00876,2025-10-11,future_holdout,true
SYN-00877,2024-06-23,development,true
SYN-00878,2025-07-05,future_holdout,true
SYN-00879,2025-07-05,future_holdout,true
SYN-00880,2025-05-21,validation,true
SYN-00881,2024-06-10,development,true
SYN-00882,2024-06-15,development,true
SYN-00883,2025-12-22,future_holdout,true
SYN-00884,2025-12-27,future_holdout,true
SYN-00885,2024-04-19,development,true
SYN-00886,2025-09-03,future_holdout,true
SYN-00887,2024-05-27,development,true
SYN-00888,2024-12-02,development,true
SYN-00889,2024-02-14,development,true
SYN-00890,2025-07-01,future_holdout,true
SYN-00891,2024-04-14,development,true
SYN-00892,2024-02-28,development,true
SYN-00893,2024-09-24,development,true
SYN-00894,2025-10-21,future_holdout,true
SYN-00895,2025-08-02,future_holdout,true
SYN-00896,2024-12-14,development,true
SYN-00897,2024-06-08,development,true
SYN-00898,2024-08-17,development,true
SYN-00899,2025-12-05,future_holdout,true
SYN-00900,2024-05-05,development,true
SYN-00901,2024-08-24,development,true
SYN-00902,2025-02-28,validation,true
SYN-00903,2025-08-26,future_holdout,true
SYN-00904,2025-03-06,validation,true
SYN-00905,2025-10-04,future_holdout,true
SYN-00906,2025-08-17,future_holdout,true
SYN-00907,2024-03-13,development,true
SYN-00908,2024-02-12,development,true
SYN-00909,2025-04-14,validation,true
SYN-00910,2025-02-20,validation,true
SYN-00911,2025-06-19,validation,true
SYN-00912,2024-11-08,development,true
SYN-00913,2024-10-28,development,true
SYN-00914,2024-06-04,development,true
SYN-00915,2024-01-24,development,true
SYN-00916,2025-08-20,future_holdout,true
SYN-00917,2024-12-21,development,true
SYN-00918,2025-12-31,future_holdout,true
SYN-00919,2025-11-13,future_holdout,true
SYN-00920,2024-05-14,development,true
SYN-00921,2025-03-27,validation,true
SYN-00922,2024-02-03,development,true
SYN-00923,2025-05-04,validation,true
SYN-00924,2025-05-31,validation,true
SYN-00925,2024-07-10,development,true
SYN-00926,2024-10-10,development,true
SYN-00927,2024-06-03,development,true
SYN-00928,2025-09-07,future_holdout,true
SYN-00929,2024-06-20,development,true
SYN-00930,2024-12-18,development,true
SYN-00931,2024-12-31,development,true
SYN-00932,2024-06-26,development,true
SYN-00933,2024-04-22,development,true
SYN-00934,2025-10-15,future_holdout,true
SYN-00935,2025-08-12,future_holdout,true
SYN-00936,2025-08-21,future_holdout,true
SYN-00937,2025-09-24,future_holdout,true
SYN-00938,2024-01-24,development,true
SYN-00939,2025-04-19,validation,true
SYN-00940,2024-02-26,development,true
SYN-00941,2024-05-04,development,true
SYN-00942,2025-07-03,future_holdout,true
SYN-00943,2025-08-25,future_holdout,true
SYN-00944,2025-04-23,validation,true
SYN-00945,2024-01-15,development,true
SYN-00946,2025-05-13,validation,true
SYN-00947,2024-05-12,development,true
SYN-00948,2024-12-28,development,true
SYN-00949,2025-12-15,future_holdout,true
SYN-00950,2024-07-16,development,true
SYN-00951,2025-02-13,validation,true
SYN-00952,2024-07-01,development,true
SYN-00953,2024-07-31,development,true
SYN-00954,2024-08-27,development,true
SYN-00955,2025-07-09,future_holdout,true
SYN-00956,2024-05-01,development,true
SYN-00957,2024-03-27,development,true
SYN-00958,2024-02-25,development,true
SYN-00959,2025-09-11,future_holdout,true
SYN-00960,2024-03-21,development,true
SYN-00961,2024-10-27,development,true
SYN-00962,2025-02-26,validation,true
SYN-00963,2024-04-21,development,true
SYN-00964,2025-03-18,validation,true
SYN-00965,2024-07-21,development,true
SYN-00966,2025-06-06,validation,true
SYN-00967,2024-01-14,development,true
SYN-00968,2024-10-15,development,true
SYN-00969,2025-11-29,future_holdout,true
SYN-00970,2025-06-24,validation,true
SYN-00971,2024-07-18,development,true
SYN-00972,2024-11-06,development,true
SYN-00973,2025-05-24,validation,true
SYN-00974,2024-02-20,development,true
SYN-00975,2025-05-31,validation,true
SYN-00976,2025-05-01,validation,true
SYN-00977,2025-07-03,future_holdout,true
SYN-00978,2025-07-02,future_holdout,true
SYN-00979,2025-08-21,future_holdout,true
SYN-00980,2024-05-02,development,true
SYN-00981,2024-12-23,development,true
SYN-00982,2025-05-05,validation,true
SYN-00983,2024-09-30,development,true
SYN-00984,2025-05-11,validation,true
SYN-00985,2024-10-15,development,true
SYN-00986,2025-12-14,future_holdout,true
SYN-00987,2024-04-29,development,true
SYN-00988,2024-07-14,development,true
SYN-00989,2025-06-12,validation,true
SYN-00990,2024-03-02,development,true
SYN-00991,2024-03-31,development,true
SYN-00992,2024-01-17,development,true
SYN-00993,2024-05-13,development,true
SYN-00994,2025-04-10,validation,true
SYN-00995,2024-09-20,development,true
SYN-00996,2024-03-17,development,true
SYN-00997,2025-05-01,validation,true
SYN-00998,2024-01-29,development,true
SYN-00999,2024-11-02,development,true
SYN-01000,2025-04-19,validation,true
SYN-01001,2024-05-26,development,true
SYN-01002,2025-04-15,validation,true
SYN-01003,2025-09-16,future_holdout,true
SYN-01004,2024-10-16,development,true
SYN-01005,2024-11-21,development,true
SYN-01006,2025-05-06,validation,true
SYN-01007,2025-05-03,validation,true
SYN-01008,2025-11-13,future_holdout,true
SYN-01009,2024-11-21,development,true
SYN-01010,2025-05-08,validation,true
SYN-01011,2025-01-10,validation,true
SYN-01012,2024-09-01,development,true
SYN-01013,2025-02-19,validation,true
SYN-01014,2025-06-02,validation,true
SYN-01015,2024-02-07,development,true
SYN-01016,2025-12-26,future_holdout,true
SYN-01017,2024-09-23,development,true
SYN-01018,2025-03-16,validation,true
SYN-01019,2025-01-24,validation,true
SYN-01020,2024-09-24,development,true
SYN-01021,2025-07-20,future_holdout,true
SYN-01022,2025-02-07,validation,true
SYN-01023,2024-09-19,development,true
SYN-01024,2025-10-20,future_holdout,true
SYN-01025,2025-12-28,future_holdout,true
SYN-01026,2025-10-20,future_holdout,true
SYN-01027,2024-05-08,development,true
SYN-01028,2025-01-26,validation,true
SYN-01029,2024-02-28,development,true
SYN-01030,2024-01-04,development,true
SYN-01031,2025-03-20,validation,true
SYN-01032,2024-08-16,development,true
SYN-01033,2025-09-01,future_holdout,true
SYN-01034,2025-04-01,validation,true
SYN-01035,2025-08-10,future_holdout,true
SYN-01036,2024-08-02,development,true
SYN-01037,2024-03-14,development,true
SYN-01038,2024-05-19,development,true
SYN-01039,2024-09-03,development,true
SYN-01040,2024-01-19,development,true
SYN-01041,2025-02-17,validation,true
SYN-01042,2024-02-01,development,true
SYN-01043,2024-02-28,development,true
SYN-01044,2024-07-24,development,true
SYN-01045,2025-08-03,future_holdout,true
SYN-01046,2025-09-13,future_holdout,true
SYN-01047,2024-06-17,development,true
SYN-01048,2025-05-13,validation,true
SYN-01049,2024-11-21,development,true
SYN-01050,2025-11-22,future_holdout,true
SYN-01051,2025-06-11,validation,true
SYN-01052,2025-03-03,validation,true
SYN-01053,2025-04-13,validation,true
SYN-01054,2024-06-15,development,true
SYN-01055,2024-03-12,development,true
SYN-01056,2025-03-17,validation,true
SYN-01057,2025-08-11,future_holdout,true
SYN-01058,2025-10-09,future_holdout,true
SYN-01059,2025-01-13,validation,true
SYN-01060,2025-01-22,validation,true
SYN-01061,2025-01-27,validation,true
SYN-01062,2024-12-17,development,true
SYN-01063,2025-02-09,validation,true
SYN-01064,2024-01-02,development,true
SYN-01065,2025-05-03,validation,true
SYN-01066,2025-01-29,validation,true
SYN-01067,2025-12-15,future_holdout,true
SYN-01068,2025-03-01,validation,true
SYN-01069,2024-04-18,development,true
SYN-01070,2024-07-20,development,true
SYN-01071,2025-07-07,future_holdout,true
SYN-01072,2024-12-13,development,true
SYN-01073,2025-12-05,future_holdout,true
SYN-01074,2024-06-11,development,true
SYN-01075,2024-05-31,development,true
SYN-01076,2025-01-28,validation,true
SYN-01077,2024-11-24,development,true
SYN-01078,2025-06-28,validation,true
SYN-01079,2025-02-28,validation,true
SYN-01080,2025-10-14,future_holdout,true
SYN-01081,2025-09-22,future_holdout,true
SYN-01082,2024-06-07,development,true
SYN-01083,2025-02-15,validation,true
SYN-01084,2024-01-30,development,true
SYN-01085,2024-09-19,development,true
SYN-01086,2025-06-07,validation,true
SYN-01087,2025-12-20,future_holdout,true
SYN-01088,2024-04-22,development,true
SYN-01089,2025-03-20,validation,true
SYN-01090,2025-02-21,validation,true
SYN-01091,2024-12-31,development,true
SYN-01092,2025-12-26,future_holdout,true
SYN-01093,2024-01-06,development,true
SYN-01094,2025-08-15,future_holdout,true
SYN-01095,2024-08-22,development,true
SYN-01096,2025-12-06,future_holdout,true
SYN-01097,2024-08-11,development,true
SYN-01098,2025-12-18,future_holdout,true
SYN-01099,2024-02-08,development,true
SYN-01100,2024-05-01,development,true
SYN-01101,2024-01-09,development,true
SYN-01102,2024-04-21,development,true
SYN-01103,2025-03-01,validation,true
SYN-01104,2025-12-24,future_holdout,true
SYN-01105,2024-11-17,development,true
SYN-01106,2024-10-09,development,true
SYN-01107,2024-08-01,development,true
SYN-01108,2025-06-10,validation,true
SYN-01109,2024-01-02,development,true
SYN-01110,2025-09-09,future_holdout,true
SYN-01111,2025-05-15,validation,true
SYN-01112,2025-07-11,future_holdout,true
SYN-01113,2024-08-31,development,true
SYN-01114,2025-03-20,validation,true
SYN-01115,2025-01-30,validation,true
SYN-01116,2024-08-06,development,true
SYN-01117,2024-04-17,development,true
SYN-01118,2024-10-04,development,true
SYN-01119,2024-12-13,development,true
SYN-01120,2024-04-20,development,true
SYN-01121,2025-10-03,future_holdout,true
SYN-01122,2025-08-13,future_holdout,true
SYN-01123,2024-04-27,development,true
SYN-01124,2025-05-30,validation,true
SYN-01125,2025-08-28,future_holdout,true
SYN-01126,2025-02-15,validation,true
SYN-01127,2024-03-28,development,true
SYN-01128,2025-05-29,validation,true
SYN-01129,2024-07-04,development,true
SYN-01130,2025-10-28,future_holdout,true
SYN-01131,2024-06-23,development,true
SYN-01132,2024-09-20,development,true
SYN-01133,2025-03-10,validation,true
SYN-01134,2024-09-16,development,true
SYN-01135,2025-01-20,validation,true
SYN-01136,2025-01-18,validation,true
SYN-01137,2024-07-26,development,true
SYN-01138,2024-04-07,development,true
SYN-01139,2025-11-17,future_holdout,true
SYN-01140,2024-04-17,development,true
SYN-01141,2024-06-07,development,true
SYN-01142,2025-02-03,validation,true
SYN-01143,2025-01-28,validation,true
SYN-01144,2025-04-27,validation,true
SYN-01145,2024-12-02,development,true
SYN-01146,2024-04-13,development,true
SYN-01147,2024-08-17,development,true
SYN-01148,2024-01-19,development,true
SYN-01149,2025-04-23,validation,true
SYN-01150,2024-05-20,development,true
SYN-01151,2025-03-17,validation,true
SYN-01152,2025-10-15,future_holdout,true
SYN-01153,2025-08-05,future_holdout,true
SYN-01154,2025-04-05,validation,true
SYN-01155,2025-12-23,future_holdout,true
SYN-01156,2024-09-06,development,true
SYN-01157,2025-03-06,validation,true
SYN-01158,2024-07-10,development,true
SYN-01159,2024-04-19,development,true
SYN-01160,2025-02-04,validation,true
SYN-01161,2024-06-04,development,true
SYN-01162,2024-08-25,development,true
SYN-01163,2025-06-13,validation,true
SYN-01164,2025-12-25,future_holdout,true
SYN-01165,2025-12-04,future_holdout,true
SYN-01166,2025-06-05,validation,true
SYN-01167,2024-12-25,development,true
SYN-01168,2025-06-13,validation,true
