cancellation,refund_amount_eur,support_cost_eur,additional_cost_eur,gross_profit_eur,contribution_margin_eur,repeat_purchase_180d
false,0.0,0.0,0.0,651.71,616.45,false
false,0.0,0.0,295.71,750.36,369.43,true
false,0.0,0.0,142.78,693.94,523.28,false
false,0.0,0.0,55.8,641.93,539.41,false
false,0.0,0.0,133.82,454.31,211.08,false
false,0.0,0.0,145.55,515.2,338.01,false
false,0.0,0.0,104.51,417.84,277.22,false
false,0.0,0.0,22.42,456.84,398.99,false
false,0.0,0.0,85.75,730.09,497.25,true
false,0.0,0.0,399.8,492.48,23.45,false
false,0.0,0.0,53.13,166.76,80.2,false
false,0.0,0.0,99.45,575.68,424.77,false
false,0.0,0.0,43.13,596.8,522.17,false
false,0.0,0.0,0.0,427.82,397.18,true
false,0.0,0.0,47.09,1162.8,1068.69,false
false,0.0,0.0,363.08,256.29,-126.31,false
false,0.0,0.0,128.65,398.09,246.95,false
true,5621.94,0.0,86.7,-4255.54,-4413.52,
false,0.0,0.0,115.48,461.48,324.5,false
false,0.0,0.0,4.8,810.7,768.86,true
false,0.0,0.0,28.45,167.75,117.48,false
false,0.0,0.0,12.3,590.6,526.22,true
false,0.0,0.0,0.0,714.71,648.8,true
false,0.0,0.0,0.0,837.71,790.23,false
false,0.0,0.0,297.98,1029.85,578.01,false
false,0.0,0.0,353.9,1045.11,564.46,false
false,0.0,51.17,105.82,729.83,530.1,true
false,0.0,0.0,43.37,563.29,487.35,false
false,0.0,0.0,65.95,579.56,417.72,false
false,0.0,0.0,81.17,362.0,262.35,true
false,0.0,0.0,96.94,451.0,328.86,true
false,0.0,0.0,46.06,318.28,243.2,true
false,0.0,0.0,0.0,391.45,351.88,false
false,0.0,45.21,388.52,576.12,-3.38,true
false,0.0,0.0,78.55,367.88,225.54,true
false,0.0,0.0,0.0,614.44,521.64,
true,3078.38,0.0,371.34,-2449.17,-2864.8,
false,0.0,0.0,266.5,938.56,578.36,false
false,0.0,0.0,50.63,361.88,254.33,false
false,0.0,0.0,17.4,693.13,646.75,false
false,0.0,0.0,36.01,999.04,815.67,false
false,0.0,0.0,6.54,615.33,536.54,true
false,0.0,0.0,0.0,485.3,462.68,false
false,0.0,0.0,35.56,637.9,549.6,false
false,0.0,0.0,326.57,524.52,115.16,
false,0.0,0.0,14.08,556.38,491.31,false
false,0.0,0.0,0.0,998.11,929.65,true
false,0.0,0.0,13.72,316.89,283.43,true
false,0.0,0.0,40.53,668.07,567.73,true
false,0.0,0.0,13.31,883.79,829.3,false
false,0.0,0.0,31.68,1010.81,912.07,true
true,2643.5,51.41,45.01,-1967.82,-2143.71,false
false,0.0,0.0,150.62,381.49,184.94,
false,0.0,0.0,35.84,1106.46,1017.17,true
false,0.0,0.0,62.8,523.51,419.34,false
false,0.0,0.0,70.6,727.67,606.41,false
false,0.0,0.0,86.46,390.05,259.39,false
false,0.0,0.0,57.75,885.69,791.66,
false,0.0,0.0,114.35,542.36,396.14,false
false,0.0,0.0,223.97,757.25,447.21,false
false,0.0,0.0,0.0,538.43,506.22,true
false,0.0,0.0,0.8,410.12,365.6,
false,0.0,0.0,0.0,682.74,561.46,false
false,0.0,0.0,0.0,422.47,356.83,false
false,0.0,140.49,609.75,90.41,-681.28,false
false,0.0,0.0,0.0,676.4,617.87,false
false,0.0,0.0,16.25,1035.92,976.57,
false,0.0,0.0,0.0,161.36,115.47,false
false,0.0,0.0,77.2,429.69,319.82,false
false,0.0,0.0,467.08,340.82,-154.42,true
false,0.0,0.0,0.0,650.61,598.49,true
false,0.0,0.0,155.09,324.43,114.38,false
false,0.0,169.63,555.65,377.88,-413.0,false
false,0.0,0.0,62.09,436.88,314.97,false
false,0.0,0.0,0.0,553.63,514.74,false
false,0.0,0.0,40.71,436.05,352.94,
false,0.0,0.0,104.2,417.9,259.1,false
false,0.0,0.0,88.1,508.65,329.21,false
false,0.0,0.0,134.85,488.51,322.32,false
false,0.0,0.0,74.37,1281.38,1124.28,false
false,0.0,0.0,54.18,274.02,150.7,false
false,0.0,0.0,0.0,367.86,334.59,false
false,0.0,0.0,7.01,501.58,446.83,false
false,0.0,0.0,133.75,467.73,307.0,true
false,0.0,0.0,94.06,525.08,406.71,
false,0.0,0.0,51.64,349.9,230.03,false
true,2487.49,0.0,80.05,-1980.95,-2093.17,
false,0.0,0.0,20.79,606.68,510.32,false
false,0.0,0.0,150.5,634.64,443.71,false
false,0.0,0.0,0.0,477.75,455.95,false
false,0.0,0.0,426.89,443.02,-2.73,true
false,0.0,0.0,40.63,460.17,383.29,false
false,0.0,0.0,74.54,481.36,382.26,false
false,0.0,393.27,878.28,829.0,-487.97,
false,0.0,0.0,243.67,553.01,284.21,false
false,0.0,41.46,287.49,410.37,50.63,true
false,0.0,0.0,26.05,977.92,840.95,false
false,0.0,0.0,16.68,994.6,935.93,true
false,0.0,0.0,28.06,415.42,345.69,false
false,0.0,0.0,87.85,854.8,684.2,false
false,0.0,0.0,0.0,458.39,423.14,false
false,0.0,0.0,145.55,681.81,501.5,false
false,0.0,0.0,163.39,888.14,652.61,true
false,0.0,0.0,56.16,464.5,377.53,
false,0.0,0.0,39.49,557.05,485.66,
false,0.0,0.0,0.0,432.37,371.09,false
false,0.0,0.0,106.74,547.41,412.96,false
false,0.0,0.0,751.88,372.44,-430.91,false
false,0.0,0.0,140.71,709.76,492.87,true
false,0.0,0.0,51.9,642.41,551.7,false
true,1338.49,0.0,100.31,-1262.9,-1398.75,true
false,0.0,0.0,21.15,339.58,272.47,false
false,0.0,0.0,96.24,418.61,297.17,false
false,0.0,0.0,482.65,663.73,69.07,false
false,0.0,0.0,0.0,162.22,95.38,true
false,0.0,0.0,0.0,904.89,868.5,false
false,0.0,0.0,74.92,584.59,474.58,true
false,0.0,0.0,51.94,713.99,622.02,false
false,0.0,0.0,89.51,693.02,555.25,false
false,0.0,0.0,0.0,719.62,679.47,false
false,0.0,0.0,108.38,446.28,312.08,true
false,0.0,0.0,41.92,1034.79,920.69,true
false,0.0,0.0,8.71,718.59,639.37,true
false,0.0,0.0,58.06,534.84,453.9,true
false,0.0,0.0,0.0,766.61,716.49,false
false,0.0,0.0,0.0,535.73,444.46,false
false,0.0,0.0,114.05,543.7,321.22,true
false,0.0,0.0,185.19,298.81,88.43,true
false,0.0,0.0,0.0,965.87,847.91,false
false,0.0,0.0,1.79,412.89,350.18,true
false,0.0,0.0,47.01,438.03,342.92,false
false,0.0,0.0,32.93,535.4,432.08,false
false,0.0,0.0,29.06,296.34,246.34,true
false,0.0,0.0,62.86,809.13,679.8,true
false,0.0,0.0,120.09,896.57,717.81,true
false,0.0,0.0,303.47,474.84,112.49,true
false,0.0,0.0,148.67,471.27,267.97,false
false,0.0,0.0,59.19,763.77,616.54,true
false,0.0,0.0,52.68,541.75,440.92,true
false,0.0,0.0,0.0,563.73,533.93,true
false,0.0,0.0,82.4,699.8,568.16,false
false,0.0,0.0,2.46,631.41,589.77,true
false,0.0,0.0,0.0,523.83,484.73,true
false,0.0,0.0,0.0,530.29,501.23,false
false,0.0,0.0,76.34,799.29,680.8,true
false,0.0,0.0,58.64,716.84,602.6,true
false,0.0,0.0,0.0,1080.74,943.74,false
false,0.0,0.0,0.0,582.3,554.76,false
false,0.0,0.0,27.41,210.35,141.92,true
false,0.0,0.0,47.26,639.88,561.7,false
false,0.0,0.0,36.0,837.47,767.34,false
false,0.0,0.0,94.18,579.03,456.56,false
false,0.0,0.0,0.0,67.93,7.24,false
false,0.0,0.0,73.86,712.27,518.19,true
false,0.0,0.0,0.0,333.45,310.69,false
false,0.0,0.0,14.04,1092.87,1036.67,false
false,0.0,0.0,380.49,655.14,214.81,false
false,0.0,0.0,0.0,956.49,858.98,false
false,0.0,0.0,8.52,396.59,354.09,false
false,0.0,0.0,0.0,632.75,591.17,
false,0.0,0.0,13.55,523.92,473.99,true
false,0.0,0.0,45.54,391.21,282.02,true
false,0.0,0.0,72.78,399.88,289.92,true
false,0.0,0.0,77.39,439.47,295.62,false
true,1590.38,0.0,73.8,-1237.95,-1347.0,false
false,0.0,0.0,50.75,233.29,145.41,false
false,0.0,0.0,61.98,1543.62,1403.8,false
false,0.0,0.0,0.0,811.11,762.12,false
false,0.0,0.0,0.0,706.19,611.61,true
false,0.0,0.0,33.04,436.16,339.85,false
false,0.0,0.0,27.33,978.02,911.71,false
false,0.0,0.0,0.0,530.35,361.61,true
false,0.0,0.0,0.0,662.23,607.18,
false,0.0,0.0,57.42,584.14,432.34,false
false,0.0,0.0,87.55,413.78,298.42,true
false,0.0,0.0,18.14,469.64,425.7,false
false,0.0,0.0,0.0,413.65,315.46,false
false,0.0,0.0,54.4,1172.26,1006.17,true
false,0.0,0.0,15.44,339.49,296.56,true
false,0.0,0.0,0.0,316.49,217.31,true
false,0.0,0.0,29.58,293.24,211.28,false
false,0.0,0.0,120.66,363.94,218.7,true
false,0.0,0.0,28.36,529.72,420.86,false
false,0.0,0.0,22.62,561.52,443.86,false
true,1368.81,0.0,385.66,-1033.25,-1475.68,false
false,0.0,0.0,39.77,435.02,339.57,false
false,0.0,0.0,346.5,654.27,277.59,true
false,0.0,0.0,40.86,237.17,167.26,false
false,0.0,0.0,127.33,643.28,467.25,false
false,0.0,0.0,65.2,799.95,689.94,false
false,0.0,0.0,52.12,583.74,470.81,
false,0.0,0.0,79.42,583.63,479.07,true
true,2461.35,0.0,0.0,-1885.11,-1917.83,false
false,0.0,0.0,3.66,536.66,424.05,
false,0.0,0.0,914.08,1197.2,205.92,false
false,0.0,0.0,7.9,1141.81,1087.0,true
false,0.0,0.0,52.35,241.15,155.13,false
false,0.0,0.0,531.99,733.42,113.76,true
false,0.0,0.0,40.54,990.84,879.14,true
false,0.0,0.0,88.04,225.32,55.79,true
false,0.0,89.19,914.28,716.2,-343.29,false
false,0.0,0.0,44.02,668.24,559.1,false
false,0.0,0.0,366.49,402.7,2.54,false
false,0.0,0.0,80.73,671.7,562.37,true
false,0.0,0.0,163.4,591.54,361.94,true
false,0.0,0.0,101.21,180.64,-12.07,false
false,0.0,0.0,42.19,369.52,295.62,true
false,0.0,51.45,100.8,322.76,131.73,false
false,0.0,0.0,21.0,709.87,637.44,false
false,0.0,0.0,137.88,920.8,746.8,false
false,0.0,0.0,62.55,551.81,385.15,false
false,0.0,0.0,33.47,302.2,211.24,false
false,0.0,0.0,0.0,793.69,754.52,false
false,0.0,0.0,517.32,670.72,65.34,false
false,0.0,0.0,274.57,517.44,158.51,true
false,0.0,0.0,32.43,495.54,398.61,false
false,0.0,0.0,0.0,955.63,892.15,false
true,2602.67,0.0,108.66,-1968.08,-2112.0,
false,0.0,0.0,77.73,709.84,593.98,true
false,0.0,0.0,101.75,771.1,577.44,true
true,5332.16,0.0,318.19,-4613.32,-5010.61,false
true,2267.27,0.0,97.29,-2195.87,-2328.78,false
false,0.0,0.0,181.57,270.99,31.73,false
false,0.0,0.0,37.51,817.0,734.48,false
false,0.0,0.0,81.7,668.65,544.8,false
false,0.0,130.95,363.4,539.93,-8.29,false
false,0.0,0.0,54.01,622.55,543.32,true
false,0.0,0.0,127.39,654.46,499.32,true
false,0.0,0.0,69.77,237.58,139.83,false
false,0.0,0.0,14.76,428.3,366.62,false
false,0.0,0.0,27.77,468.68,417.13,false
false,0.0,0.0,100.28,663.53,523.42,true
false,0.0,0.0,0.0,468.4,418.09,false
false,0.0,0.0,299.56,644.99,295.36,false
false,0.0,0.0,0.0,190.28,158.96,false
false,0.0,0.0,0.0,975.16,868.25,false
false,0.0,0.0,32.84,595.9,527.34,true
false,0.0,0.0,0.0,456.86,425.3,false
false,0.0,0.0,70.74,481.91,387.14,false
false,0.0,0.0,31.68,1487.58,1400.68,false
false,0.0,0.0,95.56,1162.16,1014.26,false
false,0.0,0.0,15.96,752.28,637.4,
false,0.0,0.0,11.9,435.53,342.67,false
false,0.0,0.0,4.06,612.2,495.95,false
false,0.0,0.0,156.25,469.72,277.24,true
false,0.0,0.0,0.0,749.65,697.56,false
false,0.0,0.0,63.38,321.97,228.03,false
false,0.0,0.0,347.38,344.59,-78.18,false
false,0.0,0.0,0.0,327.94,284.31,false
false,0.0,0.0,0.0,596.21,571.28,false
false,0.0,0.0,11.89,474.26,435.88,false
false,0.0,0.0,26.65,577.72,510.54,false
false,0.0,0.0,0.0,1000.54,956.1,true
false,0.0,0.0,68.32,842.06,692.48,false
false,0.0,0.0,347.97,1381.94,944.14,false
false,0.0,0.0,591.75,128.79,-488.86,true
false,0.0,64.31,413.01,544.74,-1.8,false
false,0.0,0.0,69.93,457.2,347.18,false
false,0.0,0.0,0.0,244.25,210.94,false
false,0.0,0.0,33.11,568.4,472.83,false
false,0.0,0.0,117.6,611.4,458.24,false
false,0.0,0.0,0.58,917.53,872.59,true
true,2004.25,0.0,90.56,-1528.46,-1649.39,
false,0.0,0.0,61.69,575.12,444.22,false
false,0.0,0.0,71.88,691.54,502.75,false
false,0.0,0.0,114.2,201.75,46.55,false
false,0.0,0.0,22.27,672.35,601.32,false
false,0.0,0.0,118.08,302.91,109.62,false
false,0.0,0.0,149.21,660.0,458.87,false
false,0.0,0.0,101.04,255.22,131.17,false
false,0.0,0.0,0.0,456.29,423.52,false
false,0.0,0.0,0.0,711.32,664.46,false
false,0.0,0.0,3.16,789.78,756.91,true
false,0.0,0.0,81.53,679.86,571.2,true
false,0.0,0.0,49.98,490.85,394.91,false
false,0.0,0.0,64.38,677.59,570.59,false
false,0.0,0.0,29.19,565.91,509.59,
false,0.0,0.0,76.62,465.56,356.48,false
false,0.0,0.0,33.31,1099.59,928.57,false
false,0.0,0.0,128.88,981.59,747.38,false
false,0.0,0.0,21.7,1298.27,1161.4,false
false,0.0,0.0,40.43,582.44,476.77,false
false,0.0,0.0,57.42,1047.82,937.41,
false,0.0,0.0,64.11,375.86,290.72,false
false,0.0,0.0,0.0,502.28,476.63,false
false,0.0,0.0,95.02,756.67,629.56,false
false,0.0,0.0,19.47,803.79,716.82,
false,0.0,0.0,0.0,637.75,585.47,false
false,0.0,0.0,0.0,418.38,342.71,false
false,0.0,0.0,32.24,872.37,800.64,
false,0.0,0.0,74.89,357.7,249.27,false
false,0.0,87.15,0.0,247.37,124.57,true
false,0.0,0.0,146.21,658.51,426.16,true
false,0.0,0.0,145.56,405.17,204.54,false
false,0.0,0.0,0.0,682.12,617.33,true
false,0.0,0.0,38.05,763.1,650.1,
false,0.0,0.0,63.24,607.99,488.61,false
false,0.0,0.0,52.83,541.89,465.4,true
false,0.0,0.0,54.59,707.57,623.79,false
false,0.0,0.0,85.47,750.64,624.09,false
false,0.0,0.0,0.0,181.02,93.08,true
false,0.0,0.0,10.09,536.52,484.72,true
false,0.0,0.0,121.75,891.03,737.54,false
false,0.0,0.0,45.37,912.35,814.2,false
false,0.0,0.0,0.0,1063.03,980.35,false
false,0.0,0.0,32.13,533.08,463.34,false
false,0.0,0.0,60.47,646.02,524.02,false
false,0.0,0.0,159.87,472.68,261.9,true
false,0.0,0.0,67.01,616.91,470.81,true
false,0.0,0.0,44.08,765.81,601.83,false
false,0.0,73.0,671.95,309.02,-492.05,false
false,0.0,0.0,73.42,583.53,452.57,true
false,0.0,0.0,0.0,159.75,145.07,false
false,0.0,0.0,0.0,366.02,301.53,true
false,0.0,0.0,69.95,462.33,356.76,true
false,0.0,0.0,14.66,718.36,637.56,false
false,0.0,0.0,82.95,333.84,236.05,
false,0.0,0.0,86.05,310.5,207.03,true
false,0.0,0.0,49.97,805.36,676.74,true
false,0.0,0.0,31.64,826.9,742.9,true
true,5194.87,0.0,89.13,-3422.65,-3628.95,
false,0.0,0.0,68.99,663.45,563.31,false
false,0.0,0.0,11.92,724.38,684.01,false
false,0.0,0.0,0.0,967.65,931.02,false
false,0.0,0.0,164.44,448.1,252.74,false
false,0.0,0.0,98.59,844.8,693.69,false
false,0.0,0.0,0.0,580.13,486.62,false
false,0.0,0.0,0.0,1047.53,1005.71,false
false,0.0,0.0,57.73,413.58,329.23,false
false,0.0,0.0,0.0,878.9,760.48,false
false,0.0,0.0,12.04,88.55,-2.66,false
false,0.0,0.0,0.0,533.6,505.75,true
false,0.0,0.0,29.62,627.64,523.89,true
false,0.0,0.0,33.85,537.41,474.29,false
false,0.0,0.0,0.0,534.65,497.48,true
false,0.0,0.0,370.88,345.56,-78.46,true
false,0.0,0.0,55.05,438.55,353.62,false
true,3590.17,0.0,440.15,-2476.93,-2963.0,
false,0.0,0.0,33.07,392.02,332.35,true
false,0.0,0.0,543.15,674.67,90.97,true
true,3067.33,0.0,21.18,-2544.73,-2606.34,
false,0.0,0.0,28.37,346.39,294.05,true
false,0.0,0.0,28.74,568.02,507.37,false
true,3547.13,0.0,36.41,-2935.62,-3017.58,false
false,0.0,0.0,53.29,755.0,610.03,
false,0.0,0.0,140.65,847.97,657.74,false
false,0.0,0.0,269.59,965.04,656.62,false
false,0.0,0.0,109.16,632.56,430.12,false
false,0.0,0.0,0.0,510.15,473.66,false
false,0.0,0.0,0.0,454.11,426.44,false
false,0.0,0.0,0.0,362.74,340.8,false
false,0.0,0.0,26.81,910.04,842.83,false
false,0.0,0.0,61.17,657.32,546.43,false
false,0.0,0.0,141.13,611.88,418.55,false
false,0.0,0.0,387.3,961.37,461.05,false
false,0.0,0.0,83.57,612.57,498.51,true
false,0.0,0.0,78.34,499.68,379.81,false
false,0.0,0.0,87.51,874.23,691.49,false
false,0.0,0.0,542.52,478.6,-144.1,true
false,0.0,0.0,2.4,55.28,25.11,false
false,0.0,0.0,155.76,627.7,438.79,false
false,0.0,0.0,86.7,570.1,423.36,true
false,0.0,0.0,0.0,434.27,383.58,false
false,0.0,0.0,119.97,307.66,102.24,false
false,0.0,0.0,57.59,807.43,714.01,false
false,0.0,0.0,58.71,428.46,301.11,false
false,0.0,0.0,62.14,357.03,260.84,true
false,0.0,0.0,0.0,674.39,549.69,true
false,0.0,0.0,57.89,596.94,509.35,false
false,0.0,0.0,66.09,760.71,585.76,false
false,0.0,0.0,0.0,283.03,239.07,false
true,2063.23,0.0,11.48,-2022.85,-2085.5,false
false,0.0,0.0,1.26,313.28,276.28,false
false,0.0,0.0,117.64,521.24,356.96,false
true,2592.48,0.0,87.12,-1814.15,-1935.82,
false,0.0,0.0,0.0,800.12,722.06,false
false,0.0,0.0,52.24,458.66,363.47,true
false,0.0,0.0,86.7,184.92,65.52,true
false,0.0,0.0,32.99,433.11,340.09,false
true,3346.18,326.2,455.54,-2775.76,-3648.88,false
false,0.0,0.0,265.49,969.1,578.19,true
true,1087.33,0.0,39.16,-868.58,-935.35,
false,0.0,0.0,0.0,340.78,316.82,
false,0.0,0.0,73.66,1432.53,1279.84,false
false,0.0,0.0,0.0,673.6,604.69,true
true,1813.58,0.0,344.41,-1624.4,-2041.33,true
false,0.0,68.12,0.0,918.65,576.33,true
false,0.0,0.0,85.12,464.8,351.03,false
false,0.0,0.0,12.77,989.05,904.02,false
false,0.0,0.0,250.37,235.0,-47.37,false
false,0.0,0.0,0.0,401.69,365.36,true
false,0.0,0.0,338.5,746.84,370.5,true
false,0.0,0.0,80.78,575.0,468.33,false
false,0.0,90.91,432.91,398.6,-192.75,false
false,0.0,0.0,544.24,196.83,-384.67,false
false,0.0,0.0,108.2,1013.58,857.4,false
false,0.0,0.0,74.31,817.72,697.42,false
false,0.0,0.0,123.42,850.68,655.4,false
false,0.0,0.0,43.26,195.54,63.89,
false,0.0,0.0,42.64,633.57,558.19,false
false,0.0,63.72,68.94,380.92,226.91,true
false,0.0,0.0,31.33,392.28,286.48,true
false,0.0,0.0,0.0,830.21,778.31,false
false,0.0,0.0,98.91,406.28,240.11,false
false,0.0,0.0,51.1,427.32,333.73,true
false,0.0,0.0,55.89,602.66,499.56,false
false,0.0,0.0,32.73,850.09,744.65,false
false,0.0,0.0,0.0,526.68,503.59,false
false,0.0,0.0,2.74,673.51,616.61,true
false,0.0,0.0,37.44,592.24,518.23,false
false,0.0,0.0,0.0,584.48,558.8,false
false,0.0,0.0,124.5,804.74,639.77,
false,0.0,0.0,46.7,728.42,607.85,false
false,0.0,0.0,93.38,561.95,431.38,true
false,0.0,0.0,51.66,604.28,504.09,false
false,0.0,0.0,48.39,383.45,260.34,false
false,0.0,0.0,30.14,536.67,465.21,true
false,0.0,59.39,491.1,539.16,-48.91,false
false,0.0,0.0,49.17,336.93,240.24,false
false,0.0,0.0,64.74,599.39,453.32,false
false,0.0,0.0,3.72,543.95,477.36,false
false,0.0,0.0,26.8,1204.79,1062.91,true
false,0.0,0.0,44.44,636.63,542.73,false
false,0.0,0.0,72.28,396.5,302.26,
false,0.0,0.0,6.37,458.83,391.76,true
true,2461.59,192.9,727.92,-2440.69,-3401.48,
false,0.0,0.0,49.56,1244.8,1123.22,false
false,0.0,0.0,19.69,865.5,797.97,false
false,0.0,0.0,289.22,220.68,-98.18,
false,0.0,0.0,419.7,261.95,-197.9,false
false,0.0,0.0,168.96,705.79,475.47,true
false,0.0,0.0,129.32,540.64,380.72,false
false,0.0,61.64,152.64,686.32,377.21,false
false,0.0,0.0,20.34,300.32,252.3,false
false,0.0,0.0,386.25,457.27,-34.18,true
false,0.0,0.0,73.11,236.21,132.49,
false,0.0,0.0,39.46,762.54,676.5,true
false,0.0,0.0,0.0,516.85,476.63,true
false,0.0,0.0,51.75,540.16,453.93,false
false,0.0,0.0,88.45,986.11,808.43,
false,0.0,0.0,106.03,608.8,464.16,false
false,0.0,53.74,33.01,269.09,114.11,
false,0.0,0.0,0.0,528.67,442.8,false
false,0.0,0.0,141.15,289.47,109.02,false
false,0.0,0.0,24.62,395.89,322.18,true
false,0.0,0.0,108.61,776.44,621.7,false
false,0.0,0.0,13.82,996.82,934.39,
false,0.0,0.0,0.0,316.76,285.63,false
false,0.0,0.0,106.18,290.07,158.76,false
false,0.0,0.0,49.02,615.41,502.82,false
false,0.0,0.0,32.14,561.49,445.94,true
false,0.0,0.0,0.0,281.87,252.01,false
false,0.0,0.0,33.08,219.44,169.41,false
false,0.0,0.0,437.05,350.78,-132.54,false
false,0.0,0.0,57.44,733.79,638.68,false
false,0.0,0.0,102.92,734.94,589.53,true
false,0.0,0.0,0.0,248.56,170.64,true
false,0.0,0.0,93.15,641.63,518.61,true
false,0.0,0.0,34.58,187.6,128.93,false
false,0.0,0.0,302.96,178.13,-151.9,true
false,0.0,0.0,73.8,1013.98,887.03,false
false,0.0,0.0,189.93,280.08,18.39,false
false,0.0,0.0,103.84,297.45,151.71,true
false,0.0,0.0,0.0,588.67,559.38,false
false,0.0,0.0,0.0,690.64,653.05,
false,0.0,0.0,23.01,558.08,492.31,false
false,0.0,0.0,0.0,665.77,612.57,true
true,2168.26,0.0,0.0,-1682.59,-1732.5,false
false,0.0,0.0,22.2,784.54,707.86,true
false,0.0,0.0,124.11,824.38,660.44,
false,0.0,0.0,133.65,461.76,238.15,false
false,0.0,0.0,61.57,505.8,361.09,false
false,0.0,0.0,0.0,479.73,442.31,
false,0.0,0.0,19.97,244.99,194.9,false
false,0.0,0.0,55.01,968.55,835.23,true
false,0.0,0.0,491.23,514.75,-38.57,true
false,0.0,0.0,45.86,888.72,762.42,false
false,0.0,0.0,327.72,578.25,161.75,false
false,0.0,0.0,35.24,480.21,381.94,true
false,0.0,0.0,0.0,392.82,316.34,false
false,0.0,0.0,39.11,891.82,806.42,false
false,0.0,0.0,0.0,131.05,105.66,false
false,0.0,0.0,0.0,974.23,926.69,false
false,0.0,0.0,113.41,295.99,119.78,true
false,0.0,0.0,74.99,483.17,364.05,false
false,0.0,0.0,107.47,515.25,359.4,
false,0.0,0.0,24.98,273.86,179.41,false
false,0.0,0.0,208.5,1001.51,648.74,false
false,0.0,0.0,126.79,425.48,245.6,true
false,0.0,0.0,12.62,566.52,529.59,true
false,0.0,0.0,18.14,594.86,549.64,true
false,0.0,0.0,78.54,95.37,-1.66,true
false,0.0,0.0,17.44,294.87,257.29,false
true,3701.4,130.81,397.97,-2956.64,-3530.73,false
false,0.0,0.0,72.92,704.72,592.46,true
true,1899.69,0.0,97.56,-1423.14,-1587.48,true
false,0.0,0.0,65.42,797.11,694.5,false
false,0.0,0.0,13.26,1280.31,1083.07,false
false,0.0,0.0,38.66,719.07,648.92,true
false,0.0,0.0,0.0,578.5,544.92,false
false,0.0,0.0,52.87,684.99,594.98,true
false,0.0,0.0,90.75,578.82,455.08,false
false,0.0,0.0,107.93,440.36,210.17,true
false,0.0,0.0,35.16,516.9,445.77,false
false,0.0,0.0,76.92,492.33,331.93,true
false,0.0,0.0,44.08,615.61,541.35,false
false,0.0,0.0,488.32,1238.16,670.31,
false,0.0,0.0,52.7,456.37,331.37,
false,0.0,0.0,61.79,941.46,830.71,true
false,0.0,0.0,391.04,376.5,-106.16,false
false,0.0,0.0,103.61,420.99,295.95,true
false,0.0,0.0,0.0,563.14,531.77,false
false,0.0,0.0,0.0,1464.61,1232.76,true
false,0.0,0.0,0.0,345.8,319.14,false
true,1471.4,0.0,41.52,-1177.33,-1238.27,
false,0.0,0.0,96.85,565.42,381.26,false
false,0.0,0.0,0.0,505.7,471.43,true
false,0.0,0.0,68.32,243.48,141.7,false
false,0.0,0.0,44.16,446.37,358.68,false
false,0.0,0.0,330.62,1213.87,697.68,false
false,0.0,0.0,15.28,587.01,546.83,true
false,0.0,0.0,67.01,446.56,360.39,false
false,0.0,0.0,106.97,540.56,358.97,false
false,0.0,0.0,96.83,164.73,13.31,false
false,0.0,0.0,105.73,933.57,716.87,false
false,0.0,0.0,106.59,456.87,283.02,true
false,0.0,0.0,0.0,1228.45,1093.05,true
true,2008.71,0.0,61.73,-1755.08,-1848.55,false
true,3437.29,0.0,12.58,-2597.51,-2655.25,false
false,0.0,0.0,50.64,407.61,260.58,true
false,0.0,0.0,0.0,318.3,277.11,false
false,0.0,0.0,63.27,642.01,546.58,false
false,0.0,0.0,0.0,425.46,369.6,false
false,0.0,0.0,0.0,890.74,647.91,false
false,0.0,0.0,28.46,750.79,631.77,false
false,0.0,0.0,105.01,358.78,219.37,false
false,0.0,0.0,90.08,835.13,647.91,true
false,0.0,0.0,71.91,787.45,611.42,true
false,0.0,0.0,41.65,145.07,55.53,true
false,0.0,0.0,3.64,357.68,290.34,false
false,0.0,0.0,37.21,1113.21,991.82,false
false,0.0,0.0,887.44,912.59,-19.32,false
false,0.0,0.0,114.55,229.49,62.03,true
false,0.0,0.0,0.0,1336.69,1179.32,false
false,0.0,0.0,33.59,393.23,293.48,true
false,0.0,0.0,19.15,641.45,565.93,false
false,0.0,0.0,60.51,721.35,625.53,true
false,0.0,0.0,0.0,324.1,300.48,false
false,0.0,0.0,0.0,361.13,345.35,true
false,0.0,0.0,14.98,518.69,447.06,false
false,0.0,0.0,37.98,330.35,244.43,true
false,0.0,0.0,87.05,674.76,554.1,true
false,0.0,0.0,76.95,707.02,593.67,true
false,0.0,0.0,72.5,495.6,387.84,false
false,0.0,0.0,11.32,1046.87,988.28,false
false,0.0,0.0,42.27,586.26,473.28,true
false,0.0,0.0,82.94,460.72,350.57,true
false,0.0,0.0,27.23,778.79,680.12,false
false,0.0,52.53,935.92,546.91,-478.18,
false,0.0,0.0,0.0,990.34,948.31,true
false,0.0,0.0,26.19,390.22,289.12,false
true,2574.9,0.0,25.49,-1884.43,-1942.66,
false,0.0,0.0,155.08,312.78,136.44,false
false,0.0,0.0,43.15,1069.19,974.34,false
false,0.0,0.0,14.65,957.22,897.17,false
false,0.0,0.0,0.0,152.11,110.06,true
true,2599.31,0.0,847.77,-2134.5,-3020.19,false
false,0.0,0.0,69.65,641.04,472.96,false
false,0.0,0.0,14.95,337.85,293.88,true
false,0.0,0.0,44.08,202.31,112.56,false
false,0.0,0.0,87.76,58.24,-63.29,false
false,0.0,0.0,73.99,1160.67,976.43,false
false,0.0,0.0,66.02,970.24,827.6,false
