booking_id,customer_id,booking_date,travel_date,destination,supplier,product_category,customer_price_eur,quoted_cost_eur,discount_rate,manager,acquisition_channel,customer_segment,customer_type,party_size,trip_duration_days,booking_lead_days,payment_method,installments,manual_exception,currency,cancellation,refund_amount_eur,refund_date,booking_changes,support_cases,support_cost_eur,additional_cost_eur,gross_profit_eur,contribution_margin_eur,repeat_purchase_180d,last_modified_at
SYN-00104,SYN-CUST-0184,12/07/2024,2024-07-30,Rome,Atlas,premium,2191.97,1556.16,0.05,Manager 7,partner,family,new,3,8,18,card,1,False,EUR,False,0.0,,0,0,0.0,97.94,526.21,401.97,False,2024-10-29
SYN-00105,SYN-CUST-0745,2025-06-19,2025-06-23,Rome,Atlas,standard,2130.76,1617.37,0.0,Manager 1,paid_search,corporate,returning,1,2,4,bank_transfer,4,False,EUR,False,0.0,,0,0,0.0,56.23,513.39,380.45,True,2025-09-01
SYN-00106,SYN-CUST-1306,2024-04-16,2024-06-14,Tokyo,DeltaSun,premium,3607.62,2879.16,0.12,Manager 2,partner,leisure,returning,1,4,59,bank_transfer,2,False,EUR,True,2965.42,2024-04-26,0,0,0.0,92.46,-2669.87,-2834.49,False,2024-04-19
SYN-00107,SYN-CUST-1867,2025-07-09,2025-10-01,Lisbon,DeltaSun,standard,2583.9,1965.07,0.03,Manager 8,referral,leisure,returning,3,12,84,bank_transfer,2,False,EUR,False,0.0,,0,0,0.0,69.31,541.31,420.32,False,2025-08-08
SYN-00108,SYN-CUST-2428,2025-12-13,2026-01-08,Lisbon,BlueWing,standard,2461.56,1930.39,0.0,Manager 4,partner,family,new,5,5,26,bank_transfer,1,True,EUR,False,0.0,,0,0,0.0,123.05,531.17,378.58,True,2025-12-31
SYN-00109,SYN-CUST-2989,2024-06-02,2024-09-23,Rome,BlueWing,standard,2074.51,1461.46,0.08,Manager 7,paid_search,leisure,returning,1,10,113,card,1,False,EUR,False,0.0,,0,0,0.0,7.44,447.1,414.76,,2024-06-25
SYN-00110,SYN-CUST-0350,2024-08-29,2024-10-18,Tokyo,DeltaSun,standard,3062.13,2118.08,0.05,Manager 2,paid_search,leisure,returning,1,11,50,bank_transfer,3,True,EUR,False,0.0,,0,0,0.0,80.46,790.94,624.74,True,2024-09-06
SYN-00111,SYN-CUST-0911,2025-11-24,2025-12-21,Lisbon,Atlas,premium,2208.3,1715.17,0.18,Manager 2,paid_search,leisure,new,2,10,27,card,1,False,EUR,False,0.0,,0,0,0.0,28.44,95.64,40.7,False,2026-01-24
SYN-00112,SYN-CUST-1472,2025-11-04,2026-03-06,Lisbon,DeltaSun,premium,2563.06,1749.66,0.05,Manager 5,partner,leisure,returning,2,7,122,card,2,False,EUR,False,0.0,,0,0,0.0,127.69,685.25,506.3,True,2025-11-16
SYN-00113,SYN-CUST-2033,2024-08-30,2024-12-14,Tokyo,BlueWing,standard,2980.65,2269.05,0.05,Manager 7,partner,leisure,returning,1,6,106,wallet,1,False,EUR,False,0.0,,0,0,0.0,118.71,562.57,408.1,True,2024-11-25
SYN-00114,SYN-CUST-2594,2024-03-20,2024-04-20,Tokyo,DeltaSun,luxury,5055.34,3834.61,0.05,Manager 2,partner,leisure,new,1,13,31,wallet,2,False,EUR,False,0.0,,0,0,0.0,46.31,967.96,820.54,,2024-07-04
SYN-00115,SYN-CUST-3155,2024-07-26,2024-08-16,Zanzibar,Cedar,standard,2879.87,2000.81,0.18,Manager 5,partner,family,returning,5,5,21,card,1,False,EUR,False,0.0,,0,0,0.0,742.9,360.68,-416.78,,2024-07-26
SYN-00116,SYN-CUST-0516,2024-09-06,2024-09-08,Lisbon,Atlas,luxury,3847.59,2951.14,0.05,Manager 2,paid_search,family,new,7,2,2,card,2,False,EUR,False,0.0,,0,0,0.0,138.98,704.07,488.14,False,2024-10-02
SYN-00117,SYN-CUST-1077,2024-12-17,2025-01-21,Lisbon,Cedar,standard,1843.27,1296.93,0.05,Manager 1,paid_search,leisure,returning,1,3,35,bank_transfer,2,False,EUR,True,1662.84,2025-02-28,0,0,0.0,70.03,-1208.66,-1315.56,False,2025-04-15
SYN-00118,SYN-CUST-1638,2024-06-27,2024-09-09,Zanzibar,BlueWing,standard,2865.52,2227.33,0.08,Manager 2,paid_search,leisure,returning,3,15,74,card,1,False,EUR,False,0.0,,1,0,0.0,29.07,408.95,345.49,True,2024-10-15
SYN-00119,SYN-CUST-2199,2025-04-01,2025-07-17,Reykjavik,BlueWing,standard,2391.44,1717.79,0.18,Manager 7,direct,leisure,new,3,7,107,bank_transfer,1,False,EUR,False,0.0,,0,0,0.0,55.88,243.19,158.61,False,2025-05-22
SYN-00120,SYN-CUST-2760,2024-11-28,2024-11-30,Rome,Atlas,standard,2404.64,1916.5,0.08,Manager 7,partner,family,returning,4,7,2,card,2,False,EUR,False,0.0,,0,0,0.0,44.76,295.76,202.92,False,2024-12-28
SYN-00121,SYN-CUST-0121,2024-11-14,2024-11-16,Reykjavik,Cedar,standard,3241.74,2199.66,0.08,Manager 6,direct,corporate,returning,3,3,2,bank_transfer,1,False,EUR,False,0.0,,0,0,0.0,77.5,782.74,666.33,True,2025-01-23
SYN-00122,SYN-CUST-0682,2024-10-28,2025-02-18,Reykjavik,Atlas,standard,3081.1,2268.1,0.05,Manager 7,direct,leisure,new,3,14,113,card,2,False,EUR,False,0.0,,2,0,0.0,0.0,658.95,597.32,False,2024-11-03
SYN-00123,SYN-CUST-1243,2024-10-27,2024-12-07,Lisbon,DeltaSun,premium,2830.94,2179.52,0.18,Manager 2,direct,leisure,returning,1,8,41,wallet,4,False,EUR,False,0.0,,0,0,0.0,13.23,141.85,26.71,False,2025-02-07
SYN-00124,SYN-CUST-1804,2025-11-21,2026-02-19,Rome,BlueWing,standard,1937.25,1349.61,0.0,Manager 5,partner,family,new,6,8,90,bank_transfer,1,False,EUR,False,0.0,,0,0,0.0,103.68,587.64,460.72,False,2026-03-14
SYN-00125,SYN-CUST-2365,2025-07-27,2025-12-04,Zanzibar,Cedar,standard,3032.22,2417.56,0.03,Manager 4,direct,leisure,new,1,8,130,card,1,False,EUR,False,0.0,,0,0,0.0,36.02,523.69,451.28,False,2025-09-08
SYN-00126,SYN-CUST-2926,2024-10-05,2024-10-29,Tokyo,BlueWing,standard,3070.72,2375.22,0.05,Manager 2,paid_search,corporate,returning,1,4,24,wallet,1,False,EUR,False,0.0,,0,0,0.0,139.04,541.96,366.07,True,2024-11-19
SYN-00127,SYN-CUST-0287,2024-10-20,2025-01-29,Tokyo,Atlas,standard,3079.37,2215.53,0.05,Manager 8,paid_search,leisure,returning,1,7,101,card,4,False,EUR,False,0.0,,0,0,0.0,164.94,709.88,434.08,False,2024-10-24
SYN-00128,SYN-CUST-0848,07/09/2024,2024-11-05,Tokyo,Atlas,standard,2704.73,1837.67,0.0,Manager 2,direct,leisure,new,3,8,59,bank_transfer,1,False,EUR,False,0.0,,0,0,0.0,22.6,867.06,812.0,False,2024-11-20
SYN-00129,SYN-CUST-1409,2025-04-08,2025-06-12,Tokyo,BlueWing,premium,5216.67,3658.67,0.08,Manager 8,paid_search,family,new,3,10,65,bank_transfer,2,False,EUR,False,0.0,,0,0,0.0,0.57,1140.67,1035.77,False,2025-06-19
SYN-00130,SYN-CUST-1970,2024-08-26,2024-12-08,Rome,Cedar,standard,2097.14,1635.23,0.05,Manager 4,referral,leisure,returning,3,7,104,card,3,False,EUR,False,0.0,,0,0,0.0,91.52,357.05,206.82,False,2024-10-30
SYN-00131,SYN-CUST-2531,2024-03-26,2024-06-12,Rome,Atlas,standard,2287.38,1647.73,0.05,Manager 5,direct,leisure,returning,3,2,78,card,1,False,EUR,False,0.0,,0,0,0.0,126.49,525.28,371.33,False,2024-07-15
SYN-00132,SYN-CUST-3092,2024-09-02,2024-12-13,Zanzibar,Atlas,premium,5168.64,4219.16,0.0,Manager 8,paid_search,family,returning,6,15,102,bank_transfer,1,False,EUR,False,0.0,,1,0,0.0,58.06,949.48,829.39,False,2024-10-26
SYN-00133,SYN-CUST-0453,2025-02-26,2025-06-03,Lisbon,Cedar,premium,3010.91,2335.9,0.05,Manager 5,partner,leisure,returning,1,10,97,card,1,False,EUR,False,0.0,,0,0,0.0,433.43,524.46,54.9,True,2025-03-06
SYN-00134,SYN-CUST-1014,2025-11-28,2026-01-28,Zanzibar,Atlas,standard,2209.02,1575.49,0.12,Manager 2,partner,family,new,3,3,61,card,1,False,EUR,False,0.0,,0,0,0.0,87.51,368.44,254.43,True,2026-02-11
SYN-00135,SYN-CUST-1575,2024-01-02,2024-04-02,Lisbon,Cedar,premium,3613.41,2811.86,0.05,Manager 8,referral,family,new,7,12,91,wallet,1,False,EUR,False,0.0,,0,0,0.0,16.51,620.88,561.02,,2024-04-18
SYN-00136,SYN-CUST-2136,2024-12-25,2025-03-03,Tokyo,DeltaSun,standard,2362.62,1745.5,0.05,Manager 6,referral,corporate,new,2,2,68,card,1,False,EUR,False,0.0,,0,1,57.23,77.43,498.99,335.97,False,2025-01-11
SYN-00137,SYN-CUST-2697,2025-11-22,2025-12-18,Lisbon,Cedar,premium,2341.57,1789.15,0.18,Manager 7,paid_search,leisure,new,1,7,26,card,2,False,EUR,False,0.0,,0,0,0.0,51.69,130.93,32.41,True,2026-01-26
SYN-00138,SYN-CUST-0058,2025-01-26,2025-03-29,Zanzibar,Cedar,STANDARD,2346.43,1729.98,0.12,Manager 2,direct,corporate,returning,3,3,62,card,1,False,EUR,False,0.0,,0,0,0.0,62.04,334.88,244.68,True,2025-03-26
SYN-00139,SYN-CUST-0619,2024-08-06,2024-08-11,Rome,Cedar,premium,2060.05,1492.92,0.0,Manager 3,direct,corporate,new,1,2,5,bank_transfer,2,False,EUR,False,0.0,,1,0,0.0,25.93,567.13,500.0,True,2024-08-12
SYN-00140,SYN-CUST-1180,2024-07-27,2024-10-11,Zanzibar,DeltaSun,standard,2753.56,2045.94,0.18,Manager 2,partner,corporate,new,3,11,76,card,1,False,EUR,False,0.0,,0,0,0.0,58.18,211.98,120.77,,2024-11-09
SYN-00141,SYN-CUST-1741,2025-11-28,2025-12-17,Lisbon,Cedar,premium,2008.73,1327.08,0.08,Manager 6,direct,corporate,new,1,2,19,card,2,False,EUR,True,1714.8,2026-01-30,0,0,0.0,196.75,-1193.85,-1430.77,,2026-01-30
SYN-00142,SYN-CUST-2302,2025-08-31,2025-11-09,Tokyo,Atlas,standard,3338.7,2491.26,0.12,Manager 2,paid_search,leisure,returning,3,9,70,bank_transfer,1,True,EUR,False,0.0,,0,0,0.0,56.33,446.8,350.41,False,2025-11-14
SYN-00143,SYN-CUST-2863,2024-05-02,2024-06-16,Reykjavik,Cedar,standard,2428.75,1855.31,0.05,Manager 5,paid_search,leisure,new,2,12,45,card,2,False,EUR,False,0.0,,0,0,0.0,61.05,452.0,342.38,True,2024-08-26
SYN-00144,SYN-CUST-0224,2025-07-15,2025-10-01,Zanzibar,Cedar,standard,2170.6,1682.32,0.08,Manager 3,partner,family,new,5,4,78,bank_transfer,2,False,EUR,False,0.0,,0,2,183.19,859.03,314.63,-771.0,True,2025-07-22
SYN-00145,SYN-CUST-0785,2024-03-20,2024-03-22,Zanzibar,Atlas,standard,3557.34,2580.94,0.03,Manager 2,partner,corporate,new,2,6,2,bank_transfer,2,False,EUR,False,0.0,,0,0,0.0,73.59,869.68,724.94,False,2024-04-21
SYN-00146,SYN-CUST-1346,2024-07-01,2024-09-04,Rome,BlueWing,luxury,3568.3,2607.6,0.08,Manager 3,referral,leisure,new,3,6,65,bank_transfer,1,False,EUR,False,0.0,,0,0,0.0,24.45,675.24,607.97,True,2024-07-26
SYN-00147,SYN-CUST-1907,2025-08-13,2025-11-26,Zanzibar,Cedar,standard,2574.97,1745.58,0.0,Manager 2,direct,leisure,new,1,7,105,card,3,False,EUR,False,0.0,,0,0,0.0,108.05,829.39,649.24,True,2025-10-01
SYN-00148,SYN-CUST-2468,2025-11-28,2025-12-26,Tokyo,BlueWing,premium,4237.74,3234.21,0.03,Manager 5,direct,family,returning,3,6,28,bank_transfer,1,False,EUR,False,0.0,,0,0,0.0,0.0,876.39,825.54,True,2026-02-20
SYN-00149,SYN-CUST-3029,2025-06-05,2025-10-06,Tokyo,DeltaSun,standard,2472.37,1734.35,0.08,Manager 2,direct,leisure,new,1,3,123,card,3,False,EUR,False,0.0,,0,0,0.0,20.07,540.23,450.94,False,2025-08-12
SYN-00150,SYN-CUST-0390,2024-08-27,2024-10-05,Rome,DeltaSun,premium,2714.84,1900.73,0.08,Manager 4,paid_search,leisure,new,3,9,39,bank_transfer,1,False,EUR,False,0.0,,0,0,0.0,66.07,596.93,498.28,False,2024-10-14
SYN-00151,SYN-CUST-0951,2024-10-15,2025-01-03,Lisbon,Atlas,luxury,3843.86,3020.05,0.0,Manager 4,direct,corporate,new,3,2,80,card,4,False,EUR,False,0.0,,0,0,0.0,119.69,823.81,565.75,False,2025-01-29
SYN-00152,SYN-CUST-1512,2025-02-20,2025-02-22,Zanzibar,Cedar,standard,2998.99,2324.65,0.18,Manager 2,referral,leisure,new,2,8,2,bank_transfer,1,False,EUR,False,0.0,,0,0,0.0,0.0,134.52,98.53,True,2025-05-22
SYN-00153,SYN-CUST-2073,2025-03-06,2025-05-10,Lisbon,Cedar,luxury,3639.92,2481.09,0.0,Manager 5,direct,leisure,returning,2,9,65,bank_transfer,1,False,EUR,False,0.0,,0,0,0.0,77.15,1158.83,1038.0,False,2025-04-12
SYN-00154,SYN-CUST-2634,2024-06-05,2024-07-10,Rome,BlueWing,premium,3247.55,2445.93,0.0,Manager 8,partner,leisure,new,2,6,35,card,1,False,EUR,False,0.0,,0,0,0.0,0.0,801.61,762.64,False,2024-09-18
SYN-00155,SYN-CUST-3195,2025-01-09,2025-04-04,Lisbon,Cedar,premium,3144.09,2344.12,0.05,Manager 6,paid_search,family,new,7,2,85,card,2,False,EUR,False,0.0,,0,0,0.0,33.25,642.76,546.63,True,2025-04-23
SYN-00156,SYN-CUST-0556,2025-05-15,2025-05-17,Tokyo,BlueWing,standard,2291.48,1581.31,0.05,Manager 3,direct,corporate,new,3,2,2,bank_transfer,1,False,EUR,True,1924.62,2025-05-24,0,0,0.0,401.25,-1329.02,-1757.77,,2025-06-06
SYN-00157,SYN-CUST-1117,2025-11-27,2026-01-23,Reykjavik,Cedar,standard,2127.34,1678.06,0.05,Manager 4,partner,leisure,new,2,7,57,card,1,False,EUR,False,0.0,,0,0,0.0,94.97,342.91,222.42,True,2025-12-24
SYN-00158,SYN-CUST-1678,2025-06-05,2025-07-11,Rome,BlueWing,standard,1819.77,1382.11,0.03,Manager 8,partner,leisure,new,2,5,36,card,2,False,EUR,False,0.0,,0,0,0.0,18.84,383.07,327.83,True,2025-07-23
SYN-00159,SYN-CUST-2239,2024-04-26,2024-07-22,Rome,DeltaSun,standard,1696.47,1228.39,0.08,Manager 7,direct,leisure,returning,1,8,87,card,4,False,EUR,False,0.0,,0,0,0.0,65.27,332.37,206.03,False,2024-07-02
SYN-00160,SYN-CUST-2800,2024-12-07,2025-03-09,Rome,DeltaSun,premium,2758.54,2158.48,0.12,Manager 4,direct,leisure,returning,2,7,92,card,4,False,EUR,False,0.0,,0,0,0.0,18.96,269.03,150.77,False,2025-03-21
SYN-00161,SYN-CUST-0161,2024-01-07,2024-02-21,Rome,Cedar,luxury,2499.18,1871.22,0.03,Manager 3,referral,leisure,new,1,12,45,bank_transfer,1,False,EUR,False,0.0,,0,0,0.0,106.08,552.99,416.92,False,2024-02-09
SYN-00162,SYN-CUST-0722,2024-02-03,2024-02-05,Tokyo,BlueWing,luxury,4447.37,3482.14,0.03,Manager 2,direct,corporate,new,3,8,2,bank_transfer,3,False,EUR,False,0.0,,0,1,79.55,292.53,831.8,335.19,True,2024-04-09
SYN-00163,SYN-CUST-1283,2024-08-03,2024-11-18,Rome,BlueWing,standard,2194.11,1685.76,0.12,Manager 6,paid_search,leisure,new,1,6,107,bank_transfer,1,False,EUR,False,0.0,,0,0,0.0,145.86,245.05,72.86,False,2024-09-29
SYN-00164,SYN-CUST-1844,2024-04-06,2024-05-26,Lisbon,DeltaSun,standard,2272.23,1682.93,0.0,Manager 4,paid_search,corporate,new,2,4,50,card,2,False,EUR,False,0.0,,0,0,0.0,41.04,589.3,502.81,True,2024-05-14
SYN-00165,SYN-CUST-2405,2025-11-13,2026-02-09,Zanzibar,DeltaSun,premium,3930.24,2941.8,0.05,Manager 5,referral,leisure,new,1,7,88,card,1,False,EUR,False,0.0,,0,0,0.0,39.52,791.93,705.25,False,2026-03-06
SYN-00166,SYN-CUST-2966,2025-06-22,2025-08-19,Zanzibar,BlueWing,standard,3464.59,2688.86,0.03,Manager 5,direct,leisure,new,2,12,58,card,2,True,EUR,False,0.0,,0,0,0.0,124.39,671.79,478.1,False,2025-08-03
SYN-00167,SYN-CUST-0327,2024-10-27,2024-12-21,Reykjavik,Atlas,premium,3002.87,2015.94,0.0,Manager 8,partner,leisure,new,2,9,55,card,2,False,EUR,False,0.0,,0,0,0.0,50.92,986.93,875.95,True,2024-12-08
SYN-00168,SYN-CUST-0888,2025-09-11,2025-12-10,Rome,Cedar,premium,2780.23,2074.64,0.08,Manager 3,partner,family,new,7,12,90,card,1,False,EUR,False,0.0,,0,0,0.0,0.0,483.18,449.81,False,2025-10-21
SYN-00169,SYN-CUST-1449,2024-09-12,2024-09-14,Lisbon,BlueWing,standard,1620.43,1211.84,0.0,Manager 5,paid_search,leisure,new,2,2,2,wallet,2,False,EUR,False,0.0,,0,0,0.0,58.72,408.59,317.46,True,2024-10-14
SYN-00170,SYN-CUST-2010,2025-07-24,2025-09-08,Lisbon,BlueWing,standard,1999.64,1544.16,0.05,Manager 5,direct,leisure,new,3,6,46,card,1,False,EUR,False,0.0,,0,0,0.0,57.09,355.5,274.41,False,2025-11-07
SYN-00171,SYN-CUST-2571,2024-07-25,2024-08-08,Zanzibar,Cedar,standard,2721.72,2167.75,0.12,Manager 4,paid_search,family,returning,3,5,14,bank_transfer,1,False,EUR,False,0.0,,0,1,74.9,15.26,227.36,104.54,False,2024-08-01
SYN-00172,SYN-CUST-3132,2025-06-27,2025-07-16,Zanzibar,Atlas,standard,3176.27,2479.27,0.18,Manager 8,direct,family,new,4,8,19,card,1,False,EUR,False,0.0,,0,0,0.0,94.74,125.27,-7.58,False,2025-09-03
SYN-00173,SYN-CUST-0493,2025-09-08,2025-10-16,Reykjavik,DeltaSun,standard,2640.18,1778.12,0.05,Manager 8,direct,leisure,new,3,5,38,card,1,False,EUR,False,0.0,,0,0,0.0,70.59,730.05,627.78,True,2025-11-05
SYN-00174,SYN-CUST-1054,2024-10-06,2024-12-09,Rome,DeltaSun,standard,1901.05,1287.17,0.08,Manager 8,direct,leisure,new,2,7,64,card,1,False,EUR,False,0.0,,0,0,0.0,6.54,461.8,432.45,,2025-01-28
SYN-00175,SYN-CUST-1615,2025-01-01,2025-03-04,Zanzibar,Cedar,standard,2394.38,1620.61,0.05,Manager 6,paid_search,leisure,new,3,7,62,bank_transfer,1,False,EUR,False,0.0,,0,0,0.0,108.15,654.05,517.16,True,2025-03-12
SYN-00176,SYN-CUST-2176,2025-02-19,2025-05-28,Tokyo,BlueWing,premium,3423.63,2579.13,0.12,Manager 6,direct,leisure,new,3,14,98,card,1,True,EUR,False,0.0,,2,0,0.0,95.88,433.66,296.7,True,2025-02-21
SYN-00177,SYN-CUST-2737,2025-08-05,2025-09-29,Lisbon,DeltaSun,standard,2251.77,1571.51,0.0,Manager 4,direct,family,new,5,12,55,card,1,False,EUR,False,0.0,,0,0,0.0,155.47,680.26,497.76,,2025-09-10
SYN-00178,SYN-CUST-0098,2024-02-15,2024-04-25,Reykjavik,BlueWing,standard,2761.8,2126.7,0.12,Manager 1,paid_search,leisure,new,3,9,70,bank_transfer,3,False,EUR,False,0.0,,0,0,0.0,256.96,303.69,-30.61,False,2024-05-16
SYN-00179,SYN-CUST-0659,2025-03-21,2025-08-02,Zanzibar,BlueWing,standard,2371.73,1837.5,0.0,Manager 2,referral,leisure,new,3,5,134,card,1,False,EUR,False,0.0,,0,0,0.0,112.23,534.23,393.54,False,2025-07-08
SYN-00180,SYN-CUST-1220,2025-01-18,2025-02-28,Rome,Atlas,standard,1870.37,1434.99,0.12,Manager 6,partner,leisure,returning,3,2,41,bank_transfer,1,False,EUR,False,0.0,,0,0,0.0,94.9,210.94,93.59,False,2025-03-24
SYN-00181,SYN-CUST-1781,2024-12-07,2025-01-31,Rome,Atlas,standard,2127.19,1455.32,0.0,Manager 7,partner,leisure,returning,2,2,55,wallet,1,False,EUR,False,0.0,,0,0,0.0,5.27,671.87,641.08,True,2025-01-17
SYN-00182,SYN-CUST-2342,2024-02-29,2024-04-22,Rome,DeltaSun,luxury,4332.03,3196.89,0.08,Manager 1,paid_search,leisure,new,1,13,53,wallet,4,False,EUR,False,0.0,,0,0,0.0,216.49,788.57,416.13,True,2024-06-20
SYN-00183,SYN-CUST-2903,2025-01-27,2025-02-07,Lisbon,Atlas,standard,2378.89,1845.6,0.05,Manager 3,referral,leisure,new,2,12,11,bank_transfer,4,False,EUR,True,1938.4,2025-02-15,0,0,0.0,0.0,-1524.06,-1609.7,,2025-03-19
SYN-00184,SYN-CUST-0264,2025-01-03,2025-03-02,Lisbon,Cedar,standard,1528.47,1196.06,0.03,Manager 5,paid_search,leisure,new,3,2,58,card,1,False,EUR,False,0.0,,0,0,0.0,0.0,286.56,268.21,True,2025-01-06
SYN-00185,SYN-CUST-0825,2025-04-03,2025-05-12,Reykjavik,Atlas,luxury,4854.2,3535.35,0.12,Manager 6,partner,family,new,4,12,39,wallet,1,False,EUR,False,0.0,,0,0,0.0,36.4,736.34,641.69,,2025-07-20
SYN-00186,SYN-CUST-1386,2024-12-29,2025-01-08,Rome,Cedar,standard,1706.51,1214.74,0.08,Manager 8,paid_search,leisure,returning,3,4,10,card,3,True,EUR,False,0.0,,0,0,0.0,96.98,355.25,210.49,False,2025-03-03
SYN-00187,SYN-CUST-1947,2025-11-21,2026-01-17,Rome,BlueWing,standard,2368.24,1568.3,0.05,Manager 1,paid_search,leisure,returning,2,5,57,bank_transfer,1,False,EUR,False,0.0,,0,0,0.0,58.88,681.53,594.23,False,2026-03-04
SYN-00188,SYN-CUST-2508,2025-01-17,2025-02-28,Reykjavik,Cedar,standard,3435.31,2522.82,0.12,Manager 4,paid_search,leisure,returning,3,2,42,card,3,False,EUR,False,0.0,,0,0,0.0,30.46,500.25,373.61,True,2025-04-04
SYN-00189,SYN-CUST-3069,2025-02-18,2025-05-12,Tokyo,BlueWing,standard,3720.49,2673.63,0.12,Manager 5,partner,leisure,returning,3,4,83,card,3,False,EUR,False,0.0,,0,0,0.0,0.0,600.4,496.23,False,2025-02-26
SYN-00190,SYN-CUST-0430,2025-09-29,2025-12-05,Reykjavik,BlueWing,premium,3993.95,3140.61,0.05,Manager 1,direct,family,new,3,9,67,card,1,False,EUR,False,0.0,,0,0,0.0,45.58,653.63,560.13,True,2025-10-15
SYN-00191,SYN-CUST-0991,2024-12-24,2025-03-10,Lisbon,Atlas,standard,2969.76,2203.43,0.18,Manager 4,paid_search,leisure,new,3,17,76,card,1,False,EUR,False,0.0,,0,0,0.0,516.46,231.77,-320.33,False,2025-01-01
SYN-00192,SYN-CUST-1552,2024-10-31,2025-02-28,Zanzibar,DeltaSun,standard,3086.76,2293.13,0.18,Manager 3,referral,family,returning,6,5,120,card,1,True,EUR,False,0.0,,1,0,0.0,252.54,238.02,-51.56,,2024-12-19
SYN-00193,SYN-CUST-2113,2024-12-23,2025-04-03,Rome,Cedar,standard,2853.7,2096.48,0.05,Manager 3,direct,leisure,returning,2,14,101,bank_transfer,1,False,EUR,False,0.0,,1,0,0.0,18.48,614.53,561.81,False,2025-02-28
SYN-00194,SYN-CUST-2674,2025-08-17,2025-10-03,Rome,BlueWing,premium,3040.42,2236.81,0.18,Manager 4,paid_search,leisure,new,1,9,47,wallet,1,False,EUR,False,0.0,,0,0,0.0,35.36,256.34,184.49,False,2025-09-13
SYN-00195,SYN-CUST-0035,2025-03-26,2025-03-28,Tokyo,Cedar,standard,2276.03,1697.78,0.08,Manager 4,partner,corporate,returning,2,9,2,bank_transfer,1,False,EUR,False,0.0,,0,0,0.0,695.34,396.17,-326.48,True,2025-06-02
SYN-00196,SYN-CUST-0596,2025-08-16,2025-12-12,Zanzibar,DeltaSun,luxury,6143.55,4334.63,0.05,Manager 2,paid_search,family,returning,4,4,118,card,3,False,EUR,False,0.0,,0,0,0.0,22.6,1501.74,1307.12,False,2025-08-19
SYN-00197,SYN-CUST-1157,2024-01-18,2024-03-18,Rome,DeltaSun,standard,1759.17,1167.86,0.05,Manager 7,direct,leisure,returning,3,10,60,bank_transfer,1,False,EUR,False,0.0,,0,0,0.0,139.25,503.36,343.0,True,2024-03-11
SYN-00198,SYN-CUST-1718,2025-01-05,2025-05-17,Tokyo,Cedar,premium,4150.32,3109.73,0.03,Manager 7,paid_search,leisure,new,1,12,132,bank_transfer,2,False,EUR,True,3745.7,2025-01-11,0,0,0.0,71.49,-2829.63,-2984.13,,2025-01-18
SYN-00199,SYN-CUST-2279,2024-08-10,2024-08-25,Rome,BlueWing,standard,2279.64,1526.53,0.03, Manager 3 ,paid_search,corporate,new,2,9,15,bank_transfer,1,False,EUR,False,0.0,,0,0,0.0,2.5,684.72,654.87,False,2024-12-08
SYN-00200,SYN-CUST-2840,2024-02-14,2024-06-07,Lisbon,Atlas,standard,2081.05,1605.21,0.0,Manager 3,direct,leisure,new,3,5,114,card,4,False,EUR,False,0.0,,0,0,0.0,0.0,475.85,400.93,False,2024-04-20
SYN-00201,SYN-CUST-0201,2024-04-19,2024-06-29,Zanzibar,Cedar,premium,3744.31,2937.27,0.0,Manager 1,partner,family,returning,7,7,71,card,3,False,EUR,False,0.0,,0,0,0.0,92.7,807.04,609.49,True,2024-08-04
SYN-00202,SYN-CUST-0762,2024-11-11,2024-12-02,Rome,DeltaSun,luxury,3972.74,2924.23,0.0,Manager 7,partner,leisure,returning,1,13,21,card,1,False,EUR,False,0.0,,0,0,0.0,40.3,1048.51,960.54,True,2024-12-16
SYN-00203,SYN-CUST-1323,2025-01-10,2025-01-12,Tokyo,BlueWing,standard,3508.3,2814.36,0.18,Manager 2,partner,corporate,new,2,9,2,bank_transfer,2,False,EUR,False,0.0,,0,0,0.0,916.16,62.44,-923.89,False,2025-05-05
SYN-00204,SYN-CUST-1884,2025-12-07,2026-03-17,Reykjavik,Atlas,luxury,4822.05,3773.68,0.0,Manager 2,direct,leisure,new,1,5,100,card,1,False,EUR,False,0.0,,0,0,0.0,396.78,1048.37,593.73,False,2026-02-24
SYN-00205,SYN-CUST-2445,2025-09-22,2025-10-13,Rome,Atlas,standard,1766.13,1251.49,0.05,Manager 2,paid_search,leisure,new,2,7,21,card,3,False,EUR,False,0.0,,0,0,0.0,215.53,426.34,161.36,False,2025-10-14
SYN-00206,SYN-CUST-3006,2024-06-03,2024-07-05,Tokyo,BlueWing,standard,2902.2,2024.84,0.05,Manager 5,partner,leisure,new,1,13,32,card,2,False,EUR,False,0.0,,0,0,0.0,0.0,732.25,674.21,,2024-09-05
SYN-00207,SYN-CUST-0367,2024-01-11,2024-02-25,Rome,Atlas,standard,2557.65,2050.5,0.08,Manager 3,partner,family,new,5,9,45,card,2,False,EUR,False,0.0,,0,0,0.0,34.82,302.54,216.56,True,2024-01-11
SYN-00208,SYN-CUST-0928,2024-09-21,2024-11-12,Zanzibar,Atlas,premium,3778.51,2766.6,0.12,Manager 8,paid_search,leisure,new,2,2,52,card,2,False,EUR,True,3047.23,2024-12-01,0,0,0.0,50.97,-2488.74,-2615.29,False,2024-11-27
