batch_id,production_line_id,batch_date,product_line,raw_material_supplier,shift,batch_size_units,operator,machine_id,planned_cycle_time_min,material_grade,humidity_pct,temperature_c,rush_order,currency,defective,scrap_cost_usd,rework_cost_usd,downtime_cost_usd,yield_loss_usd,total_quality_cost_usd,recurrence_90d,inspection_completed_date,quality_notes_count,last_modified_at
MFG-00130,MFG-PL-670,2025-07-08,Line A,Supplier 3,day,244,Operator 5,Machine 3,16.37,premium,56.02,16.89,False,USD,False,5.12,0.0,22.56,8.77,36.46,False,,0,2025-08-24
MFG-00131,MFG-PL-731,2024-08-06,Line C,Supplier 2,night,399,Operator 1,Machine 4,22.6,standard,51.07,15.43,False,USD,False,21.56,23.53,4.02,14.96,64.07,False,,0,2024-08-16
MFG-00132,MFG-PL-792,2024-11-10,Line D,Supplier 4,evening,450,Operator 2,Machine 1,26.04,premium,35.03,23.45,False,USD,False,4.5,12.62,14.46,9.73,41.3,True,,0,2024-12-14
MFG-00133,MFG-PL-853,2025-02-07,Line A,Supplier 2,evening,592,Operator 2,Machine 3,51.69,premium,62.25,20.59,False,USD,False,13.69,19.2,5.94,6.26,45.1,False,,0,2025-02-10
MFG-00134,MFG-PL-014,2024-10-01,Line B,Supplier 3,evening,745,Operator 1,Machine 2,10.04,premium,41.59,19.94,True,USD,False,39.63,0.0,52.24,11.46,103.33,False,,0,2024-11-27
MFG-00135,MFG-PL-075,2024-07-06,Line B,Supplier 4,night,188,Operator 7,Machine 5,33.93,premium,41.03,30.07,True,USD,False,23.03,30.05,22.0,10.62,85.71,False,,0,2024-07-30
MFG-00136,MFG-PL-136,2024-03-01,Line B,Supplier 3,evening,296,Operator 5,Machine 5,29.02,premium,54.05,18.18,False,USD,False,2.23,28.46,2.77,6.29,39.74,True,,0,2024-04-25
MFG-00137,MFG-PL-197,2025-09-13,Line A,Supplier 2,day,518,Operator 8,Machine 2,28.55,premium,48.87,21.06,False,USD,False,3.65,15.52,12.23,2.08,33.49,False,,1,2025-10-26
MFG-00138,MFG-PL-258,2024-02-17,Line C,Supplier 1,night,1079,Operator 2,Machine 6,11.74,premium,49.7,18.83,True,USD,False,75.51,25.1,164.9,9.77,275.27,False,,0,2024-03-28
MFG-00139,MFG-PL-319,2024-09-27,Line D,Supplier 5,day,265,Operator 8,Machine 5,49.0,premium,23.0,32.93,False,USD,False,3.74,16.78,23.79,7.8,52.11,False,,0,2024-11-07
MFG-00140,MFG-PL-380,2025-12-01,Line B,Supplier 2,evening,759,Operator 5,Machine 2,33.41,premium,51.58,16.42,False,USD,False,22.97,23.24,4.65,4.41,55.27,False,,0,2026-01-14
MFG-00141,MFG-PL-441,2024-04-28,Line D,Supplier 3,day,917,Operator 2,Machine 6,5.0,premium,26.41,30.09,False,USD,False,16.53,23.68,39.03,0.8,80.05,False,,0,2024-06-09
MFG-00142,MFG-PL-502,2024-06-03,Line B,Supplier 1,night,764,Operator 8,Machine 3,32.65,premium,47.67,19.03,False,USD,True,0.0,10.53,0.0,10.44,20.97,,2024-06-03,0,2024-07-02
MFG-00143,MFG-PL-563,2024-10-17,Line D,Supplier 3,night,1008,Operator 8,Machine 5,35.96,standard,72.24,12.24,False,USD,False,18.77,20.72,16.52,17.24,73.25,False,,0,2024-11-12
MFG-00144,MFG-PL-624,2025-09-16,Line A,Supplier 5,night,146,Operator 5,Machine 5,39.93,premium,62.18,21.71,True,USD,False,10.91,0.0,23.09,0.0,34.0,False,,0,2025-10-10
MFG-00145,MFG-PL-685,2025-11-25,Line B,Supplier 4,night,949,Operator 2,Machine 1,26.06,standard,56.75,19.43,True,USD,False,170.72,12.49,75.23,0.0,258.44,False,,0,2026-01-20
MFG-00146,MFG-PL-746,2025-10-15,Line B,Supplier 2,night,1182,Operator 2,Machine 4,47.18,premium,36.04,16.45,False,USD,False,32.22,29.66,15.48,13.75,91.11,,,1,2025-12-11
MFG-00147,MFG-PL-807,2024-05-15,Line A,Supplier 1,day,50,Operator 6,Machine 5,22.77,standard,55.1,20.51,False,USD,False,5.66,12.32,33.43,0.0,51.41,False,,0,2024-06-02
MFG-00148,MFG-PL-868,2025-07-21,Line C,Supplier 5,day,457,Operator 3,Machine 4,29.06,standard,71.53,27.86,False,USD,False,15.04,0.08,9.64,0.0,24.75,False,,0,2025-09-02
MFG-00149,MFG-PL-029,2025-04-02,Line A,Supplier 5,day,921,Operator 2,Machine 1,36.56,premium,33.29,28.49,True,USD,False,29.88,22.24,22.0,20.27,94.39,False,,0,2025-05-28
MFG-00150,MFG-PL-090,2024-04-29,Line D,Supplier 3,night,736,Operator 6,Machine 4,15.74,standard,55.45,21.11,False,USD,False,32.57,13.16,16.97,6.75,69.45,False,,0,2024-06-16
MFG-00151,MFG-PL-151,2024-07-27,Line C,Supplier 3,day,759,Operator 8,Machine 2,12.98,premium,72.85,14.77,False,USD,True,20.73,0.0,30.3,11.15,62.18,True,2024-07-30,0,2024-08-10
MFG-00152,MFG-PL-212,2025-03-04,Line A,Supplier 5,night,1300,Operator 7,Machine 1,26.94,premium,31.73,27.46,False,USD,False,37.68,19.2,18.73,0.0,75.61,False,,0,2025-04-12
MFG-00153,MFG-PL-273,2024-12-05,Line A,Supplier 2,night,771,Operator 3,Machine 3,52.19,premium,27.92,25.59,True,USD,False,31.0,16.29,22.0,12.73,82.02,False,,0,2024-12-26
MFG-00154,MFG-PL-334,2025-04-22,Line D,Supplier 3,evening,616,Operator 3,Machine 5,25.13,premium,33.42,18.09,True,USD,False,31.2,16.96,23.57,0.0,71.72,False,,0,2025-05-07
MFG-00155,MFG-PL-395,2024-04-08,Line A,Supplier 1,day,303,Operator 2,Machine 3,20.48,premium,26.09,24.17,False,USD,False,20.26,16.37,25.61,1.33,63.57,False,,0,2024-05-06
MFG-00156,MFG-PL-456,2024-01-17,Line B,Supplier 3,day,438,Operator 8,Machine 6,47.25,premium,50.27,28.75,False,USD,False,0.48,0.0,18.84,18.04,37.36,False,,0,2024-03-10
MFG-00157,MFG-PL-517,2025-07-11,Line D,Supplier 3,night,1119,Operator 8,Machine 2,11.32,premium,21.98,15.38,False,USD,False,38.31,28.15,34.08,0.13,100.67,False,,0,2025-07-29
MFG-00158,MFG-PL-578,2024-12-27,Line A,Supplier 3,night,299,Operator 1,Machine 5,33.72,standard,56.01,24.79,True,USD,True,9.05,16.32,37.87,4.34,67.58,False,2024-12-28,0,2025-02-19
MFG-00159,MFG-PL-639,2024-04-16,Line B,Supplier 3,night,821,Operator 4,Machine 4,34.21,premium,41.9,22.61,True,USD,False,24.43,0.34,45.88,6.03,76.68,False,,1,2024-06-03
MFG-00160,MFG-PL-700,2025-12-02,Line B,Supplier 3,day,82,Operator 7,Machine 5,40.33,premium,44.32,28.31,False,USD,False,20.93,14.43,25.3,17.01,77.67,False,,0,2026-01-05
MFG-00161,MFG-PL-761,2025-05-11,Line B,Supplier 2,night,466,Operator 3,Machine 4,42.81,standard,78.34,31.48,True,USD,False,99.1,66.11,30.09,17.42,212.72,False,,0,2025-06-15
MFG-00162,MFG-PL-822,2024-10-17,Line C,Supplier 3,evening,292,Operator 8,Machine 5,17.52,standard,52.83,24.0,False,USD,False,9.9,21.45,32.23,0.0,63.58,False,,0,2024-10-28
MFG-00163,MFG-PL-883,2025-07-08,Line C,Supplier 1,day,720,Operator 1,Machine 2,43.24,premium,49.13,27.7,False,USD,False,19.26,25.82,0.0,7.69,52.77,True,,0,2025-08-09
MFG-00164,MFG-PL-044,2025-06-10,Line A,Supplier 4,day,982,Operator 2,Machine 6,40.34,premium,30.65,18.63,False,USD,False,199.45,60.63,17.83,11.01,288.92,False,,0,2025-07-01
MFG-00165,MFG-PL-105,2024-08-27,Line D,Supplier 4,night,312,Operator 5,Machine 1,47.31,premium,66.81,36.23,True,USD,False,13.49,10.75,27.76,7.8,59.81,False,,3,2024-09-04
MFG-00166,MFG-PL-166,2025-10-11,Line D,Supplier 3,evening,413,Operator 2,Machine 5,17.97,standard,57.57,26.6,False,USD,False,43.73,3.73,23.0,9.49,79.94,False,,0,2025-10-21
MFG-00167,MFG-PL-227,2024-11-01,Line A,Supplier 5,night,791,Operator 8,Machine 1,33.19,premium,35.8,26.69,True,USD,False,5.14,23.79,32.81,20.43,82.18,True,,1,2024-11-21
MFG-00168,MFG-PL-288,2024-05-23,Line C,Supplier 4,day,1016,Operator 2,Machine 2,31.99,premium,54.24,25.08,True,USD,False,33.97,5.51,30.01,15.26,84.76,,,0,2024-06-19
MFG-00169,MFG-PL-349,2025-12-30,Line A,Supplier 3,evening,387,Operator 5,Machine 5,14.66,premium,32.43,33.26,False,USD,False,20.44,24.82,46.0,4.85,96.12,False,,2,2026-02-21
MFG-00170,MFG-PL-410,2025-01-11,Line A,Supplier 1,evening,364,Operator 2,Machine 2,36.37,premium,53.45,30.68,False,USD,False,17.52,12.01,17.98,7.75,55.25,False,,0,2025-01-20
MFG-00171,MFG-PL-471,2025-08-22,Line D,Supplier 3,day,750,Operator 8,Machine 1,14.28,standard,50.43,25.85,True,USD,False,15.39,13.1,51.3,13.91,93.71,True,,0,2025-09-03
MFG-00172,MFG-PL-532,2025-07-18,Line D,Supplier 5,day,963,Operator 2,Machine 5,20.48,premium,46.23,24.9,False,USD,False,32.98,12.57,9.41,0.0,54.96,False,,0,2025-08-05
MFG-00173,MFG-PL-593,2024-07-26,Line A,Supplier 2,evening,208,Operator 1,Machine 5,34.38,premium,30.57,28.7,False,USD,False,18.07,10.64,15.68,3.61,48.0,False,,0,2024-08-14
MFG-00174,MFG-PL-654,2025-04-12,Line C,Supplier 2,evening,847,Operator 4,Machine 4,36.19,standard,64.42,30.57,False,USD,False,21.2,0.0,0.0,4.48,25.68,False,,0,2025-04-24
MFG-00175,MFG-PL-715,2025-03-15,Line B,Supplier 4,day,950,Operator 2,Machine 2,42.1,premium,72.45,21.34,True,USD,False,226.77,107.03,30.16,7.77,371.73,,,1,2025-05-09
MFG-00176,MFG-PL-776,2025-05-13,Line C,Supplier 2,day,358,Operator 1,Machine 5,33.93,premium,24.8,11.85,False,USD,False,0.0,5.88,0.0,0.0,5.88,False,,1,2025-06-24
MFG-00177,MFG-PL-837,2025-12-07,Line A,Supplier 3,day,472,Operator 7,Machine 3,15.01,standard,55.36,30.58,False,USD,False,15.31,1.92,13.99,10.86,42.08,False,,0,2026-01-10
MFG-00178,MFG-PL-898,2024-03-22,Line A,Supplier 3,night,493,Operator 8,Machine 2,19.99,premium,95.0,33.79,True,USD,False,98.33,86.36,29.01,2.76,216.46,False,,0,2024-03-26
MFG-00179,MFG-PL-059,2025-07-31,Line D,Supplier 3,day,1201,Operator 2,Machine 6,46.65,standard,51.54,24.44,False,USD,False,88.05,22.28,7.67,149.39,267.38,,,0,2025-08-27
MFG-00180,MFG-PL-120,2025-12-26,Line B,Supplier 4,day,50,Operator 2,Machine 5,44.23,premium,76.69,20.42,False,USD,False,86.3,73.99,13.0,26.57,199.85,False,,0,2026-02-03
MFG-00181,MFG-PL-181,2025-04-03,Line C,Supplier 4,night,81,Operator 5,Machine 5,15.01,premium,42.28,14.94,False,USD,False,100.36,91.77,25.72,8.59,226.44,False,,0,2025-06-02
MFG-00182,MFG-PL-242,2024-08-16,Line C,Supplier 3,evening,760,Operator 2,Machine 2,7.25,standard,54.96,25.53,True,USD,False,20.97,15.2,59.32,6.48,101.97,,,0,2024-09-26
MFG-00183,MFG-PL-303,2024-05-18,Line C,Supplier 5,day,402,Operator 3,Machine 2,27.42,premium,42.97,35.56,True,USD,True,0.0,21.57,22.0,16.12,59.69,False,2024-05-21,0,2024-06-05
MFG-00184,MFG-PL-364,2025-06-14,Line A,Supplier 1,night,462,Operator 1,Machine 5,40.0,premium,72.2,23.44,False,USD,False,54.42,9.39,7.74,1.76,73.3,,,0,2025-06-27
MFG-00185,MFG-PL-425,2025-07-16,Line A,Supplier 4,night,838,Operator 4,Machine 6,59.97,standard,57.28,21.57,False,USD,False,44.25,21.83,3.17,4.8,74.05,False,,0,2025-07-26
MFG-00186,MFG-PL-486,2025-01-15,Line D,Supplier 2,night,459,Operator 1,Machine 1,31.61,premium,43.69,5.44,False,USD,False,124.36,83.22,8.99,3.63,220.2,False,,0,2025-02-21
MFG-00187,MFG-PL-547,2024-06-15,Line C,Supplier 5,evening,574,Operator 2,Machine 6,23.09,premium,53.22,40.0,False,USD,False,33.36,16.76,2.68,5.82,58.62,,,0,2024-08-13
MFG-00188,MFG-PL-608,2024-10-20,Line D,Supplier 2,evening,200,Operator 7,Machine 1,38.01,premium,54.59,8.88,False,USD,False,2.52,0.0,20.69,9.39,32.6,False,,0,2024-11-15
MFG-00189,MFG-PL-669,2025-05-11,Line B,Supplier 4,evening,798,Operator 2,Machine 2,26.14,standard,53.86,27.33,False,USD,False,10.14,20.83,17.82,6.27,55.07,False,,0,2025-07-09
MFG-00190,MFG-PL-730,2025-05-25,Line A,Supplier 5,day,383,Operator 8,Machine 5,22.88,premium,62.41,6.22,False,USD,False,15.7,19.95,8.26,0.0,43.92,False,,0,2025-06-12
MFG-00191,MFG-PL-791,2024-07-26,Line C,Supplier 3,evening,679,Operator 2,Machine 1,7.89,premium,56.04,14.68,False,USD,False,12.3,11.85,45.28,11.05,80.49,True,,0,2024-08-02
MFG-00192,MFG-PL-852,2024-10-15,Line A,Supplier 2,day,449,Operator 6,Machine 3,25.81,premium,30.89,16.59,False,USD,False,15.69,16.17,0.0,3.93,35.79,False,,0,2024-11-16
MFG-00193,MFG-PL-013,2024-02-04,Line B,Supplier 3,day,819,Operator 8,Machine 5,26.2,standard,57.53,36.89,False,USD,False,4.14,9.85,0.0,0.0,14.0,False,,0,2024-03-28
MFG-00194,MFG-PL-074,2024-07-14,Line A,Supplier 5,night,50,Operator 2,Machine 6,33.39,premium,38.93,15.78,True,USD,False,0.0,0.0,42.78,0.0,42.78,False,,0,2024-08-19
MFG-00195,MFG-PL-135,2024-10-05,Line A,Supplier 1,night,452,Operator 6,Machine 6,38.97,premium,31.4,33.54,False,USD,False,16.84,6.7,9.75,0.0,33.28,False,,0,2024-11-08
MFG-00196,MFG-PL-196,2024-04-21,Line D,Supplier 4,night,457,Operator 3,Machine 5,31.05,standard,64.22,23.96,True,USD,False,28.61,28.14,22.0,7.12,85.87,True,,0,2024-06-19
MFG-00197,MFG-PL-257,2024-07-05,Line D,Supplier 2,night,50,Operator 6,Machine 5,26.69,premium,57.47,32.76,False,USD,False,4.43,16.11,20.48,5.69,46.71,True,,0,2024-08-24
MFG-00198,MFG-PL-318,2024-01-08,Line A,Supplier 5,evening,211,Operator 6,Machine 3,32.43,standard,73.4,21.45,True,USD,False,12.87,23.95,33.43,7.6,77.85,True,,0,2024-02-23
MFG-00199,MFG-PL-379,2024-02-19,Line D,Supplier 4,night,935,Operator 2,Machine 6,30.86,premium,20.0,17.77,False,USD,False,25.48,2.13,0.03,4.11,31.75,False,,0,2024-02-23
MFG-00200,MFG-PL-440,2024-01-06,Line A,Supplier 4,night,939,Operator 1,Machine 5,43.22,premium,52.77,18.81,False,USD,False,33.86,25.97,22.32,8.1,90.26,True,,0,2024-01-10
MFG-00201,MFG-PL-501,2025-06-27,Line D,Supplier 2,night,749,Operator 2,Machine 1,9.71,premium,68.56,21.74,True,USD,False,43.2,0.34,57.83,2.34,103.73,False,,0,2025-07-03
MFG-00202,MFG-PL-562,2025-07-17,Line B,Supplier 1,evening,1046,Operator 2,Machine 3,51.89,premium,53.64,22.59,False,USD,False,20.04,0.61,0.0,13.15,33.8,False,,0,2025-08-31
MFG-00203,MFG-PL-623,2024-02-11,Line B,Supplier 3,day,719,Operator 2,Machine 4,29.66,standard,60.09,29.07,False,USD,False,20.01,19.28,0.0,18.58,57.87,True,,0,2024-03-03
MFG-00204,MFG-PL-684,2024-02-24,Line B,Supplier 5,evening,276,Operator 7,Machine 5,38.22,standard,60.67,13.71,False,USD,False,6.18,5.32,26.5,0.0,38.0,,,0,2024-03-03
MFG-00205,MFG-PL-745,2024-03-16,Line A,Supplier 2,day,301,Operator 6,Machine 6,68.35,premium,67.0,12.86,False,USD,False,17.85,28.57,25.41,0.0,71.84,False,,0,2024-04-11
MFG-00206,MFG-PL-806,2025-01-13,Line C,Supplier 3,night,1298,Operator 2,Machine 4,5.0,standard,66.7,26.53,False,USD,True,78.41,13.98,28.0,181.69,302.08,False,2025-01-18,0,2025-03-01
MFG-00207,MFG-PL-867,2025-01-20,Line C,Supplier 3,day,631,Operator 7,Machine 3,15.57,premium,45.0,16.29,False,USD,False,18.64,24.4,22.44,20.34,85.82,True,,0,2025-01-25
MFG-00208,MFG-PL-028,2024-02-21,Line D,Supplier 2,day,947,Operator 2,Machine 6,32.58,standard,51.24,22.76,False,USD,False,27.26,16.53,12.44,0.0,56.23,True,,0,2024-03-05
MFG-00209,MFG-PL-089,2024-07-10,Line B,Supplier 4,evening,503,Operator 7,Machine 5,45.16,premium,48.37,31.34,True,USD,True,13.72,30.42,35.93,21.34,101.41,,2024-07-14,5,2024-08-15
MFG-00210,MFG-PL-150,2024-07-09,Line C,Supplier 1,night,147,Operator 2,Machine 5,22.6,premium,44.79,29.03,False,USD,False,10.61,22.64,29.65,5.83,68.74,False,,0,2024-07-11
MFG-00211,MFG-PL-211,2025-12-15,Line A,Supplier 2,night,405,Operator 6,Machine 4,33.55,standard,54.16,13.81,True,USD,False,16.3,0.0,35.42,0.0,51.72,,,0,2026-01-18
MFG-00212,MFG-PL-272,2025-11-14,Line D,Supplier 2,night,1037,Operator 2,Machine 1,50.92,premium,49.73,25.16,False,USD,True,31.79,6.18,0.0,16.89,54.86,False,2025-11-18,0,2026-01-03
MFG-00213,MFG-PL-333,2025-03-01,Line B,Supplier 1,day,230,Operator 2,Machine 5,58.48,standard,72.72,14.56,False,USD,False,118.57,47.17,13.29,21.27,200.29,False,,0,2025-03-10
MFG-00214,MFG-PL-394,2024-10-04,Line A,Supplier 3,day,630,Operator 4,Machine 1,51.15,premium,35.47,18.18,False,USD,False,21.86,13.82,26.16,18.89,80.73,False,,0,2024-10-28
MFG-00215,MFG-PL-455,2024-01-25,Line A,Supplier 3,night,1282,Operator 2,Machine 5,13.97,premium,31.52,17.27,False,USD,False,41.45,0.0,31.22,2.42,75.1,False,,1,2024-02-02
MFG-00216,MFG-PL-516,2025-01-08,Line B,Supplier 5,night,414,Operator 4,Machine 6,32.74,premium,56.96,8.47,False,USD,False,16.66,26.14,3.81,0.0,46.61,False,,0,2025-02-23
MFG-00217,MFG-PL-577,2024-03-29,Line B,Supplier 5,day,297,Operator 3,Machine 5,23.68,premium,36.25,23.84,False,USD,False,7.58,16.47,1.85,2.9,28.8,False,,1,2024-04-08
MFG-00218,MFG-PL-638,2025-04-11,Line A,Supplier 2,evening,348,Operator 1,Machine 6,37.02,standard,51.48,24.52,False,USD,False,30.84,20.5,16.5,0.0,67.83,False,,0,2025-05-31
MFG-00219,MFG-PL-699,2024-03-30,Line D,Supplier 4,day,491,Operator 1,Machine 4,29.16,premium,34.22,36.44,False,USD,False,3.53,24.2,13.2,11.31,52.25,False,,0,2024-05-12
MFG-00220,MFG-PL-760,2025-02-21,Line B,Supplier 4,evening,478,Operator 3,Machine 2,31.83,premium,44.33,23.16,True,USD,False,107.78,81.77,22.0,11.22,222.77,,,0,2025-03-18
MFG-00221,MFG-PL-821,2025-07-03,Line D,Supplier 2,night,487,Operator 5,Machine 6,39.52,premium,44.73,16.55,True,USD,False,17.04,29.64,35.72,12.17,94.58,False,,0,2025-07-08
MFG-00222,MFG-PL-882,2024-01-11,Line C,Supplier 4,night,452,Operator 5,Machine 6,34.97,premium,63.87,14.2,False,USD,False,8.0,28.57,10.35,8.25,55.17,False,,0,2024-01-31
MFG-00223,MFG-PL-043,2024-02-27,Line D,Supplier 2,day,50,Operator 1,Machine 3,44.8,premium,42.92,23.24,False,USD,False,0.0,16.14,14.64,28.84,59.62,False,,0,2024-04-07
MFG-00224,MFG-PL-104,2025-08-30,LINE B,Supplier 5,evening,421,Operator 1,Machine 1,25.23,standard,63.74,13.68,False,USD,False,29.02,0.0,20.83,15.28,65.13,False,,0,2025-10-12
MFG-00225,MFG-PL-165,2024-08-14,Line B,Supplier 2,day,360,Operator 4,Machine 1,39.9,premium,40.18,22.26,False,USD,False,0.0,0.0,0.0,5.35,5.35,False,,0,2024-09-22
MFG-00226,MFG-PL-226,2025-03-16,Line B,Supplier 1,day,376,Operator 3,Machine 2,23.51,standard,66.12,19.93,False,USD,False,9.99,17.91,16.19,2.62,46.71,False,,0,2025-04-27
MFG-00227,MFG-PL-287,2025-09-19,Line A,Supplier 5,evening,50,Operator 6,Machine 5,39.02,premium,63.91,28.9,False,USD,False,7.65,15.19,8.42,0.0,31.25,False,,0,2025-09-27
MFG-00228,MFG-PL-348,2024-12-13,Line A,Supplier 3,night,651,Operator 1,Machine 6,20.59,premium,49.23,23.71,True,USD,False,32.2,24.77,50.09,13.58,120.65,False,,2,2025-01-07
MFG-00229,MFG-PL-409,2024-01-23,Line C,Supplier 3,day,1002,Operator 3,Machine 5,14.37,premium,78.66,10.86,False,USD,True,28.93,9.65,28.12,10.93,77.63,False,2024-01-23,0,2024-03-17
MFG-00230,MFG-PL-470,2024-01-15,Line C,Supplier 4,night,1337,Operator 2,Machine 2,37.21,standard,66.8,24.22,False,USD,False,55.29,5.15,11.45,12.35,84.24,,,0,2024-03-09
MFG-00231,MFG-PL-531,2024-02-10,Line A,Supplier 1,night,970,Operator 2,Machine 3,47.05,premium,40.99,27.27,False,USD,False,42.52,18.13,20.63,0.0,81.28,True,,0,2024-03-21
MFG-00232,MFG-PL-592,2025-01-06,Line D,Supplier 3,day,265,Operator 4,Machine 3,14.14,premium,42.07,21.88,False,USD,False,0.0,27.75,25.4,3.48,56.63,False,,0,2025-02-26
MFG-00233,MFG-PL-653,2024-07-18,Line C,Supplier 4,night,377,Operator 2,Machine 3,36.72,premium,45.94,17.2,False,USD,False,16.95,3.4,18.26,12.94,51.55,True,,0,2024-08-08
MFG-00234,MFG-PL-714,2025-11-02,Line D,Supplier 2,evening,1049,Operator 2,Machine 4,22.4,premium,41.85,24.38,False,USD,True,24.8,12.03,6.2,14.67,57.71,,2025-11-04,0,2025-12-05
MFG-00235,MFG-PL-775,2024-06-29,Line B,Supplier 3,evening,241,Operator 1,Machine 2,43.99,premium,45.46,19.48,False,USD,False,0.0,22.45,0.0,14.51,36.96,,,1,2024-08-09
MFG-00236,MFG-PL-836,2025-10-29,Line C,Supplier 5,day,700,Operator 3,Machine 3,32.31,premium,32.42,17.63,False,USD,False,33.69,5.29,7.26,10.27,56.52,True,,0,2025-12-02
MFG-00237,MFG-PL-897,2025-09-28,Line A,Supplier 2,night,755,Operator 3,Machine 3,33.27,standard,68.3,21.45,True,USD,False,53.4,6.99,31.11,11.33,102.83,False,,0,2025-11-06
MFG-00238,MFG-PL-058,2024-06-01,Line B,Supplier 3,night,339,Operator 5,Machine 3,42.27,premium,43.99,24.31,False,USD,False,20.59,16.25,21.93,0.43,59.19,False,,0,2024-06-02
MFG-00239,MFG-PL-119,2025-07-25,Line D,Supplier 1,night,725,Operator 5,Machine 3,33.79,premium,60.76,22.78,False,USD,False,27.19,14.85,9.17,4.0,55.2,False,,0,2025-09-02
MFG-00240,MFG-PL-180,2025-02-28,Line D,Supplier 1,day,904,Operator 7,Machine 2,28.8,premium,57.84,26.34,False,USD,False,38.13,8.82,2.12,3.09,52.15,False,,0,2025-04-23
MFG-00241,MFG-PL-241,2024-04-18,Line D,Supplier 3,night,438,Operator 8,Machine 1,40.8,premium,23.23,23.04,False,USD,False,30.32,15.93,10.89,6.05,63.18,False,,0,2024-05-12
MFG-00242,MFG-PL-302,2024-11-15,Line A,Supplier 3,night,425,Operator 8,Machine 2,5.61,premium,28.91,11.71,False,USD,False,17.82,17.84,44.76,6.97,87.39,False,,0,2025-01-03
MFG-00243,MFG-PL-363,2025-03-31,Line B,Supplier 5,evening,518,Operator 8,Machine 5,16.65,premium,39.28,21.79,False,USD,False,22.09,24.95,22.28,0.0,69.32,,,1,2025-05-04
MFG-00244,MFG-PL-424,2024-02-17,Line C,Supplier 5,day,470,Operator 2,Machine 4,38.42,premium,20.0,14.0,False,USD,True,5.68,24.28,26.24,1.38,57.57,,2024-02-22,1,2024-03-24
MFG-00245,MFG-PL-485,2025-06-27,Line B,Supplier 1,day,900,Operator 3,Machine 4,36.66,premium,48.51,14.72,False,USD,False,37.49,7.46,12.15,0.0,57.1,,,2,2025-08-16
MFG-00246,MFG-PL-546,2025-02-03,Line C,Supplier 1,evening,1224,Operator 3,Machine 6,14.62,premium,43.3,8.8,False,USD,False,16.41,35.46,21.62,0.0,73.5,True,,0,2025-03-06
MFG-00247,MFG-PL-607,2025-08-17,Line B,Supplier 3,evening,430,Operator 3,Machine 3,24.07,premium,33.09,39.43,False,USD,False,3.32,12.11,15.75,12.11,43.29,False,,0,2025-09-08
MFG-00248,MFG-PL-668,2025-09-12,Line B,Supplier 3,night,509,Operator 4,Machine 5,17.79,premium,38.14,16.93,True,USD,False,2.81,0.0,41.38,13.28,57.47,False,,0,2025-10-14
MFG-00249,MFG-PL-729,2024-03-19,Line C,Supplier 3,evening,1124,Operator 2,Machine 3,16.48,premium,53.92,19.62,False,USD,True,18.04,22.87,26.75,9.94,77.61,,2024-03-20,0,2024-04-19
MFG-00250,MFG-PL-790,2025-12-21,Line A,Supplier 5,evening,494,Operator 7,Machine 1,25.59,premium,50.6,18.51,False,USD,True,30.77,14.14,4.78,8.9,58.59,False,2025-12-25,0,2026-01-31
MFG-00251,MFG-PL-851,2025-11-20,Line C,Supplier 2,day,618,Operator 3,Machine 6,45.03,premium,43.38,16.93,False,USD,False,12.89,5.34,29.06,7.84,55.13,False,,0,2025-12-06
MFG-00252,MFG-PL-012,2024-08-23,Line A,Supplier 4,day,651,Operator 3,Machine 2,28.33,premium,42.3,28.1,False,USD,False,17.11,10.47,16.7,0.0,44.28,False,,1,2024-10-17
MFG-00253,MFG-PL-073,2025-07-18,Line B,Supplier 2,night,84,Operator 6,Machine 5,31.46,standard,57.59,20.15,False,USD,False,4.17,34.11,15.64,0.28,54.21,False,,0,2025-07-25
MFG-00254,MFG-PL-134,2025-01-15,Line C,Supplier 3,day,882,Operator 7,Machine 6,30.04,standard,56.74,21.53,True,USD,False,202.02,10.47,101.04,7.51,321.05,False,,0,2025-03-09
MFG-00255,MFG-PL-195,2025-11-24,Line B,Supplier 5,day,691,Operator 1,Machine 4,24.76,premium,60.82,32.58,True,USD,False,17.8,24.46,22.33,17.63,82.22,True,,0,2026-01-05
MFG-00256,MFG-PL-256,2025-11-09,Line B,Supplier 4,night,1440,Operator 4,Machine 2,27.66,premium,32.0,16.1,False,USD,False,139.61,106.69,26.89,2.34,275.52,False,,0,2025-12-27
MFG-00257,MFG-PL-317,2025-04-09,Line B,Supplier 4,night,50,Operator 5,Machine 5,42.84,premium,62.25,26.39,False,USD,False,98.21,60.84,0.0,5.9,164.95,True,,0,2025-05-22
MFG-00258,MFG-PL-378,2025-06-29,Line A,Supplier 3,evening,951,Operator 2,Machine 5,15.48,premium,35.59,17.98,False,USD,False,33.59,15.8,23.88,5.93,79.2,False,,0,2025-08-20
MFG-00259,MFG-PL-439,2025-10-01,Line A,Supplier 5,day,322,Operator 4,Machine 1,49.84,standard,87.65,15.37,False,USD,False,37.4,16.7,19.19,16.03,89.32,False,,0,2025-11-07
MFG-00260,MFG-PL-500,2024-04-22,Line A,Supplier 2,day,434,Operator 7,Machine 5,36.08,premium,45.36,19.94,False,USD,True,17.9,19.76,23.36,17.02,78.04,True,2024-04-23,0,2024-05-09
