deal_id,account_id,deal_created_date,lead_source,industry,company_size_band,deal_size_usd,sales_rep,sales_region,product_line,discount_requested_pct,competitor_involved,lead_score,decision_maker_engaged,currency,lost,won_amount_usd,sales_cost_usd,discount_leakage_usd,gross_deal_margin_usd,net_deal_contribution_usd,expansion_180d,close_date,notes_count,last_modified_at
DEAL-00121,DEAL-ACC-1921,2024-09-26,cold_call,manufacturing,large,56330.09,Rep 2,Region East,Platform,10.94,False,42,False,USD,True,0.0,10738.35,6163.0,-10738.35,-16901.35,True,,0,2024-10-06
DEAL-00122,DEAL-ACC-1482,2025-04-18,webinar,retail,small,7644.48,Rep 3,Region Central,Platform,13.92,True,48,False,USD,False,7644.48,1278.36,1064.07,6366.12,5302.05,False,2025-05-08,0,2025-05-09
DEAL-00123,DEAL-ACC-1043,2024-10-02,paid,manufacturing,small,7879.54,Rep 5,Region East,Platform,19.56,True,98,False,USD,False,7879.54,488.08,1541.24,7391.46,5850.22,,2024-12-11,0,2024-11-10
DEAL-00124,DEAL-ACC-0604,2025-02-08,webinar,healthcare,large,45516.09,Rep 2,Region Central,Suite,20.23,False,90,False,USD,False,45516.09,2754.2,9209.29,42761.88,33552.59,False,2025-03-26,0,2025-02-24
DEAL-00125,DEAL-ACC-0165,2024-11-03,cold_call,finance,small,9246.1,Rep 2,Region Central,Suite,16.56,False,68,False,USD,False,9246.1,1839.51,1531.48,7406.59,5875.11,True,2024-11-20,0,2024-11-30
DEAL-00126,DEAL-ACC-2326,2024-04-24,cold_call,manufacturing,small,5130.64,Rep 4,Region South,Suite,9.75,False,74,True,USD,False,5130.64,1207.21,500.44,3923.43,3423.0,False,2024-06-10,0,2024-06-03
DEAL-00127,DEAL-ACC-1887,2024-09-24,organic,manufacturing,large,60883.84,Rep 2,Region South,Platform,20.93,False,39,False,USD,True,0.0,15849.05,12744.82,-15849.05,-28593.87,False,2024-12-19,1,2024-10-25
DEAL-00128,DEAL-ACC-1448,2025-06-26,cold_call,retail,large,61291.64,Rep 5,Region East,Suite,21.74,True,49,False,USD,True,0.0,12099.2,13326.24,-12099.2,-25425.44,False,2025-08-08,0,2025-08-10
DEAL-00129,DEAL-ACC-1009,2025-06-21,organic,retail,large,73077.14,Rep 6,Region East,Platform,18.67,True,55,False,USD,False,73077.14,12435.63,13640.75,60641.51,47000.76,True,2025-08-05,0,2025-08-05
DEAL-00130,DEAL-ACC-0570,2024-12-30,cold_call,finance,small,10690.87,Rep 5,Region Central,Platform,7.73,True,39,False,USD,True,0.0,2992.17,826.55,-2992.17,-3818.73,True,2025-02-17,0,2025-01-13
DEAL-00131,DEAL-ACC-0131,2025-09-29,paid,tech,small,10333.65,Rep 7,Region South,Standalone,14.08,True,91,False,USD,True,0.0,0.0,1454.91,0.0,-1454.91,False,2025-11-07,1,2025-10-22
DEAL-00132,DEAL-ACC-2292,2025-01-30,paid,tech,large,56904.65,Rep 6,Region South,Platform,2.94,True,65,True,USD,False,56904.65,2402.51,1672.17,54502.14,52829.97,True,2025-03-10,0,2025-02-15
DEAL-00133,DEAL-ACC-1853,2025-05-18,organic,retail,medium,24167.4,Rep 7,Region East,Suite,14.21,False,36,False,USD,True,0.0,1049.15,3434.43,-1049.15,-4483.58,True,2025-08-04,0,2025-05-18
DEAL-00134,DEAL-ACC-1414,2025-10-26,webinar,manufacturing,large,44134.73,Rep 7,Region West,Standalone,8.68,False,45,False,USD,False,44134.73,5871.61,3829.43,38263.12,34433.69,True,2025-12-30,0,2025-11-19
DEAL-00135,DEAL-ACC-0975,2024-05-15,cold_call,retail,medium,25771.11,Rep 2,Region West,Suite,9.32,False,80,False,USD,True,0.0,0.0,2402.78,0.0,-2402.78,False,2024-06-29,0,2024-06-01
DEAL-00136,DEAL-ACC-0536,2024-03-08,webinar,finance,small,10057.93,Rep 3,Region South,Platform,25.01,False,59,False,USD,False,10057.93,3133.51,2515.11,6924.42,4409.31,False,2024-05-28,0,2024-04-01
DEAL-00137,DEAL-ACC-0097,2025-08-15,referral,retail,small,3846.48,Rep 7,Region Central,Standalone,28.29,False,56,False,USD,False,3846.48,438.12,1088.15,3408.36,2320.21,True,2025-09-14,0,2025-10-08
DEAL-00138,DEAL-ACC-2258,2024-10-28,paid,manufacturing,small,10897.93,Rep 5,Region West,Suite,22.05,True,70,True,USD,False,10897.93,1005.57,2402.67,9892.36,7489.68,True,2024-11-18,0,2024-11-28
DEAL-00139,DEAL-ACC-1819,2025-12-29,referral,finance,enterprise,127060.27,Rep 3,Region Central,Suite,14.62,True,60,False,USD,True,0.0,39230.06,18581.42,-39230.06,-57811.48,False,,0,2026-01-20
DEAL-00140,DEAL-ACC-1380,2025-09-23,referral,manufacturing,medium,27637.8,Rep 4,Region South,Platform,20.18,True,45,True,USD,True,0.0,5475.06,5576.45,-5475.06,-11051.51,,2025-11-09,0,2025-10-04
DEAL-00141,DEAL-ACC-0941,2025-12-24,webinar,finance,large,50095.39,Rep 8,Region South,Standalone,12.42,True,59,True,USD,False,50095.39,17309.79,6221.31,32785.61,26564.3,False,2026-03-09,0,2025-12-28
DEAL-00142,DEAL-ACC-0502,2024-12-03,referral,manufacturing,large,66907.49,Rep 7,Region South,Standalone,7.87,True,95,False,USD,False,66907.49,5876.8,5265.68,61030.68,55765.0,False,,0,2024-12-10
DEAL-00143,DEAL-ACC-0063,2024-08-29,cold_call,retail,small,8608.28,Rep 5,Region East,Platform,19.77,False,36,False,USD,False,8608.28,550.95,1701.9,8057.33,6355.43,False,2024-11-11,0,2024-09-16
DEAL-00144,DEAL-ACC-2224,2024-01-24,organic,tech,large,53574.33,Rep 3,Region East,Standalone,8.5,False,69,False,USD,False,53574.33,15743.29,4554.69,37831.04,33276.35,False,,0,2024-01-29
DEAL-00145,DEAL-ACC-1785,2024-07-17,referral,healthcare,medium,22252.95,Rep 6,Region Central,Suite,12.24,False,79,True,USD,False,22252.95,5007.68,2722.91,17245.26,14522.36,,2024-07-28,0,2024-08-14
DEAL-00146,DEAL-ACC-1346,2024-01-17,paid,finance,medium,23136.19,Rep 3,Region South,Suite,9.19,True,40,True,USD,False,23136.19,6564.33,2125.61,16571.86,14446.25,False,2024-03-21,1,2024-02-10
DEAL-00147,DEAL-ACC-0907,2024-02-27,webinar,manufacturing,medium,25973.34,Rep 5,Region Central,Suite,0.0,False,68,False,USD,False,25973.34,2429.75,0.0,23543.59,23543.59,True,,0,2024-02-28
DEAL-00148,DEAL-ACC-0468,2024-10-18,paid,retail,medium,23407.16,Rep 1,Region Central,Standalone,5.34,False,75,False,USD,False,23407.16,0.0,1249.06,23407.16,22158.09,True,2024-11-29,0,2024-12-16
DEAL-00149,DEAL-ACC-0029,2024-05-01,webinar,tech,small,6235.33,Rep 8,Region East,Standalone,14.55,False,81,False,USD,False,6235.33,514.97,907.38,5720.36,4812.98,True,2024-07-12,0,2024-05-31
DEAL-00150,DEAL-ACC-2190,2025-12-09,paid,retail,small,8236.2,Rep 2,Region West,Platform,23.2,True,54,False,USD,False,8236.2,1923.85,1910.52,6312.35,4401.83,True,,0,2026-01-21
DEAL-00151,DEAL-ACC-1751,2024-11-05,webinar,finance,medium,23763.67,Rep 1,Region Central,Platform,9.39,True,96,False,USD,True,0.0,1176.49,2232.31,-1176.49,-3408.8,,2025-01-01,0,2024-11-11
DEAL-00152,DEAL-ACC-1312,2024-07-14,webinar,healthcare,small,6468.06,Rep 7,Region South,Platform,24.2,True,89,False,USD,False,6468.06,422.54,1565.05,6045.52,4480.48,False,2024-09-01,0,2024-08-02
DEAL-00153,DEAL-ACC-0873,2025-12-25,paid,tech,large,62945.28,Rep 2,Region East,Platform,7.41,True,79,True,USD,False,62945.28,7345.02,4663.07,55600.26,50937.19,True,,1,2026-01-27
DEAL-00154,DEAL-ACC-0434,2024-05-29,organic,healthcare,medium,26453.82,Rep 7,Region Central,Platform,12.12,False,54,False,USD,True,0.0,1865.46,3206.84,-1865.46,-5072.3,False,2024-06-29,0,2024-07-09
DEAL-00155,DEAL-ACC-2595,2024-06-18,webinar,healthcare,large,75230.7,Rep 3,Region East,Standalone,4.89,False,61,True,USD,True,0.0,17619.85,3675.47,-17619.85,-21295.32,True,,0,2024-07-02
DEAL-00156,DEAL-ACC-2156,2025-03-04,organic,tech,large,78590.19,Rep 7,Region East,Standalone,8.63,False,78,False,USD,False,78590.19,0.0,6780.02,78590.19,71810.17,True,2025-05-10,0,2025-03-25
DEAL-00157,DEAL-ACC-1717,2024-06-14,webinar,tech,medium,19554.62,Rep 3,Region South,Platform,6.34,False,46,True,USD,True,0.0,2571.65,1238.9,-2571.65,-3810.56,,2024-08-05,0,2024-08-13
DEAL-00158,DEAL-ACC-1278,2025-09-11,referral,finance,large,67181.98,Rep 6,Region West,Platform,20.44,True,44,False,USD,False,67181.98,25761.64,13732.95,41420.35,27687.4,False,2025-10-17,0,2025-09-17
DEAL-00159,DEAL-ACC-0839,2024-01-15,organic,healthcare,medium,24688.8,Rep 7,Region West,Platform,10.99,False,70,False,USD,False,24688.8,6214.55,2713.68,18474.24,15760.56,False,,0,2024-02-12
DEAL-00160,DEAL-ACC-0400,2024-01-17,organic,retail,large,53964.12,Rep 5,Region Central,Standalone,22.16,False,95,False,USD,False,53964.12,0.0,11960.34,53964.12,42003.78,True,2024-03-19,1,2024-01-24
DEAL-00161,DEAL-ACC-2561,2024-08-09,paid,manufacturing,enterprise,134714.27,Rep 8,Region West,Platform,26.49,False,72,True,USD,False,134714.27,8858.51,35687.41,125855.76,90168.35,False,2024-09-26,0,2024-09-15
DEAL-00162,DEAL-ACC-2122,2024-04-08,webinar,finance,medium,31184.03,Rep 2,Region Central,Standalone,11.76,True,48,True,USD,False,31184.03,12675.15,3666.27,18508.88,14842.61,True,2024-06-27,0,2024-04-18
DEAL-00163,DEAL-ACC-1683,2024-01-25,cold_call,manufacturing,small,8472.65,Rep 4,Region West,Standalone,13.09,False,69,False,USD,False,8472.65,1586.43,1109.07,6886.22,5777.15,False,2024-03-18,0,2024-03-12
DEAL-00164,DEAL-ACC-1244,2025-01-28,webinar,healthcare,medium,29058.1,Rep 7,Region South,Suite,9.29,True,40,False,USD,False,29058.1,7288.9,2699.78,21769.19,19069.42,,2025-03-11,2,2025-02-18
DEAL-00165,DEAL-ACC-0805,2024-03-31,organic,finance,large,57715.49,Rep 3,Region West,Platform,14.6,False,97,False,USD,False,57715.49,10501.08,8429.01,47214.42,38785.41,True,2024-04-30,0,2024-04-22
DEAL-00166,DEAL-ACC-0366,2024-06-26,webinar,manufacturing,large,71767.0,Rep 1,Region West,Suite,7.31,False,57,False,USD,False,71767.0,7917.15,5247.73,63849.85,58602.12,True,2024-09-22,0,2024-07-23
DEAL-00167,DEAL-ACC-2527,2024-11-07,webinar,healthcare,medium,27744.77,Rep 3,Region South,Platform,23.29,True,49,False,USD,False,27744.77,6875.67,6462.32,20869.1,14406.78,True,2025-02-04,0,2024-12-28
DEAL-00168,DEAL-ACC-2088,2024-01-12,cold_call,finance,medium,20317.38,Rep 5,Region South,Suite,13.19,False,79,False,USD,False,20317.38,4065.02,2680.27,16252.36,13572.09,True,,3,2024-01-16
DEAL-00169,DEAL-ACC-1649,2024-09-25,organic,tech,large,46054.21,Rep 4,Region South,Standalone,13.87,True,45,True,USD,False,46054.21,14505.36,6388.55,31548.86,25160.31,False,2024-12-04,0,2024-10-18
DEAL-00170,DEAL-ACC-1210,2024-02-10,webinar,tech,enterprise,181303.41,Rep 3,Region East,Suite,25.0,False,50,True,USD,True,0.0,24740.17,45330.92,-24740.17,-70071.09,False,,0,2024-02-15
DEAL-00171,DEAL-ACC-0771,2024-03-07,organic,finance,medium,29452.62,Rep 2,Region South,Standalone,9.09,True,44,False,USD,True,0.0,11577.38,2677.82,-11577.38,-14255.2,False,2024-03-17,0,2024-04-20
DEAL-00172,DEAL-ACC-0332,2025-12-10,webinar,finance,enterprise,160821.6,Rep 2,Region East,Platform,6.36,True,80,True,USD,True,0.0,22379.07,10222.18,-22379.07,-32601.25,,2026-01-04,0,2026-01-01
DEAL-00173,DEAL-ACC-2493,2025-01-31,paid,tech,small,6435.68,Rep 6,Region West,Platform,10.95,True,32,False,USD,False,6435.68,1025.43,704.66,5410.25,4705.59,False,2025-02-23,0,2025-02-13
DEAL-00174,DEAL-ACC-2054,2024-03-20,cold_call,retail,medium,32584.01,Rep 2,Region South,Platform,11.54,False,43,False,USD,False,32584.01,5345.39,3759.43,27238.62,23479.19,True,2024-05-25,0,2024-04-06
DEAL-00175,DEAL-ACC-1615,2024-08-24,webinar,tech,medium,27125.35,Rep 3,Region East,Standalone,9.91,False,69,True,USD,True,0.0,4585.08,2688.99,-4585.08,-7274.07,False,,0,2024-08-28
DEAL-00176,DEAL-ACC-1176,2024-06-04,webinar,finance,enterprise,169399.48,Rep 6,Region East,Suite,5.48,False,39,False,USD,False,169399.48,47875.82,9290.77,121523.66,112232.89,True,2024-09-01,0,2024-07-19
DEAL-00177,DEAL-ACC-0737,2025-05-10,cold_call,tech,enterprise,136892.17,Rep 2,Region East,Platform,13.2,False,88,False,USD,True,0.0,4172.61,18071.65,-4172.61,-22244.26,True,2025-06-18,1,2025-05-27
DEAL-00178,DEAL-ACC-0298,2024-10-05,organic,retail,medium,22929.62,Rep 8,Region Central,Standalone,4.19,True,60,True,USD,False,22929.62,5156.77,960.36,17772.86,16812.49,True,2024-10-15,0,2024-11-21
DEAL-00179,DEAL-ACC-2459,2024-11-10,webinar,tech,small,6416.05,Rep 8,Region South,Platform,12.6,False,55,False,USD,False,6416.05,954.7,808.36,5461.35,4652.98,True,2025-01-04,0,2024-11-11
DEAL-00180,DEAL-ACC-2020,2024-04-05,webinar,retail,enterprise,145243.49,Rep 8,Region West,Suite,2.95,False,60,True,USD,False,145243.49,30863.52,4287.41,114379.98,110092.57,False,,0,2024-04-06
DEAL-00181,DEAL-ACC-1581,2024-02-11,webinar,tech,small,10120.18,Rep 2,Region Central,Suite,8.65,False,40,False,USD,False,10120.18,2058.27,875.0,8061.9,7186.9,,2024-04-30,0,2024-03-04
DEAL-00182,DEAL-ACC-1142,2024-05-01,cold_call,tech,enterprise,139189.83,Rep 8,Region Central,Suite,11.05,False,52,True,USD,False,139189.83,23409.76,15382.71,115780.07,100397.36,,2024-07-20,0,2024-06-18
DEAL-00183,DEAL-ACC-0703,2025-01-31,cold_call,retail,medium,21710.87,Rep 3,Region South,Suite,4.07,False,37,False,USD,False,21710.87,4334.02,883.61,17376.86,16493.24,True,2025-03-28,0,2025-03-21
DEAL-00184,DEAL-ACC-0264,2024-04-04,webinar,healthcare,small,6839.82,Rep 1,Region East,Standalone,21.03,False,82,True,USD,False,6839.82,112.62,1438.56,6727.19,5288.64,,2024-06-12,0,2024-05-02
DEAL-00185,DEAL-ACC-2425,2024-08-23,cold_call,retail,medium,33755.45,Rep 5,Region Central,Standalone,0.0,False,43,False,USD,False,33755.45,2103.71,0.0,31651.74,31651.74,False,2024-10-28,0,2024-09-19
DEAL-00186,DEAL-ACC-1986,2024-03-06,paid,finance,small,7123.48,Rep 6,Region West,Suite,13.92,True,60,False,USD,False,7123.48,2324.24,991.57,4799.24,3807.68,False,2024-03-25,0,2024-03-10
DEAL-00187,DEAL-ACC-1547,2024-01-22,webinar,manufacturing,small,7842.92,Rep 5,Region West,Suite,9.0,False,60,False,USD,False,7842.92,985.96,705.66,6856.95,6151.3,True,2024-02-09,0,2024-01-23
DEAL-00188,DEAL-ACC-1108,2025-05-20,referral,tech,large,41670.54,Rep 8,Region West,Platform,3.69,False,28,False,USD,False,41670.54,8706.84,1535.66,32963.7,31428.04,True,2025-08-13,0,2025-07-04
DEAL-00189,DEAL-ACC-0669,2025-12-22,cold_call,retail,enterprise,116676.37,Rep 7,Region West,Standalone,3.84,False,27,False,USD,False,116676.37,15224.81,4483.07,101451.56,96968.49,True,2026-02-08,0,2026-02-01
DEAL-00190,DEAL-ACC-0230,2025-08-21,cold_call,finance,large,50652.13,Rep 6,Region Central,Standalone,0.0,True,91,False,USD,True,0.0,532.64,0.0,-532.64,-532.64,,2025-09-15,3,2025-09-05
DEAL-00191,DEAL-ACC-2391,2025-11-29,referral,finance,large,56831.21,Rep 3,Region East,Platform,1.81,False,56,False,USD,False,56831.21,7051.22,1030.24,49779.99,48749.75,True,2026-02-08,0,2025-12-08
DEAL-00192,DEAL-ACC-1952,2025-07-19,organic,manufacturing,medium,28997.16,Rep 1,Region Central,Standalone,18.31,False,67,True,USD,True,0.0,5108.47,5308.16,-5108.47,-10416.63,False,2025-07-27,0,2025-08-20
DEAL-00193,DEAL-ACC-1513,2025-03-26,referral,healthcare,enterprise,175130.46,Rep 2,Region West,Standalone,1.91,False,68,True,USD,False,175130.46,17560.29,3352.47,157570.18,154217.7,False,2025-04-08,0,2025-05-21
DEAL-00194,DEAL-ACC-1074,2024-10-14,referral,manufacturing,small,9002.87,Rep 2,Region South,Standalone,15.31,True,30,False,USD,False,9002.87,1464.47,1378.55,7538.4,6159.85,False,2024-11-28,0,2024-11-22
DEAL-00195,DEAL-ACC-0635,2025-11-30,paid,finance,medium,14201.14,Rep 8,Region Central,Suite,23.5,True,95,False,USD,True,0.0,597.82,3337.86,-597.82,-3935.68,,2026-02-28,0,2025-12-25
DEAL-00196,DEAL-ACC-0196,2024-02-22,referral,finance,enterprise,152642.09,Rep 4,Region East,Suite,9.22,False,54,False,USD,False,152642.09,54494.96,14069.84,98147.13,84077.29,False,2024-03-08,0,2024-02-25
DEAL-00197,DEAL-ACC-2357,2024-04-02,referral,tech,medium,27071.2,Rep 4,Region West,Platform,16.42,True,55,True,USD,False,27071.2,4420.56,4443.83,22650.63,18206.8,True,2024-06-28,0,2024-04-16
DEAL-00198,DEAL-ACC-1918,2025-05-06,paid,retail,enterprise,122786.15,Rep 1,Region East,Suite,3.36,True,50,False,USD,False,122786.15,32915.8,4123.82,89870.35,85746.52,False,2025-05-22,2,2025-06-19
DEAL-00199,DEAL-ACC-1479,2025-09-30,referral,manufacturing,medium,23321.65,Rep 3,Region East,Platform,15.01,False,91,True,USD,False,23321.65,3883.28,3500.99,19438.37,15937.39,False,2025-12-19,1,2025-11-26
DEAL-00200,DEAL-ACC-1040,2025-03-23,referral,tech,large,53200.6,Rep 5,Region Central,Suite,24.08,False,51,False,USD,True,0.0,3076.85,12812.58,-3076.85,-15889.43,,,0,2025-03-30
DEAL-00201,DEAL-ACC-0601,2024-12-12,referral,retail,small,8884.91,Rep 1,Region Central,Standalone,22.51,False,74,False,USD,False,8884.91,1047.02,2000.14,7837.9,5837.76,True,,0,2024-12-27
DEAL-00202,DEAL-ACC-0162,2025-05-22,cold_call,tech,enterprise,137122.53,Rep 7,Region West,Platform,6.38,False,50,True,USD,False,137122.53,24310.83,8746.2,112811.7,104065.5,,2025-06-25,0,2025-06-19
DEAL-00203,DEAL-ACC-2323,2025-08-27,referral,finance,medium,28576.33,Rep 7,Region West,Standalone,9.9,False,63,False,USD,False,28576.33,6219.03,2829.22,22357.3,19528.08,True,,1,2025-10-04
DEAL-00204,DEAL-ACC-1884,2025-06-19,webinar,healthcare,large,60525.54,Rep 3,Region Central,Platform,4.91,False,40,True,USD,False,60525.54,11626.52,2970.74,48899.02,45928.28,True,2025-07-02,0,2025-07-03
DEAL-00205,DEAL-ACC-1445,2024-01-10,webinar,manufacturing,large,58066.55,Rep 5,Region West,Platform,22.74,True,79,False,USD,True,0.0,795.27,13204.05,-795.27,-13999.33,False,2024-03-23,2,2024-01-22
DEAL-00206,DEAL-ACC-1006,2024-07-17,webinar,finance,medium,31729.77,Rep 2,Region West,Platform,14.43,False,52,True,USD,False,31729.77,9425.73,4577.96,22304.03,17726.08,False,,0,2024-07-20
DEAL-00207,DEAL-ACC-0567,2024-05-07,referral,manufacturing,small,9563.78,Rep 4,Region Central,Platform,13.05,False,37,False,USD,False,9563.78,974.72,1247.95,8589.06,7341.12,True,,0,2024-05-17
DEAL-00208,DEAL-ACC-0128,2025-01-01,referral,retail,small,9288.08,Rep 2,Region West,Platform,19.14,True,70,False,USD,False,9288.08,1408.76,1777.84,7879.33,6101.49,True,2025-03-01,0,2025-02-09
DEAL-00209,DEAL-ACC-2289,2024-12-13,webinar,retail,small,10277.8,Rep 4,Region Central,Suite,0.0,False,37,True,USD,False,10277.8,2297.62,0.0,7980.17,7980.17,,2025-01-25,0,2025-02-06
DEAL-00210,DEAL-ACC-1850,2024-08-03,paid,healthcare,large,59186.67,Rep 5,Region Central,Platform,5.11,True,57,True,USD,False,59186.67,6797.3,3023.24,52389.36,49366.12,False,2024-08-20,0,2024-08-04
DEAL-00211,DEAL-ACC-1411,2024-09-03,paid,tech,enterprise,151338.96,Rep 6,Region South,Suite,29.19,False,91,False,USD,False,151338.96,4048.06,44182.01,147290.9,103108.88,True,2024-11-09,0,2024-10-16
DEAL-00212,DEAL-ACC-0972,2025-07-27,organic,tech,large,64105.16,Rep 3,Region West,Standalone,0.0,True,70,False,USD,True,0.0,4282.23,0.0,-4282.23,-4282.23,,2025-08-10,0,2025-08-08
DEAL-00213,DEAL-ACC-0533,2024-09-12,paid,finance,small,7024.24,Rep 1,Region Central,Platform,10.14,True,77,False,USD,True,0.0,816.76,712.57,-816.76,-1529.32,,2024-09-27,0,2024-10-13
DEAL-00214,DEAL-ACC-0094,2024-06-07,referral,tech,large,41924.09,Rep 3,Region South,Suite,16.88,False,57,False,USD,True,0.0,6332.92,7078.68,-6332.92,-13411.6,False,2024-07-05,0,2024-07-26
DEAL-00215,DEAL-ACC-2255,2025-08-16,webinar,retail,small,6579.96,Rep 2,Region Central,Suite,14.02,True,43,False,USD,False,6579.96,577.17,922.67,6002.79,5080.12,False,2025-09-24,0,2025-08-29
DEAL-00216,DEAL-ACC-1816,2025-04-27,paid,healthcare,small,7545.73,Rep 7,Region South,Standalone,0.0,False,85,False,USD,True,0.0,0.0,0.0,0.0,0.0,,2025-06-27,0,2025-05-06
DEAL-00217,DEAL-ACC-1377,2025-06-25,cold_call,manufacturing,small,9355.93,Rep 1,Region Central,Platform,23.68,True,100,False,USD,False,9355.93,1741.72,2215.6,7614.21,5398.61,False,2025-08-22,0,2025-07-15
DEAL-00218,DEAL-ACC-0938,2024-12-03,referral,healthcare,large,71911.22,Rep 8,Region South,Suite,10.23,False,79,False,USD,True,0.0,7271.35,7353.92,-7271.35,-14625.27,,2025-01-11,0,2025-01-05
DEAL-00219,DEAL-ACC-0499,2025-09-02,organic,tech,large,50311.17,Rep 3,Region Central,Platform,8.77,False,50,True,USD,True,0.0,8586.77,4413.77,-8586.77,-13000.54,False,2025-09-10,0,2025-10-21
DEAL-00220,DEAL-ACC-0060,2025-01-12,cold_call,manufacturing,medium,20229.37,Rep 6,Region Central,Suite,5.61,True,46,False,USD,False,20229.37,868.05,1135.18,19361.32,18226.15,False,2025-03-20,0,2025-02-11
DEAL-00221,DEAL-ACC-2221,2024-12-31,webinar,retail,medium,32973.17,Rep 6,Region South,Suite,5.29,False,60,True,USD,True,0.0,6283.89,1744.52,-6283.89,-8028.41,False,2025-03-06,0,2025-01-25
DEAL-00222,DEAL-ACC-1782,2024-05-18,organic,tech,medium,26362.09,Rep 5,Region Central,Standalone,6.27,True,57,False,USD,True,0.0,4134.29,1652.23,-4134.29,-5786.52,False,2024-07-21,0,2024-06-01
DEAL-00223,DEAL-ACC-1343,2024-11-26,paid,finance,small,9105.39,Rep 7,Region Central,Platform,16.62,False,59,False,USD,False,9105.39,2381.55,1513.34,6723.84,5210.51,False,2025-02-12,0,2024-12-02
DEAL-00224,DEAL-ACC-0904,2024-11-24,cold_call,finance,medium,32650.29,Rep 7,Region South,Platform,8.64,True,60,False,USD,False,32650.29,7646.84,2820.62,25003.45,22182.83,True,2024-12-09,0,2024-12-01
DEAL-00225,DEAL-ACC-0465,2025-01-02,webinar,tech,small,9180.68,Rep 3,Region East,Suite,10.67,True,70,True,USD,True,0.0,2957.62,979.48,-2957.62,-3937.1,,2025-01-26,0,2025-01-24
DEAL-00226,DEAL-ACC-0026,2024-09-14,referral,tech,large,60519.83,Rep 3,Region East,Platform,15.61,True,95,True,USD,True,0.0,0.0,9449.66,0.0,-9449.66,,2024-10-26,0,2024-10-11
DEAL-00227,DEAL-ACC-2187,2025-07-24,referral,finance,large,41386.56,Rep 2,Region West,Platform,2.1,False,100,True,USD,False,41386.56,111.71,868.51,41274.85,40406.34,True,2025-08-05,1,2025-09-16
DEAL-00228,DEAL-ACC-1748,2025-04-28,organic,tech,enterprise,140565.38,Rep 1,Region South,Platform,14.56,True,55,False,USD,False,140565.38,26629.2,20469.27,113936.17,93466.91,False,2025-07-22,1,2025-06-04
DEAL-00229,DEAL-ACC-1309,2025-07-04,referral,manufacturing,large,52283.97,Rep 8,Region Central,Platform,16.03,False,33,False,USD,False,52283.97,11835.3,8379.13,40448.67,32069.55,True,2025-08-31,0,2025-08-19
DEAL-00230,DEAL-ACC-0870,2025-11-22,cold_call,tech,small,9103.22,Rep 8,Region Central,Platform,10.21,False,36,False,USD,False,9103.22,2906.95,929.2,6196.27,5267.07,False,2026-01-10,0,2025-12-20
DEAL-00231,DEAL-ACC-0431,2024-02-11,referral,retail,enterprise,125748.77,Rep 2,Region West,Platform,12.83,False,81,False,USD,True,0.0,5859.58,16130.94,-5859.58,-21990.52,,2024-04-17,0,2024-02-29
DEAL-00232,DEAL-ACC-2592,2024-10-03,referral,manufacturing,small,6117.65,Rep 8,Region East,Suite,3.36,False,58,False,USD,False,6117.65,1235.51,205.37,4882.14,4676.77,,2024-11-21,0,2024-11-23
