deal_id,deal_created_date,split_label,outcomes_final
DEAL-00693,2024-05-05,development,true
DEAL-00694,2024-04-25,development,true
DEAL-00695,2024-12-25,development,true
DEAL-00696,2025-10-25,future_holdout,true
DEAL-00697,2024-07-16,development,true
DEAL-00698,2024-02-07,development,true
DEAL-00699,2025-07-20,future_holdout,true
DEAL-00700,2024-11-06,development,true
DEAL-00701,2024-12-28,development,true
DEAL-00702,2024-04-29,development,true
DEAL-00703,2024-12-10,development,true
DEAL-00704,2024-04-20,development,true
DEAL-00705,2024-05-27,development,true
DEAL-00706,2024-06-03,development,true
DEAL-00707,2024-06-30,development,true
DEAL-00708,2025-11-14,future_holdout,true
DEAL-00709,2025-12-21,future_holdout,true
DEAL-00710,2025-01-25,validation,true
DEAL-00711,2024-04-15,development,true
DEAL-00712,2025-11-20,future_holdout,true
DEAL-00713,2024-05-17,development,true
DEAL-00714,2024-10-24,development,true
DEAL-00715,2024-12-12,development,true
DEAL-00716,2024-06-26,development,true
DEAL-00717,2025-04-08,validation,true
DEAL-00718,2024-12-19,development,true
DEAL-00719,2024-07-17,development,true
DEAL-00720,2025-07-28,future_holdout,true
DEAL-00721,2025-12-17,future_holdout,true
DEAL-00722,2024-08-21,development,true
DEAL-00723,2024-04-12,development,true
DEAL-00724,2025-08-22,future_holdout,true
DEAL-00725,2024-12-16,development,true
DEAL-00726,2025-10-20,future_holdout,true
DEAL-00727,2025-09-25,future_holdout,true
DEAL-00728,2024-08-30,development,true
DEAL-00729,2025-05-28,validation,true
DEAL-00730,2025-09-07,future_holdout,true
DEAL-00731,2024-08-24,development,true
DEAL-00732,2024-11-22,development,true
DEAL-00733,2025-07-24,future_holdout,true
DEAL-00734,2024-09-24,development,true
DEAL-00735,2025-05-22,validation,true
DEAL-00736,2024-01-24,development,true
DEAL-00737,2025-05-09,validation,true
DEAL-00738,2024-10-25,development,true
DEAL-00739,2025-11-28,future_holdout,true
DEAL-00740,2024-10-10,development,true
DEAL-00741,2025-12-21,future_holdout,true
DEAL-00742,2024-05-27,development,true
DEAL-00743,2024-02-12,development,true
DEAL-00744,2025-06-07,validation,true
DEAL-00745,2024-12-05,development,true
DEAL-00746,2025-10-29,future_holdout,true
DEAL-00747,2024-11-30,development,true
DEAL-00748,2024-08-25,development,true
DEAL-00749,2024-12-11,development,true
DEAL-00750,2025-03-17,validation,true
DEAL-00751,2025-12-11,future_holdout,true
DEAL-00752,2025-06-30,validation,true
DEAL-00753,2025-03-07,validation,true
DEAL-00754,2024-07-29,development,true
DEAL-00755,2025-06-01,validation,true
DEAL-00756,2025-01-27,validation,true
DEAL-00757,2024-10-19,development,true
DEAL-00758,2024-04-27,development,true
DEAL-00759,2025-04-29,validation,true
DEAL-00760,2025-10-09,future_holdout,true
DEAL-00761,2025-12-16,future_holdout,true
DEAL-00762,2025-05-22,validation,true
DEAL-00763,2024-09-21,development,true
DEAL-00764,2025-09-21,future_holdout,true
DEAL-00765,2024-07-05,development,true
DEAL-00766,2025-10-30,future_holdout,true
DEAL-00767,2025-11-26,future_holdout,true
DEAL-00768,2024-10-01,development,true
DEAL-00769,2025-04-21,validation,true
DEAL-00770,2024-04-13,development,true
DEAL-00771,2025-05-23,validation,true
DEAL-00772,2024-12-19,development,true
DEAL-00773,2024-03-10,development,true
DEAL-00774,2025-03-28,validation,true
DEAL-00775,2024-07-23,development,true
DEAL-00776,2024-11-28,development,true
DEAL-00777,2025-07-14,future_holdout,true
DEAL-00778,2025-10-14,future_holdout,true
DEAL-00779,2025-09-01,future_holdout,true
DEAL-00780,2025-04-02,validation,true
DEAL-00781,2024-12-19,development,true
DEAL-00782,2024-08-15,development,true
DEAL-00783,2025-06-23,validation,true
DEAL-00784,2024-02-19,development,true
DEAL-00785,2024-12-21,development,true
DEAL-00786,2025-07-23,future_holdout,true
DEAL-00787,2025-05-29,validation,true
DEAL-00788,2024-09-02,development,true
DEAL-00789,2024-09-04,development,true
DEAL-00790,2025-02-01,validation,true
DEAL-00791,2024-07-13,development,true
DEAL-00792,2024-12-07,development,true
DEAL-00793,2024-09-03,development,true
DEAL-00794,2025-02-24,validation,true
DEAL-00795,2025-04-28,validation,true
DEAL-00796,2025-11-26,future_holdout,true
DEAL-00797,2025-05-03,validation,true
DEAL-00798,2025-01-27,validation,true
DEAL-00799,2024-12-22,development,true
DEAL-00800,2025-05-31,validation,true
DEAL-00801,2024-12-30,development,true
DEAL-00802,2025-08-24,future_holdout,true
DEAL-00803,2024-12-18,development,true
DEAL-00804,2024-11-03,development,true
DEAL-00805,2025-11-15,future_holdout,true
DEAL-00806,2025-05-18,validation,true
DEAL-00807,2024-03-02,development,true
DEAL-00808,2024-06-20,development,true
DEAL-00809,2024-07-01,development,true
DEAL-00810,2024-10-18,development,true
DEAL-00811,2024-07-25,development,true
DEAL-00812,2024-10-01,development,true
DEAL-00813,2024-07-21,development,true
DEAL-00814,2024-06-27,development,true
DEAL-00815,2025-11-11,future_holdout,true
DEAL-00816,2024-06-10,development,true
DEAL-00817,2024-04-21,development,true
DEAL-00818,2025-10-02,future_holdout,true
DEAL-00819,2024-02-22,development,true
DEAL-00820,2025-05-29,validation,true
DEAL-00821,2025-03-25,validation,true
DEAL-00822,2024-03-11,development,true
DEAL-00823,2024-10-05,development,true
DEAL-00824,2024-11-15,development,true
DEAL-00825,2025-05-12,validation,true
DEAL-00826,2025-10-17,future_holdout,true
DEAL-00827,2024-09-27,development,true
DEAL-00828,2024-02-04,development,true
DEAL-00829,2024-04-26,development,true
DEAL-00830,2025-08-14,future_holdout,true
DEAL-00831,2025-09-02,future_holdout,true
DEAL-00832,2024-11-24,development,true
DEAL-00833,2024-07-05,development,true
DEAL-00834,2024-01-21,development,true
DEAL-00835,2024-07-12,development,true
DEAL-00836,2025-04-27,validation,true
DEAL-00837,2024-08-02,development,true
DEAL-00838,2024-07-15,development,true
DEAL-00839,2025-09-16,future_holdout,true
DEAL-00840,2024-08-18,development,true
DEAL-00841,2024-01-17,development,true
DEAL-00842,2024-08-03,development,true
DEAL-00843,2024-03-02,development,true
DEAL-00844,2025-04-28,validation,true
DEAL-00845,2025-09-08,future_holdout,true
DEAL-00846,2025-04-05,validation,true
DEAL-00847,2024-06-19,development,true
DEAL-00848,2024-06-06,development,true
DEAL-00849,2025-04-09,validation,true
DEAL-00850,2025-03-10,validation,true
DEAL-00851,2025-03-22,validation,true
DEAL-00852,2024-01-21,development,true
DEAL-00853,2025-05-02,validation,true
DEAL-00854,2025-06-12,validation,true
DEAL-00855,2025-05-26,validation,true
DEAL-00856,2025-10-15,future_holdout,true
DEAL-00857,2025-09-02,future_holdout,true
DEAL-00858,2025-02-28,validation,true
DEAL-00859,2024-02-18,development,true
DEAL-00860,2024-03-18,development,true
DEAL-00861,2025-11-23,future_holdout,true
DEAL-00862,2024-03-20,development,true
DEAL-00863,2024-03-02,development,true
DEAL-00864,2025-05-28,validation,true
DEAL-00865,2024-10-11,development,true
DEAL-00866,2025-03-19,validation,true
DEAL-00867,2024-07-10,development,true
DEAL-00868,2025-08-04,future_holdout,true
DEAL-00869,2025-08-15,future_holdout,true
DEAL-00870,2025-10-13,future_holdout,true
DEAL-00871,2024-08-09,development,true
DEAL-00872,2024-11-25,development,true
DEAL-00873,2025-05-18,validation,true
DEAL-00874,2024-10-31,development,true
DEAL-00875,2024-07-05,development,true
DEAL-00876,2024-01-27,development,true
DEAL-00877,2024-09-25,development,true
DEAL-00878,2024-11-23,development,true
DEAL-00879,2025-11-25,future_holdout,true
DEAL-00880,2025-06-30,validation,true
DEAL-00881,2025-02-25,validation,true
DEAL-00882,2024-08-14,development,true
DEAL-00883,2025-09-11,future_holdout,true
DEAL-00884,2024-07-26,development,true
DEAL-00885,2025-07-15,future_holdout,true
DEAL-00886,2025-05-31,validation,true
DEAL-00887,2025-05-06,validation,true
DEAL-00888,2025-10-31,future_holdout,true
DEAL-00889,2024-11-09,development,true
DEAL-00890,2025-09-14,future_holdout,true
DEAL-00891,2024-12-17,development,true
DEAL-00892,2024-05-07,development,true
DEAL-00893,2025-04-26,validation,true
DEAL-00894,2025-09-01,future_holdout,true
DEAL-00895,2024-12-12,development,true
DEAL-00896,2024-04-05,development,true
DEAL-00897,2024-04-07,development,true
DEAL-00898,2024-05-07,development,true
DEAL-00899,2024-02-27,development,true
DEAL-00900,2024-12-03,development,true
DEAL-00901,2025-04-23,validation,true
DEAL-00902,2024-08-22,development,true
DEAL-00903,2024-04-16,development,true
DEAL-00904,2025-09-01,future_holdout,true
DEAL-00905,2024-07-07,development,true
DEAL-00906,2025-06-12,validation,true
DEAL-00907,2024-07-02,development,true
DEAL-00908,2024-05-01,development,true
DEAL-00909,2025-04-19,validation,true
DEAL-00910,2024-06-25,development,true
DEAL-00911,2024-04-15,development,true
DEAL-00912,2024-03-16,development,true
DEAL-00913,2025-05-27,validation,true
DEAL-00914,2024-06-24,development,true
DEAL-00915,2024-04-08,development,true
DEAL-00916,2024-12-18,development,true
DEAL-00917,2024-02-05,development,true
DEAL-00918,2025-10-18,future_holdout,true
DEAL-00919,2024-11-01,development,true
DEAL-00920,2024-09-12,development,true
DEAL-00921,2024-05-07,development,true
DEAL-00922,2024-03-24,development,true
DEAL-00923,2024-12-21,development,true
DEAL-00924,2024-09-15,development,true
DEAL-00925,2024-12-05,development,true
DEAL-00926,2024-09-22,development,true
DEAL-00927,2025-01-07,validation,true
DEAL-00928,2024-01-27,development,true
DEAL-00929,2025-03-20,validation,true
DEAL-00930,2024-05-02,development,true
DEAL-00931,2025-08-21,future_holdout,true
DEAL-00932,2024-05-26,development,true
DEAL-00933,2024-04-30,development,true
DEAL-00934,2025-12-03,future_holdout,true
DEAL-00935,2024-02-29,development,true
DEAL-00936,2024-02-17,development,true
DEAL-00937,2024-04-27,development,true
DEAL-00938,2025-02-28,validation,true
DEAL-00939,2024-01-14,development,true
DEAL-00940,2024-04-30,development,true
DEAL-00941,2025-10-26,future_holdout,true
DEAL-00942,2025-11-15,future_holdout,true
DEAL-00943,2025-08-31,future_holdout,true
DEAL-00944,2025-06-03,validation,true
DEAL-00945,2025-07-11,future_holdout,true
DEAL-00946,2025-05-02,validation,true
DEAL-00947,2025-01-03,validation,true
DEAL-00948,2024-09-01,development,true
DEAL-00949,2025-07-21,future_holdout,true
DEAL-00950,2024-08-16,development,true
DEAL-00951,2025-04-15,validation,true
DEAL-00952,2025-02-25,validation,true
DEAL-00953,2024-04-24,development,true
DEAL-00954,2024-10-12,development,true
DEAL-00955,2024-11-03,development,true
DEAL-00956,2025-09-20,future_holdout,true
DEAL-00957,2024-01-01,development,true
DEAL-00958,2025-02-05,validation,true
DEAL-00959,2025-07-27,future_holdout,true
DEAL-00960,2025-07-19,future_holdout,true
DEAL-00961,2025-01-25,validation,true
DEAL-00962,2025-10-03,future_holdout,true
DEAL-00963,2025-03-14,validation,true
DEAL-00964,2024-08-28,development,true
DEAL-00965,2024-08-23,development,true
DEAL-00966,2025-02-24,validation,true
DEAL-00967,2025-05-18,validation,true
DEAL-00968,2025-08-21,future_holdout,true
DEAL-00969,2024-04-05,development,true
DEAL-00970,2025-05-01,validation,true
DEAL-00971,2024-02-05,development,true
DEAL-00972,2024-02-21,development,true
DEAL-00973,2024-06-17,development,true
DEAL-00974,2024-03-15,development,true
DEAL-00975,2025-03-30,validation,true
DEAL-00976,2024-02-14,development,true
DEAL-00977,2025-02-14,validation,true
DEAL-00978,2025-12-13,future_holdout,true
DEAL-00979,2025-02-17,validation,true
DEAL-00980,2025-01-07,validation,true
DEAL-00981,2025-12-18,future_holdout,true
DEAL-00982,2025-11-13,future_holdout,true
DEAL-00983,2024-09-23,development,true
DEAL-00984,2024-04-12,development,true
DEAL-00985,2024-07-04,development,true
DEAL-00986,2024-10-14,development,true
DEAL-00987,2025-05-10,validation,true
DEAL-00988,2024-01-02,development,true
DEAL-00989,2025-12-01,future_holdout,true
DEAL-00990,2024-04-07,development,true
DEAL-00991,2024-01-29,development,true
DEAL-00992,2025-04-18,validation,true
DEAL-00993,2025-08-02,future_holdout,true
DEAL-00994,2025-09-07,future_holdout,true
DEAL-00995,2025-05-15,validation,true
DEAL-00996,2025-02-27,validation,true
DEAL-00997,2025-01-28,validation,true
DEAL-00998,2025-10-31,future_holdout,true
DEAL-00999,2025-06-13,validation,true
DEAL-01000,2025-02-04,validation,true
DEAL-01001,2025-09-28,future_holdout,true
DEAL-01002,2024-08-08,development,true
DEAL-01003,2025-10-03,future_holdout,true
DEAL-01004,2025-11-17,future_holdout,true
DEAL-01005,2024-10-12,development,true
DEAL-01006,2024-10-24,development,true
DEAL-01007,2024-04-18,development,true
DEAL-01008,2025-09-29,future_holdout,true
DEAL-01009,2024-02-13,development,true
DEAL-01010,2025-06-24,validation,true
DEAL-01011,2025-01-27,validation,true
DEAL-01012,2024-12-09,development,true
DEAL-01013,2025-07-16,future_holdout,true
DEAL-01014,2025-08-17,future_holdout,true
DEAL-01015,2024-10-17,development,true
DEAL-01016,2025-01-13,validation,true
DEAL-01017,2024-05-30,development,true
DEAL-01018,2025-04-28,validation,true
DEAL-01019,2025-10-22,future_holdout,true
DEAL-01020,2024-06-24,development,true
DEAL-01021,2025-09-17,future_holdout,true
DEAL-01022,2025-04-22,validation,true
DEAL-01023,2024-11-03,development,true
DEAL-01024,2024-05-28,development,true
DEAL-01025,2024-03-23,development,true
DEAL-01026,2024-09-08,development,true
DEAL-01027,2024-06-10,development,true
DEAL-01028,2024-12-03,development,true
DEAL-01029,2024-05-13,development,true
DEAL-01030,2024-05-21,development,true
DEAL-01031,2024-10-23,development,true
DEAL-01032,2024-09-12,development,true
DEAL-01033,2025-12-26,future_holdout,true
DEAL-01034,2024-07-11,development,true
DEAL-01035,2025-07-15,future_holdout,true
DEAL-01036,2025-07-15,future_holdout,true
DEAL-01037,2024-07-19,development,true
DEAL-01038,2024-09-26,development,true
DEAL-01039,2025-01-14,validation,true
DEAL-01040,2024-09-19,development,true
DEAL-01041,2024-03-24,development,true
DEAL-01042,2025-01-25,validation,true
DEAL-01043,2024-03-24,development,true
DEAL-01044,2024-07-12,development,true
DEAL-01045,2025-08-20,future_holdout,true
DEAL-01046,2025-07-07,future_holdout,true
DEAL-01047,2024-07-09,development,true
DEAL-01048,2025-10-15,future_holdout,true
DEAL-01049,2024-07-08,development,true
DEAL-01050,2025-11-20,future_holdout,true
DEAL-01051,2024-02-29,development,true
DEAL-01052,2024-09-28,development,true
DEAL-01053,2025-03-15,validation,true
DEAL-01054,2025-07-22,future_holdout,true
DEAL-01055,2025-05-14,validation,true
DEAL-01056,2025-06-02,validation,true
DEAL-01057,2024-12-09,development,true
DEAL-01058,2025-11-15,future_holdout,true
DEAL-01059,2024-05-18,development,true
DEAL-01060,2024-08-09,development,true
DEAL-01061,2024-12-25,development,true
DEAL-01062,2024-04-27,development,true
DEAL-01063,2025-08-26,future_holdout,true
DEAL-01064,2025-05-20,validation,true
DEAL-01065,2025-01-08,validation,true
DEAL-01066,2025-06-11,validation,true
DEAL-01067,2024-03-15,development,true
DEAL-01068,2024-08-16,development,true
DEAL-01069,2025-05-06,validation,true
DEAL-01070,2024-11-03,development,true
DEAL-01071,2025-03-29,validation,true
DEAL-01072,2024-06-29,development,true
DEAL-01073,2025-03-15,validation,true
DEAL-01074,2025-08-01,future_holdout,true
DEAL-01075,2025-03-30,validation,true
DEAL-01076,2024-02-22,development,true
DEAL-01077,2025-09-28,future_holdout,true
DEAL-01078,2024-09-14,development,true
DEAL-01079,2024-09-13,development,true
DEAL-01080,2025-02-25,validation,true
DEAL-01081,2024-11-25,development,true
DEAL-01082,2025-01-30,validation,true
DEAL-01083,2024-07-11,development,true
DEAL-01084,2025-01-21,validation,true
DEAL-01085,2025-12-11,future_holdout,true
DEAL-01086,2025-10-24,future_holdout,true
DEAL-01087,2025-10-07,future_holdout,true
DEAL-01088,2024-06-01,development,true
DEAL-01089,2024-05-21,development,true
DEAL-01090,2024-03-04,development,true
DEAL-01091,2025-06-28,validation,true
DEAL-01092,2024-08-06,development,true
DEAL-01093,2025-12-17,future_holdout,true
DEAL-01094,2025-01-30,validation,true
DEAL-01095,2024-12-09,development,true
DEAL-01096,2024-12-25,development,true
DEAL-01097,2024-07-26,development,true
DEAL-01098,2024-05-16,development,true
DEAL-01099,2025-07-19,future_holdout,true
DEAL-01100,2025-09-27,future_holdout,true
DEAL-01101,2025-03-08,validation,true
DEAL-01102,2025-10-28,future_holdout,true
DEAL-01103,2025-06-20,validation,true
DEAL-01104,2025-02-10,validation,true
DEAL-01105,2024-06-09,development,true
DEAL-01106,2025-12-11,future_holdout,true
DEAL-01107,2025-06-13,validation,true
DEAL-01108,2025-05-10,validation,true
DEAL-01109,2024-08-07,development,true
DEAL-01110,2024-04-23,development,true
DEAL-01111,2025-06-15,validation,true
DEAL-01112,2025-06-04,validation,true
DEAL-01113,2025-08-05,future_holdout,true
DEAL-01114,2025-04-22,validation,true
DEAL-01115,2025-12-16,future_holdout,true
DEAL-01116,2024-12-29,development,true
DEAL-01117,2024-09-24,development,true
DEAL-01118,2024-10-13,development,true
DEAL-01119,2025-12-05,future_holdout,true
DEAL-01120,2025-02-24,validation,true
DEAL-01121,2024-10-26,development,true
DEAL-01122,2024-03-22,development,true
DEAL-01123,2024-11-09,development,true
DEAL-01124,2025-05-21,validation,true
DEAL-01125,2025-06-04,validation,true
DEAL-01126,2025-09-24,future_holdout,true
DEAL-01127,2024-11-09,development,true
DEAL-01128,2025-01-29,validation,true
DEAL-01129,2025-07-13,future_holdout,true
DEAL-01130,2024-07-16,development,true
DEAL-01131,2024-05-21,development,true
DEAL-01132,2025-08-29,future_holdout,true
DEAL-01133,2024-07-03,development,true
DEAL-01134,2025-03-02,validation,true
DEAL-01135,2024-11-21,development,true
DEAL-01136,2025-05-06,validation,true
DEAL-01137,2025-03-28,validation,true
DEAL-01138,2025-05-21,validation,true
DEAL-01139,2025-07-17,future_holdout,true
DEAL-01140,2025-07-11,future_holdout,true
DEAL-01141,2025-01-31,validation,true
