deal_id,account_id
DEAL-00700,DEAL-ACC-2540
DEAL-00701,DEAL-ACC-2101
DEAL-00702,DEAL-ACC-1662
DEAL-00703,DEAL-ACC-1223
DEAL-00704,DEAL-ACC-0784
DEAL-00705,DEAL-ACC-0345
DEAL-00706,DEAL-ACC-2506
DEAL-00707,DEAL-ACC-2067
DEAL-00708,DEAL-ACC-1628
DEAL-00709,DEAL-ACC-1189
DEAL-00710,DEAL-ACC-0750
DEAL-00711,DEAL-ACC-0311
DEAL-00712,DEAL-ACC-2472
DEAL-00713,DEAL-ACC-2033
DEAL-00714,DEAL-ACC-1594
DEAL-00715,DEAL-ACC-1155
DEAL-00716,DEAL-ACC-0716
DEAL-00717,DEAL-ACC-0277
DEAL-00718,DEAL-ACC-2438
DEAL-00719,DEAL-ACC-1999
DEAL-00720,DEAL-ACC-1560
DEAL-00721,DEAL-ACC-1121
DEAL-00722,DEAL-ACC-0682
DEAL-00723,DEAL-ACC-0243
DEAL-00724,DEAL-ACC-2404
DEAL-00725,DEAL-ACC-1965
DEAL-00726,DEAL-ACC-1526
DEAL-00727,DEAL-ACC-1087
DEAL-00728,DEAL-ACC-0648
DEAL-00729,DEAL-ACC-0209
DEAL-00730,DEAL-ACC-2370
DEAL-00731,DEAL-ACC-1931
DEAL-00732,DEAL-ACC-1492
DEAL-00733,DEAL-ACC-1053
DEAL-00734,DEAL-ACC-0614
DEAL-00735,DEAL-ACC-0175
DEAL-00736,DEAL-ACC-2336
DEAL-00737,DEAL-ACC-1897
DEAL-00738,DEAL-ACC-1458
DEAL-00739,DEAL-ACC-1019
DEAL-00740,DEAL-ACC-0580
DEAL-00741,DEAL-ACC-0141
DEAL-00742,DEAL-ACC-2302
DEAL-00743,DEAL-ACC-1863
DEAL-00744,DEAL-ACC-1424
DEAL-00745,DEAL-ACC-0985
DEAL-00746,DEAL-ACC-0546
DEAL-00747,DEAL-ACC-0107
DEAL-00748,DEAL-ACC-2268
DEAL-00749,DEAL-ACC-1829
DEAL-00750,DEAL-ACC-1390
DEAL-00751,DEAL-ACC-0951
DEAL-00752,DEAL-ACC-0512
DEAL-00753,DEAL-ACC-0073
DEAL-00754,DEAL-ACC-2234
DEAL-00755,DEAL-ACC-1795
DEAL-00756,DEAL-ACC-1356
DEAL-00757,DEAL-ACC-0917
DEAL-00758,DEAL-ACC-0478
DEAL-00759,DEAL-ACC-0039
DEAL-00760,DEAL-ACC-2200
DEAL-00761,DEAL-ACC-1761
DEAL-00762,DEAL-ACC-1322
DEAL-00763,DEAL-ACC-0883
DEAL-00764,DEAL-ACC-0444
DEAL-00765,DEAL-ACC-0005
DEAL-00766,DEAL-ACC-2166
DEAL-00767,DEAL-ACC-1727
DEAL-00768,DEAL-ACC-1288
DEAL-00769,DEAL-ACC-0849
DEAL-00770,DEAL-ACC-0410
DEAL-00771,DEAL-ACC-2571
DEAL-00772,DEAL-ACC-2132
DEAL-00773,DEAL-ACC-1693
DEAL-00774,DEAL-ACC-1254
DEAL-00775,DEAL-ACC-0815
DEAL-00776,DEAL-ACC-0376
DEAL-00777,DEAL-ACC-2537
DEAL-00778,DEAL-ACC-2098
DEAL-00779,DEAL-ACC-1659
DEAL-00780,DEAL-ACC-1220
DEAL-00781,DEAL-ACC-0781
DEAL-00782,DEAL-ACC-0342
DEAL-00783,DEAL-ACC-2503
DEAL-00784,DEAL-ACC-2064
DEAL-00785,DEAL-ACC-1625
DEAL-00786,DEAL-ACC-1186
DEAL-00787,DEAL-ACC-0747
DEAL-00788,DEAL-ACC-0308
DEAL-00789,DEAL-ACC-2469
DEAL-00790,DEAL-ACC-2030
DEAL-00791,DEAL-ACC-1591
DEAL-00792,DEAL-ACC-1152
DEAL-00793,DEAL-ACC-0713
DEAL-00794,DEAL-ACC-0274
DEAL-00795,DEAL-ACC-2435
DEAL-00796,DEAL-ACC-1996
DEAL-00797,DEAL-ACC-1557
DEAL-00798,DEAL-ACC-1118
DEAL-00799,DEAL-ACC-0679
DEAL-00800,DEAL-ACC-0240
DEAL-00801,DEAL-ACC-2401
DEAL-00802,DEAL-ACC-1962
DEAL-00803,DEAL-ACC-1523
DEAL-00804,DEAL-ACC-1084
DEAL-00805,DEAL-ACC-0645
DEAL-00806,DEAL-ACC-0206
DEAL-00807,DEAL-ACC-2367
DEAL-00808,DEAL-ACC-1928
DEAL-00809,DEAL-ACC-1489
DEAL-00810,DEAL-ACC-1050
DEAL-00811,DEAL-ACC-0611
DEAL-00812,DEAL-ACC-0172
DEAL-00813,DEAL-ACC-2333
DEAL-00814,DEAL-ACC-1894
DEAL-00815,DEAL-ACC-1455
DEAL-00816,DEAL-ACC-1016
DEAL-00817,DEAL-ACC-0577
DEAL-00818,DEAL-ACC-0138
DEAL-00819,DEAL-ACC-2299
DEAL-00820,DEAL-ACC-1860
DEAL-00821,DEAL-ACC-1421
DEAL-00822,DEAL-ACC-0982
DEAL-00823,DEAL-ACC-0543
DEAL-00824,DEAL-ACC-0104
DEAL-00825,DEAL-ACC-2265
DEAL-00826,DEAL-ACC-1826
DEAL-00827,DEAL-ACC-1387
DEAL-00828,DEAL-ACC-0948
DEAL-00829,DEAL-ACC-0509
DEAL-00830,DEAL-ACC-0070
DEAL-00831,DEAL-ACC-2231
DEAL-00832,DEAL-ACC-1792
DEAL-00833,DEAL-ACC-1353
DEAL-00834,DEAL-ACC-0914
DEAL-00835,DEAL-ACC-0475
DEAL-00836,DEAL-ACC-0036
DEAL-00837,DEAL-ACC-2197
DEAL-00838,DEAL-ACC-1758
DEAL-00839,DEAL-ACC-1319
DEAL-00840,DEAL-ACC-0880
DEAL-00841,DEAL-ACC-0441
DEAL-00842,DEAL-ACC-0002
DEAL-00843,DEAL-ACC-2163
DEAL-00844,DEAL-ACC-1724
DEAL-00845,DEAL-ACC-1285
DEAL-00846,DEAL-ACC-0846
DEAL-00847,DEAL-ACC-0407
DEAL-00848,DEAL-ACC-2568
DEAL-00849,DEAL-ACC-2129
DEAL-00850,DEAL-ACC-1690
DEAL-00851,DEAL-ACC-1251
DEAL-00852,DEAL-ACC-0812
DEAL-00853,DEAL-ACC-0373
DEAL-00854,DEAL-ACC-2534
DEAL-00855,DEAL-ACC-2095
DEAL-00856,DEAL-ACC-1656
DEAL-00857,DEAL-ACC-1217
DEAL-00858,DEAL-ACC-0778
DEAL-00859,DEAL-ACC-0339
DEAL-00860,DEAL-ACC-2500
DEAL-00861,DEAL-ACC-2061
DEAL-00862,DEAL-ACC-1622
DEAL-00863,DEAL-ACC-1183
DEAL-00864,DEAL-ACC-0744
DEAL-00865,DEAL-ACC-0305
DEAL-00866,DEAL-ACC-2466
DEAL-00867,DEAL-ACC-2027
DEAL-00868,DEAL-ACC-1588
DEAL-00869,DEAL-ACC-1149
DEAL-00870,DEAL-ACC-0710
DEAL-00871,DEAL-ACC-0271
DEAL-00872,DEAL-ACC-2432
DEAL-00873,DEAL-ACC-1993
DEAL-00874,DEAL-ACC-1554
DEAL-00875,DEAL-ACC-1115
DEAL-00876,DEAL-ACC-0676
DEAL-00877,DEAL-ACC-0237
DEAL-00878,DEAL-ACC-2398
DEAL-00879,DEAL-ACC-1959
DEAL-00880,DEAL-ACC-1520
DEAL-00881,DEAL-ACC-1081
DEAL-00882,DEAL-ACC-0642
DEAL-00883,DEAL-ACC-0203
DEAL-00884,DEAL-ACC-2364
DEAL-00885,DEAL-ACC-1925
DEAL-00886,DEAL-ACC-1486
DEAL-00887,DEAL-ACC-1047
DEAL-00888,DEAL-ACC-0608
DEAL-00889,DEAL-ACC-0169
DEAL-00890,DEAL-ACC-2330
DEAL-00891,DEAL-ACC-1891
DEAL-00892,DEAL-ACC-1452
DEAL-00893,DEAL-ACC-1013
DEAL-00894,DEAL-ACC-0574
DEAL-00895,DEAL-ACC-0135
DEAL-00896,DEAL-ACC-2296
DEAL-00897,DEAL-ACC-1857
DEAL-00898,DEAL-ACC-1418
DEAL-00899,DEAL-ACC-0979
DEAL-00900,DEAL-ACC-0540
DEAL-00901,DEAL-ACC-0101
DEAL-00902,DEAL-ACC-2262
DEAL-00903,DEAL-ACC-1823
DEAL-00904,DEAL-ACC-1384
DEAL-00905,DEAL-ACC-0945
DEAL-00906,DEAL-ACC-0506
DEAL-00907,DEAL-ACC-0067
DEAL-00908,DEAL-ACC-2228
DEAL-00909,DEAL-ACC-1789
DEAL-00910,DEAL-ACC-1350
DEAL-00911,DEAL-ACC-0911
DEAL-00912,DEAL-ACC-0472
DEAL-00913,DEAL-ACC-0033
DEAL-00914,DEAL-ACC-2194
DEAL-00915,DEAL-ACC-1755
DEAL-00916,DEAL-ACC-1316
DEAL-00917,DEAL-ACC-0877
DEAL-00918,DEAL-ACC-0438
DEAL-00919,DEAL-ACC-2599
DEAL-00920,DEAL-ACC-2160
DEAL-00921,DEAL-ACC-1721
DEAL-00922,DEAL-ACC-1282
DEAL-00923,DEAL-ACC-0843
DEAL-00924,DEAL-ACC-0404
DEAL-00925,DEAL-ACC-2565
DEAL-00926,DEAL-ACC-2126
DEAL-00927,DEAL-ACC-1687
DEAL-00928,DEAL-ACC-1248
DEAL-00929,DEAL-ACC-0809
DEAL-00930,DEAL-ACC-0370
DEAL-00931,DEAL-ACC-2531
DEAL-00932,DEAL-ACC-2092
DEAL-00933,DEAL-ACC-1653
DEAL-00934,DEAL-ACC-1214
DEAL-00935,DEAL-ACC-0775
DEAL-00936,DEAL-ACC-0336
DEAL-00937,DEAL-ACC-2497
DEAL-00938,DEAL-ACC-2058
DEAL-00939,DEAL-ACC-1619
DEAL-00940,DEAL-ACC-1180
DEAL-00941,DEAL-ACC-0741
DEAL-00942,DEAL-ACC-0302
DEAL-00943,DEAL-ACC-2463
DEAL-00944,DEAL-ACC-2024
DEAL-00945,DEAL-ACC-1585
DEAL-00946,DEAL-ACC-1146
DEAL-00947,DEAL-ACC-0707
DEAL-00948,DEAL-ACC-0268
DEAL-00949,DEAL-ACC-2429
DEAL-00950,DEAL-ACC-1990
DEAL-00951,DEAL-ACC-1551
DEAL-00952,DEAL-ACC-1112
DEAL-00953,DEAL-ACC-0673
DEAL-00954,DEAL-ACC-0234
DEAL-00955,DEAL-ACC-2395
DEAL-00956,DEAL-ACC-1956
DEAL-00957,DEAL-ACC-1517
DEAL-00958,DEAL-ACC-1078
DEAL-00959,DEAL-ACC-0639
DEAL-00960,DEAL-ACC-0200
DEAL-00961,DEAL-ACC-2361
DEAL-00962,DEAL-ACC-1922
DEAL-00963,DEAL-ACC-1483
DEAL-00964,DEAL-ACC-1044
DEAL-00965,DEAL-ACC-0605
DEAL-00966,DEAL-ACC-0166
DEAL-00967,DEAL-ACC-2327
DEAL-00968,DEAL-ACC-1888
DEAL-00969,DEAL-ACC-1449
DEAL-00970,DEAL-ACC-1010
DEAL-00971,DEAL-ACC-0571
DEAL-00972,DEAL-ACC-0132
DEAL-00973,DEAL-ACC-2293
DEAL-00974,DEAL-ACC-1854
DEAL-00975,DEAL-ACC-1415
DEAL-00976,DEAL-ACC-0976
DEAL-00977,DEAL-ACC-0537
DEAL-00978,DEAL-ACC-0098
DEAL-00979,DEAL-ACC-2259
DEAL-00980,DEAL-ACC-1820
DEAL-00981,DEAL-ACC-1381
DEAL-00982,DEAL-ACC-0942
DEAL-00983,DEAL-ACC-0503
DEAL-00984,DEAL-ACC-0064
DEAL-00985,DEAL-ACC-2225
DEAL-00986,DEAL-ACC-1786
DEAL-00987,DEAL-ACC-1347
DEAL-00988,DEAL-ACC-0908
DEAL-00989,DEAL-ACC-0469
DEAL-00990,DEAL-ACC-0030
DEAL-00991,DEAL-ACC-2191
DEAL-00992,DEAL-ACC-1752
DEAL-00993,DEAL-ACC-1313
DEAL-00994,DEAL-ACC-0874
DEAL-00995,DEAL-ACC-0435
DEAL-00996,DEAL-ACC-2596
DEAL-00997,DEAL-ACC-2157
DEAL-00998,DEAL-ACC-1718
DEAL-00999,DEAL-ACC-1279
DEAL-01000,DEAL-ACC-0840
DEAL-01001,DEAL-ACC-0401
DEAL-01002,DEAL-ACC-2562
DEAL-01003,DEAL-ACC-2123
DEAL-01004,DEAL-ACC-1684
DEAL-01005,DEAL-ACC-1245
DEAL-01006,DEAL-ACC-0806
DEAL-01007,DEAL-ACC-0367
DEAL-01008,DEAL-ACC-2528
DEAL-01009,DEAL-ACC-2089
DEAL-01010,DEAL-ACC-1650
DEAL-01011,DEAL-ACC-1211
DEAL-01012,DEAL-ACC-0772
DEAL-01013,DEAL-ACC-0333
DEAL-01014,DEAL-ACC-2494
DEAL-01015,DEAL-ACC-2055
DEAL-01016,DEAL-ACC-1616
DEAL-01017,DEAL-ACC-1177
DEAL-01018,DEAL-ACC-0738
DEAL-01019,DEAL-ACC-0299
DEAL-01020,DEAL-ACC-2460
DEAL-01021,DEAL-ACC-2021
DEAL-01022,DEAL-ACC-1582
DEAL-01023,DEAL-ACC-1143
DEAL-01024,DEAL-ACC-0704
DEAL-01025,DEAL-ACC-0265
DEAL-01026,DEAL-ACC-2426
DEAL-01027,DEAL-ACC-1987
DEAL-01028,DEAL-ACC-1548
DEAL-01029,DEAL-ACC-1109
DEAL-01030,DEAL-ACC-0670
DEAL-01031,DEAL-ACC-0231
DEAL-01032,DEAL-ACC-2392
DEAL-01033,DEAL-ACC-1953
DEAL-01034,DEAL-ACC-1514
DEAL-01035,DEAL-ACC-1075
DEAL-01036,DEAL-ACC-0636
DEAL-01037,DEAL-ACC-0197
DEAL-01038,DEAL-ACC-2358
DEAL-01039,DEAL-ACC-1919
DEAL-01040,DEAL-ACC-1480
DEAL-01041,DEAL-ACC-1041
DEAL-01042,DEAL-ACC-0602
DEAL-01043,DEAL-ACC-0163
DEAL-01044,DEAL-ACC-2324
DEAL-01045,DEAL-ACC-1885
DEAL-01046,DEAL-ACC-1446
DEAL-01047,DEAL-ACC-1007
DEAL-01048,DEAL-ACC-0568
DEAL-01049,DEAL-ACC-0129
DEAL-01050,DEAL-ACC-2290
DEAL-01051,DEAL-ACC-1851
DEAL-01052,DEAL-ACC-1412
DEAL-01053,DEAL-ACC-0973
DEAL-01054,DEAL-ACC-0534
DEAL-01055,DEAL-ACC-0095
DEAL-01056,DEAL-ACC-2256
DEAL-01057,DEAL-ACC-1817
DEAL-01058,DEAL-ACC-1378
DEAL-01059,DEAL-ACC-0939
DEAL-01060,DEAL-ACC-0500
DEAL-01061,DEAL-ACC-0061
DEAL-01062,DEAL-ACC-2222
DEAL-01063,DEAL-ACC-1783
DEAL-01064,DEAL-ACC-1344
DEAL-01065,DEAL-ACC-0905
DEAL-01066,DEAL-ACC-0466
DEAL-01067,DEAL-ACC-0027
DEAL-01068,DEAL-ACC-2188
DEAL-01069,DEAL-ACC-1749
DEAL-01070,DEAL-ACC-1310
DEAL-01071,DEAL-ACC-0871
DEAL-01072,DEAL-ACC-0432
DEAL-01073,DEAL-ACC-2593
DEAL-01074,DEAL-ACC-2154
DEAL-01075,DEAL-ACC-1715
DEAL-01076,DEAL-ACC-1276
DEAL-01077,DEAL-ACC-0837
DEAL-01078,DEAL-ACC-0398
DEAL-01079,DEAL-ACC-2559
DEAL-01080,DEAL-ACC-2120
DEAL-01081,DEAL-ACC-1681
DEAL-01082,DEAL-ACC-1242
DEAL-01083,DEAL-ACC-0803
DEAL-01084,DEAL-ACC-0364
DEAL-01085,DEAL-ACC-2525
DEAL-01086,DEAL-ACC-2086
DEAL-01087,DEAL-ACC-1647
DEAL-01088,DEAL-ACC-1208
DEAL-01089,DEAL-ACC-0769
DEAL-01090,DEAL-ACC-0330
DEAL-01091,DEAL-ACC-2491
DEAL-01092,DEAL-ACC-2052
DEAL-01093,DEAL-ACC-1613
DEAL-01094,DEAL-ACC-1174
DEAL-01095,DEAL-ACC-0735
DEAL-01096,DEAL-ACC-0296
DEAL-01097,DEAL-ACC-2457
DEAL-01098,DEAL-ACC-2018
DEAL-01099,DEAL-ACC-1579
DEAL-01100,DEAL-ACC-1140
DEAL-01101,DEAL-ACC-0701
DEAL-01102,DEAL-ACC-0262
DEAL-01103,DEAL-ACC-2423
DEAL-01104,DEAL-ACC-1984
DEAL-01105,DEAL-ACC-1545
DEAL-01106,DEAL-ACC-1106
DEAL-01107,DEAL-ACC-0667
DEAL-01108,DEAL-ACC-0228
DEAL-01109,DEAL-ACC-2389
DEAL-01110,DEAL-ACC-1950
DEAL-01111,DEAL-ACC-1511
DEAL-01112,DEAL-ACC-1072
DEAL-01113,DEAL-ACC-0633
DEAL-01114,DEAL-ACC-0194
DEAL-01115,DEAL-ACC-2355
DEAL-01116,DEAL-ACC-1916
DEAL-01117,DEAL-ACC-1477
DEAL-01118,DEAL-ACC-1038
DEAL-01119,DEAL-ACC-0599
DEAL-01120,DEAL-ACC-0160
DEAL-01121,DEAL-ACC-2321
DEAL-01122,DEAL-ACC-1882
DEAL-01123,DEAL-ACC-1443
DEAL-01124,DEAL-ACC-1004
DEAL-01125,DEAL-ACC-0565
DEAL-01126,DEAL-ACC-0126
DEAL-01127,DEAL-ACC-2287
DEAL-01128,DEAL-ACC-1848
DEAL-01129,DEAL-ACC-1409
DEAL-01130,DEAL-ACC-0970
DEAL-01131,DEAL-ACC-0531
DEAL-01132,DEAL-ACC-0092
DEAL-01133,DEAL-ACC-2253
DEAL-01134,DEAL-ACC-1814
DEAL-01135,DEAL-ACC-1375
DEAL-01136,DEAL-ACC-0936
DEAL-01137,DEAL-ACC-0497
DEAL-01138,DEAL-ACC-0058
DEAL-01139,DEAL-ACC-2219
DEAL-01140,DEAL-ACC-1780
DEAL-01141,DEAL-ACC-1341
DEAL-01142,DEAL-ACC-0902
DEAL-01143,DEAL-ACC-0463
DEAL-01144,DEAL-ACC-0024
DEAL-01145,DEAL-ACC-2185
DEAL-01146,DEAL-ACC-1746
DEAL-01147,DEAL-ACC-1307
DEAL-01148,DEAL-ACC-0868
DEAL-01149,DEAL-ACC-0429
DEAL-01150,DEAL-ACC-2590
DEAL-01151,DEAL-ACC-2151
DEAL-01152,DEAL-ACC-1712
DEAL-01153,DEAL-ACC-1273
DEAL-01154,DEAL-ACC-0834
DEAL-01155,DEAL-ACC-0395
DEAL-01156,DEAL-ACC-2556
DEAL-01157,DEAL-ACC-2117
DEAL-01158,DEAL-ACC-1678
DEAL-01159,DEAL-ACC-1239
DEAL-01160,DEAL-ACC-0800
DEAL-01161,DEAL-ACC-0361
DEAL-01162,DEAL-ACC-2522
DEAL-01163,DEAL-ACC-2083
DEAL-01164,DEAL-ACC-1644
DEAL-01165,DEAL-ACC-1205
DEAL-01166,DEAL-ACC-0766
DEAL-01167,DEAL-ACC-0327
DEAL-01168,DEAL-ACC-2488
DEAL-01169,DEAL-ACC-2049
DEAL-01170,DEAL-ACC-1610
DEAL-01171,DEAL-ACC-1171
DEAL-01172,DEAL-ACC-0732
DEAL-01173,DEAL-ACC-0293
DEAL-01174,DEAL-ACC-2454
DEAL-01175,DEAL-ACC-2015
DEAL-01176,DEAL-ACC-1576
DEAL-01177,DEAL-ACC-1137
DEAL-01178,DEAL-ACC-0698
DEAL-01179,DEAL-ACC-0259
DEAL-01180,DEAL-ACC-2420
DEAL-01181,DEAL-ACC-1981
DEAL-01182,DEAL-ACC-1542
DEAL-01183,DEAL-ACC-1103
DEAL-01184,DEAL-ACC-0664
DEAL-01185,DEAL-ACC-0225
DEAL-01186,DEAL-ACC-2386
DEAL-01187,DEAL-ACC-1947
DEAL-01188,DEAL-ACC-1508
DEAL-01189,DEAL-ACC-1069
DEAL-01190,DEAL-ACC-0630
DEAL-01191,DEAL-ACC-0191
DEAL-01192,DEAL-ACC-2352
DEAL-01193,DEAL-ACC-1913
DEAL-01194,DEAL-ACC-1474
DEAL-01195,DEAL-ACC-1035
DEAL-01196,DEAL-ACC-0596
DEAL-01197,DEAL-ACC-0157
DEAL-01198,DEAL-ACC-2318
DEAL-01199,DEAL-ACC-1879
DEAL-01200,DEAL-ACC-1440
DEAL-01201,DEAL-ACC-1001
DEAL-01202,DEAL-ACC-0562
DEAL-01203,DEAL-ACC-0123
DEAL-01204,DEAL-ACC-2284
DEAL-01205,DEAL-ACC-1845
DEAL-01206,DEAL-ACC-1406
DEAL-01207,DEAL-ACC-0967
DEAL-01208,DEAL-ACC-0528
DEAL-01209,DEAL-ACC-0089
DEAL-01210,DEAL-ACC-2250
DEAL-01211,DEAL-ACC-1811
DEAL-01212,DEAL-ACC-1372
DEAL-01213,DEAL-ACC-0933
DEAL-01214,DEAL-ACC-0494
DEAL-01215,DEAL-ACC-0055
DEAL-01216,DEAL-ACC-2216
DEAL-01217,DEAL-ACC-1777
DEAL-01218,DEAL-ACC-1338
DEAL-01219,DEAL-ACC-0899
DEAL-01220,DEAL-ACC-0460
DEAL-01221,DEAL-ACC-0021
DEAL-01222,DEAL-ACC-2182
DEAL-01223,DEAL-ACC-1743
DEAL-01224,DEAL-ACC-1304
DEAL-01225,DEAL-ACC-0865
DEAL-01226,DEAL-ACC-0426
DEAL-01227,DEAL-ACC-2587
DEAL-01228,DEAL-ACC-2148
DEAL-01229,DEAL-ACC-1709
DEAL-01230,DEAL-ACC-1270
DEAL-01231,DEAL-ACC-0831
DEAL-01232,DEAL-ACC-0392
DEAL-01233,DEAL-ACC-2553
DEAL-01234,DEAL-ACC-2114
DEAL-01235,DEAL-ACC-1675
DEAL-01236,DEAL-ACC-1236
DEAL-01237,DEAL-ACC-0797
DEAL-01238,DEAL-ACC-0358
DEAL-01239,DEAL-ACC-2519
DEAL-01240,DEAL-ACC-2080
DEAL-01241,DEAL-ACC-1641
DEAL-01242,DEAL-ACC-1202
DEAL-01243,DEAL-ACC-0763
DEAL-01244,DEAL-ACC-0324
DEAL-01245,DEAL-ACC-2485
DEAL-01246,DEAL-ACC-2046
DEAL-01247,DEAL-ACC-1607
DEAL-01248,DEAL-ACC-1168
DEAL-01249,DEAL-ACC-0729
DEAL-01250,DEAL-ACC-0290
DEAL-01251,DEAL-ACC-2451
DEAL-01252,DEAL-ACC-2012
DEAL-01253,DEAL-ACC-1573
DEAL-01254,DEAL-ACC-1134
DEAL-01255,DEAL-ACC-0695
DEAL-01256,DEAL-ACC-0256
DEAL-01257,DEAL-ACC-2417
DEAL-01258,DEAL-ACC-1978
DEAL-01259,DEAL-ACC-1539
DEAL-01260,DEAL-ACC-1100
DEAL-01261,DEAL-ACC-0661
DEAL-01262,DEAL-ACC-0222
DEAL-01263,DEAL-ACC-2383
DEAL-01264,DEAL-ACC-1944
DEAL-01265,DEAL-ACC-1505
DEAL-01266,DEAL-ACC-1066
DEAL-01267,DEAL-ACC-0627
DEAL-01268,DEAL-ACC-0188
DEAL-01269,DEAL-ACC-2349
DEAL-01270,DEAL-ACC-1910
DEAL-01271,DEAL-ACC-1471
DEAL-01272,DEAL-ACC-1032
DEAL-01273,DEAL-ACC-0593
DEAL-01274,DEAL-ACC-0154
DEAL-01275,DEAL-ACC-2315
DEAL-01276,DEAL-ACC-1876
DEAL-01277,DEAL-ACC-1437
DEAL-01278,DEAL-ACC-0998
DEAL-01279,DEAL-ACC-0559
DEAL-01280,DEAL-ACC-0120
DEAL-01281,DEAL-ACC-2281
DEAL-01282,DEAL-ACC-1842
DEAL-01283,DEAL-ACC-1403
DEAL-01284,DEAL-ACC-0964
DEAL-01285,DEAL-ACC-0525
DEAL-01286,DEAL-ACC-0086
DEAL-01287,DEAL-ACC-2247
DEAL-01288,DEAL-ACC-1808
DEAL-01289,DEAL-ACC-1369
DEAL-01290,DEAL-ACC-0930
DEAL-01291,DEAL-ACC-0491
DEAL-01292,DEAL-ACC-0052
DEAL-01293,DEAL-ACC-2213
DEAL-01294,DEAL-ACC-1774
DEAL-01295,DEAL-ACC-1335
DEAL-01296,DEAL-ACC-0896
DEAL-01297,DEAL-ACC-0457
DEAL-01298,DEAL-ACC-0018
DEAL-01299,DEAL-ACC-2179
DEAL-01300,DEAL-ACC-1740
DEAL-01301,DEAL-ACC-1301
DEAL-01302,DEAL-ACC-0862
DEAL-01303,DEAL-ACC-0423
DEAL-01304,DEAL-ACC-2584
DEAL-01305,DEAL-ACC-2145
DEAL-01306,DEAL-ACC-1706
DEAL-01307,DEAL-ACC-1267
DEAL-01308,DEAL-ACC-0828
DEAL-01309,DEAL-ACC-0389
DEAL-01310,DEAL-ACC-2550
DEAL-01311,DEAL-ACC-2111
DEAL-01312,DEAL-ACC-1672
DEAL-01313,DEAL-ACC-1233
DEAL-01314,DEAL-ACC-0794
DEAL-01315,DEAL-ACC-0355
DEAL-01316,DEAL-ACC-2516
DEAL-01317,DEAL-ACC-2077
DEAL-01318,DEAL-ACC-1638
DEAL-01319,DEAL-ACC-1199
DEAL-01320,DEAL-ACC-0760
DEAL-01321,DEAL-ACC-0321
DEAL-01322,DEAL-ACC-2482
DEAL-01323,DEAL-ACC-2043
DEAL-01324,DEAL-ACC-1604
DEAL-01325,DEAL-ACC-1165
DEAL-01326,DEAL-ACC-0726
DEAL-01327,DEAL-ACC-0287
DEAL-01328,DEAL-ACC-2448
DEAL-01329,DEAL-ACC-2009
DEAL-01330,DEAL-ACC-1570
DEAL-01331,DEAL-ACC-1131
DEAL-01332,DEAL-ACC-0692
DEAL-01333,DEAL-ACC-0253
DEAL-01334,DEAL-ACC-2414
DEAL-01335,DEAL-ACC-1975
DEAL-01336,DEAL-ACC-1536
DEAL-01337,DEAL-ACC-1097
DEAL-01338,DEAL-ACC-0658
DEAL-01339,DEAL-ACC-0219
DEAL-01340,DEAL-ACC-2380
DEAL-01341,DEAL-ACC-1941
DEAL-01342,DEAL-ACC-1502
DEAL-01343,DEAL-ACC-1063
DEAL-01344,DEAL-ACC-0624
DEAL-01345,DEAL-ACC-0185
DEAL-01346,DEAL-ACC-2346
DEAL-01347,DEAL-ACC-1907
DEAL-01348,DEAL-ACC-1468
DEAL-01349,DEAL-ACC-1029
DEAL-01350,DEAL-ACC-0590
DEAL-01351,DEAL-ACC-0151
DEAL-01352,DEAL-ACC-2312
DEAL-01353,DEAL-ACC-1873
DEAL-01354,DEAL-ACC-1434
DEAL-01355,DEAL-ACC-0995
DEAL-01356,DEAL-ACC-0556
DEAL-01357,DEAL-ACC-0117
DEAL-01358,DEAL-ACC-2278
DEAL-01359,DEAL-ACC-1839
DEAL-01360,DEAL-ACC-1400
DEAL-01361,DEAL-ACC-0961
DEAL-01362,DEAL-ACC-0522
DEAL-01363,DEAL-ACC-0083
DEAL-01364,DEAL-ACC-2244
DEAL-01365,DEAL-ACC-1805
DEAL-01366,DEAL-ACC-1366
DEAL-01367,DEAL-ACC-0927
DEAL-01368,DEAL-ACC-0488
DEAL-01369,DEAL-ACC-0049
DEAL-01370,DEAL-ACC-2210
DEAL-01371,DEAL-ACC-1771
DEAL-01372,DEAL-ACC-1332
DEAL-01373,DEAL-ACC-0893
DEAL-01374,DEAL-ACC-0454
DEAL-01375,DEAL-ACC-0015
DEAL-01376,DEAL-ACC-2176
DEAL-01377,DEAL-ACC-1737
DEAL-01378,DEAL-ACC-1298
DEAL-01379,DEAL-ACC-0859
DEAL-01380,DEAL-ACC-0420
DEAL-01381,DEAL-ACC-2581
DEAL-01382,DEAL-ACC-2142
DEAL-01383,DEAL-ACC-1703
DEAL-01384,DEAL-ACC-1264
DEAL-01385,DEAL-ACC-0825
DEAL-01386,DEAL-ACC-0386
DEAL-01387,DEAL-ACC-2547
DEAL-01388,DEAL-ACC-2108
DEAL-01389,DEAL-ACC-1669
DEAL-01390,DEAL-ACC-1230
DEAL-01391,DEAL-ACC-0791
DEAL-01392,DEAL-ACC-0352
DEAL-01393,DEAL-ACC-2513
DEAL-01394,DEAL-ACC-2074
DEAL-01395,DEAL-ACC-1635
DEAL-01396,DEAL-ACC-1196
DEAL-01397,DEAL-ACC-0757
DEAL-01398,DEAL-ACC-0318
