lost,won_amount_usd,sales_cost_usd,discount_leakage_usd,gross_deal_margin_usd,net_deal_contribution_usd,expansion_180d
false,58808.34,2467.96,6668.78,56340.38,49671.61,false
false,7654.49,1069.63,153.57,6584.86,6431.29,true
true,0.0,9578.33,4718.18,-9578.33,-14296.51,
false,7084.64,239.96,1003.0,6844.67,5841.67,true
false,33254.22,176.84,3252.06,33077.38,29825.32,
true,0.0,8053.61,9830.52,-8053.61,-17884.13,
true,0.0,2840.19,1151.43,-2840.19,-3991.62,
false,182792.45,0.0,13252.4,182792.45,169540.04,false
false,22900.79,4007.11,4734.4,18893.68,14159.28,false
false,8161.72,638.24,863.87,7523.47,6659.61,true
true,0.0,2255.39,2374.21,-2255.39,-4629.61,
true,0.0,3188.73,3019.58,-3188.73,-6208.31,
true,0.0,1261.76,965.16,-1261.76,-2226.92,
false,82174.37,14417.77,12235.14,67756.6,55521.47,false
false,27354.48,6881.74,4361.44,20472.74,16111.31,false
false,6253.2,2272.96,1452.86,3980.23,2527.37,true
true,0.0,4154.1,3358.8,-4154.1,-7512.9,
false,19275.78,115.16,2853.08,19160.62,16307.55,
true,0.0,0.0,2186.04,0.0,-2186.04,
false,25798.03,1483.24,4760.12,24314.79,19554.67,
false,36383.54,2289.83,4893.24,34093.71,29200.48,true
false,9784.28,1304.63,2032.22,8479.65,6447.43,false
false,7319.96,1096.36,0.0,6223.6,6223.6,true
false,156914.87,40090.4,22174.82,116824.47,94649.65,false
true,0.0,3053.22,2212.26,-3053.22,-5265.47,false
false,177714.44,48169.75,18042.86,129544.69,111501.83,
false,7399.47,1186.48,854.68,6212.98,5358.3,true
false,73420.36,15682.11,11816.48,57738.25,45921.78,false
false,8383.02,893.55,0.0,7489.48,7489.48,false
true,0.0,4236.48,4230.91,-4236.48,-8467.39,false
true,0.0,950.0,950.61,-950.0,-1900.62,
true,0.0,19162.22,2365.76,-19162.22,-21527.98,false
true,0.0,2895.91,1414.72,-2895.91,-4310.62,
false,22479.52,3152.01,4686.19,19327.51,14641.32,false
false,5553.06,0.0,760.56,5553.06,4792.5,
false,57592.89,3040.2,5977.6,54552.69,48575.09,true
true,0.0,28254.32,14694.49,-28254.32,-42948.81,true
false,28136.03,4054.31,2792.63,24081.72,21289.1,false
true,0.0,5419.91,2167.55,-5419.91,-7587.46,false
false,66521.63,10844.01,2964.3,55677.62,52713.32,false
false,22054.14,3324.95,2919.62,18729.19,15809.57,true
false,7234.82,231.6,459.61,7003.22,6543.61,false
true,0.0,1710.66,776.13,-1710.66,-2486.78,
false,19126.52,6145.21,4601.89,12981.31,8379.42,true
false,25101.61,6628.65,3076.31,18472.96,15396.65,false
false,7971.68,1642.23,751.83,6329.45,5577.62,
true,0.0,29572.9,25946.98,-29572.9,-55519.88,
true,0.0,8925.48,4245.2,-8925.48,-13170.68,false
false,22381.87,4832.85,4859.03,17549.01,12689.98,
false,23309.07,4634.73,3849.42,18674.35,14824.92,true
false,21672.01,0.0,3479.93,21672.01,18192.08,true
false,9402.88,891.0,0.0,8511.88,8511.88,false
false,21998.25,5533.15,2279.37,16465.1,14185.74,true
false,7515.92,891.73,1128.37,6624.19,5495.82,true
true,0.0,4048.33,3469.35,-4048.33,-7517.69,
false,71493.0,14884.83,8221.72,56608.17,48386.45,false
true,0.0,10497.08,10218.78,-10497.08,-20715.85,false
false,62674.79,16353.46,4677.28,46321.33,41644.05,
true,0.0,16854.19,19567.26,-16854.19,-36421.45,
true,0.0,201.57,652.16,-201.57,-853.74,false
false,7943.95,1617.65,1679.77,6326.29,4646.52,true
true,0.0,11793.7,17322.43,-11793.7,-29116.13,
false,6645.79,623.72,1189.85,6022.07,4832.22,true
false,15789.71,1515.69,3594.63,14274.02,10679.39,false
false,26035.29,2895.7,1514.25,23139.59,21625.34,false
false,21301.61,4599.98,2341.37,16701.62,14360.25,true
true,0.0,2814.82,13318.13,-2814.82,-16132.96,true
false,78386.45,13711.87,4208.5,64674.57,60466.07,false
false,8998.33,2068.28,1244.71,6930.05,5685.34,false
true,0.0,787.31,350.25,-787.31,-1137.56,
false,167108.35,26786.95,35157.81,140321.4,105163.59,false
false,30786.64,2981.27,4568.53,27805.38,23236.85,true
true,0.0,1752.01,1094.9,-1752.01,-2846.91,false
true,0.0,7478.07,0.0,-7478.07,-7478.07,
false,11023.83,0.0,2381.15,11023.83,8642.69,false
false,66643.73,8567.78,7153.58,58075.95,50922.36,true
true,0.0,5216.14,3402.63,-5216.14,-8618.77,false
false,7665.25,2462.82,2549.17,5202.42,2653.26,true
false,7141.18,308.88,1529.9,6832.3,5302.41,false
true,0.0,0.0,816.97,0.0,-816.97,
false,21499.56,7108.74,655.66,14390.82,13735.16,true
false,20348.68,2605.15,3152.61,17743.53,14590.92,false
false,148715.45,44820.29,14664.99,103895.15,89230.16,true
false,43689.36,14138.0,3368.76,29551.36,26182.6,
false,6405.6,221.53,70.0,6184.07,6114.07,true
false,27086.0,1327.85,6085.05,25758.15,19673.1,true
false,21202.43,4307.8,4612.08,16894.64,12282.56,true
false,126582.3,0.0,20393.96,126582.3,106188.34,false
false,9619.16,1221.14,2323.85,8398.02,6074.17,
false,119170.39,9330.27,21901.14,109840.12,87938.98,false
false,10499.55,1431.08,2243.9,9068.47,6824.57,true
false,8740.81,1715.21,0.0,7025.6,7025.6,false
false,31332.9,4823.93,3960.7,26508.96,22548.27,false
false,22602.54,9.28,1758.27,22593.25,20834.98,true
true,0.0,11187.15,1169.55,-11187.15,-12356.7,
false,7851.77,2784.65,2123.57,5067.13,2943.55,
false,9566.06,925.22,1461.53,8640.84,7179.31,false
false,74330.87,15720.81,0.0,58610.06,58610.06,true
false,33166.99,10981.7,6665.84,22185.29,15519.45,true
false,66792.5,6006.03,4559.84,60786.47,56226.63,false
false,7989.44,1072.83,1808.73,6916.61,5107.88,true
false,150812.93,0.0,32819.69,150812.93,117993.24,false
false,124271.78,2011.34,20819.37,122260.44,101441.07,true
false,6596.66,640.93,1675.4,5955.73,4280.33,true
true,0.0,4604.94,2749.14,-4604.94,-7354.08,false
false,154428.5,31046.41,29874.52,123382.1,93507.57,false
false,10288.29,3818.67,1322.39,6469.62,5147.24,false
false,130232.31,61549.12,6862.08,68683.19,61821.11,false
false,166578.16,53200.25,21114.02,113377.91,92263.89,true
true,0.0,22619.81,11043.26,-22619.81,-33663.07,false
false,44230.35,0.0,635.64,44230.35,43594.72,false
false,19299.49,2315.59,5915.72,16983.9,11068.17,true
false,30096.95,8523.97,6764.56,21572.98,14808.42,false
false,8670.16,876.24,1860.05,7793.91,5933.86,false
true,0.0,1500.63,1585.97,-1500.63,-3086.59,
true,0.0,2106.57,20125.14,-2106.57,-22231.71,
false,6876.35,1224.83,536.91,5651.51,5114.6,false
false,55483.25,11428.55,0.0,44054.71,44054.71,true
false,7777.04,1350.81,665.59,6426.24,5760.65,false
false,133598.91,21633.84,18626.65,111965.07,93338.43,true
true,0.0,13638.75,0.0,-13638.75,-13638.75,false
false,133269.73,30593.64,26946.56,102676.09,75729.52,true
false,25366.94,4242.25,836.71,21124.69,20287.98,false
true,0.0,6900.52,6076.35,-6900.52,-12976.87,false
false,28488.61,1822.56,2541.72,26666.05,24124.33,true
false,8985.99,2628.61,2128.62,6357.38,4228.76,false
false,7504.57,962.27,584.64,6542.3,5957.66,true
true,0.0,7505.78,4103.46,-7505.78,-11609.24,true
false,55626.4,14430.48,10573.94,41195.92,30621.98,false
false,8067.7,1746.02,727.62,6321.68,5594.06,false
false,7248.9,2264.01,1478.69,4984.89,3506.19,false
false,7446.46,1442.74,1640.99,6003.72,4362.73,true
false,30236.52,11317.62,5274.78,18918.89,13644.12,true
true,0.0,28923.63,2055.21,-28923.63,-30978.84,
true,0.0,4545.91,562.1,-4545.91,-5108.0,false
true,0.0,15638.9,36459.25,-15638.9,-52098.15,false
false,7367.14,0.0,259.66,7367.14,7107.47,false
true,0.0,15130.49,6092.9,-15130.49,-21223.39,true
false,7138.31,1118.24,851.99,6020.08,5168.09,true
false,7132.09,2370.89,886.58,4761.2,3874.62,false
false,9281.18,2638.54,563.92,6642.64,6078.72,false
true,0.0,2553.78,2426.72,-2553.78,-4980.51,
false,7970.88,2973.53,0.0,4997.34,4997.34,true
false,8048.86,767.58,121.05,7281.28,7160.23,false
false,17133.05,2154.58,2497.19,14978.47,12481.28,false
false,9798.19,470.92,739.76,9327.27,8587.5,true
false,22714.24,6577.0,4005.17,16137.24,12132.07,true
false,26341.17,1612.67,7861.97,24728.51,16866.54,false
true,0.0,1691.88,0.0,-1691.88,-1691.88,false
false,160865.96,0.0,0.0,160865.96,160865.96,true
false,148986.48,0.0,33139.92,148986.48,115846.57,true
true,0.0,6010.25,0.0,-6010.25,-6010.25,false
false,7795.26,1264.7,2157.26,6530.55,4373.29,
false,81610.12,6750.93,16065.47,74859.19,58793.72,true
true,0.0,4808.69,17350.66,-4808.69,-22159.35,true
false,25969.07,4463.49,2897.28,21505.58,18608.3,true
true,0.0,6187.0,0.0,-6187.0,-6187.0,false
false,19908.93,5707.1,3632.16,14201.83,10569.68,false
false,29846.45,2118.55,4278.36,27727.9,23449.54,true
true,0.0,1309.22,931.77,-1309.22,-2241.0,
false,28841.36,6627.45,953.2,22213.91,21260.71,true
false,8866.77,1327.48,184.06,7539.28,7355.22,
false,26376.73,8808.04,3697.16,17568.69,13871.53,
true,0.0,15809.99,0.0,-15809.99,-15809.99,false
false,58542.17,5426.12,8270.32,53116.04,44845.72,false
false,7767.71,901.05,1437.37,6866.66,5429.29,true
false,134515.38,0.0,24219.05,134515.38,110296.33,false
false,10107.02,2115.15,0.0,7991.86,7991.86,true
false,7280.63,1442.16,808.28,5838.47,5030.2,false
false,28422.97,4057.25,465.66,24365.72,23900.06,false
true,0.0,7920.61,130.44,-7920.61,-8051.06,false
false,9957.89,1679.27,1320.79,8278.62,6957.83,
true,0.0,787.0,12.78,-787.0,-799.78,true
false,8166.32,518.92,1420.57,7647.39,6226.82,true
false,7957.82,2956.49,969.68,5001.34,4031.66,true
false,14522.56,0.0,3768.32,14522.56,10754.23,true
false,56787.74,1424.31,12156.62,55363.43,43206.8,false
true,0.0,5267.62,4361.71,-5267.62,-9629.33,
false,8500.32,293.68,2147.8,8206.65,6058.85,true
false,6426.88,168.07,1466.83,6258.81,4791.97,
true,0.0,3879.22,1253.0,-3879.22,-5132.22,false
false,8245.75,174.47,62.59,8071.28,8008.69,false
false,18383.54,3011.61,3984.51,15371.93,11387.42,false
false,23173.03,2979.86,3510.52,20193.16,16682.65,true
false,8124.42,1964.58,400.0,6159.83,5759.83,true
true,0.0,1343.4,0.0,-1343.4,-1343.4,
true,0.0,5662.49,3908.89,-5662.49,-9571.38,
false,8166.19,1873.18,593.06,6293.01,5699.95,false
false,27888.63,9797.63,5046.45,18091.0,13044.55,false
true,0.0,2886.41,2454.4,-2886.41,-5340.8,true
false,7861.88,589.03,2008.92,7272.85,5263.93,
false,6377.0,2784.65,488.34,3592.35,3104.01,false
true,0.0,847.25,3133.37,-847.25,-3980.61,
false,47171.78,0.0,5390.75,47171.78,41781.03,false
false,61469.99,8492.69,6399.55,52977.3,46577.75,false
false,22376.0,0.0,1101.19,22376.0,21274.8,
false,144958.61,0.0,27683.02,144958.61,117275.59,false
false,29767.92,6096.41,3345.99,23671.51,20325.52,
true,0.0,2727.84,4256.43,-2727.84,-6984.28,false
true,0.0,8986.97,2624.2,-8986.97,-11611.17,true
false,5400.3,872.33,1452.59,4527.97,3075.37,false
true,0.0,1552.92,3246.46,-1552.92,-4799.39,false
true,0.0,2535.71,2647.32,-2535.71,-5183.03,
true,0.0,3020.31,2857.11,-3020.31,-5877.41,false
false,25959.58,2645.37,2567.58,23314.21,20746.63,false
false,51183.54,9739.55,5756.32,41443.99,35687.67,true
false,136098.35,29208.69,26351.93,106889.66,80537.73,false
true,0.0,2415.35,799.63,-2415.35,-3214.98,
false,7399.37,342.26,830.04,7057.11,6227.07,true
true,0.0,1478.46,10505.04,-1478.46,-11983.5,false
false,9232.14,0.0,1978.18,9232.14,7253.96,
false,7055.51,495.87,335.41,6559.64,6224.23,false
false,7416.66,0.0,1110.63,7416.66,6306.03,
false,65723.22,3166.22,0.0,62557.0,62557.0,true
true,0.0,20866.04,10243.25,-20866.04,-31109.29,
false,62301.91,7488.63,0.0,54813.28,54813.28,true
false,126122.46,19733.48,10725.5,106388.98,95663.48,true
true,0.0,2159.46,871.75,-2159.46,-3031.21,
true,0.0,1359.42,3264.16,-1359.42,-4623.58,false
true,0.0,2852.0,3244.56,-2852.0,-6096.55,
false,60131.42,14490.74,3216.39,45640.68,42424.28,true
false,26062.59,4608.09,2773.28,21454.51,18681.23,false
true,0.0,3307.83,2583.68,-3307.83,-5891.51,false
false,117490.56,2316.71,21458.98,115173.84,93714.87,true
false,53057.5,3284.75,7497.41,49772.75,42275.34,true
false,66345.17,16417.42,7364.06,49927.75,42563.69,false
false,8127.82,2665.46,799.02,5462.36,4663.35,true
false,28704.78,5652.75,0.0,23052.03,23052.03,true
false,5621.88,1760.8,1270.78,3861.07,2590.29,false
false,7755.52,191.38,722.83,7564.14,6841.31,true
false,30325.06,12372.5,7268.54,17952.55,10684.01,true
false,6635.63,698.99,792.56,5936.64,5144.08,true
true,0.0,11022.75,7654.03,-11022.75,-18676.78,
false,7425.82,3887.13,0.0,3538.68,3538.68,false
false,26784.04,2764.67,2335.24,24019.38,21684.14,true
false,19051.8,4641.6,1379.93,14410.2,13030.27,false
false,20441.88,1239.59,1765.3,19202.29,17436.99,false
false,6125.18,1179.5,228.54,4945.68,4717.14,false
false,26283.46,5152.6,5275.51,21130.86,15855.35,true
false,103298.19,7912.5,36945.75,95385.69,58439.94,true
false,62774.84,24486.28,10310.08,38288.56,27978.49,
false,137783.81,23618.9,14841.78,114164.91,99323.13,true
false,25169.27,7069.15,3444.14,18100.13,14655.99,
false,7775.96,1122.05,998.45,6653.91,5655.46,
true,0.0,2430.84,1588.41,-2430.84,-4019.24,
true,0.0,545.34,3473.2,-545.34,-4018.54,
false,164757.65,12978.68,10945.8,151778.97,140833.17,false
false,26659.43,3764.7,2735.47,22894.73,20159.26,true
true,0.0,9445.12,1136.5,-9445.12,-10581.62,true
false,122554.82,20401.2,13477.15,102153.61,88676.46,false
false,5689.42,2070.98,1300.91,3618.44,2317.54,false
true,0.0,2060.66,775.5,-2060.66,-2836.17,
false,9059.45,1400.04,735.87,7659.42,6923.54,true
false,49432.7,0.0,7324.77,49432.7,42107.93,true
false,59790.14,5091.85,6501.57,54698.29,48196.72,false
false,10727.59,2386.72,1970.31,8340.87,6370.56,true
false,7052.96,1800.64,0.0,5252.32,5252.32,true
false,64261.06,16388.13,10217.11,47872.93,37655.82,true
false,25469.7,5756.73,3717.28,19712.97,15995.68,false
false,59789.18,19476.63,6513.8,40312.54,33798.74,true
true,0.0,0.0,339.63,0.0,-339.63,
false,58577.54,18990.48,10090.56,39587.06,29496.5,true
true,0.0,0.0,2747.42,0.0,-2747.42,false
false,48560.74,14459.93,9262.86,34100.81,24837.96,false
false,8395.09,20.48,292.78,8374.61,8081.83,true
false,61584.76,18601.37,5034.98,42983.39,37948.41,false
false,7440.74,720.92,1702.63,6719.82,5017.19,true
false,7640.21,1059.62,1627.22,6580.6,4953.38,false
false,47750.6,0.0,1715.63,47750.6,46034.97,false
false,59458.63,4786.99,4992.81,54671.65,49678.84,true
false,56675.1,5499.2,3125.14,51175.9,48050.76,
false,21815.48,4359.19,3149.8,17456.29,14306.49,true
false,51790.64,6542.01,12289.76,45248.63,32958.87,
false,30643.57,1795.51,1671.49,28848.05,27176.57,true
false,63376.45,16458.35,6732.62,46918.1,40185.49,true
false,5891.69,1939.07,828.93,3952.63,3123.7,false
false,5118.44,1158.04,1114.02,3960.4,2846.39,true
false,126717.14,20928.8,18868.9,105788.34,86919.44,true
true,0.0,810.49,313.83,-810.49,-1124.32,
false,142409.22,26374.5,1400.0,116034.71,114634.71,true
false,7657.44,968.0,1361.4,6689.44,5328.05,false
true,0.0,4469.68,1880.09,-4469.68,-6349.77,false
true,0.0,2253.2,218.44,-2253.2,-2471.64,
false,8289.81,2695.62,1462.3,5594.2,4131.9,false
false,22805.66,2270.32,2949.57,20535.34,17585.77,true
true,0.0,3610.84,41.23,-3610.84,-3652.07,false
false,63825.13,4848.34,600.0,58976.79,58376.79,false
true,0.0,2753.96,4894.42,-2753.96,-7648.38,
true,0.0,8252.8,2030.61,-8252.8,-10283.41,
true,0.0,952.92,797.63,-952.92,-1750.55,false
false,68439.12,18983.85,7493.99,49455.27,41961.28,true
true,0.0,5668.44,0.0,-5668.44,-5668.44,false
true,0.0,4063.26,10909.88,-4063.26,-14973.14,false
false,67737.04,6940.57,0.0,60796.47,60796.47,false
true,0.0,221.46,341.36,-221.46,-562.82,true
false,68465.27,2721.88,18324.93,65743.38,47418.45,false
true,0.0,1822.51,1315.52,-1822.51,-3138.02,false
false,9315.75,1675.76,2485.64,7639.99,5154.36,false
false,45566.59,6122.68,842.74,39443.91,38601.17,false
false,7688.11,1583.51,1429.28,6104.6,4675.32,
true,0.0,1391.4,3061.31,-1391.4,-4452.71,
false,7389.13,2045.83,1227.92,5343.31,4115.38,false
false,145914.06,10791.99,10576.1,135122.07,124545.98,true
true,0.0,11790.73,16654.86,-11790.73,-28445.59,
false,23517.67,5241.18,4161.85,18276.49,14114.64,false
false,68811.97,13833.07,19408.85,54978.9,35570.05,false
false,149314.48,40341.34,34792.04,108973.14,74181.1,true
true,0.0,10206.4,11311.46,-10206.4,-21517.85,false
false,6574.99,992.87,795.42,5582.13,4786.7,false
false,28154.73,1674.33,2904.74,26480.4,23575.66,false
false,25522.81,0.0,600.0,25522.81,24922.81,true
false,60298.02,3726.07,6216.6,56571.95,50355.35,false
false,55384.38,12532.78,9766.83,42851.61,33084.78,
true,0.0,1970.49,656.09,-1970.49,-2626.58,true
false,23446.11,3887.89,2778.55,19558.22,16779.67,false
false,22789.87,1166.25,5510.02,21623.62,16113.6,true
false,68019.38,11196.53,7216.14,56822.85,49606.71,true
false,18686.09,3843.55,611.46,14842.54,14231.09,true
false,58282.23,5133.95,8666.04,53148.28,44482.24,true
true,0.0,12719.87,8238.28,-12719.87,-20958.15,false
false,9251.0,2225.75,443.96,7025.26,6581.3,false
false,21159.76,7517.34,3293.48,13642.42,10348.94,true
false,45418.05,0.0,820.68,45418.05,44597.37,true
false,7550.62,1502.44,388.75,6048.18,5659.44,true
false,25904.4,6051.33,0.0,19853.07,19853.07,true
false,6292.51,1392.19,1921.97,4900.33,2978.35,false
false,12105.96,3262.31,1261.47,8843.65,7582.18,true
true,0.0,21519.75,0.0,-21519.75,-21519.75,false
false,97461.42,13474.68,8070.38,83986.74,75916.36,true
true,0.0,1769.31,1181.66,-1769.31,-2950.97,
false,22444.42,960.86,683.56,21483.56,20800.0,true
false,8965.34,3521.7,293.31,5443.64,5150.33,true
false,22128.7,1787.11,2803.11,20341.58,17538.47,true
true,0.0,757.77,748.7,-757.77,-1506.47,
false,8305.32,0.0,1598.02,8305.32,6707.31,true
true,0.0,3257.05,1080.6,-3257.05,-4337.65,false
false,7004.02,833.68,154.64,6170.34,6015.7,true
false,147918.24,35500.23,12517.38,112418.01,99900.63,true
true,0.0,3689.36,3315.06,-3689.36,-7004.42,false
false,27517.49,2749.67,2409.68,24767.82,22358.14,true
true,0.0,574.82,511.19,-574.82,-1086.0,
false,25242.47,4954.59,4685.15,20287.88,15602.73,
false,150210.21,5688.07,21078.81,144522.15,123443.34,true
false,8612.21,111.32,0.0,8500.89,8500.89,true
false,55764.91,16133.06,5611.74,39631.85,34020.11,false
false,27938.35,13593.94,1115.68,14344.41,13228.73,
false,21678.09,550.78,2272.84,21127.32,18854.48,true
true,0.0,938.71,40058.88,-938.71,-40997.59,
false,32720.19,6452.43,0.0,26267.77,26267.77,true
false,146671.17,14721.47,17873.88,131949.7,114075.82,true
false,69236.52,10906.32,0.0,58330.2,58330.2,
false,111832.74,51743.64,16685.94,60089.1,43403.17,true
true,0.0,7431.55,4329.59,-7431.55,-11761.14,false
false,8657.42,2438.26,1406.07,6219.16,4813.09,true
false,113577.5,0.0,2304.66,113577.5,111272.84,false
true,0.0,4557.9,0.0,-4557.9,-4557.9,
false,167232.95,30759.13,16857.24,136473.82,119616.58,false
false,10426.86,1575.79,2308.41,8851.07,6542.65,false
false,8058.04,69.53,1244.4,7988.51,6744.11,
false,157336.25,14293.28,6263.51,143042.97,136779.46,false
false,145004.87,31140.42,9480.68,113864.45,104383.77,true
false,47524.49,0.0,8410.33,47524.49,39114.16,false
false,23326.25,4745.28,3629.92,18580.97,14951.05,true
false,18386.68,5384.96,1329.09,13001.72,11672.62,true
false,26098.71,515.85,4742.34,25582.86,20840.52,false
false,67888.88,2621.01,3020.0,65267.87,62247.87,
false,24898.27,7529.94,2585.95,17368.33,14782.38,false
false,50616.8,9516.75,7304.67,41100.05,33795.38,false
false,6725.63,1947.25,661.12,4778.37,4117.25,true
true,0.0,4577.13,6765.06,-4577.13,-11342.18,false
false,8004.29,1379.27,1928.8,6625.01,4696.21,
false,22781.96,6433.6,3422.16,16348.36,12926.2,true
false,30748.45,1234.95,2282.09,29513.49,27231.41,true
true,0.0,28882.6,5576.46,-28882.6,-34459.05,false
false,75250.75,7632.52,20852.26,67618.23,46765.97,true
true,0.0,1529.16,1484.11,-1529.16,-3013.27,
false,13533.59,787.58,86.2,12746.01,12659.81,true
false,139413.85,18040.23,26505.23,121373.62,94868.39,false
true,0.0,1149.25,1736.9,-1149.25,-2886.15,
true,0.0,2214.2,4237.89,-2214.2,-6452.08,false
false,37572.61,2325.95,2569.77,35246.67,32676.9,false
false,8328.97,2550.15,1274.16,5778.83,4504.66,true
false,8926.15,1805.1,2267.12,7121.05,4853.93,false
false,144571.66,7258.18,21960.97,137313.48,115352.51,false
true,0.0,9493.65,2542.43,-9493.65,-12036.09,
false,154745.58,20158.38,29778.47,134587.19,104808.73,true
false,7721.8,988.5,874.49,6733.3,5858.81,true
false,7392.52,766.78,168.87,6625.74,6456.86,true
false,124658.05,38756.78,32870.17,85901.27,53031.1,false
false,35549.14,1367.16,1813.42,34181.98,32368.56,false
false,29723.36,7953.46,0.0,21769.89,21769.89,
false,22127.26,1164.09,2273.8,20963.16,18689.37,false
true,0.0,5483.08,6588.03,-5483.08,-12071.11,false
false,28274.5,3856.92,0.0,24417.58,24417.58,false
false,157132.62,18767.22,0.0,138365.4,138365.4,true
false,134909.7,22176.74,27549.68,112732.95,85183.27,
false,7935.5,534.71,1720.5,7400.79,5680.29,true
false,18892.26,3012.61,1151.59,15879.65,14728.06,false
false,136874.96,23702.56,9148.39,113172.4,104024.02,
false,27762.86,4599.61,3544.72,23163.25,19618.53,false
false,8421.49,2372.75,414.22,6048.74,5634.52,
false,6505.62,1149.51,1784.14,5356.11,3571.97,true
false,5743.78,631.13,1326.5,5112.66,3786.16,true
false,22207.37,2338.63,3014.33,19868.74,16854.41,false
