deal_created_date,lead_source,industry,company_size_band,deal_size_usd,sales_rep,sales_region,product_line,discount_requested_pct,competitor_involved,lead_score,decision_maker_engaged
2024-05-17,cold_call,tech,large,59850.44,Rep 5,Region Central,Platform,2.37,true,38,true
2024-01-31,webinar,tech,enterprise,125764.91,Rep 2,Region East,Platform,4.66,true,70,true
2024-08-19,paid,tech,enterprise,152097.24,Rep 3,Region Central,Platform,13.61,false,70,false
2025-12-15,cold_call,healthcare,medium,23776.84,Rep 3,Region South,Standalone,17.31,false,63,false
2024-09-23,referral,finance,enterprise,169551.85,Rep 2,Region East,Standalone,25.18,true,78,true
2025-08-09,referral,tech,medium,24091.43,Rep 1,Region South,Standalone,23.52,false,49,false
2024-02-17,webinar,finance,enterprise,121474.14,Rep 1,Region Central,Platform,12.23,false,54,true
2025-03-10,webinar,retail,small,7382.32,Rep 1,Region Central,Platform,12.25,false,89,true
2024-08-30,cold_call,retail,small,7021.56,Rep 2,Region West,Platform,3.34,false,100,true
2025-10-22,referral,retail,large,73782.14,Rep 6,Region East,Standalone,0.0,false,77,true
2024-12-30,webinar,healthcare,medium,19736.44,Rep 3,Region South,Platform,10.24,false,78,true
2025-05-20,cold_call,tech,small,7653.64,Rep 5,Region Central,Platform,7.0,false,71,true
2025-11-21,paid,retail,small,7932.05,Rep 6,Region East,Platform,10.12,false,59,true
2025-08-11,cold_call,tech,large,56533.02,Rep 3,Region West,Suite,7.73,true,95,true
2024-04-13,cold_call,tech,medium,20323.0,Rep 4,Region South,Suite,1.09,false,83,true
2025-08-20,organic,manufacturing,large,69840.69,Rep 2,Region East,Platform,0.0,true,49,true
2024-08-06,organic,finance,small,10814.77,Rep 5,Region East,Suite,6.04,true,39,false
2025-04-25,paid,retail,medium,21726.16,Rep 8,Region Central,Suite,2.42,false,49,true
2024-01-26,organic,manufacturing,medium,25621.64,Rep 3,Region East,Standalone,13.07,false,71,true
2025-04-03,referral,finance,small,9995.5,Rep 8,Region East,Platform,21.34,true,54,false
2025-07-09,cold_call,healthcare,small,8945.78,Rep 3,Region East,Platform,10.09,true,65,true
2024-01-11,paid,retail,medium,17787.19,Rep 5,Region East,Suite,3.74,false,38,false
2024-05-19,referral,healthcare,medium,29599.66,Rep 1,Region East,Suite,9.1,false,18,true
2025-08-28,cold_call,retail,medium,27849.27,Rep 5,Region East,Suite,5.84,true,37,true
2025-07-22,cold_call,finance,large,67938.22,Rep 6,Region West,Platform,0.0,true,56,true
2024-09-25,referral,manufacturing,small,6471.85,Rep 6,Region Central,Platform,23.69,true,49,true
2025-03-26,referral,tech,large,48244.28,Rep 5,Region East,Suite,10.31,false,76,true
2025-06-17,cold_call,healthcare,medium,19434.64,Rep 5,Region West,Standalone,9.94,true,39,false
2025-10-24,paid,tech,small,8610.82,Rep 6,Region Central,Platform,11.75,true,88,true
2025-12-18,cold_call,finance,large,60147.66,Rep 8,Region East,Standalone,0.13,true,12,false
2025-09-22,webinar,finance,large,62225.36,Rep 8,Region East,Standalone,7.48,true,64,true
2024-09-05,webinar,retail,small,7411.71,Rep 6,Region West,Suite,7.85,false,77,true
2024-06-15,cold_call,manufacturing,large,56470.19,Rep 8,Region Central,Platform,22.69,true,58,true
2024-06-27,paid,tech,small,7343.96,Rep 2,Region Central,Platform,14.34,false,33,true
2024-05-14,referral,finance,large,65815.67,Rep 7,Region East,Platform,18.6,false,84,true
2025-10-25,cold_call,retail,large,70056.15,Rep 7,Region South,Platform,15.89,true,56,true
2025-01-19,referral,tech,small,8452.87,Rep 5,Region South,Platform,25.89,false,76,true
2025-06-18,cold_call,tech,medium,22843.78,Rep 8,Region East,Platform,16.06,false,50,false
2024-12-16,organic,tech,large,48126.69,Rep 2,Region West,Standalone,21.75,false,56,false
2024-01-28,webinar,tech,small,6679.98,Rep 7,Region Central,Platform,17.19,false,84,true
2024-12-26,referral,healthcare,large,61980.35,Rep 1,Region East,Platform,28.79,false,77,true
2024-02-03,paid,tech,small,4971.38,Rep 3,Region South,Platform,17.96,false,40,false
2025-03-26,webinar,tech,medium,24002.53,Rep 8,Region East,Platform,11.36,false,63,false
2024-05-18,organic,tech,large,49944.64,Rep 8,Region Central,Platform,13.46,false,63,false
2024-05-07,referral,retail,large,43704.81,Rep 5,Region East,Platform,0.0,true,59,false
2025-02-21,paid,healthcare,medium,32348.26,Rep 8,Region East,Platform,10.72,false,78,true
2024-05-13,organic,retail,medium,27530.7,Rep 5,Region South,Suite,0.43,true,71,true
2025-01-31,webinar,manufacturing,large,45855.21,Rep 1,Region Central,Suite,14.6,false,48,true
2024-03-30,webinar,tech,small,10016.37,Rep 1,Region West,Suite,10.43,true,78,true
2024-06-11,cold_call,tech,medium,27826.64,Rep 3,Region Central,Standalone,14.22,true,78,true
2024-05-12,webinar,retail,enterprise,182202.3,Rep 6,Region South,Suite,10.43,false,57,false
2025-05-28,organic,finance,medium,23425.67,Rep 2,Region East,Suite,11.71,false,61,false
2025-04-04,referral,healthcare,medium,20120.76,Rep 7,Region South,Standalone,10.31,true,45,false
2024-10-20,organic,retail,small,7793.25,Rep 6,Region Central,Platform,4.86,false,52,false
2024-10-22,cold_call,retail,small,6941.88,Rep 7,Region West,Platform,13.39,false,90,true
2024-01-31,organic,healthcare,small,7947.1,Rep 7,Region South,Platform,13.79,false,57,false
2024-02-05,referral,tech,medium,19321.96,Rep 3,Region West,Standalone,21.37,true,51,false
2025-09-17,referral,tech,medium,23487.0,Rep 5,Region Central,Standalone,9.19,false,60,false
2024-07-27,organic,manufacturing,large,52698.2,Rep 6,Region South,Suite,0.62,true,59,true
2024-08-23,referral,tech,large,53584.6,Rep 1,Region West,Standalone,12.81,false,44,true
2025-07-26,cold_call,healthcare,small,6447.53,Rep 8,Region West,Platform,16.27,true,15,false
2025-12-26,organic,finance,small,6303.13,Rep 5,Region West,Platform,14.12,true,36,false
2025-03-12,webinar,finance,small,7398.0,Rep 1,Region East,Platform,15.09,false,67,true
2025-12-16,cold_call,healthcare,small,8816.99,Rep 3,Region Central,Platform,1.28,false,63,false
2024-08-11,cold_call,retail,enterprise,152604.21,Rep 2,Region East,Suite,13.21,false,26,false
2025-03-15,cold_call,retail,large,76868.15,Rep 1,Region South,Suite,9.55,true,57,true
2025-12-16,referral,retail,small,8366.99,Rep 8,Region West,Platform,18.09,true,56,false
2024-05-11,referral,retail,large,60551.51,Rep 7,Region South,Standalone,25.5,true,53,true
2025-05-29,paid,tech,enterprise,150204.33,Rep 2,Region East,Platform,12.74,false,89,true
2025-12-21,cold_call,tech,medium,27441.56,Rep 1,Region Central,Suite,0.0,false,40,true
2025-02-06,paid,healthcare,medium,24802.5,Rep 2,Region West,Standalone,4.65,false,63,false
2024-02-21,paid,healthcare,large,57149.31,Rep 5,Region West,Platform,17.17,false,35,true
2025-01-09,paid,retail,small,5194.88,Rep 2,Region South,Platform,5.23,false,45,true
2024-09-01,webinar,retail,enterprise,152797.86,Rep 2,Region East,Platform,12.33,false,54,false
2024-04-07,referral,tech,medium,29658.87,Rep 4,Region South,Standalone,4.13,false,75,true
2024-09-23,paid,tech,large,48374.52,Rep 7,Region East,Suite,11.13,true,59,false
2024-06-15,referral,finance,small,8833.52,Rep 1,Region East,Platform,31.93,true,56,false
2024-04-26,referral,manufacturing,medium,26287.62,Rep 7,Region East,Standalone,6.83,false,50,false
2024-06-25,paid,retail,medium,24773.51,Rep 6,Region East,Platform,16.32,true,46,false
2024-11-11,referral,finance,enterprise,137077.43,Rep 2,Region East,Suite,12.2,false,85,true
2025-07-30,cold_call,finance,enterprise,169677.06,Rep 2,Region East,Suite,0.0,true,59,false
2025-05-26,organic,tech,small,8528.09,Rep 7,Region South,Platform,8.26,false,56,false
2024-11-20,organic,healthcare,small,9755.74,Rep 4,Region West,Platform,16.69,false,92,true
2025-11-05,paid,finance,medium,26545.41,Rep 1,Region East,Standalone,7.24,false,50,false
2024-04-16,cold_call,tech,small,9531.04,Rep 5,Region Central,Platform,12.44,true,26,false
2025-08-29,cold_call,manufacturing,medium,25381.19,Rep 1,Region Central,Standalone,5.96,false,27,false
2024-12-30,cold_call,healthcare,small,7943.62,Rep 4,Region West,Platform,15.26,false,34,true
2024-01-27,webinar,retail,small,7089.47,Rep 4,Region South,Platform,15.19,false,38,false
2024-11-01,cold_call,retail,medium,21179.38,Rep 7,Region South,Standalone,10.94,true,59,true
2025-07-02,organic,healthcare,enterprise,136553.9,Rep 2,Region Central,Standalone,0.0,false,79,true
2024-08-12,referral,retail,medium,32518.36,Rep 2,Region East,Platform,21.23,false,70,true
2025-11-01,paid,finance,small,8329.2,Rep 6,Region East,Platform,20.17,false,92,true
2025-06-08,referral,healthcare,medium,26806.52,Rep 1,Region West,Suite,20.44,false,27,false
2024-03-10,webinar,tech,small,7166.36,Rep 1,Region East,Platform,0.0,false,75,true
2024-11-01,referral,healthcare,medium,24668.03,Rep 8,Region East,Standalone,0.0,true,100,true
2024-11-19,cold_call,tech,medium,27782.42,Rep 3,Region Central,Standalone,12.08,false,59,true
2025-12-21,cold_call,tech,small,6834.9,Rep 2,Region Central,Standalone,12.14,true,44,false
2025-01-24,paid,manufacturing,large,49103.07,Rep 6,Region East,Standalone,13.41,false,100,false
2025-06-08,organic,tech,small,8919.17,Rep 5,Region East,Platform,0.0,false,19,true
2025-01-29,referral,retail,small,9884.48,Rep 5,Region West,Platform,23.22,false,45,false
2025-05-01,cold_call,tech,enterprise,127677.66,Rep 2,Region West,Standalone,4.54,false,31,false
2024-12-10,cold_call,retail,small,10117.87,Rep 2,Region Central,Platform,11.04,true,35,false
2024-06-21,referral,finance,medium,22990.76,Rep 2,Region East,Standalone,0.0,true,55,true
2025-02-04,referral,manufacturing,medium,28248.47,Rep 2,Region East,Standalone,20.0,true,63,true
2024-03-04,paid,finance,large,45626.5,Rep 1,Region East,Standalone,0.0,false,46,true
2025-12-12,referral,tech,medium,33104.44,Rep 4,Region Central,Standalone,22.68,false,61,false
2025-11-20,referral,retail,large,59366.63,Rep 8,Region East,Platform,18.51,false,62,true
2025-05-29,webinar,healthcare,medium,25028.86,Rep 4,Region South,Suite,14.81,true,51,true
2025-07-14,referral,finance,large,60522.68,Rep 7,Region East,Platform,10.44,false,43,false
2025-10-03,referral,retail,medium,24843.33,Rep 1,Region Central,Platform,18.09,true,66,true
2024-08-01,paid,tech,medium,24236.26,Rep 6,Region Central,Suite,0.0,false,91,true
2025-07-13,paid,retail,enterprise,132482.39,Rep 2,Region South,Platform,4.62,true,45,false
2025-05-30,organic,tech,large,71248.17,Rep 7,Region East,Platform,16.51,true,86,true
2025-03-18,organic,manufacturing,small,6253.6,Rep 5,Region South,Platform,10.12,true,39,false
2025-05-03,referral,tech,large,65563.71,Rep 6,Region East,Standalone,25.85,false,54,false
2024-03-18,referral,retail,medium,24445.42,Rep 1,Region West,Suite,35.78,true,41,false
2025-02-21,referral,finance,small,9998.27,Rep 3,Region East,Platform,19.22,false,58,false
2025-12-23,referral,retail,small,10517.85,Rep 8,Region East,Platform,0.0,false,60,true
2024-02-27,referral,tech,small,8568.52,Rep 6,Region West,Platform,12.55,true,61,false
2024-02-13,paid,manufacturing,small,7656.46,Rep 8,Region South,Platform,0.01,false,84,true
2024-01-22,webinar,manufacturing,small,8435.68,Rep 3,Region West,Platform,7.47,false,53,false
2025-04-04,cold_call,manufacturing,small,6574.11,Rep 5,Region Central,Platform,6.09,true,71,true
2025-05-19,referral,tech,medium,20844.64,Rep 8,Region East,Platform,4.49,false,36,false
2025-02-13,referral,manufacturing,medium,29478.23,Rep 7,Region West,Platform,10.6,true,62,false
2025-04-28,paid,tech,medium,16560.76,Rep 1,Region Central,Standalone,13.77,false,59,true
2024-05-17,referral,retail,medium,25290.19,Rep 4,Region West,Standalone,21.69,true,63,false
2025-12-13,webinar,manufacturing,medium,19816.92,Rep 4,Region South,Platform,9.1,false,49,true
2025-10-03,cold_call,retail,medium,28309.77,Rep 2,Region Central,Platform,17.66,false,39,true
2024-12-29,paid,healthcare,small,6570.91,Rep 2,Region Central,Standalone,17.76,true,74,true
2025-01-02,webinar,tech,enterprise,176101.45,Rep 2,Region East,Platform,5.92,true,55,true
2025-09-30,organic,healthcare,medium,21955.61,Rep 8,Region West,Standalone,14.59,true,75,true
2025-09-28,cold_call,retail,large,64170.06,Rep 7,Region East,Standalone,14.81,false,44,false
2025-01-28,paid,retail,medium,21548.89,Rep 2,Region East,Platform,9.32,false,48,false
2025-03-22,webinar,healthcare,large,52907.56,Rep 7,Region South,Standalone,11.15,false,80,true
2024-05-03,webinar,tech,large,73681.48,Rep 4,Region South,Standalone,10.97,false,42,false
2024-08-31,organic,retail,small,9471.29,Rep 5,Region East,Platform,13.98,false,61,false
2025-12-20,webinar,manufacturing,large,49967.43,Rep 8,Region South,Suite,10.37,false,62,false
2025-12-02,organic,retail,small,8219.4,Rep 7,Region East,Platform,14.77,false,100,true
2024-08-12,webinar,healthcare,small,9748.92,Rep 8,Region West,Platform,9.97,true,47,true
2024-10-14,paid,finance,medium,21129.41,Rep 3,Region East,Suite,8.84,false,49,false
2025-04-24,referral,tech,small,9761.8,Rep 6,Region South,Platform,4.6,true,57,true
2024-07-26,paid,manufacturing,medium,20597.06,Rep 5,Region South,Standalone,23.25,false,56,true
2024-04-27,webinar,manufacturing,enterprise,143639.38,Rep 1,Region East,Suite,7.78,false,75,true
2025-03-19,referral,tech,large,55136.99,Rep 7,Region East,Standalone,22.77,true,41,false
2025-05-21,cold_call,retail,small,8651.64,Rep 4,Region East,Platform,8.45,false,89,true
2025-03-04,referral,manufacturing,enterprise,161284.57,Rep 2,Region South,Platform,28.08,false,62,false
2025-09-18,organic,retail,large,49690.64,Rep 5,Region West,Standalone,8.1,true,44,false
2025-09-17,paid,manufacturing,medium,27277.81,Rep 1,Region Central,Standalone,11.28,false,65,true
2025-11-08,referral,tech,medium,27450.59,Rep 2,Region South,Platform,24.15,true,56,false
2024-09-12,cold_call,tech,small,10294.96,Rep 3,Region South,Platform,5.61,true,75,true
2025-04-23,referral,retail,medium,23828.27,Rep 5,Region Central,Suite,12.61,false,37,true
2025-11-26,referral,manufacturing,medium,22669.28,Rep 2,Region South,Standalone,14.33,true,56,false
2024-12-27,organic,manufacturing,medium,29511.5,Rep 5,Region East,Standalone,9.65,false,71,true
2025-01-17,webinar,retail,enterprise,170655.22,Rep 2,Region East,Standalone,8.06,false,90,true
2024-11-18,referral,finance,medium,29973.96,Rep 4,Region East,Suite,31.79,false,36,true
2024-09-08,webinar,retail,medium,30693.53,Rep 1,Region West,Suite,14.67,true,78,true
2025-09-24,paid,healthcare,large,85009.35,Rep 2,Region South,Platform,8.02,false,45,true
2024-04-01,paid,tech,medium,22078.66,Rep 6,Region Central,Suite,22.14,false,83,true
2024-12-22,organic,tech,medium,20178.75,Rep 2,Region Central,Platform,13.72,false,57,false
2025-01-16,cold_call,tech,medium,30994.09,Rep 7,Region Central,Platform,6.94,false,21,true
2025-05-06,referral,finance,medium,22123.89,Rep 4,Region East,Standalone,22.81,true,59,true
2025-06-20,referral,finance,small,7077.99,Rep 8,Region East,Platform,20.5,false,82,true
2024-03-14,webinar,tech,enterprise,129572.41,Rep 2,Region Central,Standalone,6.75,true,44,false
2025-06-04,cold_call,tech,enterprise,134981.61,Rep 1,Region West,Standalone,17.87,false,72,true
2024-09-19,paid,manufacturing,enterprise,148240.01,Rep 2,Region West,Platform,14.51,false,26,false
2025-04-02,paid,finance,small,10103.14,Rep 1,Region East,Platform,28.47,false,72,true
2025-01-05,referral,retail,small,9557.64,Rep 2,Region Central,Platform,10.02,false,49,false
2025-07-07,referral,manufacturing,medium,28578.38,Rep 5,Region Central,Suite,16.51,true,40,true
2024-05-04,organic,finance,medium,28225.4,Rep 1,Region East,Standalone,3.35,false,32,true
2024-07-01,cold_call,retail,large,54082.12,Rep 6,Region West,Suite,13.34,true,60,false
2024-03-01,organic,tech,medium,16686.42,Rep 4,Region South,Platform,19.95,false,59,true
2025-09-11,organic,retail,medium,24289.79,Rep 2,Region West,Standalone,10.32,false,56,true
2025-06-14,paid,retail,large,59064.65,Rep 1,Region East,Standalone,13.36,true,77,true
2024-06-03,referral,manufacturing,medium,20364.64,Rep 5,Region South,Suite,21.03,false,36,false
2025-07-14,paid,tech,small,9002.85,Rep 5,Region South,Platform,15.88,false,66,true
2024-02-16,cold_call,retail,medium,26267.75,Rep 3,Region West,Suite,7.75,false,86,true
2024-03-07,referral,finance,small,8827.39,Rep 3,Region East,Platform,24.21,true,54,false
2024-12-06,cold_call,retail,small,11081.65,Rep 8,Region East,Platform,27.07,false,55,true
2025-11-06,referral,manufacturing,large,61622.49,Rep 8,Region South,Suite,15.08,false,67,true
2025-02-15,webinar,manufacturing,medium,20365.96,Rep 1,Region West,Standalone,13.35,true,30,false
2025-06-05,referral,finance,medium,21997.83,Rep 2,Region East,Standalone,5.71,true,47,false
2025-03-18,referral,manufacturing,large,63533.82,Rep 6,Region South,Standalone,26.59,false,48,true
2025-08-10,referral,retail,large,59398.46,Rep 6,Region East,Suite,0.0,true,43,true
2024-03-05,webinar,manufacturing,medium,16730.56,Rep 3,Region West,Suite,12.99,true,61,false
2024-10-05,paid,finance,medium,24580.5,Rep 4,Region East,Suite,5.98,false,28,false
2025-10-05,cold_call,healthcare,medium,23638.54,Rep 4,Region Central,Standalone,11.22,false,83,true
2025-06-24,referral,retail,medium,21276.83,Rep 4,Region West,Suite,17.42,false,73,true
2025-11-18,cold_call,tech,large,58808.34,Rep 5,Region East,Suite,8.96,true,59,true
2024-12-20,webinar,healthcare,small,7654.49,Rep 7,Region Central,Platform,2.01,false,64,true
2024-08-13,organic,tech,large,55712.67,Rep 6,Region East,Standalone,8.47,false,60,true
2025-05-16,cold_call,tech,small,7084.64,Rep 3,Region West,Platform,14.16,false,79,true
2024-09-13,referral,retail,medium,33254.22,Rep 4,Region East,Standalone,9.78,true,61,true
2025-05-12,paid,manufacturing,large,74480.3,Rep 3,Region Central,Suite,13.2,false,73,true
2025-04-04,cold_call,tech,small,7155.43,Rep 4,Region Central,Platform,16.09,false,5,false
2024-04-14,cold_call,retail,enterprise,182792.45,Rep 2,Region West,Suite,6.32,true,86,true
2025-01-02,cold_call,tech,medium,22900.79,Rep 5,Region Central,Suite,20.67,true,66,true
2024-11-18,webinar,retail,small,8161.72,Rep 1,Region Central,Platform,10.58,false,64,false
2024-06-16,webinar,manufacturing,medium,22988.33,Rep 4,Region South,Suite,10.33,true,35,false
