order_id,order_date,split_label,outcomes_final
ECM-00724,2024-01-23,development,true
ECM-00725,2025-09-15,future_holdout,true
ECM-00726,2024-09-12,development,true
ECM-00727,2024-06-12,development,true
ECM-00728,2025-08-31,future_holdout,true
ECM-00729,2024-05-19,development,true
ECM-00730,2024-09-26,development,true
ECM-00731,2025-06-16,validation,true
ECM-00732,2025-06-09,validation,true
ECM-00733,2025-05-29,validation,true
ECM-00734,2024-07-30,development,true
ECM-00735,2024-03-28,development,true
ECM-00736,2025-05-21,validation,true
ECM-00737,2024-10-03,development,true
ECM-00738,2025-12-07,future_holdout,true
ECM-00739,2024-08-13,development,true
ECM-00740,2025-02-23,validation,true
ECM-00741,2024-05-11,development,true
ECM-00742,2024-11-09,development,true
ECM-00743,2024-03-17,development,true
ECM-00744,2025-04-01,validation,true
ECM-00745,2025-08-01,future_holdout,true
ECM-00746,2025-01-28,validation,true
ECM-00747,2024-04-07,development,true
ECM-00748,2024-10-06,development,true
ECM-00749,2024-05-15,development,true
ECM-00750,2025-04-15,validation,true
ECM-00751,2024-03-11,development,true
ECM-00752,2024-07-02,development,true
ECM-00753,2025-08-21,future_holdout,true
ECM-00754,2024-05-07,development,true
ECM-00755,2025-01-02,validation,true
ECM-00756,2024-06-15,development,true
ECM-00757,2024-09-21,development,true
ECM-00758,2025-12-09,future_holdout,true
ECM-00759,2025-10-05,future_holdout,true
ECM-00760,2024-08-10,development,true
ECM-00761,2024-07-26,development,true
ECM-00762,2025-12-07,future_holdout,true
ECM-00763,2025-04-20,validation,true
ECM-00764,2025-09-03,future_holdout,true
ECM-00765,2024-02-10,development,true
ECM-00766,2024-01-16,development,true
ECM-00767,2025-02-21,validation,true
ECM-00768,2024-04-01,development,true
ECM-00769,2025-02-11,validation,true
ECM-00770,2025-02-07,validation,true
ECM-00771,2024-06-08,development,true
ECM-00772,2025-09-05,future_holdout,true
ECM-00773,2024-10-13,development,true
ECM-00774,2024-01-18,development,true
ECM-00775,2024-10-12,development,true
ECM-00776,2024-07-25,development,true
ECM-00777,2024-11-17,development,true
ECM-00778,2024-10-04,development,true
ECM-00779,2025-02-01,validation,true
ECM-00780,2025-04-29,validation,true
ECM-00781,2024-01-31,development,true
ECM-00782,2025-05-15,validation,true
ECM-00783,2025-12-20,future_holdout,true
ECM-00784,2025-01-06,validation,true
ECM-00785,2025-07-27,future_holdout,true
ECM-00786,2024-05-22,development,true
ECM-00787,2024-03-01,development,true
ECM-00788,2025-10-06,future_holdout,true
ECM-00789,2024-04-02,development,true
ECM-00790,2024-10-30,development,true
ECM-00791,2025-08-11,future_holdout,true
ECM-00792,2025-06-15,validation,true
ECM-00793,2024-09-12,development,true
ECM-00794,2025-01-27,validation,true
ECM-00795,2024-01-12,development,true
ECM-00796,2024-04-15,development,true
ECM-00797,2024-08-21,development,true
ECM-00798,2024-01-15,development,true
ECM-00799,2025-01-22,validation,true
ECM-00800,2024-04-22,development,true
ECM-00801,2024-08-18,development,true
ECM-00802,2025-12-21,future_holdout,true
ECM-00803,2024-10-19,development,true
ECM-00804,2024-07-15,development,true
ECM-00805,2025-07-28,future_holdout,true
ECM-00806,2025-08-17,future_holdout,true
ECM-00807,2025-04-01,validation,true
ECM-00808,2024-07-08,development,true
ECM-00809,2025-11-15,future_holdout,true
ECM-00810,2025-10-21,future_holdout,true
ECM-00811,2024-12-22,development,true
ECM-00812,2025-07-22,future_holdout,true
ECM-00813,2025-02-20,validation,true
ECM-00814,2025-05-15,validation,true
ECM-00815,2024-07-03,development,true
ECM-00816,2025-01-13,validation,true
ECM-00817,2025-12-26,future_holdout,true
ECM-00818,2025-03-07,validation,true
ECM-00819,2025-10-08,future_holdout,true
ECM-00820,2025-06-23,validation,true
ECM-00821,2024-03-01,development,true
ECM-00822,2025-08-13,future_holdout,true
ECM-00823,2024-10-17,development,true
ECM-00824,2025-09-19,future_holdout,true
ECM-00825,2025-07-12,future_holdout,true
ECM-00826,2025-05-24,validation,true
ECM-00827,2024-11-01,development,true
ECM-00828,2024-04-14,development,true
ECM-00829,2024-11-29,development,true
ECM-00830,2024-10-27,development,true
ECM-00831,2025-06-15,validation,true
ECM-00832,2024-10-28,development,true
ECM-00833,2025-01-05,validation,true
ECM-00834,2024-12-02,development,true
ECM-00835,2024-11-18,development,true
ECM-00836,2025-01-25,validation,true
ECM-00837,2025-08-02,future_holdout,true
ECM-00838,2025-09-16,future_holdout,true
ECM-00839,2025-05-19,validation,true
ECM-00840,2024-05-13,development,true
ECM-00841,2024-12-03,development,true
ECM-00842,2025-09-15,future_holdout,true
ECM-00843,2024-05-30,development,true
ECM-00844,2024-04-06,development,true
ECM-00845,2024-08-28,development,true
ECM-00846,2024-04-08,development,true
ECM-00847,2025-12-19,future_holdout,true
ECM-00848,2025-09-03,future_holdout,true
ECM-00849,2025-01-26,validation,true
ECM-00850,2025-09-05,future_holdout,true
ECM-00851,2024-10-30,development,true
ECM-00852,2024-02-13,development,true
ECM-00853,2024-01-17,development,true
ECM-00854,2025-11-07,future_holdout,true
ECM-00855,2025-07-19,future_holdout,true
ECM-00856,2024-07-21,development,true
ECM-00857,2024-11-13,development,true
ECM-00858,2025-03-17,validation,true
ECM-00859,2024-11-18,development,true
ECM-00860,2024-10-03,development,true
ECM-00861,2025-11-25,future_holdout,true
ECM-00862,2024-06-14,development,true
ECM-00863,2025-08-05,future_holdout,true
ECM-00864,2024-07-14,development,true
ECM-00865,2025-03-10,validation,true
ECM-00866,2024-06-30,development,true
ECM-00867,2024-02-15,development,true
ECM-00868,2024-06-15,development,true
ECM-00869,2024-10-03,development,true
ECM-00870,2024-06-15,development,true
ECM-00871,2024-10-09,development,true
ECM-00872,2024-08-21,development,true
ECM-00873,2025-02-02,validation,true
ECM-00874,2025-04-21,validation,true
ECM-00875,2024-04-12,development,true
ECM-00876,2024-11-29,development,true
ECM-00877,2024-04-21,development,true
ECM-00878,2024-10-20,development,true
ECM-00879,2024-08-25,development,true
ECM-00880,2025-11-22,future_holdout,true
ECM-00881,2024-10-07,development,true
ECM-00882,2024-11-20,development,true
ECM-00883,2025-06-02,validation,true
ECM-00884,2024-12-19,development,true
ECM-00885,2024-01-01,development,true
ECM-00886,2024-02-19,development,true
ECM-00887,2024-07-11,development,true
ECM-00888,2025-10-24,future_holdout,true
ECM-00889,2024-12-24,development,true
ECM-00890,2024-01-28,development,true
ECM-00891,2025-04-12,validation,true
ECM-00892,2025-02-01,validation,true
ECM-00893,2025-07-20,future_holdout,true
ECM-00894,2024-08-26,development,true
ECM-00895,2024-12-08,development,true
ECM-00896,2024-12-25,development,true
ECM-00897,2025-07-12,future_holdout,true
ECM-00898,2024-05-25,development,true
ECM-00899,2024-11-28,development,true
ECM-00900,2025-03-28,validation,true
ECM-00901,2025-11-01,future_holdout,true
ECM-00902,2024-01-30,development,true
ECM-00903,2024-03-30,development,true
ECM-00904,2025-12-13,future_holdout,true
ECM-00905,2024-09-14,development,true
ECM-00906,2025-11-19,future_holdout,true
ECM-00907,2025-03-08,validation,true
ECM-00908,2024-03-09,development,true
ECM-00909,2024-04-12,development,true
ECM-00910,2025-08-29,future_holdout,true
ECM-00911,2025-04-22,validation,true
ECM-00912,2025-01-15,validation,true
ECM-00913,2025-08-20,future_holdout,true
ECM-00914,2024-03-05,development,true
ECM-00915,2024-02-04,development,true
ECM-00916,2025-03-20,validation,true
ECM-00917,2025-02-02,validation,true
ECM-00918,2024-07-30,development,true
ECM-00919,2025-01-07,validation,true
ECM-00920,2024-03-31,development,true
ECM-00921,2025-03-31,validation,true
ECM-00922,2025-12-18,future_holdout,true
ECM-00923,2024-02-21,development,true
ECM-00924,2025-12-18,future_holdout,true
ECM-00925,2024-04-14,development,true
ECM-00926,2024-12-29,development,true
ECM-00927,2025-07-14,future_holdout,true
ECM-00928,2025-02-19,validation,true
ECM-00929,2025-09-17,future_holdout,true
ECM-00930,2025-09-21,future_holdout,true
ECM-00931,2025-12-24,future_holdout,true
ECM-00932,2025-08-17,future_holdout,true
ECM-00933,2025-10-28,future_holdout,true
ECM-00934,2025-10-29,future_holdout,true
ECM-00935,2024-12-13,development,true
ECM-00936,2024-10-25,development,true
ECM-00937,2024-07-25,development,true
ECM-00938,2024-02-17,development,true
ECM-00939,2025-08-02,future_holdout,true
ECM-00940,2025-08-17,future_holdout,true
ECM-00941,2025-07-06,future_holdout,true
ECM-00942,2025-05-22,validation,true
ECM-00943,2025-06-11,validation,true
ECM-00944,2024-01-21,development,true
ECM-00945,2024-08-02,development,true
ECM-00946,2024-09-03,development,true
ECM-00947,2024-06-02,development,true
ECM-00948,2025-08-18,future_holdout,true
ECM-00949,2024-10-11,development,true
ECM-00950,2025-06-24,validation,true
ECM-00951,2024-01-07,development,true
ECM-00952,2025-09-30,future_holdout,true
ECM-00953,2025-01-11,validation,true
ECM-00954,2025-11-06,future_holdout,true
ECM-00955,2024-12-01,development,true
ECM-00956,2024-09-23,development,true
ECM-00957,2025-06-27,validation,true
ECM-00958,2024-10-30,development,true
ECM-00959,2025-05-13,validation,true
ECM-00960,2024-05-26,development,true
ECM-00961,2024-10-15,development,true
ECM-00962,2024-02-06,development,true
ECM-00963,2025-02-22,validation,true
ECM-00964,2024-09-12,development,true
ECM-00965,2025-10-14,future_holdout,true
ECM-00966,2025-02-03,validation,true
ECM-00967,2025-09-26,future_holdout,true
ECM-00968,2025-06-01,validation,true
ECM-00969,2024-06-26,development,true
ECM-00970,2024-09-02,development,true
ECM-00971,2025-09-10,future_holdout,true
ECM-00972,2025-06-06,validation,true
ECM-00973,2024-02-17,development,true
ECM-00974,2024-03-22,development,true
ECM-00975,2025-09-09,future_holdout,true
ECM-00976,2024-10-02,development,true
ECM-00977,2024-05-13,development,true
ECM-00978,2024-08-11,development,true
ECM-00979,2024-01-22,development,true
ECM-00980,2024-04-24,development,true
ECM-00981,2024-10-22,development,true
ECM-00982,2024-06-20,development,true
ECM-00983,2024-07-19,development,true
ECM-00984,2025-10-05,future_holdout,true
ECM-00985,2024-10-16,development,true
ECM-00986,2025-07-24,future_holdout,true
ECM-00987,2025-10-26,future_holdout,true
ECM-00988,2024-06-03,development,true
ECM-00989,2025-03-14,validation,true
ECM-00990,2024-06-08,development,true
ECM-00991,2024-05-01,development,true
ECM-00992,2025-11-04,future_holdout,true
ECM-00993,2025-10-06,future_holdout,true
ECM-00994,2024-11-03,development,true
ECM-00995,2024-05-10,development,true
ECM-00996,2025-04-19,validation,true
ECM-00997,2025-05-09,validation,true
ECM-00998,2025-07-15,future_holdout,true
ECM-00999,2024-09-27,development,true
ECM-01000,2024-02-22,development,true
ECM-01001,2025-06-20,validation,true
ECM-01002,2025-06-04,validation,true
ECM-01003,2025-07-14,future_holdout,true
ECM-01004,2025-03-02,validation,true
ECM-01005,2024-02-15,development,true
ECM-01006,2024-01-21,development,true
ECM-01007,2024-12-23,development,true
ECM-01008,2024-12-16,development,true
ECM-01009,2024-10-18,development,true
ECM-01010,2024-11-29,development,true
ECM-01011,2024-11-13,development,true
ECM-01012,2025-02-27,validation,true
ECM-01013,2024-06-03,development,true
ECM-01014,2025-09-08,future_holdout,true
ECM-01015,2025-10-08,future_holdout,true
ECM-01016,2024-05-02,development,true
ECM-01017,2025-11-29,future_holdout,true
ECM-01018,2024-08-21,development,true
ECM-01019,2024-08-29,development,true
ECM-01020,2024-07-25,development,true
ECM-01021,2025-12-25,future_holdout,true
ECM-01022,2025-04-03,validation,true
ECM-01023,2025-06-03,validation,true
ECM-01024,2024-09-12,development,true
ECM-01025,2024-09-11,development,true
ECM-01026,2024-06-17,development,true
ECM-01027,2025-10-29,future_holdout,true
ECM-01028,2024-07-11,development,true
ECM-01029,2024-04-19,development,true
ECM-01030,2025-12-20,future_holdout,true
ECM-01031,2025-12-03,future_holdout,true
ECM-01032,2024-04-14,development,true
ECM-01033,2025-11-17,future_holdout,true
ECM-01034,2024-03-31,development,true
ECM-01035,2024-12-01,development,true
ECM-01036,2024-03-28,development,true
ECM-01037,2024-09-04,development,true
ECM-01038,2025-10-27,future_holdout,true
ECM-01039,2024-11-14,development,true
ECM-01040,2025-04-23,validation,true
ECM-01041,2025-06-08,validation,true
ECM-01042,2024-05-18,development,true
ECM-01043,2025-10-03,future_holdout,true
ECM-01044,2025-01-20,validation,true
ECM-01045,2024-03-06,development,true
ECM-01046,2024-10-26,development,true
ECM-01047,2024-12-25,development,true
ECM-01048,2024-03-24,development,true
ECM-01049,2024-12-16,development,true
ECM-01050,2025-05-08,validation,true
ECM-01051,2024-04-15,development,true
ECM-01052,2025-07-21,future_holdout,true
ECM-01053,2025-10-12,future_holdout,true
ECM-01054,2024-11-06,development,true
ECM-01055,2025-06-18,validation,true
ECM-01056,2024-05-03,development,true
ECM-01057,2025-07-14,future_holdout,true
ECM-01058,2024-12-23,development,true
ECM-01059,2024-04-11,development,true
ECM-01060,2024-02-29,development,true
ECM-01061,2024-03-18,development,true
ECM-01062,2025-08-15,future_holdout,true
ECM-01063,2025-04-14,validation,true
ECM-01064,2025-03-29,validation,true
ECM-01065,2025-01-03,validation,true
ECM-01066,2024-07-15,development,true
ECM-01067,2025-12-14,future_holdout,true
ECM-01068,2024-04-13,development,true
ECM-01069,2025-12-25,future_holdout,true
ECM-01070,2025-01-02,validation,true
ECM-01071,2025-10-17,future_holdout,true
ECM-01072,2024-03-04,development,true
ECM-01073,2025-07-27,future_holdout,true
ECM-01074,2025-05-02,validation,true
ECM-01075,2024-02-15,development,true
ECM-01076,2025-07-07,future_holdout,true
ECM-01077,2025-03-22,validation,true
ECM-01078,2025-10-12,future_holdout,true
ECM-01079,2025-06-28,validation,true
ECM-01080,2024-03-25,development,true
ECM-01081,2025-11-21,future_holdout,true
ECM-01082,2025-07-17,future_holdout,true
ECM-01083,2024-03-06,development,true
ECM-01084,2024-12-07,development,true
ECM-01085,2024-01-13,development,true
ECM-01086,2025-09-01,future_holdout,true
ECM-01087,2025-09-29,future_holdout,true
ECM-01088,2025-05-05,validation,true
ECM-01089,2024-03-24,development,true
ECM-01090,2024-04-15,development,true
ECM-01091,2024-08-31,development,true
ECM-01092,2024-09-27,development,true
ECM-01093,2024-11-11,development,true
ECM-01094,2025-09-24,future_holdout,true
ECM-01095,2025-07-26,future_holdout,true
ECM-01096,2025-02-07,validation,true
ECM-01097,2024-05-11,development,true
ECM-01098,2024-08-26,development,true
ECM-01099,2024-01-16,development,true
ECM-01100,2025-03-03,validation,true
ECM-01101,2024-05-25,development,true
ECM-01102,2024-09-28,development,true
ECM-01103,2024-09-08,development,true
ECM-01104,2024-07-18,development,true
ECM-01105,2024-09-04,development,true
ECM-01106,2025-07-11,future_holdout,true
ECM-01107,2025-08-16,future_holdout,true
ECM-01108,2025-02-03,validation,true
ECM-01109,2024-01-09,development,true
ECM-01110,2025-04-15,validation,true
ECM-01111,2024-04-10,development,true
ECM-01112,2025-07-24,future_holdout,true
ECM-01113,2024-02-11,development,true
ECM-01114,2025-04-29,validation,true
ECM-01115,2024-06-07,development,true
ECM-01116,2024-03-13,development,true
ECM-01117,2024-07-19,development,true
ECM-01118,2024-10-22,development,true
ECM-01119,2024-11-09,development,true
ECM-01120,2024-03-25,development,true
ECM-01121,2024-03-07,development,true
ECM-01122,2024-08-08,development,true
ECM-01123,2025-11-04,future_holdout,true
ECM-01124,2025-07-31,future_holdout,true
ECM-01125,2025-08-18,future_holdout,true
ECM-01126,2025-01-21,validation,true
ECM-01127,2024-08-27,development,true
ECM-01128,2025-06-27,validation,true
ECM-01129,2024-09-25,development,true
ECM-01130,2024-01-22,development,true
ECM-01131,2025-02-28,validation,true
ECM-01132,2024-12-06,development,true
ECM-01133,2025-12-03,future_holdout,true
ECM-01134,2025-09-07,future_holdout,true
ECM-01135,2025-08-16,future_holdout,true
ECM-01136,2025-08-30,future_holdout,true
ECM-01137,2025-02-08,validation,true
ECM-01138,2025-01-04,validation,true
ECM-01139,2025-06-10,validation,true
ECM-01140,2024-02-22,development,true
ECM-01141,2024-04-11,development,true
ECM-01142,2025-03-21,validation,true
ECM-01143,2025-06-13,validation,true
ECM-01144,2025-03-06,validation,true
ECM-01145,2025-12-05,future_holdout,true
ECM-01146,2024-04-17,development,true
ECM-01147,2025-05-12,validation,true
ECM-01148,2025-12-13,future_holdout,true
ECM-01149,2025-01-19,validation,true
ECM-01150,2024-01-31,development,true
ECM-01151,2024-04-29,development,true
ECM-01152,2025-04-28,validation,true
ECM-01153,2024-09-25,development,true
ECM-01154,2024-08-07,development,true
ECM-01155,2025-03-27,validation,true
ECM-01156,2024-09-16,development,true
ECM-01157,2024-05-02,development,true
ECM-01158,2025-04-21,validation,true
ECM-01159,2025-02-23,validation,true
ECM-01160,2025-10-26,future_holdout,true
ECM-01161,2025-07-16,future_holdout,true
ECM-01162,2025-09-09,future_holdout,true
ECM-01163,2024-06-25,development,true
ECM-01164,2025-07-02,future_holdout,true
ECM-01165,2024-08-17,development,true
ECM-01166,2024-07-28,development,true
