order_date,product_category,product_tier,product_price_usd,quantity,items_in_cart,discount_pct,payment_method,shipping_method,customer_segment,acquisition_channel,device_type,warehouse_id,fulfillment_agent,coupon_used,days_since_last_visit
2024-09-12,toys,premium,77.96,1,6,0.05,card,standard,returning,email,mobile,WH2,Agent 2,false,26
2024-08-23,electronics,luxury,389.77,1,1,0.0,paypal,standard,new,affiliate,mobile,WH1,Agent 2,false,61
2024-08-08,electronics,standard,61.59,5,2,0.05,paypal,standard,returning,social,desktop,WH1,Agent 2,false,60
2025-11-04,electronics,standard,108.4,1,2,0.3,gift_card,next_day,returning,paid_search,desktop,WH1,Agent 2,true,56
2025-03-18,beauty,premium,64.97,4,5,0.15,card,standard,returning,email,desktop,WH3,Agent 2,false,62
2024-09-14,toys,premium,29.8,2,2,0.4,buy_now_pay_later,standard,new,email,desktop,WH3,Agent 5,false,23
2024-03-23,beauty,standard,24.3,1,2,0.3,card,standard,returning,organic,mobile,WH4,Agent 8,false,4
2025-05-31,electronics,premium,224.63,1,3,0.3,card,standard,new,paid_search,mobile,WH1,Agent 2,false,0
2024-03-21,apparel,premium,73.61,3,1,0.2,gift_card,next_day,new,organic,mobile,WH2,Agent 4,true,25
2025-10-15,electronics,standard,124.29,5,3,0.2,buy_now_pay_later,standard,new,social,desktop,WH1,Agent 6,false,34
2024-06-12,apparel,premium,60.8,2,2,0.0,buy_now_pay_later,next_day,new,paid_search,desktop,WH2,Agent 6,false,30
2024-10-07,beauty,standard,27.27,4,3,0.4,card,standard,new,paid_search,desktop,WH1,Agent 5,false,39
2025-11-18,electronics,standard,67.62,3,1,0.1,card,standard,new,paid_search,desktop,WH1,Agent 2,false,22
2025-08-26,home_goods,standard,21.79,1,3,0.1,card,standard,new,social,mobile,WH1,Agent 4,true,16
2024-03-21,electronics,standard,75.91,2,1,0.15,paypal,express,returning,email,tablet,WH1,Agent 6,false,10
2024-11-24,home_goods,standard,71.43,1,2,0.0,card,next_day,new,paid_search,mobile,WH3,Agent 4,true,35
2025-02-21,apparel,standard,53.11,3,3,0.1,buy_now_pay_later,standard,new,affiliate,mobile,WH3,Agent 8,false,5
2024-06-23,apparel,standard,48.44,2,4,0.1,buy_now_pay_later,standard,returning,social,desktop,WH1,Agent 2,false,32
2024-12-18,apparel,premium,60.97,1,4,0.1,paypal,next_day,returning,organic,mobile,WH2,Agent 4,true,26
2025-04-21,electronics,standard,75.61,3,1,0.0,card,express,new,email,mobile,WH4,Agent 2,true,0
2024-04-19,toys,premium,60.11,2,1,0.3,paypal,next_day,new,paid_search,desktop,WH3,Agent 2,false,43
2025-07-13,electronics,luxury,208.83,1,2,0.3,card,standard,returning,paid_search,desktop,WH1,Agent 2,false,44
2024-06-29,apparel,premium,68.93,5,5,0.2,gift_card,standard,vip,affiliate,mobile,WH4,Agent 2,true,2
2024-01-19,apparel,luxury,65.86,5,3,0.15,paypal,express,new,organic,mobile,WH1,Agent 4,false,48
2025-06-10,apparel,premium,89.47,2,2,0.0,card,standard,new,email,mobile,WH3,Agent 1,false,0
2025-05-26,beauty,standard,39.25,3,2,0.05,card,next_day,new,organic,desktop,WH1,Agent 6,true,20
2024-03-29,toys,premium,73.34,1,3,0.1,card,next_day,new,paid_search,desktop,WH1,Agent 8,true,0
2025-12-17,apparel,standard,47.65,2,2,0.1,buy_now_pay_later,express,new,paid_search,desktop,WH1,Agent 2,false,0
2025-10-08,electronics,standard,97.68,4,1,0.15,card,standard,new,email,desktop,WH1,Agent 2,false,0
2025-03-03,apparel,standard,39.04,4,3,0.0,card,next_day,new,email,desktop,WH1,Agent 7,false,62
2025-07-23,electronics,luxury,190.99,1,2,0.0,gift_card,standard,new,organic,mobile,WH1,Agent 7,false,0
2025-08-11,electronics,premium,113.09,1,2,0.3,paypal,express,new,organic,mobile,WH2,Agent 2,true,59
2024-07-04,electronics,premium,138.57,1,2,0.3,card,standard,new,paid_search,mobile,WH1,Agent 8,false,0
2025-10-08,apparel,standard,46.88,1,6,0.2,card,express,returning,paid_search,mobile,WH2,Agent 2,false,0
2025-10-16,beauty,standard,47.81,2,2,0.0,card,standard,new,social,mobile,WH1,Agent 7,false,91
2024-12-09,beauty,premium,58.66,1,6,0.15,gift_card,express,returning,organic,mobile,WH3,Agent 2,true,0
2024-04-14,electronics,standard,87.75,5,1,0.1,card,express,new,social,desktop,WH1,Agent 2,false,29
2024-12-13,apparel,premium,52.52,2,2,0.05,gift_card,express,vip,organic,tablet,WH4,Agent 6,false,9
2024-10-13,electronics,luxury,293.63,4,2,0.1,buy_now_pay_later,standard,new,organic,desktop,WH1,Agent 8,false,49
2025-09-22,home_goods,standard,75.28,1,6,0.05,paypal,standard,returning,organic,mobile,WH1,Agent 2,true,40
2024-12-22,apparel,luxury,169.14,4,3,0.0,card,standard,new,social,mobile,WH4,Agent 6,true,28
2024-06-14,toys,premium,85.05,1,2,0.15,buy_now_pay_later,standard,new,email,mobile,WH3,Agent 8,false,0
2024-06-18,beauty,standard,19.11,1,1,0.15,card,standard,new,social,desktop,WH2,Agent 1,true,0
2024-10-20,toys,luxury,94.2,6,6,0.05,buy_now_pay_later,express,returning,organic,mobile,WH3,Agent 2,false,31
2024-01-12,apparel,luxury,165.76,5,4,0.0,card,express,vip,email,desktop,WH3,Agent 8,false,21
2024-10-24,home_goods,standard,99.2,3,3,0.2,gift_card,standard,new,social,mobile,WH4,Agent 2,true,54
2025-12-22,electronics,standard,44.43,2,3,0.1,gift_card,next_day,new,paid_search,mobile,WH3,Agent 2,false,1
2024-01-22,electronics,standard,106.15,1,3,0.2,paypal,next_day,returning,organic,mobile,WH3,Agent 2,true,2
2025-09-20,home_goods,luxury,142.58,2,1,0.2,card,standard,new,organic,desktop,WH4,Agent 2,false,25
2025-06-08,beauty,standard,32.8,3,5,0.0,card,express,returning,paid_search,desktop,WH1,Agent 2,false,3
2024-01-31,electronics,standard,84.66,2,6,0.3,gift_card,standard,returning,organic,mobile,WH3,Agent 8,false,57
2024-07-08,beauty,standard,19.77,2,3,0.1,card,standard,new,paid_search,mobile,WH1,Agent 5,false,35
2025-08-25,apparel,premium,115.93,1,5,0.15,buy_now_pay_later,standard,vip,organic,mobile,WH2,Agent 2,true,28
2024-12-16,toys,premium,68.64,1,2,0.15,paypal,standard,new,paid_search,mobile,WH3,Agent 6,true,42
2025-04-05,apparel,standard,45.4,1,4,0.4,paypal,standard,vip,paid_search,desktop,WH4,Agent 6,false,0
2025-05-17,electronics,premium,131.1,4,6,0.0,paypal,next_day,returning,affiliate,mobile,WH3,Agent 1,false,9
2024-08-04,apparel,standard,46.97,1,5,0.4,buy_now_pay_later,standard,returning,organic,mobile,WH1,Agent 5,false,0
2025-05-30,toys,standard,37.72,3,2,0.0,buy_now_pay_later,standard,returning,affiliate,mobile,WH4,Agent 5,false,43
2025-07-06,home_goods,premium,115.74,2,2,0.15,gift_card,standard,new,social,desktop,WH1,Agent 1,true,6
2024-11-07,electronics,standard,148.13,1,1,0.4,paypal,standard,new,social,mobile,WH4,Agent 2,true,0
2025-12-14,apparel,premium,109.68,2,3,0.0,gift_card,standard,new,organic,mobile,WH3,Agent 1,false,68
2024-06-05,apparel,standard,85.36,5,2,0.05,paypal,express,new,organic,mobile,WH1,Agent 7,false,17
2025-06-12,beauty,luxury,134.25,1,1,0.0,buy_now_pay_later,express,new,paid_search,desktop,WH3,Agent 7,true,44
2024-06-18,beauty,standard,26.03,1,2,0.1,card,standard,returning,organic,desktop,WH1,Agent 6,false,11
2024-11-24,toys,premium,72.27,1,2,0.0,card,standard,new,email,desktop,WH3,Agent 5,true,39
2024-01-11,electronics,standard,59.26,2,1,0.05,card,standard,new,organic,desktop,WH2,Agent 2,false,22
2024-09-09,toys,premium,64.96,1,1,0.05,card,next_day,new,affiliate,mobile,WH3,Agent 7,false,0
2025-12-05,beauty,standard,31.64,2,1,0.1,card,standard,new,affiliate,mobile,WH4,Agent 2,true,30
2025-11-17,home_goods,premium,110.49,1,5,0.1,card,standard,returning,organic,mobile,WH2,Agent 2,false,7
2024-07-24,apparel,standard,51.53,4,3,0.2,card,standard,new,affiliate,mobile,WH4,Agent 3,false,10
2025-08-22,home_goods,standard,61.67,3,2,0.15,card,express,new,email,desktop,WH4,Agent 2,true,30
2025-03-07,home_goods,standard,45.18,3,1,0.1,paypal,standard,returning,paid_search,desktop,WH1,Agent 2,false,0
2025-11-05,beauty,luxury,84.14,2,3,0.15,card,standard,new,organic,desktop,WH4,Agent 2,true,54
2025-07-26,beauty,standard,32.87,1,1,0.15,card,standard,returning,organic,desktop,WH1,Agent 2,true,21
2025-02-20,electronics,premium,175.21,1,2,0.0,card,standard,new,organic,mobile,WH4,Agent 2,false,17
2025-11-11,electronics,luxury,234.24,1,1,0.05,gift_card,next_day,returning,email,desktop,WH2,Agent 1,false,0
2025-03-14,home_goods,standard,64.43,1,2,0.1,card,express,new,organic,mobile,WH1,Agent 2,false,0
2025-12-01,toys,standard,25.85,3,3,0.1,paypal,standard,new,email,mobile,WH3,Agent 8,false,27
2024-10-30,home_goods,standard,57.01,1,3,0.05,paypal,express,new,paid_search,desktop,WH1,Agent 2,true,21
2025-09-11,home_goods,standard,87.68,3,4,0.0,buy_now_pay_later,standard,returning,organic,mobile,WH1,Agent 2,false,34
2025-03-16,toys,standard,33.86,3,1,0.1,card,next_day,returning,affiliate,mobile,WH4,Agent 1,false,14
2025-10-21,home_goods,standard,75.06,6,2,0.1,gift_card,standard,new,email,mobile,WH2,Agent 2,false,7
2024-10-15,home_goods,premium,75.68,1,2,0.0,gift_card,standard,new,affiliate,mobile,WH1,Agent 8,true,0
2024-11-19,electronics,standard,40.36,1,3,0.0,buy_now_pay_later,express,new,email,mobile,WH4,Agent 2,true,10
2025-02-21,home_goods,standard,90.72,1,1,0.1,paypal,standard,new,organic,mobile,WH1,Agent 2,false,29
2024-03-04,beauty,luxury,126.22,1,6,0.2,card,next_day,vip,email,mobile,WH3,Agent 2,false,57
2024-02-19,toys,standard,52.58,1,1,0.3,paypal,standard,new,organic,desktop,WH2,Agent 6,true,25
2024-05-29,home_goods,standard,48.81,1,3,0.15,paypal,express,new,affiliate,mobile,WH1,Agent 2,true,47
2024-12-10,home_goods,standard,48.94,1,2,0.05,gift_card,standard,new,organic,tablet,WH4,Agent 2,true,31
2024-06-06,home_goods,standard,126.62,3,3,0.0,paypal,standard,returning,organic,mobile,WH1,Agent 2,false,48
2025-11-18,home_goods,premium,120.29,1,1,0.2,buy_now_pay_later,next_day,new,organic,mobile,WH1,Agent 6,false,90
2025-06-12,apparel,premium,104.73,1,3,0.2,gift_card,standard,new,organic,desktop,WH4,Agent 1,false,50
2025-11-20,electronics,standard,78.74,2,3,0.05,card,standard,new,social,mobile,WH2,Agent 2,false,14
2024-10-06,apparel,standard,28.08,2,2,0.1,card,next_day,new,email,mobile,WH1,Agent 5,false,18
2025-07-11,electronics,premium,204.88,4,1,0.4,gift_card,standard,new,organic,mobile,WH1,Agent 2,false,21
2025-02-15,beauty,premium,60.94,2,2,0.1,gift_card,express,new,social,desktop,WH3,Agent 6,false,6
2025-07-29,home_goods,standard,23.67,2,2,0.1,gift_card,standard,new,paid_search,tablet,WH2,Agent 2,true,48
2025-09-26,electronics,standard,98.86,6,3,0.15,card,express,new,organic,mobile,WH1,Agent 4,false,25
2025-03-03,toys,luxury,120.78,1,3,0.1,card,express,returning,affiliate,tablet,WH1,Agent 5,true,11
2025-12-11,toys,standard,34.17,3,2,0.0,card,standard,returning,social,desktop,WH3,Agent 5,false,34
2025-03-05,beauty,standard,31.08,1,1,0.05,card,standard,new,email,desktop,WH1,Agent 7,false,49
2025-04-22,apparel,standard,42.02,1,1,0.1,card,standard,new,social,tablet,WH2,Agent 7,true,41
2024-01-15,home_goods,standard,99.41,3,3,0.1,paypal,express,new,social,mobile,WH3,Agent 2,false,0
2024-10-20,home_goods,premium,111.99,4,3,0.0,gift_card,express,vip,paid_search,tablet,WH1,Agent 2,false,11
2024-12-12,apparel,standard,32.67,3,3,0.15,card,standard,returning,paid_search,mobile,WH4,Agent 7,false,0
2025-03-15,apparel,standard,45.72,2,3,0.2,buy_now_pay_later,express,new,social,mobile,WH4,Agent 1,false,12
2024-08-03,toys,luxury,79.47,4,1,0.2,card,standard,new,social,tablet,WH3,Agent 6,false,0
2025-07-14,electronics,premium,147.09,1,6,0.1,card,express,returning,organic,desktop,WH1,Agent 2,false,61
2024-08-17,home_goods,standard,55.0,2,1,0.05,paypal,standard,new,social,desktop,WH1,Agent 2,false,65
2025-01-06,toys,luxury,113.69,1,6,0.1,paypal,standard,vip,email,mobile,WH2,Agent 2,false,24
2025-06-15,beauty,premium,55.09,2,5,0.05,paypal,standard,returning,paid_search,tablet,WH1,Agent 8,false,18
2025-11-27,apparel,standard,54.53,4,2,0.15,paypal,standard,returning,paid_search,desktop,WH3,Agent 7,false,20
2025-07-19,beauty,premium,42.02,4,3,0.3,paypal,express,vip,paid_search,desktop,WH3,Agent 4,true,53
2025-09-21,toys,standard,24.61,1,5,0.4,gift_card,standard,returning,social,mobile,WH3,Agent 2,true,22
2024-05-08,beauty,premium,25.45,3,3,0.2,buy_now_pay_later,express,new,social,desktop,WH4,Agent 1,false,14
2025-03-25,home_goods,standard,65.98,2,4,0.0,card,express,returning,email,tablet,WH1,Agent 2,true,3
2025-03-23,electronics,standard,142.65,5,3,0.15,card,express,new,paid_search,mobile,WH1,Agent 2,false,85
2025-09-02,home_goods,standard,43.04,1,4,0.15,card,standard,returning,social,mobile,WH1,Agent 2,true,35
2024-02-08,apparel,premium,98.03,4,3,0.0,card,express,vip,social,desktop,WH2,Agent 4,false,28
2025-11-16,apparel,standard,56.94,1,3,0.1,buy_now_pay_later,express,new,paid_search,mobile,WH1,Agent 7,false,59
2024-04-02,toys,premium,87.85,5,4,0.2,card,express,returning,paid_search,mobile,WH4,Agent 1,false,8
2024-12-02,electronics,standard,66.34,3,6,0.1,buy_now_pay_later,standard,vip,social,desktop,WH1,Agent 8,false,0
2024-12-27,electronics,standard,15.55,1,2,0.05,buy_now_pay_later,standard,new,social,mobile,WH3,Agent 2,false,26
2025-03-21,electronics,standard,91.83,4,6,0.15,card,express,returning,email,desktop,WH4,Agent 2,false,4
2024-07-23,home_goods,premium,82.45,1,3,0.0,card,standard,new,paid_search,mobile,WH1,Agent 1,true,8
2024-12-17,apparel,standard,20.49,3,3,0.1,card,next_day,new,social,mobile,WH4,Agent 1,false,11
2025-03-31,electronics,standard,73.71,1,3,0.0,buy_now_pay_later,express,new,social,mobile,WH2,Agent 7,true,19
2024-03-28,toys,premium,77.95,1,1,0.4,card,standard,new,email,mobile,WH4,Agent 8,true,23
2025-04-26,beauty,standard,20.31,4,1,0.3,paypal,express,returning,social,mobile,WH2,Agent 6,false,28
2025-07-14,electronics,premium,128.62,1,2,0.0,buy_now_pay_later,next_day,vip,organic,mobile,WH1,Agent 2,false,46
2024-07-10,toys,standard,43.54,2,2,0.0,card,express,new,email,mobile,WH4,Agent 4,false,0
2024-07-27,electronics,premium,107.22,1,5,0.4,card,express,returning,organic,desktop,WH1,Agent 2,true,39
2024-11-11,electronics,standard,88.51,1,3,0.15,card,standard,returning,organic,desktop,WH3,Agent 2,true,19
2025-11-12,apparel,standard,62.05,1,5,0.15,paypal,standard,returning,paid_search,desktop,WH4,Agent 2,true,51
2025-05-28,beauty,premium,36.23,1,2,0.15,paypal,standard,vip,social,desktop,WH2,Agent 1,false,48
2024-07-02,beauty,standard,22.32,1,3,0.3,gift_card,express,returning,organic,mobile,WH2,Agent 4,false,0
2024-02-07,toys,standard,27.66,2,6,0.0,card,standard,returning,paid_search,mobile,WH2,Agent 2,false,10
2024-01-28,toys,standard,63.44,4,3,0.2,buy_now_pay_later,express,new,email,mobile,WH4,Agent 7,false,0
2025-08-28,beauty,standard,18.0,3,1,0.0,buy_now_pay_later,express,new,paid_search,desktop,WH2,Agent 8,false,0
2024-02-19,beauty,premium,69.62,1,3,0.3,card,standard,new,paid_search,desktop,WH1,Agent 4,false,1
2025-12-04,apparel,standard,67.68,1,3,0.0,card,standard,new,organic,mobile,WH1,Agent 2,true,37
2025-12-08,apparel,luxury,125.54,1,4,0.2,card,standard,vip,social,desktop,WH3,Agent 2,true,42
2025-04-17,apparel,standard,63.64,1,3,0.3,paypal,standard,new,paid_search,mobile,WH3,Agent 3,false,44
2024-03-12,apparel,standard,49.69,2,2,0.1,buy_now_pay_later,standard,new,email,mobile,WH2,Agent 5,false,63
2025-05-15,electronics,standard,51.64,2,3,0.4,card,express,new,paid_search,tablet,WH1,Agent 2,false,27
2025-12-09,home_goods,standard,57.58,2,3,0.3,card,standard,returning,social,desktop,WH1,Agent 2,false,0
2025-10-09,home_goods,standard,66.69,1,2,0.05,paypal,standard,vip,organic,desktop,WH1,Agent 4,false,0
2025-08-29,home_goods,premium,145.16,1,1,0.0,card,standard,new,organic,desktop,WH2,Agent 2,true,0
2025-09-22,apparel,premium,35.4,2,2,0.2,card,standard,returning,organic,mobile,WH4,Agent 5,false,0
2024-07-12,beauty,standard,28.89,3,1,0.05,paypal,standard,vip,organic,mobile,WH3,Agent 2,false,23
2024-12-06,toys,standard,35.42,1,6,0.15,card,express,returning,organic,mobile,WH3,Agent 2,true,24
2025-09-09,electronics,premium,107.58,1,2,0.2,gift_card,express,new,paid_search,desktop,WH1,Agent 2,true,12
2025-05-24,apparel,premium,52.26,2,5,0.2,paypal,standard,returning,email,desktop,WH4,Agent 2,false,0
2024-05-11,home_goods,premium,123.01,4,3,0.15,paypal,express,vip,paid_search,desktop,WH2,Agent 5,false,0
2024-06-04,beauty,premium,68.23,1,5,0.1,card,standard,vip,paid_search,mobile,WH2,Agent 2,true,16
2024-07-31,electronics,standard,65.68,1,2,0.1,paypal,standard,new,affiliate,desktop,WH4,Agent 5,true,55
2024-09-22,home_goods,standard,87.37,3,2,0.0,paypal,standard,new,social,desktop,WH2,Agent 2,false,50
2025-11-15,electronics,premium,159.21,1,2,0.15,paypal,standard,new,affiliate,desktop,WH4,Agent 1,true,4
2024-08-25,electronics,standard,80.97,1,2,0.0,paypal,express,new,social,desktop,WH1,Agent 2,true,0
2024-05-16,electronics,premium,119.52,1,1,0.3,card,standard,returning,email,tablet,WH3,Agent 2,true,30
2024-03-17,apparel,standard,43.98,6,3,0.05,card,standard,new,social,tablet,WH1,Agent 7,true,45
2025-09-12,beauty,premium,95.65,2,2,0.1,card,express,returning,paid_search,mobile,WH2,Agent 5,false,0
2024-01-09,toys,premium,83.53,1,1,0.3,card,standard,vip,paid_search,desktop,WH1,Agent 1,true,0
2024-12-02,apparel,standard,40.14,1,3,0.4,card,standard,new,paid_search,mobile,WH4,Agent 4,true,53
2024-07-11,electronics,premium,163.29,2,1,0.05,gift_card,express,new,paid_search,desktop,WH1,Agent 2,false,39
2025-04-18,electronics,standard,76.05,2,4,0.0,buy_now_pay_later,standard,vip,paid_search,mobile,WH1,Agent 2,false,0
2024-05-10,electronics,standard,80.52,4,1,0.2,buy_now_pay_later,standard,new,paid_search,desktop,WH1,Agent 2,false,5
2024-11-18,apparel,standard,78.66,3,2,0.05,paypal,standard,returning,paid_search,mobile,WH4,Agent 6,false,15
2025-11-10,apparel,standard,38.56,3,3,0.0,buy_now_pay_later,standard,new,paid_search,mobile,WH1,Agent 2,false,4
2025-12-21,beauty,standard,30.0,2,2,0.05,buy_now_pay_later,standard,new,organic,mobile,WH4,Agent 7,false,10
2024-08-04,toys,premium,73.84,3,1,0.3,paypal,express,new,paid_search,desktop,WH3,Agent 2,false,0
2025-09-16,home_goods,standard,55.44,1,1,0.05,paypal,express,returning,social,mobile,WH1,Agent 2,true,29
2025-02-12,apparel,standard,41.87,6,3,0.1,buy_now_pay_later,standard,new,social,desktop,WH4,Agent 1,false,6
2024-05-02,electronics,standard,28.85,6,6,0.0,paypal,standard,vip,email,mobile,WH2,Agent 2,false,46
2025-03-19,electronics,standard,11.26,1,2,0.3,card,next_day,new,paid_search,tablet,WH2,Agent 4,true,2
2024-08-08,beauty,premium,47.37,5,5,0.15,gift_card,express,vip,social,mobile,WH1,Agent 2,false,0
2025-04-16,beauty,premium,8.0,1,2,0.1,buy_now_pay_later,next_day,returning,organic,mobile,WH3,Agent 7,true,0
2024-06-04,apparel,premium,74.18,1,1,0.1,card,express,new,organic,desktop,WH4,Agent 1,false,46
2025-10-31,home_goods,premium,105.2,4,5,0.1,paypal,standard,returning,paid_search,mobile,WH3,Agent 2,false,7
2024-08-07,apparel,standard,57.01,6,2,0.0,paypal,standard,new,organic,mobile,WH2,Agent 5,false,20
2025-04-13,electronics,standard,66.23,2,2,0.15,paypal,standard,new,paid_search,mobile,WH4,Agent 2,false,20
2024-02-03,beauty,standard,44.58,5,3,0.15,card,standard,new,paid_search,desktop,WH4,Agent 1,false,0
2025-08-12,apparel,standard,39.69,3,3,0.1,card,standard,new,affiliate,mobile,WH1,Agent 7,false,72
2025-09-09,electronics,premium,115.87,3,3,0.1,card,express,new,email,mobile,WH1,Agent 2,false,35
2024-11-07,apparel,premium,59.91,4,6,0.3,paypal,next_day,vip,affiliate,mobile,WH4,Agent 2,false,0
2025-06-22,home_goods,luxury,219.98,2,3,0.3,paypal,express,new,social,mobile,WH1,Agent 2,true,4
2024-01-28,beauty,standard,54.41,2,6,0.05,card,standard,vip,organic,desktop,WH1,Agent 2,false,27
2024-02-19,apparel,standard,16.92,3,6,0.05,card,standard,returning,organic,mobile,WH4,Agent 5,false,32
2025-01-24,electronics,standard,38.75,4,1,0.05,paypal,express,new,organic,mobile,WH3,Agent 2,false,0
2024-11-11,toys,premium,51.44,7,5,0.0,card,standard,returning,social,mobile,WH1,Agent 2,false,38
2024-02-01,home_goods,standard,77.32,2,2,0.3,card,standard,returning,social,desktop,WH1,Agent 2,false,15
2025-09-25,electronics,standard,112.43,1,1,0.0,card,standard,new,email,desktop,WH4,Agent 2,false,9
2025-12-19,apparel,standard,14.43,4,2,0.1,card,standard,returning,social,mobile,WH4,Agent 6,false,0
2024-03-09,apparel,standard,33.58,4,1,0.4,buy_now_pay_later,standard,new,organic,mobile,WH2,Agent 5,false,0
2024-02-04,electronics,standard,149.15,1,2,0.0,paypal,standard,returning,affiliate,desktop,WH1,Agent 5,false,45
2024-04-08,electronics,standard,82.33,2,5,0.4,card,standard,returning,email,desktop,WH1,Agent 2,false,0
2024-04-12,electronics,standard,129.99,2,1,0.1,paypal,standard,new,social,desktop,WH1,Agent 2,false,0
