returned,return_amount_usd,refund_processing_cost_usd,restocking_cost_usd,gross_margin_usd,net_contribution_usd,repeat_purchase_90d
false,0.0,0.0,14.64,16.45,1.12,true
false,0.0,0.0,3.84,38.9,32.97,false
false,0.0,0.0,13.39,27.22,12.67,false
false,0.0,0.0,2.0,9.78,7.25,false
false,0.0,0.0,0.0,57.53,54.11,false
false,0.0,0.0,11.23,11.2,-0.75,false
false,0.0,0.0,0.0,235.39,217.06,true
false,0.0,0.0,16.53,20.28,2.46,true
false,0.0,0.0,13.72,88.68,71.12,false
false,0.0,0.0,10.93,6.45,-4.94,true
false,0.0,0.0,2.74,34.27,28.37,false
false,0.0,0.0,16.45,29.36,11.02,true
false,0.0,0.0,8.86,55.45,43.49,false
false,0.0,0.0,3.9,2.98,-1.09,false
false,0.0,0.0,2.99,29.48,24.93,true
false,0.0,0.0,9.33,20.09,9.12,
false,0.0,0.0,0.0,38.94,36.58,true
false,0.0,0.0,39.26,19.03,-22.06,false
false,0.0,0.0,5.72,167.18,153.32,false
false,0.0,0.0,6.46,18.81,11.13,false
false,0.0,0.0,0.0,41.34,38.45,false
false,0.0,0.0,9.62,10.81,-0.8,false
false,0.0,0.0,2.11,22.04,3.35,false
false,0.0,0.0,18.14,11.19,-7.55,false
false,0.0,0.0,4.2,13.35,7.11,true
false,0.0,0.0,3.53,13.79,9.71,true
false,0.0,0.0,2.34,16.64,12.82,false
false,0.0,0.0,0.0,15.85,15.09,true
false,0.0,0.0,10.3,5.22,-10.51,false
false,0.0,0.0,18.57,17.89,-3.54,false
false,0.0,0.0,2.47,15.59,12.05,false
false,0.0,0.0,7.74,35.13,25.5,false
false,0.0,0.0,21.03,29.63,3.75,false
false,0.0,0.0,7.2,15.65,7.5,false
false,0.0,0.0,12.78,48.66,32.46,true
false,0.0,0.0,7.13,95.93,82.91,false
false,0.0,0.0,20.03,2.56,-18.08,false
false,0.0,0.0,7.45,22.04,13.25,false
false,0.0,0.0,13.59,14.14,-0.3,true
false,0.0,0.0,11.09,38.09,23.32,false
false,0.0,0.0,8.84,-17.41,-31.99,false
false,0.0,0.0,11.8,1.9,-10.37,false
false,0.0,0.0,16.19,85.58,64.87,false
false,0.0,0.0,1.96,63.41,56.12,true
false,0.0,0.0,18.27,33.93,9.83,false
false,0.0,0.0,7.63,42.46,32.67,false
false,0.0,0.0,1.35,14.59,11.95,true
false,0.0,0.0,0.0,10.96,10.09,false
false,0.0,0.0,10.66,8.55,-2.7,false
false,0.0,13.49,17.8,79.45,43.61,true
false,0.0,0.0,0.0,15.49,13.98,false
false,0.0,0.0,8.31,81.63,64.01,false
false,0.0,0.0,12.75,7.79,-5.58,true
false,0.0,0.0,6.31,17.54,9.83,true
false,0.0,0.0,0.53,46.13,43.2,false
false,0.0,0.0,14.5,36.96,19.47,true
false,0.0,0.0,0.97,46.56,43.18,false
false,0.0,0.0,2.15,42.42,34.93,false
true,27.1,0.0,0.0,-19.79,-20.4,
false,0.0,0.0,29.99,16.86,-17.54,false
false,0.0,0.0,0.26,220.42,204.5,false
false,0.0,0.0,8.03,80.87,69.19,false
false,0.0,0.0,13.84,141.63,118.6,true
false,0.0,0.0,31.42,9.59,-22.53,false
false,0.0,0.0,12.18,-0.2,-14.05,true
false,0.0,0.0,7.41,5.6,-2.55,false
false,0.0,0.0,7.62,20.32,11.25,true
false,0.0,0.0,2.6,-0.05,-4.52,false
false,0.0,0.0,0.0,20.04,18.67,true
false,0.0,0.0,12.2,34.03,19.63,false
false,0.0,0.0,2.12,1.86,-0.41,false
false,0.0,0.0,0.0,4.43,0.01,true
false,0.0,0.0,0.0,4.87,4.61,false
false,0.0,0.0,27.16,3.04,-24.29,false
false,0.0,0.0,9.07,58.85,46.98,false
false,0.0,0.0,19.16,67.57,45.18,true
false,0.0,0.0,10.7,1.99,-9.19,false
false,0.0,0.0,0.0,26.57,25.06,true
false,0.0,0.0,12.64,51.34,32.01,true
false,0.0,0.0,39.69,12.62,-28.58,true
false,0.0,0.0,10.17,2.14,-8.32,false
false,0.0,0.0,4.1,13.71,9.01,false
false,0.0,0.0,14.7,122.66,101.16,false
false,0.0,0.0,11.09,1.43,-10.54,true
false,0.0,0.0,11.47,1.54,-14.9,false
false,0.0,0.0,3.61,88.76,75.47,
false,0.0,0.0,0.0,19.46,18.64,
false,0.0,0.0,22.5,7.65,-15.42,false
false,0.0,0.0,0.0,24.04,23.05,false
false,0.0,0.0,6.55,-0.6,-7.59,false
false,0.0,0.0,0.0,14.93,14.03,false
true,59.69,0.0,11.05,-45.01,-57.55,false
false,0.0,0.0,26.63,9.25,-18.07,false
false,0.0,0.0,6.51,10.52,2.71,false
false,0.0,0.0,8.31,23.74,13.75,true
false,0.0,0.0,5.25,23.65,16.02,false
false,0.0,0.0,0.0,36.85,35.25,true
false,0.0,0.0,13.72,8.08,-6.78,true
false,0.0,0.0,0.0,13.61,11.84,false
false,0.0,0.0,10.57,14.97,3.57,false
false,0.0,0.0,22.06,28.04,3.7,true
false,0.0,0.0,0.0,40.6,38.28,true
false,0.0,0.0,10.04,6.97,-3.87,false
false,0.0,0.0,5.51,74.28,64.13,false
false,0.0,0.0,24.59,4.56,-20.32,false
false,0.0,0.0,26.08,20.02,-9.44,true
true,104.01,0.0,19.94,-100.17,-123.35,false
false,0.0,0.0,0.0,24.14,21.14,true
false,0.0,0.0,18.23,19.35,-0.64,false
false,0.0,0.0,15.44,-1.46,-17.55,false
false,0.0,0.0,31.8,14.24,-23.64,
false,0.0,0.0,3.44,4.53,-1.25,false
false,0.0,0.0,9.69,18.51,7.84,true
false,0.0,0.0,0.0,16.49,15.6,false
false,0.0,0.0,7.46,0.66,-8.34,false
false,0.0,0.0,9.73,135.42,119.59,true
false,0.0,0.0,18.94,47.42,25.8,false
false,0.0,0.0,15.53,21.72,4.04,true
false,0.0,0.0,3.91,0.76,-3.73,false
false,0.0,0.0,1.14,25.6,21.85,true
false,0.0,0.0,18.0,50.72,29.4,false
false,0.0,0.0,5.5,45.8,37.27,
true,23.03,0.0,12.78,-26.63,-40.25,false
false,0.0,0.0,8.95,26.41,16.04,true
false,0.0,0.0,10.64,30.35,18.43,false
false,0.0,0.0,4.65,19.89,-0.9,true
true,59.0,0.0,6.67,-45.03,-53.24,true
true,9.34,0.0,7.24,-7.65,-15.18,
false,0.0,0.0,8.48,6.38,-10.24,true
false,0.0,0.0,19.61,66.8,42.95,false
false,0.0,0.0,16.28,7.28,-9.36,true
false,0.0,0.0,12.64,13.86,0.1,false
false,0.0,0.0,15.2,37.71,20.36,false
false,0.0,0.0,6.51,14.89,7.09,false
false,0.0,0.0,12.75,17.96,3.84,false
false,0.0,0.0,0.0,15.03,14.31,true
false,0.0,0.0,0.0,56.93,52.67,false
false,0.0,0.0,0.0,-0.37,-4.91,false
false,0.0,0.0,8.62,43.2,31.6,true
false,0.0,0.0,11.27,16.23,3.64,false
false,0.0,0.0,0.0,11.77,9.98,false
false,0.0,0.0,16.64,91.49,69.66,true
false,0.0,0.0,0.0,53.94,48.35,false
false,0.0,0.0,19.66,79.34,54.63,true
false,0.0,0.0,1.74,19.03,16.25,false
false,0.0,0.0,7.32,21.37,12.38,false
false,0.0,0.0,18.83,-20.35,-46.12,true
false,0.0,0.0,16.73,-5.58,-24.11,true
false,0.0,0.0,0.93,20.95,17.63,false
false,0.0,0.0,8.83,7.0,-2.26,false
false,0.0,0.0,14.71,12.72,-3.69,false
true,122.57,0.0,10.02,-85.07,-98.76,true
false,0.0,0.0,12.5,58.22,40.83,false
false,0.0,0.0,18.1,3.46,-14.83,true
false,0.0,0.0,21.48,23.41,0.67,false
false,0.0,0.0,8.14,289.09,252.67,true
false,0.0,0.0,6.32,15.99,8.84,false
false,0.0,0.0,0.0,27.56,26.02,false
false,0.0,0.0,14.8,20.27,4.53,false
false,0.0,0.0,0.0,28.98,27.15,false
false,0.0,0.0,0.0,44.69,42.55,true
false,0.0,0.0,4.17,8.52,3.16,false
true,47.73,0.0,22.67,-31.31,-55.61,
false,0.0,0.0,7.14,73.26,59.48,true
false,0.0,0.0,13.95,83.62,58.83,false
false,0.0,0.0,10.8,-2.57,-14.37,
false,0.0,0.0,0.0,52.83,49.42,false
false,0.0,0.0,12.86,12.01,-1.46,false
false,0.0,0.0,2.27,-0.96,-4.29,false
false,0.0,0.0,0.0,-3.59,-5.47,true
false,0.0,0.0,9.21,30.27,16.71,false
false,0.0,0.0,0.0,30.77,28.72,false
false,0.0,0.0,0.37,9.76,8.76,false
false,0.0,0.0,13.21,42.47,27.51,false
false,0.0,0.0,9.16,30.04,18.77,true
false,0.0,0.0,0.94,3.14,0.45,true
false,0.0,0.0,19.32,16.77,-3.62,true
false,0.0,0.0,34.67,29.65,-11.18,
false,0.0,0.0,7.42,50.61,39.02,false
false,0.0,0.0,24.58,12.11,-13.01,false
false,0.0,0.0,8.99,3.97,-5.59,false
false,0.0,0.0,0.0,8.26,7.49,false
false,0.0,0.0,3.55,11.27,6.05,false
false,0.0,0.0,19.8,2.74,-17.93,true
false,0.0,0.0,16.02,25.02,7.04,true
false,0.0,0.0,0.83,113.04,104.28,false
false,0.0,0.0,0.0,8.48,7.01,false
false,0.0,0.0,15.72,1.8,-14.07,false
false,0.0,0.0,13.72,22.71,7.8,true
false,0.0,0.0,12.49,16.16,2.32,true
false,0.0,0.0,3.81,-2.03,-6.76,
false,0.0,13.86,42.04,-44.26,-117.47,true
false,0.0,0.0,6.59,25.97,17.59,true
false,0.0,0.0,58.9,12.59,-47.68,true
false,0.0,0.0,14.72,59.4,40.49,true
false,0.0,0.0,0.0,12.33,11.44,false
false,0.0,0.0,10.55,26.8,14.5,false
false,0.0,0.0,17.43,-3.66,-22.33,false
true,18.62,0.0,26.22,-20.69,-47.49,false
false,0.0,0.0,4.91,65.12,54.22,false
false,0.0,0.0,23.67,76.95,47.9,false
false,0.0,0.0,10.33,44.98,32.68,false
false,0.0,0.0,38.33,12.59,-26.6,true
false,0.0,0.0,31.41,47.7,12.48,true
false,0.0,0.0,8.97,5.61,-4.76,false
false,0.0,0.0,12.32,48.53,32.62,false
false,0.0,0.0,0.0,35.42,33.69,false
false,0.0,0.0,4.39,124.3,113.78,false
false,0.0,0.0,11.21,139.63,121.07,
false,0.0,0.0,10.67,14.8,2.39,true
false,0.0,0.0,7.71,40.6,30.21,false
false,0.0,0.0,17.82,11.34,-8.56,false
false,0.0,0.0,0.01,117.28,109.25,false
false,0.0,0.0,0.0,21.92,20.73,false
false,0.0,0.0,23.73,39.88,14.45,false
false,0.0,0.0,11.98,148.09,127.78,false
false,0.0,0.0,11.05,24.95,11.22,false
false,0.0,0.0,5.08,90.03,79.91,true
false,0.0,0.0,0.0,10.68,9.1,false
false,0.0,0.0,0.0,7.21,6.15,false
false,0.0,0.0,0.0,9.73,8.12,false
false,0.0,0.0,0.0,20.83,19.73,false
false,0.0,0.0,0.0,123.39,116.88,true
false,0.0,0.0,0.0,96.95,91.03,
false,0.0,0.0,13.93,43.55,27.82,true
false,0.0,0.0,3.02,26.69,21.58,false
false,0.0,0.0,0.0,38.63,35.55,false
false,0.0,0.0,12.35,25.82,11.16,false
false,0.0,0.0,18.41,27.97,7.28,true
false,0.0,0.0,14.9,120.57,99.29,true
false,0.0,0.0,7.24,-2.59,-11.94,false
false,0.0,0.0,23.76,9.63,-15.3,
false,0.0,0.0,16.03,27.82,7.45,false
false,0.0,0.0,25.16,-4.18,-30.71,false
false,0.0,0.0,0.0,-30.45,-39.33,false
false,0.0,0.0,25.61,34.31,7.04,
true,159.82,0.0,8.85,-91.21,-104.15,
false,0.0,0.0,12.86,61.11,40.69,
false,0.0,0.0,5.48,33.85,26.5,true
true,270.69,0.0,7.3,-170.76,-183.53,
false,0.0,0.0,10.72,45.9,32.79,false
false,0.0,0.0,3.52,31.31,25.87,false
false,0.0,0.0,4.42,44.6,38.23,true
false,0.0,0.0,0.0,5.14,3.26,false
false,0.0,0.0,5.28,48.59,39.07,false
true,95.61,0.0,2.82,-76.15,-81.83,true
false,0.0,0.0,21.59,6.28,-15.77,false
false,0.0,0.0,0.0,34.0,30.8,false
false,0.0,0.0,0.0,36.03,32.81,false
false,0.0,0.0,0.0,63.62,58.25,false
false,0.0,0.0,1.56,31.84,28.97,false
false,0.0,0.0,19.6,70.81,46.29,true
false,0.0,0.0,26.27,159.42,124.35,false
false,0.0,0.0,9.97,33.45,21.83,false
false,0.0,0.0,2.72,19.18,15.2,true
false,0.0,0.0,3.22,6.27,2.6,false
false,0.0,0.0,8.57,37.18,25.5,
false,0.0,0.0,0.0,5.29,4.2,false
false,0.0,0.0,0.0,85.58,81.43,false
false,0.0,0.0,8.04,26.81,17.68,true
false,0.0,0.0,2.91,24.09,20.02,false
false,0.0,0.0,0.0,7.95,7.4,false
false,0.0,0.0,0.0,5.47,4.31,true
false,0.0,0.0,0.0,2.83,1.67,true
false,0.0,0.0,15.69,8.24,-10.06,false
false,0.0,0.0,0.0,126.0,119.87,false
false,0.0,0.0,0.0,19.54,17.51,true
false,0.0,0.0,2.29,-12.39,-17.98,false
true,58.05,0.0,0.0,-62.74,-65.94,
true,27.52,0.0,35.76,-18.82,-55.24,false
false,0.0,0.0,11.31,20.98,5.43,false
false,0.0,0.0,4.19,62.84,54.05,true
false,0.0,0.0,13.55,61.44,43.09,false
true,96.65,0.0,9.45,-50.69,-62.1,
false,0.0,0.0,0.0,133.35,127.0,false
false,0.0,0.0,5.88,67.7,54.58,false
false,0.0,0.0,26.92,40.54,11.7,false
false,0.0,0.0,11.19,0.94,-13.38,true
false,0.0,0.0,21.02,21.35,-2.05,false
false,0.0,0.0,2.68,32.82,28.06,false
false,0.0,0.0,16.84,29.09,10.08,false
false,0.0,0.0,2.84,60.24,54.49,true
false,0.0,0.0,19.65,21.85,0.97,true
false,0.0,0.0,0.0,19.76,18.89,false
false,0.0,0.0,2.6,12.19,8.95,false
true,468.67,0.0,43.17,-312.63,-367.1,false
false,0.0,0.0,9.18,58.59,46.51,true
false,0.0,0.0,13.93,0.42,-13.65,true
false,0.0,0.0,15.7,18.08,1.45,false
false,0.0,0.0,8.06,12.26,3.54,false
true,12.64,0.0,3.67,-10.07,-14.06,false
false,0.0,0.0,15.49,114.86,80.68,true
true,573.56,0.0,0.0,-404.36,-415.85,false
false,0.0,0.0,0.0,6.65,5.17,false
false,0.0,0.0,3.06,64.79,58.94,false
false,0.0,0.0,15.34,53.26,33.79,false
false,0.0,0.0,3.54,-4.26,-10.0,false
false,0.0,0.0,8.13,17.88,8.66,true
false,0.0,0.0,1.72,9.71,3.9,
false,0.0,0.0,11.24,34.65,21.25,false
false,0.0,16.44,5.73,208.06,173.9,false
true,32.89,0.0,18.23,-18.9,-38.64,false
false,0.0,0.0,0.0,132.3,125.51,true
false,0.0,0.0,16.89,130.15,104.03,false
false,0.0,0.0,1.07,45.49,42.23,true
false,0.0,0.0,0.0,39.96,35.7,true
false,0.0,0.0,0.0,37.18,35.35,true
false,0.0,0.0,0.82,17.06,14.64,false
false,0.0,10.66,2.99,71.65,50.46,false
false,0.0,0.0,0.0,205.39,192.92,false
false,0.0,0.0,13.88,36.37,20.22,false
false,0.0,0.0,42.87,37.96,-7.32,false
true,176.39,0.0,0.0,-121.23,-125.53,false
false,0.0,0.0,0.0,44.84,40.94,false
false,0.0,0.0,3.06,184.84,172.12,false
false,0.0,0.0,9.4,11.49,0.67,false
false,0.0,0.0,7.89,173.11,157.73,true
false,0.0,0.0,19.86,5.53,-14.62,false
false,0.0,0.0,6.68,158.75,141.26,false
false,0.0,0.0,21.06,81.14,53.21,true
false,0.0,0.0,0.0,70.41,63.92,false
false,0.0,0.0,0.0,91.06,85.69,false
false,0.0,0.0,21.6,20.0,-3.07,false
false,0.0,0.0,0.0,143.11,135.57,false
false,0.0,0.0,17.47,4.18,-13.85,true
false,0.0,0.0,3.16,9.1,5.51,false
false,0.0,0.0,10.1,111.86,94.67,false
false,0.0,0.0,3.31,18.4,14.12,false
false,0.0,0.0,16.4,13.42,-3.63,false
false,0.0,0.0,0.0,103.92,95.66,true
false,0.0,0.0,0.0,37.09,35.12,true
false,0.0,0.0,9.08,25.21,14.49,false
false,0.0,0.0,0.0,32.54,29.85,true
false,0.0,0.0,17.45,65.62,44.01,false
false,0.0,0.0,0.0,12.88,12.18,false
false,0.0,0.0,0.6,7.49,6.27,false
false,0.0,0.0,0.0,26.65,24.91,false
false,0.0,0.0,14.46,23.49,7.67,true
false,0.0,0.0,15.61,34.87,16.24,true
false,0.0,0.0,0.0,36.04,33.29,true
false,0.0,0.0,6.19,32.93,23.57,true
true,129.27,0.0,0.0,-78.44,-81.64,
false,0.0,0.0,35.46,15.38,-20.75,
false,0.0,0.0,0.0,38.49,36.7,false
false,0.0,0.0,1.88,35.04,31.13,false
false,0.0,0.0,4.26,57.52,50.51,false
false,0.0,0.0,23.97,31.43,5.89,false
false,0.0,0.0,12.64,35.96,21.58,true
true,123.65,0.0,0.0,-89.67,-92.5,true
false,0.0,0.0,0.0,4.89,4.59,false
false,0.0,0.0,2.84,7.01,3.63,
false,0.0,0.0,7.06,29.11,19.58,true
false,0.0,6.49,43.78,178.95,116.37,false
false,0.0,0.0,0.0,101.07,95.78,true
false,0.0,0.0,0.0,68.28,64.97,false
false,0.0,0.0,0.0,6.33,5.85,true
false,0.0,0.0,15.52,21.38,4.14,false
false,0.0,13.54,6.95,79.67,37.65,true
false,0.0,0.0,2.91,9.67,5.84,false
false,0.0,0.0,2.87,31.57,23.55,true
false,0.0,0.0,4.19,1.09,-5.04,false
false,0.0,7.95,7.05,22.84,5.56,true
false,0.0,0.0,0.0,0.85,0.11,false
false,0.0,0.0,22.27,63.35,34.35,
false,0.0,0.0,0.0,5.84,4.92,false
false,0.0,0.0,0.0,40.12,37.54,true
false,0.0,0.0,0.0,22.39,18.36,false
false,0.0,0.0,26.86,22.53,-5.56,false
false,0.0,0.0,0.0,60.99,58.06,false
false,0.0,0.0,18.99,91.59,67.77,false
false,0.0,0.0,0.0,56.59,54.0,false
false,0.0,0.0,1.3,4.73,2.81,true
false,0.0,0.0,6.48,79.2,67.34,false
false,0.0,0.0,0.0,28.68,26.86,true
false,0.0,0.0,13.51,9.65,-5.09,true
false,0.0,0.0,22.05,13.48,-10.15,false
true,29.88,0.0,2.36,-22.79,-25.79,
false,0.0,0.0,12.09,-3.5,-16.97,true
false,0.0,0.0,10.72,36.3,23.02,
false,0.0,0.0,17.78,19.22,0.0,false
false,0.0,0.0,0.0,105.56,101.2,
false,0.0,0.0,10.49,6.69,-4.27,false
false,0.0,0.0,9.38,21.93,11.25,false
false,0.0,0.0,16.96,9.51,-8.38,true
false,0.0,0.0,33.15,41.36,1.58,false
false,0.0,0.0,0.0,58.13,55.07,false
false,0.0,0.0,6.96,6.58,-1.01,true
false,0.0,0.0,0.98,31.24,28.25,false
false,0.0,0.0,4.68,45.63,38.38,true
false,0.0,0.0,7.37,73.26,61.9,true
false,0.0,0.0,10.53,9.97,-1.21,true
false,0.0,0.0,14.72,37.27,5.85,true
false,0.0,0.0,2.58,19.29,15.47,false
false,0.0,0.0,0.0,20.36,19.1,
false,0.0,0.0,0.0,62.15,57.79,true
false,0.0,0.0,1.0,19.23,16.16,false
false,0.0,0.0,9.5,35.46,24.54,false
false,0.0,0.0,8.25,-0.53,-9.03,false
false,0.0,0.0,5.92,46.72,34.04,false
false,0.0,0.0,0.0,36.34,34.63,
false,0.0,0.0,4.01,25.84,19.77,false
false,0.0,0.0,25.54,11.92,-14.25,true
false,0.0,0.0,3.89,29.04,22.66,true
false,0.0,0.0,0.76,18.94,17.05,true
false,0.0,0.0,5.08,31.31,23.79,false
false,0.0,0.0,19.32,1.72,-17.74,
false,0.0,0.0,2.2,19.65,14.52,false
false,0.0,0.0,23.15,88.8,58.05,false
false,0.0,0.0,14.74,64.59,46.56,false
false,0.0,0.0,29.17,1.71,-28.59,false
false,0.0,0.0,19.79,17.48,-3.95,true
false,0.0,0.0,15.4,15.69,-1.03,
false,0.0,0.0,3.56,12.19,6.53,false
false,0.0,0.0,10.65,2.33,-9.94,true
false,0.0,0.0,24.31,15.92,-9.73,true
false,0.0,0.0,38.48,16.87,-22.95,false
false,0.0,0.0,15.99,30.13,12.49,false
false,0.0,0.0,0.0,7.14,6.42,true
false,0.0,17.93,10.63,40.63,9.17,true
false,0.0,0.0,0.0,10.5,9.46,
false,0.0,0.0,12.85,7.01,-6.54,true
false,0.0,0.0,22.69,10.47,-13.48,false
false,0.0,0.0,16.2,24.12,6.41,false
false,0.0,0.0,10.28,7.03,-4.13,true
false,0.0,0.0,3.48,62.92,54.63,false
false,0.0,0.0,18.33,38.79,16.47,false
false,0.0,0.0,4.79,30.04,23.85,false
false,0.0,0.0,0.0,62.47,58.75,true
false,0.0,0.0,15.72,10.7,-10.18,false
false,0.0,0.0,6.48,-14.43,-25.05,false
false,0.0,0.0,0.93,16.01,13.13,false
false,0.0,0.0,0.0,29.49,27.29,true
false,0.0,0.0,21.91,30.09,5.23,true
false,0.0,0.0,6.09,23.55,15.84,false
false,0.0,0.0,16.3,28.19,10.77,false
false,0.0,0.0,10.42,-3.47,-16.42,false
false,0.0,0.0,10.48,6.99,-3.84,false
false,0.0,0.0,3.84,65.62,59.08,false
false,0.0,0.0,9.34,69.0,56.74,
false,0.0,0.0,19.41,34.35,12.99,false
false,0.0,0.0,7.29,208.19,187.67,false
false,0.0,0.0,11.28,229.06,206.52,true
false,0.0,0.0,6.66,7.5,0.38,true
false,0.0,0.0,5.4,49.59,42.17,false
false,0.0,0.0,0.0,47.04,45.09,true
false,0.0,0.0,7.65,7.67,-0.4,false
false,0.0,0.0,0.0,37.59,35.34,false
false,0.0,0.0,0.0,36.3,34.43,
false,0.0,0.0,11.13,12.77,-2.51,false
false,0.0,0.0,1.3,314.85,283.62,false
false,0.0,0.0,16.81,30.11,11.22,true
false,0.0,0.0,6.26,14.39,6.57,false
false,0.0,0.0,8.01,53.32,42.18,true
false,0.0,0.0,16.33,45.34,26.17,false
true,45.49,0.0,1.0,-24.02,-25.9,false
true,57.63,0.0,0.0,-65.29,-67.21,false
false,0.0,0.0,10.8,9.76,-1.73,false
false,0.0,0.0,9.77,145.0,127.74,false
true,41.87,0.0,42.17,-26.08,-69.25,
false,0.0,0.0,0.0,25.86,24.58,true
false,0.0,0.0,8.95,39.49,28.88,false
false,0.0,0.0,11.78,8.4,-4.35,false
false,0.0,0.0,4.92,-1.46,-7.13,false
false,0.0,0.0,4.92,71.63,62.81,
false,0.0,0.0,0.0,60.33,57.16,true
false,0.0,0.0,0.0,22.28,20.95,false
false,0.0,0.0,9.16,16.29,6.25,false
false,0.0,0.0,1.6,22.08,19.03,false
false,0.0,0.0,11.91,7.41,-5.08,false
false,0.0,0.0,4.85,154.18,141.17,false
false,0.0,0.0,35.17,7.36,-28.63,false
true,28.22,0.0,0.0,-23.89,-24.76,false
false,0.0,0.0,0.0,18.85,17.89,false
false,0.0,0.0,0.0,63.42,55.63,false
false,0.0,0.0,27.05,15.58,-13.52,true
true,199.75,0.0,15.6,-142.72,-163.59,
false,0.0,0.0,11.99,22.14,8.67,true
false,0.0,0.0,17.99,11.68,-8.43,true
false,0.0,0.0,15.12,81.39,60.78,false
false,0.0,0.0,58.63,1.35,-58.02,false
false,0.0,0.0,17.69,42.78,20.98,
false,0.0,0.0,12.84,18.96,4.41,true
false,0.0,0.0,7.9,12.53,2.3,false
false,0.0,0.0,11.5,71.11,56.29,
false,0.0,0.0,0.0,9.33,8.43,false
false,0.0,0.0,2.98,19.34,15.32,false
false,0.0,0.0,13.16,13.34,-0.69,true
false,0.0,0.0,16.92,-23.57,-56.28,true
false,0.0,0.0,17.51,88.67,66.36,false
false,0.0,0.0,7.69,0.57,-7.37,false
false,0.0,0.0,2.83,28.34,23.45,false
false,0.0,0.0,7.4,43.07,32.39,false
false,0.0,0.0,5.93,17.56,9.24,false
false,0.0,0.0,6.38,15.68,7.82,false
false,0.0,0.0,1.73,34.55,31.3,true
false,0.0,0.0,0.0,6.51,6.07,false
false,0.0,0.0,12.9,16.46,1.19,false
false,0.0,0.0,6.21,11.53,3.39,false
false,0.0,0.0,0.0,32.15,30.15,false
false,0.0,0.0,8.79,71.29,58.78,false
false,0.0,0.0,0.72,71.15,62.87,false
false,0.0,0.0,9.97,17.43,6.59,false
false,0.0,0.0,4.43,53.93,43.85,false
false,0.0,0.0,0.0,58.48,55.75,false
false,0.0,0.0,3.31,22.66,17.59,false
false,0.0,0.0,3.25,7.55,1.36,false
false,0.0,0.0,0.0,72.37,65.91,false
false,0.0,0.0,11.37,13.82,1.59,false
false,0.0,0.0,0.0,15.21,13.57,false
false,0.0,0.0,2.94,73.63,64.98,true
true,36.47,0.0,9.83,-29.15,-40.05,false
false,0.0,0.0,2.55,98.8,89.97,false
true,69.33,0.0,0.0,-50.63,-52.32,
false,0.0,0.0,21.42,65.83,40.08,true
false,0.0,0.0,6.51,57.52,48.67,false
false,0.0,0.0,0.0,6.2,3.21,false
false,0.0,0.0,16.2,9.98,-7.06,true
false,0.0,0.0,8.66,10.65,1.33,false
false,0.0,0.0,21.51,31.34,7.76,false
false,0.0,0.0,0.0,13.42,12.58,true
false,0.0,0.0,2.14,62.71,55.77,false
true,150.49,0.0,30.49,-85.47,-119.56,
true,101.32,0.0,0.13,-66.83,-70.2,false
false,0.0,0.0,0.0,130.43,124.44,true
false,0.0,0.0,8.55,105.52,91.11,false
false,0.0,0.0,17.32,2.78,-18.23,false
false,0.0,0.0,4.84,13.23,7.86,false
false,0.0,0.0,16.15,9.38,-7.66,true
false,0.0,0.0,7.99,24.56,14.03,false
false,0.0,0.0,1.37,0.59,-1.79,false
false,0.0,0.0,13.82,78.58,57.51,true
false,0.0,0.0,34.94,50.44,11.51,true
false,0.0,0.0,18.34,62.44,41.07,false
false,0.0,0.0,1.72,25.67,20.32,false
false,0.0,0.0,0.0,88.77,81.65,false
false,0.0,0.0,0.0,11.32,10.72,false
false,0.0,0.0,8.6,94.94,81.25,false
false,0.0,0.0,17.07,28.66,8.56,false
false,0.0,0.0,10.87,51.06,37.54,
false,0.0,0.0,16.93,23.65,5.49,true
false,0.0,0.0,2.21,29.91,25.56,true
false,0.0,0.0,0.14,50.37,47.52,false
false,0.0,0.0,9.15,35.38,21.65,false
false,0.0,0.0,0.0,-2.21,-12.46,false
false,0.0,0.0,15.03,24.68,8.35,false
false,0.0,0.0,0.64,15.18,10.67,false
false,0.0,0.0,0.0,4.63,3.68,true
false,0.0,0.0,8.13,30.13,20.41,true
false,0.0,0.0,18.5,46.94,26.01,false
false,0.0,0.0,5.41,26.64,19.59,false
false,0.0,0.0,2.39,29.36,25.22,false
false,0.0,0.0,13.23,128.49,109.3,false
false,0.0,0.0,38.84,23.37,-21.16,false
false,0.0,0.0,8.35,45.44,32.88,false
false,0.0,0.0,12.82,24.9,1.37,
false,0.0,0.0,6.62,11.46,3.62,true
false,0.0,0.0,5.71,9.4,2.22,true
true,780.11,0.0,0.0,-452.34,-467.38,false
false,0.0,0.0,4.13,56.18,49.39,false
false,0.0,0.0,0.0,3.26,2.95,true
false,0.0,0.0,16.49,46.39,26.28,false
false,0.0,0.0,0.0,224.82,212.22,true
true,183.34,0.0,46.56,-86.69,-137.41,
false,0.0,0.0,0.0,41.97,40.03,false
false,0.0,0.0,1.32,16.39,13.34,false
false,0.0,0.0,2.57,12.96,9.51,false
false,0.0,0.0,4.92,42.95,35.71,false
false,0.0,0.0,8.65,45.33,34.63,false
false,0.0,0.0,16.3,37.13,18.66,false
false,0.0,0.0,0.0,73.33,67.14,false
false,0.0,0.0,8.01,38.57,25.25,true
false,0.0,0.0,17.25,18.86,-1.05,
false,0.0,0.0,7.05,48.93,39.17,false
