defective,scrap_cost_usd,rework_cost_usd,downtime_cost_usd,yield_loss_usd,total_quality_cost_usd,recurrence_90d
false,2.6,11.16,39.81,5.98,59.56,false
false,101.28,72.65,31.8,11.7,217.43,false
false,33.21,6.14,29.35,6.46,75.16,true
false,25.39,16.48,12.76,18.56,73.19,false
false,33.32,19.9,32.29,6.61,92.12,false
true,0.0,15.97,13.96,11.61,41.54,
false,31.27,11.97,18.39,33.16,94.78,true
false,12.84,20.68,27.98,12.02,73.52,true
false,23.96,21.71,22.0,3.18,70.84,false
false,30.43,9.92,8.77,13.28,62.39,false
false,21.57,144.92,16.74,4.37,187.6,
false,25.67,17.45,7.7,0.0,50.82,false
true,163.55,32.83,101.74,8.93,307.05,true
true,40.48,14.27,33.13,8.41,96.29,
true,0.0,25.07,34.94,11.9,71.9,true
false,23.31,21.39,20.52,7.05,72.27,
false,3.12,38.46,7.5,12.85,61.94,false
false,12.6,11.67,8.1,0.0,32.38,false
false,22.67,1.77,28.0,7.55,59.99,false
false,235.96,43.78,111.76,4.83,396.33,false
false,20.38,21.53,0.0,5.65,47.57,false
true,0.0,7.67,37.89,23.26,68.81,
false,55.03,2.91,49.2,10.82,117.97,false
false,1.74,15.26,5.18,12.24,34.41,true
false,24.18,27.84,11.61,0.58,64.21,false
false,51.28,11.02,18.66,14.08,95.04,true
false,42.84,33.19,40.29,8.17,124.49,false
false,8.49,6.6,19.51,0.0,34.6,
true,3.72,28.07,17.26,9.33,58.38,false
false,23.88,24.91,13.18,19.07,81.04,false
true,29.02,176.03,24.27,1.37,230.69,false
false,165.13,18.34,111.18,0.0,294.66,false
false,11.0,0.0,16.04,9.64,36.68,true
false,152.78,1.28,116.61,21.06,291.74,false
false,32.52,4.04,270.79,40.69,348.03,false
false,39.56,0.0,19.77,0.0,59.33,false
false,23.94,13.74,0.0,10.5,48.18,false
false,47.22,14.68,42.91,0.0,104.81,
false,22.34,21.37,20.46,14.46,78.63,false
false,75.05,25.15,121.94,2.6,224.74,false
false,23.49,29.36,9.73,1.12,63.7,false
false,13.85,16.02,3.96,14.92,48.75,false
true,27.84,0.79,6.24,1.5,36.37,true
false,17.17,25.96,0.0,12.9,56.03,false
false,14.12,19.97,1.87,10.44,46.4,false
false,13.22,21.32,6.33,18.05,58.92,false
false,128.49,61.98,11.05,14.94,216.47,false
false,10.85,23.14,16.6,12.71,63.3,false
false,5.17,4.85,18.36,13.62,42.01,false
false,24.66,0.56,2.88,17.15,45.25,false
false,3.28,30.7,6.82,15.41,56.21,false
false,38.35,13.08,1.28,3.61,56.32,false
false,243.62,15.47,224.47,9.7,493.27,false
false,26.52,16.64,6.79,8.3,58.24,true
false,285.87,89.48,18.56,0.0,393.91,false
false,77.41,12.1,156.58,7.05,253.13,false
false,21.16,16.85,2.15,4.62,44.78,false
false,21.96,2.79,0.73,18.18,43.65,false
true,27.6,6.45,24.15,1.47,59.67,true
false,3.1,16.56,12.64,9.04,41.33,false
false,18.99,16.73,8.39,15.63,59.74,true
false,26.11,7.75,10.94,0.0,44.8,false
false,38.0,155.34,2.01,22.95,218.3,true
false,30.1,11.54,5.08,14.18,60.9,false
true,0.0,10.28,35.22,0.0,45.51,true
false,181.28,19.03,102.26,0.0,302.58,
false,26.62,8.99,9.22,0.25,45.08,true
false,38.26,0.0,32.73,0.0,71.0,false
true,23.31,2.76,7.96,3.38,37.41,true
false,42.06,18.84,36.2,8.38,105.48,false
false,28.16,17.16,48.83,8.97,103.12,false
true,45.09,18.03,18.26,1.16,82.54,
false,52.01,11.1,24.55,20.16,107.81,false
false,267.87,10.48,161.3,0.0,439.65,false
false,22.42,0.0,22.0,7.09,51.51,false
false,5.93,0.0,12.23,11.21,29.38,false
true,10.69,27.65,21.58,8.53,68.44,false
false,11.62,13.23,22.45,5.7,53.0,true
false,28.53,136.71,37.44,21.54,224.23,
false,46.17,27.64,17.77,6.54,98.12,false
false,27.37,14.3,15.34,0.0,57.02,false
true,27.78,12.14,14.18,20.63,74.72,true
false,153.2,70.36,75.18,18.45,317.19,true
true,10.36,13.07,58.61,0.07,82.1,false
false,92.68,62.32,12.35,5.13,172.48,false
false,11.11,16.17,11.33,15.49,54.1,false
false,27.55,6.54,6.56,9.73,50.38,true
false,3.35,25.71,35.11,8.76,72.92,false
false,46.04,9.69,25.83,8.78,90.34,false
false,50.22,12.1,9.29,15.11,86.72,false
false,10.78,26.58,0.0,0.0,37.36,false
false,18.52,19.17,10.64,0.0,48.33,false
false,172.7,12.74,105.54,11.19,302.16,false
false,27.43,18.33,5.52,5.03,56.31,false
false,24.35,10.15,17.51,15.4,67.41,false
false,0.73,18.88,27.7,1.21,48.53,
true,0.0,25.5,38.3,7.26,71.06,false
false,21.44,16.84,17.65,9.01,64.94,false
true,35.69,5.51,29.58,0.34,71.11,false
false,3.33,24.31,14.16,6.77,48.57,false
false,36.86,13.12,36.09,24.07,110.15,
true,98.64,73.8,42.09,21.13,235.65,
false,28.12,28.34,25.47,2.55,84.49,false
false,44.03,17.69,16.35,6.02,84.1,
true,31.56,0.0,27.11,5.85,64.52,false
false,19.79,2.35,18.87,17.91,58.91,true
false,16.88,3.91,3.62,2.14,26.55,true
false,13.2,17.92,0.0,0.0,31.13,
false,3.77,14.06,26.08,5.1,49.01,false
false,33.92,13.87,18.67,3.6,70.07,false
true,5.01,12.29,10.93,20.7,48.92,
false,33.47,4.86,9.26,13.66,61.25,
true,28.68,31.11,0.0,13.99,73.78,false
false,113.63,51.19,9.3,13.74,187.86,
false,10.9,19.64,30.33,0.0,60.86,
false,37.63,5.07,15.86,0.0,58.55,false
false,14.89,15.65,23.94,13.29,67.76,false
false,42.74,24.9,2.81,4.36,74.8,false
false,181.1,4.75,103.19,0.0,289.03,false
false,21.82,0.0,11.43,14.53,47.78,false
false,14.86,15.91,12.77,17.11,60.66,false
true,10.24,11.87,34.34,15.92,72.37,false
false,167.43,90.57,23.01,8.99,290.01,false
false,4.71,2.25,16.54,10.79,34.29,false
false,37.3,13.57,1.24,3.18,55.3,false
false,7.87,24.03,12.2,18.96,63.06,false
true,151.63,59.55,12.08,0.0,223.27,true
false,38.87,0.0,27.29,9.07,75.23,false
false,0.0,0.38,2.19,16.88,19.46,true
true,24.15,22.16,16.38,9.19,71.89,true
true,34.19,22.59,15.3,6.26,78.34,true
false,70.87,1.3,154.95,0.59,227.71,true
false,35.59,13.72,0.0,0.24,49.55,false
false,12.77,20.08,44.75,0.0,77.6,
true,164.01,8.93,80.2,19.06,272.19,false
false,29.32,0.0,2.8,10.74,42.86,false
false,12.48,8.05,36.37,15.51,72.41,false
false,62.76,21.35,14.71,0.0,98.82,false
false,13.59,24.27,2.79,0.0,40.64,false
false,15.5,21.56,1.05,4.19,42.29,false
false,19.56,0.0,8.56,15.29,43.41,false
false,7.15,21.86,0.0,0.0,29.01,false
true,84.54,14.59,162.72,5.63,267.48,
true,13.59,5.71,16.1,8.87,44.26,false
false,4.46,0.0,7.92,2.18,14.56,false
false,40.68,13.65,49.04,7.74,111.11,false
false,31.0,14.83,19.05,3.5,68.38,false
false,29.79,30.78,17.27,14.85,92.7,false
false,11.82,5.64,10.21,14.21,41.89,false
false,34.72,11.86,22.23,16.16,84.96,true
false,188.64,19.31,138.6,0.0,346.55,false
false,38.4,29.95,19.4,16.57,104.32,false
true,27.96,0.0,11.17,17.36,56.48,false
true,34.86,7.7,47.5,10.04,100.1,true
false,31.44,9.53,6.87,0.48,48.33,false
false,35.64,36.34,15.85,12.13,99.96,true
false,34.74,3.69,14.77,17.93,71.13,
false,30.22,9.22,15.79,16.96,72.18,false
false,22.95,10.78,0.0,16.15,49.88,true
false,15.87,0.0,0.0,10.89,26.77,false
false,27.98,5.82,4.59,27.11,65.5,true
false,45.64,0.0,18.33,9.44,73.41,false
false,30.99,236.18,5.28,7.35,279.79,true
false,172.51,39.38,49.33,6.85,268.08,true
false,0.0,17.46,0.0,7.87,25.33,false
false,7.13,0.0,19.7,5.47,32.29,true
false,25.85,0.0,30.5,13.81,70.15,false
false,27.26,6.8,22.0,0.0,56.06,false
true,0.0,21.5,0.0,13.74,35.24,false
true,37.0,12.17,6.82,12.72,68.71,
false,74.59,28.37,137.26,0.0,240.22,false
false,12.24,18.62,15.53,14.51,60.89,false
false,7.54,30.14,62.38,6.94,107.0,false
false,19.11,28.18,6.43,0.0,53.72,false
false,4.18,4.02,23.17,4.11,35.48,false
true,30.48,3.78,39.01,10.31,83.58,false
false,15.55,23.24,35.39,0.0,74.18,false
false,43.41,6.38,9.64,13.63,73.06,false
false,26.26,5.98,6.74,6.86,45.84,false
true,0.0,17.39,51.28,30.05,98.72,false
false,32.75,13.99,23.21,5.37,75.32,false
false,13.52,10.79,37.58,5.32,67.22,false
false,2.28,18.02,9.47,6.66,36.42,false
true,0.0,0.0,27.72,18.05,45.77,
false,0.0,22.21,26.1,23.73,72.04,true
true,37.09,16.42,11.08,4.11,68.7,
false,31.49,6.75,11.8,5.26,55.3,false
true,67.86,31.84,16.77,11.32,127.79,
false,51.34,228.54,0.0,0.94,280.82,false
false,33.56,15.3,8.21,12.69,69.77,
false,48.49,14.5,45.37,15.06,123.42,false
false,19.26,19.64,14.12,0.0,53.02,false
true,1.03,5.23,15.69,4.51,26.46,false
true,16.91,11.95,0.0,0.0,28.86,false
false,15.53,37.14,12.01,1.22,65.89,false
false,53.68,23.54,16.36,5.59,99.16,false
false,49.61,21.45,0.0,7.71,78.77,false
false,15.97,29.19,3.86,0.0,49.01,false
false,27.03,12.81,22.22,3.24,65.3,false
true,57.59,27.7,22.45,3.02,110.75,true
false,21.4,7.88,9.81,9.0,48.09,false
false,30.45,0.59,29.38,12.13,72.56,false
false,7.96,19.46,16.14,3.43,46.99,false
false,0.0,25.95,0.0,1.48,27.44,false
false,12.4,32.14,18.37,12.64,75.55,
false,91.61,103.21,20.4,3.05,218.27,false
false,3.03,15.94,1.46,14.13,34.56,false
false,17.09,7.59,28.48,11.67,64.83,true
false,29.1,23.98,3.36,1.42,57.86,false
false,1.51,17.99,8.64,7.34,35.47,false
false,24.79,9.82,8.34,17.96,60.91,false
false,56.19,13.76,18.13,2.16,90.24,false
false,42.76,20.15,32.27,2.69,97.87,false
false,104.42,78.91,6.41,4.85,194.59,false
true,16.91,14.39,22.03,1.78,55.12,true
false,13.72,21.38,231.47,75.31,341.88,false
false,14.96,0.08,42.55,0.53,58.12,false
true,29.79,32.13,9.08,13.01,84.02,
false,36.87,13.06,36.36,15.61,101.9,false
false,23.0,4.59,34.26,23.0,84.84,
false,41.39,14.07,38.74,0.0,94.2,false
false,42.14,8.44,11.9,7.97,70.45,false
false,42.57,135.46,24.12,0.0,202.15,
false,1.25,29.45,24.82,9.99,65.51,false
true,36.47,24.23,6.91,18.02,85.63,false
false,164.71,52.7,37.27,0.0,254.68,false
false,38.52,12.89,36.72,10.78,98.91,false
false,0.0,41.15,13.8,13.97,68.92,false
false,0.0,18.57,20.53,0.0,39.1,false
false,45.06,13.97,16.9,0.0,75.93,true
false,8.58,3.71,41.98,11.31,65.59,
false,23.83,7.32,20.47,15.7,67.33,false
true,263.25,19.99,83.89,10.62,377.75,
false,19.36,18.16,0.91,11.31,49.74,true
false,4.55,13.47,0.0,0.0,18.02,false
false,35.86,8.42,31.16,24.56,99.99,false
true,15.3,17.98,28.36,23.28,84.92,false
true,20.05,0.0,23.31,20.04,63.4,false
false,8.15,15.11,27.27,12.24,62.77,false
false,24.65,5.73,42.11,0.44,72.93,false
false,18.43,20.03,0.0,0.82,39.28,false
false,40.08,8.29,5.02,0.83,54.22,false
false,13.98,20.08,22.0,5.21,61.26,false
false,27.0,26.97,24.2,5.54,83.7,true
true,34.38,14.04,10.92,17.4,76.74,
false,37.83,19.12,0.0,9.69,66.65,false
false,57.12,14.31,4.72,9.79,85.94,false
false,9.4,27.86,20.02,9.0,66.27,false
true,188.94,253.48,5.04,14.02,461.48,
false,27.35,6.24,26.01,9.81,69.42,false
false,35.01,0.0,7.45,13.71,56.17,false
true,26.36,10.17,13.81,14.32,64.66,true
false,2.27,0.0,18.9,1.2,22.38,false
false,25.37,22.02,0.0,8.69,56.08,false
false,156.17,106.42,48.68,0.0,311.27,false
true,268.1,82.37,98.66,19.63,468.77,true
true,26.12,18.93,45.05,27.3,117.4,
false,0.0,26.23,3.38,0.0,29.61,true
false,55.04,22.01,5.45,0.0,82.5,false
false,10.04,29.68,16.06,6.13,61.91,false
false,25.27,1.42,22.54,0.0,49.23,false
false,24.64,19.73,9.34,21.63,75.33,false
false,43.55,1.0,39.74,4.91,89.2,
false,95.17,65.6,17.77,1.15,179.69,false
false,11.37,19.53,37.34,0.0,68.24,false
false,51.97,14.81,10.07,5.09,81.94,false
false,2.84,25.99,8.8,0.0,37.63,false
false,81.42,68.44,4.7,0.0,154.57,false
false,142.77,70.73,3.2,13.09,229.8,false
false,70.52,20.4,118.28,8.14,217.33,false
false,42.92,17.07,19.56,5.24,84.78,
false,14.12,23.82,9.62,6.66,54.22,false
false,17.9,10.83,14.28,0.0,43.01,false
false,10.92,7.03,11.36,8.95,38.26,false
false,47.63,94.16,22.59,7.71,172.09,false
false,17.32,20.58,8.14,0.0,46.05,true
true,70.41,18.09,97.75,6.31,192.56,false
false,110.31,55.63,35.91,17.9,219.74,false
false,54.08,21.7,0.0,6.06,81.84,false
false,17.94,10.68,15.53,1.26,45.4,false
true,24.51,5.83,20.92,4.31,55.56,
false,0.0,9.44,11.24,17.1,37.78,false
false,49.35,12.17,33.71,1.35,96.58,false
false,33.86,22.79,12.82,18.51,87.98,false
false,0.0,26.7,12.3,0.0,39.0,false
false,29.58,25.38,197.06,56.89,308.91,false
true,38.06,18.49,16.53,3.37,76.45,false
true,0.0,10.6,21.42,0.0,32.02,
false,34.24,16.85,8.38,8.04,67.52,false
false,2.39,17.92,0.0,15.76,36.07,false
false,48.51,95.66,4.73,11.83,160.73,false
false,0.31,13.24,2.87,14.83,31.25,false
false,14.9,12.78,33.43,11.83,72.93,false
true,14.61,30.63,0.0,12.26,57.5,false
false,0.0,13.28,9.75,13.15,36.18,false
false,112.94,60.99,16.45,12.16,202.54,false
false,39.98,10.08,14.91,29.07,94.04,false
false,2.6,0.49,48.79,10.13,62.01,false
false,104.49,55.92,30.43,8.25,199.08,false
false,13.85,28.78,16.16,3.12,61.91,false
true,21.97,24.86,11.11,10.17,68.12,
false,20.47,20.27,19.0,1.08,60.83,false
false,34.12,4.72,1.36,7.36,47.56,
true,20.76,16.34,29.23,11.9,78.23,false
false,2.29,11.41,23.98,19.83,57.5,false
false,52.69,13.8,10.74,12.95,90.18,
true,32.7,3.19,26.7,0.0,62.6,true
true,50.23,9.68,30.31,9.34,99.57,
true,16.82,10.48,9.71,26.46,63.46,true
true,8.16,24.2,2.04,9.19,43.58,false
false,6.56,12.41,14.82,22.92,56.71,
false,25.61,19.77,8.73,2.7,56.8,false
true,34.38,4.47,0.0,20.17,59.02,
true,27.88,10.89,4.3,7.49,50.56,true
true,4.8,23.25,45.09,18.99,92.13,true
false,3.79,10.09,33.26,1.3,48.44,false
false,13.15,19.41,8.82,19.83,61.22,
false,18.18,3.42,40.23,2.89,64.72,
false,15.65,15.82,0.0,24.45,55.92,false
true,6.74,25.8,13.35,0.0,45.9,
false,29.68,18.05,14.3,2.42,64.46,false
false,92.01,73.4,22.49,10.93,198.83,false
false,41.27,27.3,2.07,10.76,81.41,false
false,42.5,5.18,23.88,9.25,80.81,true
false,32.49,10.3,3.22,14.19,60.2,false
false,30.12,15.66,6.06,2.63,54.47,
false,33.39,170.94,37.31,0.0,241.64,false
false,25.04,12.51,4.08,8.16,49.78,false
true,124.23,72.84,1.63,0.0,198.71,
false,2.98,6.39,6.99,6.57,22.92,false
false,182.12,45.23,8.54,0.0,235.9,false
false,18.33,15.45,25.99,7.08,66.85,false
false,15.37,17.17,20.22,7.22,59.99,false
false,39.14,7.72,22.37,18.26,87.48,true
false,60.19,5.14,6.63,1.86,73.82,false
false,4.39,13.88,0.95,8.14,27.36,
false,14.16,16.72,0.0,11.49,42.36,false
false,22.17,1.45,46.51,5.64,75.76,true
false,23.6,16.57,31.06,9.48,80.71,false
false,1.67,28.16,10.48,8.1,48.41,false
false,26.37,6.79,30.44,13.32,76.91,false
false,56.64,36.01,0.0,9.76,102.41,false
false,19.72,12.33,39.42,0.0,71.47,false
false,7.17,8.92,28.99,3.3,48.39,false
false,11.38,10.07,37.83,10.89,70.16,true
false,167.55,0.0,93.77,7.53,268.85,
false,32.29,31.57,14.87,25.88,104.61,false
false,46.46,21.38,40.13,0.0,107.97,false
false,7.98,39.38,9.65,9.18,66.19,false
false,25.27,23.8,8.7,0.0,57.78,true
false,27.83,8.78,65.23,4.95,106.8,false
false,27.2,39.23,27.51,10.69,104.63,false
false,50.59,5.21,35.63,15.36,106.79,false
false,40.43,6.77,18.42,9.17,74.8,false
false,31.68,19.6,40.96,2.25,94.5,false
true,2.9,33.45,0.0,5.55,41.9,true
true,10.26,0.0,0.0,4.18,14.44,false
false,16.13,5.35,0.0,3.5,24.98,false
false,38.52,3.51,0.0,4.49,46.51,false
false,21.9,31.45,26.63,7.74,87.72,true
false,29.87,9.83,12.84,6.23,58.77,false
true,9.2,23.64,40.96,13.49,87.28,false
true,182.69,20.29,110.23,14.18,327.38,false
false,21.96,16.45,8.56,7.44,54.42,false
false,43.85,19.0,0.0,0.0,62.85,false
false,31.1,20.31,13.15,10.08,74.64,true
false,18.53,1.25,1.66,15.09,36.54,false
false,20.35,12.13,5.13,24.51,62.12,true
false,16.92,34.73,1.37,11.62,64.64,true
false,54.61,16.8,5.5,0.0,76.91,false
true,19.58,16.14,15.98,7.11,58.82,false
false,13.79,0.0,0.0,3.42,17.21,false
false,47.53,54.04,20.8,0.0,122.37,true
false,68.29,67.1,0.71,0.0,136.09,false
false,32.42,11.67,22.97,8.81,75.87,false
false,8.24,10.53,1.01,5.11,24.89,false
false,118.29,14.47,151.8,0.0,284.56,false
false,55.15,24.6,2.68,3.25,85.67,false
false,180.79,15.95,90.76,8.29,295.79,true
false,11.33,13.56,49.41,12.59,86.88,false
false,115.95,84.02,37.91,10.98,248.87,false
false,39.05,12.63,11.64,8.38,71.69,true
false,20.49,15.24,34.3,7.53,77.55,false
false,3.05,7.41,47.8,20.09,78.35,false
false,30.44,27.17,3.69,5.8,67.09,false
false,0.0,24.63,8.9,10.16,43.7,false
false,44.8,4.03,1.27,19.53,69.64,
true,31.68,9.32,11.09,13.14,65.24,true
false,46.38,26.12,2.14,0.01,74.64,false
false,16.53,6.69,34.31,5.51,63.03,false
false,13.92,13.96,0.0,0.0,27.88,false
false,49.97,11.79,8.48,24.53,94.77,false
false,164.07,32.62,74.4,4.17,275.25,false
true,26.79,14.05,31.15,8.5,80.49,false
false,39.72,17.1,0.0,0.0,56.83,false
true,41.31,11.77,11.42,0.0,64.5,true
false,30.31,30.11,0.0,0.0,60.41,false
true,13.09,14.23,15.24,0.0,42.57,false
false,21.37,24.14,12.71,14.21,72.43,false
false,34.0,6.4,25.11,11.3,76.82,false
false,11.33,12.19,17.37,0.0,40.89,false
false,34.48,26.8,48.89,5.38,115.55,true
false,0.0,20.05,22.0,0.9,42.95,true
false,18.37,13.2,43.39,17.84,92.81,false
false,79.66,90.69,6.46,8.72,185.52,false
false,13.41,15.02,29.09,0.0,57.52,false
false,34.78,9.87,22.27,8.97,75.89,false
false,32.18,210.79,18.95,4.37,266.28,true
false,26.04,24.82,8.38,0.17,59.41,false
true,10.48,6.87,36.63,0.44,54.41,false
true,32.45,18.84,29.26,3.74,84.29,
false,29.4,7.91,22.57,15.95,75.83,false
false,95.07,71.59,47.28,15.92,229.86,false
false,48.47,26.47,21.57,3.41,99.92,false
false,25.43,2.76,11.57,28.14,67.89,true
false,79.25,16.5,29.92,125.82,251.49,false
false,12.12,17.26,18.2,19.28,66.85,false
false,33.24,10.53,0.59,2.75,47.1,false
false,38.79,9.73,4.56,2.48,55.56,true
false,114.17,82.18,22.66,6.3,225.32,false
false,37.92,20.88,19.52,11.46,89.79,true
false,43.72,19.37,22.0,0.0,85.09,false
false,55.96,7.81,165.41,6.39,235.57,
false,1.61,17.73,23.99,7.47,50.8,false
false,23.68,2.71,23.67,21.39,71.44,false
false,0.1,12.97,27.32,4.19,44.58,false
false,39.27,16.21,0.0,0.0,55.48,false
false,152.6,0.0,89.9,17.2,259.7,
false,33.67,25.38,27.41,6.72,93.18,false
false,16.25,1.97,6.41,17.68,42.31,
false,19.95,7.28,7.92,0.0,35.15,false
false,46.67,22.5,0.0,2.37,71.54,
false,22.06,18.57,25.7,4.11,70.44,false
false,41.97,16.74,8.08,2.62,69.41,false
false,101.54,82.64,34.22,0.0,218.4,false
false,36.94,18.02,22.0,12.2,89.17,false
true,0.0,18.62,6.57,14.07,39.26,true
false,0.0,2.49,17.56,22.47,42.52,false
true,50.79,17.18,27.01,11.86,106.84,false
true,33.0,17.29,28.92,0.0,79.2,false
false,35.36,7.24,4.43,12.26,59.29,false
false,30.89,18.65,25.56,12.21,87.32,false
false,17.03,0.0,29.86,12.07,58.97,false
true,118.81,89.36,8.1,0.0,216.26,false
false,0.01,4.56,22.0,1.38,27.95,false
true,26.93,16.48,21.84,0.31,65.56,false
false,17.75,13.05,0.0,21.48,52.27,true
false,7.29,23.27,6.44,2.9,39.91,false
false,33.18,0.0,23.21,0.0,56.39,false
false,25.32,11.53,8.88,3.22,48.94,false
false,20.06,15.91,8.88,0.0,44.85,true
false,82.52,26.49,160.9,14.3,284.21,
false,0.0,27.07,15.44,6.94,49.45,true
false,36.59,12.06,0.0,23.69,72.34,false
false,67.61,0.35,11.47,0.0,79.43,false
false,30.41,11.07,19.3,0.0,60.79,true
false,15.76,18.38,29.34,23.75,87.22,false
false,11.59,14.03,21.87,7.28,54.76,false
true,9.95,24.59,10.22,0.0,44.76,
false,2.79,20.26,5.51,11.77,40.33,true
false,36.02,31.09,2.56,19.49,89.16,false
false,22.25,19.39,35.22,13.45,90.31,false
false,0.0,27.61,14.9,0.0,42.51,false
false,10.69,19.39,15.79,4.61,50.48,false
true,22.33,22.66,0.0,12.29,57.28,true
true,151.24,18.55,131.54,2.43,303.76,false
false,20.31,13.95,21.79,12.42,68.48,false
false,9.29,25.57,0.0,3.94,38.8,false
false,35.25,2.28,2.75,0.0,40.27,false
true,107.18,93.29,21.12,11.01,232.6,false
false,8.95,0.0,11.42,8.59,28.95,
false,7.32,15.0,0.0,18.3,40.62,
false,38.9,20.0,19.35,17.82,96.07,false
false,19.87,34.06,7.35,11.31,72.59,false
false,40.73,30.48,10.31,0.0,81.53,true
false,3.6,21.5,0.0,0.0,25.1,false
false,14.72,5.56,19.26,18.1,57.64,false
false,46.46,20.44,24.02,0.72,91.64,false
false,13.58,21.49,20.73,13.89,69.68,false
false,20.71,15.44,14.26,25.73,76.14,false
false,151.51,75.61,46.84,160.13,434.09,
false,12.59,4.66,2.89,1.53,21.67,false
false,26.75,34.32,0.0,8.25,69.33,false
false,5.72,27.74,11.99,7.08,52.53,false
false,40.1,0.0,0.0,3.85,43.95,false
false,110.14,103.89,12.64,20.64,247.31,false
false,82.92,18.24,161.99,37.68,300.84,
true,26.4,23.1,3.49,13.25,66.23,
false,22.33,24.93,0.0,0.0,47.26,false
false,45.92,181.27,20.86,22.24,270.29,false
false,41.94,3.03,19.39,6.48,70.84,false
false,26.03,0.0,13.55,3.45,43.03,true
true,29.82,19.66,21.41,0.0,70.89,false
false,29.82,25.16,0.0,4.3,59.28,true
false,11.24,23.34,25.62,6.7,66.91,true
false,41.38,3.93,20.66,18.54,84.51,
false,31.0,10.04,0.0,15.13,56.17,false
true,4.15,6.59,31.13,5.5,47.37,true
false,0.43,10.36,14.3,14.32,39.41,false
true,46.77,28.49,22.0,8.93,106.18,
true,1.99,6.46,50.0,11.98,70.43,false
true,28.11,25.06,257.94,60.47,371.57,true
false,133.37,97.21,24.89,9.35,264.83,false
false,85.11,77.67,30.0,8.29,201.07,
false,13.41,21.76,21.18,5.56,61.92,true
false,2.07,25.61,39.44,15.86,82.98,false
false,15.77,30.28,21.96,7.82,75.82,false
true,49.0,21.05,162.66,4.71,237.43,true
false,67.1,54.13,0.0,13.56,134.79,false
false,21.27,39.46,28.89,20.61,110.23,false
false,88.26,80.98,35.23,12.33,216.79,true
false,18.92,8.43,24.78,0.0,52.14,false
true,120.97,103.52,7.19,12.86,244.54,true
false,30.75,7.55,43.03,4.02,85.35,false
false,121.63,76.08,12.16,0.0,209.86,false
false,1.01,0.66,17.99,23.5,43.16,false
false,41.63,19.07,39.4,15.58,115.68,false
false,47.89,11.43,25.8,0.14,85.27,false
false,18.83,6.48,41.67,12.34,79.32,false
false,38.88,26.48,41.74,21.09,128.19,false
false,9.95,40.41,47.74,12.01,110.11,false
false,26.07,21.21,19.94,6.09,73.31,false
true,10.94,18.39,0.77,7.93,38.03,false
true,7.26,4.89,16.44,2.06,30.66,
false,160.36,88.15,16.29,0.0,264.79,false
false,2.77,17.52,12.48,1.28,34.06,true
false,15.84,0.0,0.0,5.63,21.47,
false,16.39,20.95,27.01,4.82,69.16,false
false,2.83,21.05,8.27,34.12,66.27,false
true,89.5,10.95,153.41,13.14,266.99,false
false,21.29,22.96,36.0,16.12,96.37,true
false,47.95,8.38,23.62,0.0,79.95,
false,39.29,22.1,25.45,8.41,95.25,true
false,102.51,59.09,36.21,0.0,197.81,true
false,33.38,26.32,8.76,8.69,77.15,false
true,17.81,45.5,2.45,0.01,65.77,false
false,40.19,29.44,0.0,17.88,87.51,false
true,175.01,16.48,80.39,10.16,282.03,false
false,8.82,15.34,35.33,0.0,59.49,false
true,37.98,19.41,17.28,15.51,90.18,
false,32.57,0.0,11.53,6.98,51.08,false
false,11.76,12.32,3.72,10.22,38.02,true
false,24.05,0.0,13.02,17.44,54.51,false
false,35.82,0.0,190.81,37.83,264.46,true
false,20.7,8.64,0.0,17.4,46.74,false
false,42.92,0.0,36.36,13.93,93.21,false
false,43.51,19.72,0.0,9.97,73.19,false
false,57.23,8.94,25.1,1.27,92.54,false
false,33.5,10.54,8.68,20.1,72.83,
false,51.79,22.39,22.47,20.32,116.97,false
false,81.35,3.24,142.2,11.99,238.79,false
false,47.61,14.5,16.74,12.23,91.07,
false,68.66,27.14,139.89,1.84,237.54,
true,95.11,89.89,4.7,15.97,205.67,
false,17.45,9.92,4.45,16.67,48.5,false
false,0.0,4.64,6.52,1.13,12.29,false
false,17.46,16.25,16.69,8.46,58.87,false
false,4.08,16.9,7.82,5.19,34.0,false
false,24.99,17.8,13.49,13.38,69.66,true
false,11.4,0.0,36.87,10.28,58.56,false
false,42.34,16.21,20.23,0.95,79.73,true
false,31.34,0.0,10.95,14.03,56.32,
false,55.17,27.73,5.37,5.71,93.97,false
false,30.03,23.21,18.14,11.18,82.57,false
false,30.48,0.0,18.24,0.55,49.27,
false,22.41,28.11,16.2,7.87,74.59,true
true,33.02,14.07,19.78,0.05,66.92,false
false,13.25,0.0,8.36,18.1,39.7,true
true,4.61,23.93,16.91,4.44,49.89,
