churned,mrr_lost_usd,support_cost_usd,csm_intervention_cost_usd,gross_margin_usd,net_contribution_usd,expansion_90d
true,32.6,0.0,6.15,-8.01,-14.73,
false,0.0,0.0,17.12,20.14,2.71,true
false,0.0,0.0,6.51,18.78,11.9,true
false,0.0,0.0,0.0,69.99,68.42,true
false,0.0,0.0,22.63,23.89,0.82,false
false,0.0,0.0,0.0,17.46,17.07,false
false,0.0,0.0,21.94,21.05,-1.3,true
false,0.0,0.0,19.5,43.18,22.16,true
false,0.0,0.0,8.98,24.36,15.01,false
false,0.0,0.0,26.56,22.88,-4.04,true
false,0.0,0.0,0.0,16.08,15.72,false
false,0.0,0.0,27.75,71.0,42.12,true
false,0.0,0.0,0.65,24.43,23.33,false
false,0.0,0.0,24.22,72.17,46.28,false
false,0.0,0.0,13.0,80.73,65.99,true
false,0.0,0.0,0.0,75.13,73.48,true
false,0.0,0.0,11.57,17.54,5.63,false
false,0.0,0.0,0.0,56.72,55.39,false
false,0.0,0.0,15.45,70.63,54.04,true
false,0.0,0.0,4.83,23.74,18.53,false
false,0.0,0.0,4.25,28.15,23.32,false
false,0.0,8.61,4.65,28.3,13.56,true
false,0.0,0.0,0.0,13.91,13.54,
false,0.0,0.0,1.41,52.71,49.49,true
false,0.0,0.0,8.77,23.78,14.6,false
false,0.0,0.0,1.55,115.86,112.41,false
false,0.0,0.0,0.0,74.89,73.02,true
false,0.0,0.0,18.68,75.5,55.58,true
false,0.0,42.88,40.69,83.13,-6.74,false
false,0.0,0.0,0.0,18.94,18.57,false
false,0.0,0.0,6.03,354.54,342.7,true
false,0.0,0.0,29.45,16.67,-13.17,true
false,0.0,0.0,4.56,349.98,338.06,true
false,0.0,0.0,23.44,75.86,51.13,true
false,0.0,0.0,9.65,22.01,11.91,false
false,0.0,0.0,12.44,84.63,70.47,false
false,0.0,0.0,1.52,37.23,33.88,false
false,0.0,0.0,1.46,20.45,18.66,false
false,0.0,0.0,4.81,73.59,67.51,false
false,0.0,0.0,14.21,262.59,235.79,true
false,0.0,0.0,9.36,6.77,-3.21,true
false,0.0,0.0,5.22,67.25,60.8,true
false,0.0,0.0,15.21,34.91,19.14,false
false,0.0,0.0,34.66,63.55,27.61,
true,30.09,0.0,0.0,-11.35,-11.73,false
false,0.0,0.0,5.44,84.03,76.85,
false,0.0,0.0,6.9,43.54,35.64,false
false,0.0,0.0,0.0,75.71,74.24,true
true,16.21,0.0,0.0,-2.35,-2.62,false
false,0.0,0.0,6.66,324.63,312.51,
false,0.0,0.0,7.82,7.88,-0.2,false
false,0.0,0.0,10.61,110.46,97.93,false
false,0.0,0.0,0.0,19.07,18.65,true
false,0.0,0.0,10.13,18.94,8.42,true
true,500.68,0.0,0.0,-144.31,-150.7,false
false,0.0,0.0,11.28,88.03,75.22,false
false,0.0,0.0,17.56,108.98,89.72,false
false,0.0,0.0,0.0,25.28,24.83,false
false,0.0,0.0,34.29,37.56,2.18,false
false,0.0,0.0,12.55,27.44,14.17,false
false,0.0,0.0,12.6,8.01,-4.95,false
false,0.0,0.0,15.89,215.51,195.32,false
false,0.0,0.0,0.88,30.08,28.7,false
false,0.0,0.0,0.0,22.17,21.72,false
false,0.0,0.0,23.47,19.35,-4.5,true
false,0.0,0.0,3.73,48.6,43.53,false
false,0.0,0.0,2.44,54.05,50.57,true
false,0.0,0.0,5.07,14.64,9.26,false
true,331.94,0.0,32.6,-80.98,-118.5,false
true,30.79,0.0,37.12,-9.94,-47.4,false
false,0.0,0.0,15.25,41.16,24.33,false
false,0.0,0.0,5.77,17.83,11.53,
false,0.0,0.0,27.83,196.33,163.31,false
false,0.0,0.0,0.0,7.94,7.62,
false,0.0,0.0,4.02,11.86,7.45,true
false,0.0,0.0,15.29,70.72,54.07,true
false,0.0,0.0,19.74,65.56,44.3,true
false,0.0,0.0,4.21,120.82,114.15,false
false,0.0,0.0,0.0,258.96,253.44,true
false,0.0,0.0,13.39,29.65,15.77,false
false,0.0,0.0,23.95,164.89,135.66,false
false,0.0,0.0,8.24,14.58,5.93,false
false,0.0,0.0,33.23,151.7,114.58,false
false,0.0,0.0,0.0,54.8,53.39,false
false,0.0,0.0,15.38,44.58,27.67,true
false,0.0,0.0,2.65,9.95,6.99,false
false,0.0,0.0,3.07,13.64,10.3,false
false,0.0,0.0,20.48,359.31,332.69,true
false,0.0,0.0,1.5,382.34,373.89,true
false,0.0,0.0,20.45,352.39,325.42,false
true,262.66,0.0,42.38,-154.69,-201.24,true
false,0.0,17.46,41.94,24.0,-38.13,false
false,0.0,0.0,3.26,387.78,377.35,true
false,0.0,0.0,12.31,19.53,6.64,false
false,0.0,0.0,0.0,300.54,294.82,true
true,412.29,0.0,15.71,-81.3,-102.78,false
false,0.0,0.0,13.93,21.26,6.99,false
false,0.0,0.0,1.43,154.74,149.47,false
false,0.0,0.0,11.65,64.07,49.37,false
false,0.0,0.0,8.8,65.69,55.12,false
false,0.0,0.0,8.78,19.32,10.24,true
false,0.0,0.0,11.83,6.98,-5.25,false
false,0.0,0.0,7.43,270.16,257.2,false
false,0.0,0.0,8.61,18.5,9.43,false
false,0.0,0.0,5.88,61.46,54.48,true
false,0.0,0.0,0.0,18.51,18.05,true
false,0.0,0.0,5.08,15.92,10.44,false
false,0.0,0.0,15.49,8.3,-7.52,false
false,0.0,13.83,16.7,107.67,72.7,false
false,0.0,0.0,6.75,26.52,19.31,false
false,0.0,0.0,11.67,12.36,0.13,true
false,0.0,0.0,30.66,21.88,-10.32,false
false,0.0,0.0,14.66,25.08,9.99,false
false,0.0,0.0,8.34,454.22,437.33,false
false,0.0,0.0,2.25,27.19,24.49,
false,0.0,0.0,11.25,25.63,13.92,false
false,0.0,0.0,14.59,5.46,-9.48,
false,0.0,0.0,43.37,4.68,-38.98,false
false,0.0,0.0,2.78,27.26,24.01,false
false,0.0,0.0,9.86,19.28,9.04,false
false,0.0,0.0,11.31,216.76,201.6,true
false,0.0,0.0,0.0,49.44,47.36,false
true,143.64,0.0,13.33,-58.34,-73.26,false
false,0.0,0.0,8.96,18.94,9.36,false
false,0.0,0.0,0.0,22.96,22.53,true
false,0.0,0.0,18.92,17.58,-1.66,false
false,0.0,0.0,5.86,18.47,12.17,false
false,0.0,0.0,15.87,29.51,12.51,false
false,0.0,7.04,24.06,71.41,38.79,false
false,0.0,0.0,2.9,75.26,70.77,true
false,0.0,0.0,4.37,27.19,22.29,false
false,0.0,0.0,6.71,31.16,23.92,
false,0.0,0.0,17.25,20.48,2.87,false
false,0.0,0.0,17.18,23.04,5.45,false
false,0.0,0.0,0.0,185.3,181.97,true
false,0.0,0.0,0.0,18.97,18.57,true
false,0.0,0.0,73.82,192.04,109.64,false
false,0.0,0.0,0.0,52.39,51.26,true
false,0.0,16.4,16.96,286.37,243.1,false
false,0.0,0.0,0.0,13.2,12.85,false
false,0.0,0.0,7.05,88.37,79.6,false
false,0.0,0.0,6.77,9.94,2.7,false
false,0.0,0.0,2.06,16.2,13.68,true
false,0.0,0.0,3.72,24.35,20.02,false
false,0.0,0.0,6.3,61.0,53.6,false
true,300.78,0.0,59.75,-142.95,-206.59,
false,0.0,0.0,0.0,16.74,16.44,true
true,80.17,0.0,0.0,-25.92,-26.95,
true,399.47,0.0,4.24,-147.26,-155.73,true
false,0.0,0.0,9.27,240.09,226.97,false
false,0.0,0.0,17.36,28.67,10.86,true
false,0.0,0.0,10.9,55.91,43.89,true
false,0.0,0.0,24.07,100.43,74.25,false
false,0.0,0.0,4.33,16.13,11.54,
false,0.0,0.0,9.4,23.52,13.7,false
false,0.0,0.0,35.78,39.03,2.45,false
false,0.0,0.0,0.0,68.58,67.12,false
false,0.0,0.0,0.0,8.13,7.82,true
false,0.0,0.0,6.75,69.43,60.77,false
true,38.62,0.0,15.83,-14.84,-31.11,false
false,0.0,0.0,0.0,17.9,17.56,false
false,0.0,0.0,14.9,27.15,11.8,true
false,0.0,0.0,3.93,15.21,10.85,false
false,0.0,0.0,0.0,265.67,260.36,true
false,0.0,0.0,15.21,122.94,105.82,false
false,0.0,0.0,10.43,417.48,397.74,false
false,0.0,0.0,7.35,12.98,5.4,
false,0.0,0.0,13.75,11.08,-3.0,false
false,0.0,0.0,2.2,28.99,26.32,false
false,0.0,0.0,26.11,58.6,31.36,false
false,0.0,0.0,25.4,32.75,6.12,false
false,0.0,18.77,40.69,110.78,46.23,false
false,0.0,0.0,0.0,260.91,255.37,false
false,0.0,0.0,21.59,95.05,71.36,false
false,0.0,0.0,5.66,16.01,10.03,true
false,0.0,0.0,18.76,15.93,-3.12,false
false,0.0,0.0,34.12,61.4,25.95,true
false,0.0,0.0,9.07,382.21,366.55,true
false,0.0,0.0,2.6,93.96,89.82,false
false,0.0,0.0,0.0,34.87,34.32,false
false,0.0,0.0,1.97,77.48,74.18,false
false,0.0,0.0,14.13,24.89,10.29,true
false,0.0,0.0,0.0,14.53,14.21,
false,0.0,0.0,0.0,75.09,73.49,false
false,0.0,0.0,1.57,13.36,11.37,true
false,0.0,0.0,19.31,21.31,1.65,false
false,0.0,0.0,0.0,20.52,20.17,false
false,0.0,0.0,0.0,19.02,18.55,false
true,391.8,0.0,117.99,-174.8,-299.04,true
false,0.0,0.0,19.78,14.65,-5.38,false
false,0.0,0.0,0.0,16.06,15.69,true
false,0.0,0.0,0.0,49.62,47.45,false
false,0.0,0.0,9.96,26.16,15.7,true
false,0.0,0.0,23.69,25.53,1.3,
false,0.0,0.0,0.94,301.72,294.7,
false,0.0,0.0,18.89,25.34,5.9,false
false,0.0,0.0,0.0,63.46,61.77,true
false,0.0,0.0,4.98,14.69,9.39,true
false,0.0,0.0,3.59,24.28,20.28,false
false,0.0,0.0,3.59,25.75,21.67,false
false,0.0,0.0,36.2,23.93,-12.77,true
false,0.0,0.0,3.29,52.27,47.94,false
false,0.0,0.0,0.0,18.59,18.13,false
false,0.0,0.0,9.5,24.4,14.45,false
false,0.0,0.0,8.05,18.19,9.8,true
false,0.0,0.0,39.72,182.45,137.27,true
false,0.0,0.0,0.0,38.84,37.33,false
false,0.0,0.0,3.43,302.33,292.71,true
false,0.0,0.0,0.0,15.9,15.47,true
true,440.73,0.0,5.62,-264.65,-277.05,
false,0.0,0.0,14.92,24.53,9.23,false
false,0.0,0.0,14.81,21.76,6.47,
false,0.0,0.0,8.14,69.18,59.1,false
false,0.0,0.0,6.94,13.75,6.45,false
false,0.0,0.0,3.82,25.81,21.27,true
false,0.0,0.0,0.0,17.69,17.26,true
false,0.0,0.0,4.97,10.17,4.79,false
true,100.24,0.0,15.31,-42.92,-59.5,false
false,0.0,0.0,16.49,16.77,-0.04,false
false,0.0,0.0,4.04,72.89,67.48,false
false,0.0,0.0,0.0,394.22,386.44,true
false,0.0,0.0,6.34,50.39,42.96,false
false,0.0,0.0,31.52,258.91,220.37,false
false,0.0,0.0,22.5,19.14,-3.74,true
false,0.0,0.0,6.97,21.42,14.08,false
false,0.0,0.0,3.12,17.05,13.52,false
false,0.0,0.0,43.68,287.93,238.76,true
false,0.0,0.0,18.03,13.82,-4.69,false
false,0.0,0.0,10.61,92.61,80.34,
false,0.0,0.0,34.62,17.62,-17.61,true
false,0.0,0.0,3.57,87.48,82.48,false
true,20.6,0.0,34.79,-7.38,-42.39,false
false,0.0,0.0,18.51,69.48,48.11,false
false,0.0,0.0,0.0,168.34,165.35,false
false,0.0,0.0,32.38,32.22,-0.86,false
false,0.0,0.0,3.59,207.69,199.99,true
true,137.94,0.0,7.44,-52.63,-61.69,true
false,0.0,0.0,10.58,10.9,0.02,true
false,0.0,0.0,9.71,12.37,2.45,false
false,0.0,0.0,0.0,32.09,31.52,false
false,0.0,0.0,91.17,186.78,89.84,true
false,0.0,0.0,0.0,100.34,94.29,false
true,319.83,0.0,11.06,-103.32,-119.29,false
false,0.0,0.0,0.0,285.68,280.46,true
false,0.0,0.0,20.25,39.44,17.74,true
true,285.17,0.0,7.75,-134.36,-145.51,
false,0.0,0.0,0.0,10.62,10.33,false
false,0.0,0.0,5.14,86.29,79.76,false
false,0.0,0.0,0.78,91.54,89.21,
false,0.0,0.0,8.58,207.32,195.53,false
false,0.0,0.0,18.57,20.92,2.0,false
false,0.0,0.0,4.05,216.0,205.69,true
false,0.0,0.0,43.35,36.67,-8.83,true
false,0.0,0.0,0.08,14.79,14.39,false
false,0.0,0.0,17.17,103.54,84.55,true
true,65.8,0.0,0.0,-22.3,-23.21,
false,0.0,0.0,17.3,54.86,36.08,
false,0.0,0.0,6.95,79.81,70.85,false
false,0.0,0.0,19.06,116.96,91.52,false
false,0.0,0.0,6.23,24.14,17.47,true
true,132.47,0.0,19.43,-38.15,-59.41,
false,0.0,0.0,9.59,29.07,18.82,true
false,0.0,0.0,11.5,16.52,4.67,true
false,0.0,0.0,3.73,68.59,63.64,true
false,0.0,0.0,24.65,14.84,-10.12,true
false,0.0,0.0,0.54,32.43,30.96,true
false,0.0,0.0,26.15,30.62,2.96,false
false,0.0,0.0,11.8,333.83,316.01,false
false,0.0,0.0,8.78,346.14,330.96,false
false,0.0,0.0,0.47,17.66,16.83,true
false,0.0,0.0,8.12,367.39,352.8,false
false,0.0,0.0,0.0,78.69,77.19,false
false,0.0,0.0,12.77,64.36,50.06,false
false,0.0,0.0,4.06,20.77,16.37,false
false,0.0,0.0,14.76,212.53,192.07,false
false,0.0,0.0,2.42,16.58,13.71,false
false,0.0,0.0,2.26,63.8,59.81,false
false,0.0,0.0,0.39,32.84,31.91,true
false,0.0,0.0,5.8,23.79,17.57,false
false,0.0,0.0,17.62,61.78,42.93,false
false,0.0,0.0,25.86,52.35,25.55,true
false,0.0,0.0,0.0,62.65,61.51,false
false,0.0,0.0,2.8,203.77,196.02,false
false,0.0,0.0,5.72,198.16,184.19,false
false,0.0,0.0,8.1,86.26,76.37,true
false,0.0,0.0,13.25,17.67,4.05,true
false,0.0,0.0,0.0,23.63,23.18,false
false,0.0,0.0,13.36,304.69,284.38,false
false,0.0,0.0,0.0,25.21,24.79,true
false,0.0,0.0,16.84,20.13,2.87,true
false,0.0,0.0,13.89,26.77,12.46,false
false,0.0,0.0,31.31,13.7,-17.93,true
false,0.0,0.0,5.01,309.4,298.02,true
false,0.0,0.0,6.2,352.65,340.06,true
false,0.0,0.0,5.43,294.03,283.19,
false,0.0,0.0,0.0,120.93,118.83,true
false,0.0,0.0,1.57,10.97,9.02,false
false,0.0,0.0,4.1,20.77,16.36,true
false,0.0,0.0,15.84,14.57,-1.59,false
false,0.0,0.0,8.06,31.44,22.86,false
false,0.0,0.0,25.82,64.71,37.89,true
false,0.0,0.0,9.92,55.37,44.04,true
false,0.0,0.0,0.0,166.95,164.21,false
false,0.0,0.0,5.8,9.77,3.67,false
false,0.0,0.0,8.43,15.47,6.72,true
false,0.0,0.0,10.82,15.11,3.98,true
false,0.0,0.0,0.0,42.91,41.3,true
false,0.0,7.55,35.81,21.8,-22.89,true
false,0.0,0.0,0.77,37.04,35.72,true
false,0.0,0.0,0.0,67.46,66.14,
false,0.0,0.0,0.0,6.84,6.58,false
false,0.0,0.0,15.65,184.99,165.79,true
false,0.0,0.0,0.0,18.85,18.4,true
false,0.0,0.0,12.27,99.46,80.63,false
true,36.98,0.0,0.0,-17.8,-18.31,
false,0.0,0.0,18.04,28.57,10.01,false
false,0.0,0.0,0.54,21.09,20.18,false
false,0.0,0.0,17.0,70.79,52.15,false
false,0.0,10.51,79.67,195.34,99.33,true
false,0.0,0.0,11.01,23.38,11.95,
false,0.0,0.0,9.76,14.1,4.02,false
false,0.0,0.0,1.49,18.32,16.52,true
false,0.0,0.0,23.1,66.81,42.6,false
false,0.0,0.0,0.0,312.3,306.62,true
false,0.0,0.0,30.08,81.4,49.88,true
false,0.0,0.0,12.93,181.46,164.56,false
false,0.0,0.0,27.47,20.62,-7.19,true
false,0.0,0.0,4.47,42.27,36.3,false
false,0.0,0.0,0.0,318.87,313.6,false
false,0.0,0.0,1.17,109.33,106.37,false
false,0.0,0.0,8.53,20.36,11.25,false
false,0.0,0.0,5.33,81.57,74.61,true
false,0.0,0.0,31.03,6.8,-24.56,true
false,0.0,0.0,12.62,14.64,1.55,false
false,0.0,0.0,0.0,23.17,22.77,false
false,0.0,11.56,49.2,8.05,-53.13,false
false,0.0,0.0,2.47,116.13,111.05,
false,0.0,0.0,1.04,17.77,16.41,false
false,0.0,11.03,27.38,165.85,123.79,false
false,0.0,0.0,16.06,72.46,55.29,true
false,0.0,0.0,0.0,33.43,31.74,false
false,0.0,0.0,26.9,48.31,19.95,false
false,0.0,0.0,26.41,8.08,-19.12,true
false,0.0,0.0,2.9,33.3,29.49,
true,128.22,0.0,10.94,-36.49,-49.44,false
false,0.0,0.0,13.32,15.12,1.37,true
false,0.0,0.0,0.0,66.51,65.1,false
false,0.0,19.79,45.94,35.32,-31.86,true
true,726.45,0.0,19.73,-344.69,-372.86,false
false,0.0,0.0,6.08,23.43,16.55,false
false,0.0,0.0,0.74,21.85,20.73,true
false,0.0,0.0,10.45,5.09,-5.71,false
false,0.0,0.0,10.13,85.24,73.49,false
false,0.0,0.0,6.11,86.21,78.44,false
false,0.0,0.0,4.76,85.4,79.31,false
false,0.0,0.0,3.56,14.25,10.33,false
false,0.0,0.0,12.88,25.59,12.28,true
false,0.0,0.0,3.55,37.64,32.69,true
false,0.0,0.0,0.0,20.78,20.43,false
true,153.98,0.0,11.04,-74.65,-87.84,false
false,0.0,0.0,0.0,22.48,22.05,false
false,0.0,0.0,12.85,311.53,288.07,true
false,0.0,0.0,0.0,21.46,20.86,true
false,0.0,0.0,0.0,13.7,13.34,true
false,0.0,0.0,8.63,53.86,44.18,false
false,0.0,0.0,14.9,17.63,2.31,false
false,0.0,0.0,8.43,17.8,9.06,true
false,0.0,0.0,16.16,25.06,8.44,false
false,0.0,0.0,3.73,67.49,61.9,
false,0.0,0.0,0.0,8.49,8.18,false
false,0.0,0.0,3.11,21.53,17.95,false
false,0.0,0.0,0.0,52.12,49.63,false
false,0.0,0.0,0.0,79.62,78.04,false
false,0.0,0.0,0.0,336.76,330.6,true
false,0.0,0.0,4.55,14.83,10.01,false
false,0.0,0.0,3.6,24.26,20.22,true
false,0.0,0.0,7.0,322.6,308.07,true
false,0.0,0.0,0.0,12.08,11.79,
false,0.0,0.0,4.23,18.7,14.12,false
false,0.0,0.0,12.93,55.5,41.41,false
true,231.82,0.0,0.0,-114.08,-119.52,true
true,423.82,0.0,4.29,-78.28,-88.57,false
false,0.0,0.0,5.15,15.07,9.38,false
false,0.0,0.0,43.09,20.3,-23.3,false
false,0.0,0.0,2.15,50.33,47.04,false
false,0.0,0.0,14.91,24.64,9.26,false
false,0.0,0.0,37.41,22.72,-15.3,true
false,0.0,0.0,9.36,15.48,5.74,false
false,0.0,0.0,0.0,55.8,54.23,true
false,0.0,11.52,34.21,277.21,226.92,false
false,0.0,0.0,2.83,177.09,169.06,true
false,0.0,0.0,3.78,24.45,20.22,false
false,0.0,0.0,7.79,20.11,11.98,false
false,0.0,0.0,10.28,20.07,9.38,true
false,0.0,0.0,9.41,77.14,66.39,
true,47.43,0.0,5.4,-15.42,-21.32,false
false,0.0,0.0,3.32,245.63,236.14,false
false,0.0,0.0,0.0,20.06,19.65,true
false,0.0,0.0,0.0,17.0,16.61,true
false,0.0,0.0,0.0,20.98,20.55,true
false,0.0,0.0,11.0,39.28,27.23,false
false,0.0,0.0,0.0,15.35,14.97,true
false,0.0,0.0,0.0,73.39,71.84,true
false,0.0,0.0,0.0,16.58,16.28,false
false,0.0,0.0,0.0,168.87,164.62,true
false,0.0,0.0,12.19,11.83,-0.69,true
false,0.0,0.0,15.24,86.91,70.12,false
false,0.0,0.0,0.0,22.72,22.26,true
false,0.0,30.43,48.99,213.44,130.08,false
false,0.0,0.0,5.61,21.04,15.04,false
false,0.0,0.0,26.35,16.29,-10.33,true
false,0.0,0.0,9.64,82.46,71.29,true
false,0.0,0.0,0.0,24.75,24.38,false
false,0.0,0.0,14.69,49.34,33.53,true
false,0.0,0.0,0.0,143.95,140.92,false
false,0.0,0.0,0.0,72.16,70.63,false
false,0.0,0.0,10.29,73.16,61.61,false
false,0.0,20.81,14.62,8.12,-27.59,false
false,0.0,0.0,3.83,240.38,231.84,false
false,0.0,0.0,0.0,16.02,15.52,true
false,0.0,0.0,0.42,58.23,56.42,true
false,0.0,0.0,19.28,19.29,-0.51,false
true,95.55,0.0,9.78,-40.14,-51.42,false
true,22.18,0.0,2.89,-8.91,-12.11,false
false,0.0,0.0,2.72,107.8,103.47,true
false,0.0,0.0,11.06,66.31,53.83,false
false,0.0,0.0,11.28,23.77,12.07,true
false,0.0,0.0,0.0,266.9,259.59,false
false,0.0,0.0,16.88,23.42,6.14,false
false,0.0,0.0,10.93,10.71,-0.59,false
false,0.0,0.0,0.0,15.48,15.16,true
false,0.0,0.0,0.0,24.68,24.26,false
false,0.0,0.0,6.64,239.66,228.08,false
false,0.0,0.0,4.32,108.88,102.75,false
false,0.0,13.01,49.66,14.55,-48.71,false
false,0.0,0.0,0.0,20.75,20.23,false
false,0.0,0.0,6.66,20.57,13.45,false
false,0.0,0.0,37.87,226.99,184.48,true
false,0.0,0.0,0.0,21.14,20.73,true
false,0.0,0.0,2.2,56.92,53.5,false
false,0.0,0.0,6.31,214.39,196.49,true
false,0.0,0.0,0.05,60.72,59.5,true
false,0.0,0.0,17.15,17.25,-0.29,true
false,0.0,0.0,3.02,54.09,49.57,false
false,0.0,0.0,29.19,124.53,88.73,true
false,0.0,0.0,24.06,231.04,202.32,false
true,282.01,0.0,163.4,-170.02,-339.55,
false,0.0,0.0,13.88,12.11,-2.04,true
false,0.0,0.0,5.99,84.34,76.51,false
false,0.0,0.0,0.0,29.44,28.96,false
false,0.0,0.0,4.24,14.81,10.18,false
false,0.0,0.0,16.85,11.32,-6.01,false
false,0.0,9.56,0.0,136.5,122.08,false
false,0.0,0.0,15.8,66.68,46.98,true
false,0.0,0.0,4.33,57.36,51.64,false
false,0.0,0.0,16.11,15.16,-1.5,true
false,0.0,0.0,5.82,43.38,36.66,true
true,24.49,0.0,7.23,-9.85,-17.49,
false,0.0,0.0,0.18,81.3,79.89,false
false,0.0,0.0,11.46,33.08,21.09,false
false,0.0,0.0,3.86,25.59,21.29,
false,0.0,0.0,32.02,176.2,140.18,false
true,36.85,0.0,19.18,-12.62,-32.3,false
true,125.56,0.0,13.68,-64.44,-80.06,false
false,0.0,0.0,0.0,21.63,21.16,false
false,0.0,0.0,0.1,89.32,87.55,false
false,0.0,0.0,15.17,115.85,98.71,false
false,0.0,0.0,5.84,16.06,9.8,false
false,0.0,0.0,25.03,19.98,-5.35,false
false,0.0,0.0,21.68,18.2,-3.84,false
false,0.0,0.0,0.16,18.85,18.35,false
false,0.0,0.0,8.96,119.22,107.93,false
false,0.0,0.0,11.2,20.9,9.36,false
true,175.0,0.0,12.62,-62.63,-77.11,
false,0.0,0.0,5.9,76.13,68.69,
false,0.0,0.0,0.0,16.04,15.67,false
false,0.0,0.0,1.03,26.92,25.48,false
false,0.0,0.0,0.0,23.39,22.99,false
false,0.0,0.0,2.39,8.05,5.41,true
false,0.0,0.0,12.58,61.74,47.85,false
false,0.0,0.0,0.0,57.51,56.51,false
false,0.0,0.0,13.24,17.23,3.58,false
false,0.0,0.0,17.59,29.8,11.71,false
false,0.0,0.0,12.32,16.85,4.2,false
false,0.0,0.0,46.43,82.52,34.47,false
false,0.0,0.0,7.45,160.39,146.38,true
false,0.0,0.0,20.05,18.98,-1.57,false
false,0.0,0.0,5.39,102.06,94.85,false
false,0.0,0.0,0.0,333.42,326.27,true
false,0.0,0.0,8.57,84.92,74.83,
false,0.0,0.0,15.66,20.69,4.56,
false,0.0,0.0,18.11,430.77,405.85,false
false,0.0,0.0,15.32,76.67,59.84,
false,0.0,0.0,10.99,123.27,110.43,false
false,0.0,0.0,12.58,18.9,6.01,false
false,0.0,0.0,8.42,17.3,8.42,true
false,0.0,0.0,0.69,28.26,27.1,true
false,0.0,0.0,16.65,49.14,28.77,true
false,0.0,0.0,0.55,70.88,68.84,false
false,0.0,0.0,7.1,64.09,55.65,false
false,0.0,0.0,1.45,112.31,109.06,false
false,0.0,0.0,23.89,14.37,-9.99,false
false,0.0,0.0,39.29,9.21,-30.47,true
false,0.0,0.0,10.37,13.61,2.75,false
false,0.0,0.0,0.0,11.16,10.91,true
false,0.0,0.0,26.75,73.7,45.33,
false,0.0,0.0,0.0,24.34,23.91,false
false,0.0,0.0,12.03,28.34,15.18,false
false,0.0,0.0,3.55,89.52,84.41,false
false,0.0,0.0,6.55,321.14,308.77,true
false,0.0,0.0,0.0,56.61,55.29,false
false,0.0,0.0,7.7,45.04,35.87,true
false,0.0,0.0,0.0,14.67,14.33,true
false,0.0,0.0,0.48,398.89,392.14,false
false,0.0,0.0,2.31,56.51,53.08,false
false,0.0,0.0,0.0,12.89,12.57,true
false,0.0,0.0,0.95,20.37,19.1,false
false,0.0,0.0,10.99,21.05,9.71,true
false,0.0,0.0,3.22,170.73,161.8,false
false,0.0,18.76,0.0,320.82,296.77,false
false,0.0,0.0,6.08,43.21,35.2,false
false,0.0,0.0,7.68,59.21,50.64,false
false,0.0,0.0,59.05,116.56,52.25,false
false,0.0,0.0,8.98,17.98,8.51,true
false,0.0,0.0,1.11,82.07,79.35,true
false,0.0,0.0,13.35,4.41,-9.18,false
false,0.0,0.0,1.85,131.53,126.72,false
false,0.0,0.0,6.49,19.76,12.88,false
false,0.0,0.0,15.49,25.4,9.51,false
false,0.0,0.0,0.0,64.67,62.94,false
false,0.0,0.0,1.21,22.57,20.72,false
false,0.0,0.0,0.0,42.33,41.44,true
false,0.0,0.0,3.16,58.83,54.51,true
true,142.97,0.0,38.56,-62.16,-102.72,true
false,0.0,0.0,0.0,65.65,64.49,true
false,0.0,0.0,4.66,173.33,163.42,false
false,0.0,0.0,47.45,8.84,-38.96,false
false,0.0,0.0,5.65,51.52,45.07,false
false,0.0,0.0,24.9,174.37,145.53,false
false,0.0,0.0,8.8,19.14,9.84,false
false,0.0,0.0,2.55,86.91,82.44,true
false,0.0,0.0,8.39,11.84,3.2,true
false,0.0,0.0,0.0,11.14,10.77,true
false,0.0,0.0,2.11,290.64,280.72,false
false,0.0,0.0,0.0,58.94,57.35,true
false,0.0,0.0,0.0,50.79,49.69,false
false,0.0,0.0,8.1,24.94,16.47,false
false,0.0,0.0,6.84,76.37,68.24,false
false,0.0,0.0,2.85,116.19,107.92,true
false,0.0,0.0,19.3,77.75,56.3,false
false,0.0,0.0,2.44,13.19,10.39,false
false,0.0,0.0,1.46,15.1,13.27,true
false,0.0,0.0,0.0,75.7,74.3,false
false,0.0,0.0,6.91,21.39,14.08,false
false,0.0,0.0,9.34,76.66,65.73,false
false,0.0,0.0,6.22,11.85,5.19,true
false,0.0,0.0,33.92,20.47,-14.35,true
false,0.0,0.0,0.0,32.06,31.52,
false,0.0,0.0,30.45,45.64,13.83,false
false,0.0,0.0,0.0,395.4,388.2,false
false,0.0,0.0,0.0,95.94,93.95,true
false,0.0,0.0,16.5,59.01,40.75,false
false,0.0,0.0,11.82,23.19,10.99,false
false,0.0,0.0,2.32,16.07,13.29,true
false,0.0,0.0,0.0,19.71,19.38,true
false,0.0,0.0,28.93,9.33,-19.93,
false,0.0,0.0,4.69,22.0,16.88,true
false,0.0,0.0,2.45,25.02,22.16,false
false,0.0,0.0,25.76,102.9,75.44,false
false,0.0,0.0,0.0,291.47,286.32,false
false,0.0,0.0,3.85,16.42,12.2,false
false,0.0,0.0,0.0,177.36,174.23,false
false,0.0,0.0,0.0,16.66,16.19,false
false,0.0,0.0,8.61,332.67,318.12,true
true,19.58,0.0,4.72,-3.13,-8.15,
false,0.0,0.0,0.0,341.36,336.13,true
false,0.0,0.0,18.0,21.11,2.73,false
