signup_date,plan_tier,billing_cycle,seat_count,mrr_usd,discount_pct,acquisition_channel,signup_source_device,industry,company_size_band,account_owner,onboarding_track,trial_used,payment_method,integrations_connected
2025-03-18,pro,monthly,21,139.34,0.15,outbound_sales,desktop,retail,medium,Owner 8,self_serve,false,card,0
2025-10-15,starter,annual,1,23.78,0.1,outbound_sales,desktop,healthcare,medium,Owner 1,self_serve,true,invoice,4
2024-11-13,pro,monthly,23,166.25,0.15,paid,mobile,healthcare,small,Owner 1,self_serve,true,card,2
2024-02-19,pro,monthly,22,179.98,0.05,organic,desktop,finance,small,Owner 1,white_glove,true,invoice,6
2024-03-21,pro,monthly,7,130.1,0.15,organic,desktop,technology,small,Owner 2,white_glove,true,invoice,0
2025-10-15,starter,monthly,1,31.18,0.0,partner,desktop,manufacturing,small,Owner 6,guided,true,card,0
2024-11-28,starter,monthly,4,55.13,0.1,organic,mobile,manufacturing,large,Owner 3,self_serve,false,invoice,1
2025-01-07,starter,monthly,4,51.07,0.1,organic,desktop,manufacturing,small,Owner 5,guided,false,card,0
2024-11-02,starter,annual,3,27.84,0.2,organic,desktop,healthcare,medium,Owner 8,guided,true,card,0
2025-02-12,pro,monthly,15,171.2,0.05,partner,desktop,healthcare,medium,Owner 7,white_glove,true,card,2
2025-12-07,pro,monthly,22,187.44,0.4,paid,desktop,technology,small,Owner 5,guided,true,card,0
2025-12-29,pro,annual,6,106.86,0.15,outbound_sales,desktop,technology,medium,Owner 5,self_serve,true,card,0
2024-01-27,pro,monthly,24,178.23,0.1,partner,desktop,healthcare,medium,Owner 6,self_serve,true,ach,3
2025-01-24,pro,monthly,10,146.78,0.3,organic,desktop,finance,small,Owner 3,guided,true,invoice,0
2024-04-16,starter,monthly,5,48.22,0.3,organic,desktop,retail,medium,Owner 2,self_serve,true,ach,7
2024-02-16,starter,monthly,4,35.08,0.1,paid,desktop,finance,small,Owner 6,guided,false,invoice,1
2024-11-20,enterprise,annual,55,602.91,0.0,partner,mobile,manufacturing,large,Owner 1,self_serve,true,card,6
2025-04-03,starter,monthly,1,28.41,0.0,organic,mobile,finance,small,Owner 3,white_glove,false,card,0
2024-07-27,starter,monthly,1,33.06,0.05,organic,desktop,manufacturing,small,Owner 4,self_serve,false,ach,3
2025-06-13,starter,monthly,3,36.84,0.4,paid,mobile,healthcare,large,Owner 6,self_serve,true,invoice,0
2025-08-10,starter,monthly,5,55.84,0.0,paid,desktop,healthcare,small,Owner 3,guided,false,invoice,1
2025-04-07,enterprise,annual,2,347.69,0.1,partner,desktop,finance,small,Owner 4,guided,false,card,1
2024-03-30,starter,monthly,3,38.01,0.0,partner,mobile,finance,medium,Owner 6,white_glove,true,card,1
2025-09-23,starter,annual,5,47.29,0.0,outbound_sales,mobile,retail,small,Owner 1,self_serve,false,ach,2
2024-04-30,starter,annual,5,44.09,0.15,partner,desktop,retail,medium,Owner 1,white_glove,false,card,2
2025-06-10,enterprise,monthly,37,688.45,0.15,paid,desktop,manufacturing,large,Owner 7,white_glove,true,card,5
2025-10-11,starter,annual,3,46.06,0.0,paid,desktop,healthcare,small,Owner 7,self_serve,true,invoice,0
2024-06-19,starter,annual,3,47.45,0.4,paid,desktop,finance,medium,Owner 2,white_glove,true,ach,0
2024-06-27,pro,annual,3,93.97,0.0,partner,desktop,manufacturing,medium,Owner 7,white_glove,true,card,0
2025-07-08,pro,monthly,20,181.08,0.2,organic,mobile,finance,small,Owner 4,self_serve,false,invoice,4
2025-07-12,starter,monthly,1,31.41,0.1,outbound_sales,mobile,finance,large,Owner 6,white_glove,true,invoice,3
2024-03-27,pro,monthly,17,150.6,0.15,outbound_sales,mobile,healthcare,medium,Owner 7,guided,true,card,0
2025-06-12,starter,monthly,1,34.68,0.15,paid,desktop,technology,small,Owner 6,white_glove,true,card,1
2024-08-18,enterprise,monthly,1,205.02,0.0,paid,mobile,healthcare,small,Owner 3,white_glove,false,invoice,0
2024-09-06,starter,monthly,1,36.64,0.0,organic,desktop,finance,small,Owner 6,white_glove,true,invoice,0
2024-12-26,pro,monthly,7,145.65,0.0,organic,mobile,healthcare,medium,Owner 5,self_serve,false,card,1
2024-06-15,pro,annual,7,90.22,0.15,partner,desktop,retail,medium,Owner 4,white_glove,false,card,3
2024-05-11,starter,monthly,4,33.68,0.1,paid,desktop,finance,medium,Owner 3,guided,true,card,4
2025-10-12,starter,annual,1,23.82,0.1,outbound_sales,desktop,healthcare,medium,Owner 6,white_glove,false,card,0
2025-04-01,pro,annual,16,198.24,0.0,outbound_sales,desktop,healthcare,medium,Owner 8,white_glove,true,card,0
2025-03-26,starter,annual,4,45.29,0.15,organic,desktop,technology,small,Owner 5,guided,false,invoice,3
2024-02-03,starter,monthly,2,42.94,0.1,partner,desktop,healthcare,small,Owner 6,guided,false,card,3
2025-04-02,starter,annual,5,44.86,0.05,paid,desktop,manufacturing,small,Owner 1,white_glove,false,invoice,2
2024-09-13,starter,annual,1,31.0,0.1,paid,desktop,technology,small,Owner 7,white_glove,false,card,2
2024-12-13,enterprise,monthly,21,559.81,0.0,paid,desktop,technology,small,Owner 1,self_serve,true,card,1
2024-09-05,starter,monthly,3,28.19,0.1,organic,desktop,technology,small,Owner 3,white_glove,false,ach,4
2025-02-27,enterprise,monthly,96,727.9,0.15,outbound_sales,desktop,retail,large,Owner 2,white_glove,false,ach,3
2025-06-08,starter,annual,5,46.4,0.0,partner,desktop,retail,medium,Owner 1,self_serve,true,card,3
2025-08-21,starter,monthly,3,23.25,0.1,organic,desktop,healthcare,small,Owner 7,white_glove,true,ach,0
2025-10-17,starter,annual,3,36.39,0.05,partner,desktop,technology,small,Owner 7,white_glove,false,card,1
2024-08-31,starter,monthly,3,41.61,0.3,outbound_sales,desktop,retail,small,Owner 2,guided,true,ach,0
2024-06-02,starter,monthly,3,37.74,0.1,organic,desktop,technology,small,Owner 1,white_glove,true,ach,2
2024-02-29,pro,monthly,13,118.47,0.2,outbound_sales,desktop,technology,small,Owner 6,white_glove,false,card,0
2024-04-06,enterprise,monthly,93,599.59,0.3,partner,mobile,healthcare,small,Owner 4,white_glove,true,ach,1
2025-04-23,pro,monthly,3,94.05,0.3,partner,mobile,healthcare,small,Owner 5,self_serve,true,card,0
2025-09-06,pro,annual,12,127.11,0.0,partner,desktop,healthcare,medium,Owner 7,guided,false,card,4
2024-01-20,starter,monthly,1,23.29,0.4,paid,desktop,retail,large,Owner 8,white_glove,true,invoice,2
2024-01-22,pro,monthly,17,141.95,0.0,outbound_sales,desktop,manufacturing,small,Owner 7,self_serve,false,card,0
2024-11-16,enterprise,annual,42,694.16,0.05,paid,desktop,technology,medium,Owner 3,self_serve,false,card,2
2024-09-29,starter,annual,3,39.7,0.05,partner,mobile,retail,medium,Owner 1,white_glove,true,card,2
2024-09-08,pro,monthly,3,132.8,0.0,partner,desktop,manufacturing,medium,Owner 8,guided,true,card,5
2025-03-05,starter,annual,5,56.9,0.3,paid,mobile,retail,medium,Owner 7,white_glove,false,ach,0
2025-08-18,pro,monthly,7,175.28,0.1,paid,desktop,retail,medium,Owner 5,self_serve,true,card,8
2025-03-21,starter,monthly,3,40.39,0.15,partner,mobile,finance,large,Owner 5,white_glove,false,ach,3
2024-10-11,starter,annual,3,31.82,0.0,outbound_sales,desktop,finance,small,Owner 8,self_serve,true,card,5
2025-10-26,pro,annual,7,130.63,0.05,paid,mobile,finance,small,Owner 3,self_serve,false,ach,0
2024-06-02,starter,monthly,3,47.32,0.05,organic,desktop,technology,medium,Owner 2,white_glove,true,invoice,5
2025-07-27,starter,annual,5,42.06,0.0,partner,desktop,technology,small,Owner 6,white_glove,false,invoice,1
2024-05-27,starter,monthly,2,41.44,0.3,outbound_sales,mobile,finance,small,Owner 1,self_serve,true,card,2
2024-05-29,pro,annual,18,192.25,0.0,paid,desktop,manufacturing,small,Owner 7,self_serve,false,invoice,0
2025-08-19,pro,monthly,12,136.07,0.05,organic,mobile,technology,medium,Owner 6,self_serve,false,card,0
2024-03-16,starter,annual,5,54.73,0.0,partner,desktop,manufacturing,large,Owner 6,white_glove,true,invoice,4
2024-07-13,starter,monthly,2,39.08,0.0,organic,desktop,technology,medium,Owner 5,guided,true,card,3
2024-08-27,starter,annual,2,36.3,0.05,organic,mobile,finance,small,Owner 8,self_serve,false,card,4
2024-07-11,starter,monthly,3,31.36,0.0,paid,desktop,retail,small,Owner 4,guided,false,invoice,3
2025-03-14,starter,annual,4,42.59,0.1,organic,desktop,technology,small,Owner 6,guided,false,card,3
2025-01-28,enterprise,annual,89,671.42,0.0,paid,desktop,retail,small,Owner 2,guided,false,ach,2
2024-10-30,starter,annual,4,40.63,0.2,outbound_sales,desktop,finance,small,Owner 4,self_serve,false,card,1
2025-08-23,pro,monthly,7,114.83,0.2,outbound_sales,desktop,technology,small,Owner 6,self_serve,false,invoice,0
2025-03-06,starter,monthly,2,34.14,0.1,partner,mobile,finance,small,Owner 3,self_serve,true,ach,0
2025-10-23,pro,monthly,13,143.49,0.0,partner,desktop,finance,small,Owner 8,self_serve,false,card,0
2024-06-09,enterprise,monthly,97,731.21,0.1,outbound_sales,mobile,technology,large,Owner 6,white_glove,true,card,6
2025-10-21,starter,monthly,3,39.56,0.2,partner,desktop,manufacturing,small,Owner 2,white_glove,false,card,3
2024-11-12,starter,monthly,4,38.68,0.05,outbound_sales,desktop,technology,small,Owner 7,guided,true,card,3
2024-12-14,enterprise,annual,121,974.83,0.1,paid,mobile,retail,medium,Owner 5,white_glove,true,ach,0
2024-08-19,starter,annual,5,42.78,0.2,outbound_sales,desktop,finance,medium,Owner 1,white_glove,false,card,2
2024-12-31,pro,annual,18,175.0,0.2,paid,mobile,retail,medium,Owner 4,self_serve,false,card,1
2025-08-13,starter,annual,2,39.67,0.3,partner,mobile,retail,small,Owner 2,guided,true,invoice,2
2024-09-05,starter,monthly,1,34.7,0.4,organic,desktop,manufacturing,small,Owner 3,self_serve,true,card,4
2024-04-23,pro,monthly,16,133.55,0.15,outbound_sales,desktop,technology,medium,Owner 2,guided,true,card,3
2024-05-10,starter,annual,1,42.57,0.0,outbound_sales,desktop,technology,large,Owner 5,guided,true,card,4
2024-11-23,starter,monthly,4,44.1,0.3,paid,desktop,manufacturing,medium,Owner 2,self_serve,false,ach,2
2025-04-20,starter,monthly,1,27.19,0.3,partner,desktop,retail,small,Owner 6,self_serve,true,card,0
2025-01-26,starter,monthly,5,43.89,0.2,partner,desktop,technology,medium,Owner 2,self_serve,false,invoice,3
2025-07-02,enterprise,annual,28,563.45,0.05,organic,desktop,technology,small,Owner 7,self_serve,false,card,1
2024-08-01,starter,annual,3,38.38,0.0,partner,desktop,manufacturing,small,Owner 6,white_glove,false,invoice,0
2024-07-20,enterprise,annual,36,431.76,0.05,organic,desktop,technology,small,Owner 6,self_serve,false,invoice,1
2025-12-29,starter,monthly,2,30.66,0.1,outbound_sales,desktop,manufacturing,small,Owner 2,self_serve,false,invoice,3
2025-04-03,enterprise,monthly,38,689.37,0.15,organic,desktop,manufacturing,small,Owner 2,white_glove,false,ach,1
2024-06-27,starter,monthly,3,41.1,0.05,organic,desktop,technology,small,Owner 8,self_serve,true,ach,0
2025-04-01,starter,monthly,4,47.83,0.15,organic,desktop,healthcare,medium,Owner 1,self_serve,false,invoice,1
2025-07-02,pro,monthly,17,138.09,0.15,paid,desktop,manufacturing,small,Owner 8,guided,false,ach,1
2025-02-28,starter,monthly,5,52.43,0.05,partner,mobile,retail,medium,Owner 7,white_glove,true,ach,0
2025-08-08,starter,annual,3,42.16,0.0,outbound_sales,mobile,finance,medium,Owner 1,white_glove,true,ach,0
2025-11-27,starter,monthly,1,28.96,0.0,outbound_sales,mobile,manufacturing,medium,Owner 5,self_serve,true,card,3
2024-04-03,enterprise,monthly,62,734.19,0.2,organic,desktop,technology,small,Owner 7,self_serve,true,ach,4
2024-08-03,enterprise,annual,37,385.47,0.05,outbound_sales,mobile,healthcare,small,Owner 5,guided,false,ach,2
2025-07-14,pro,monthly,24,186.64,0.05,partner,desktop,technology,medium,Owner 4,self_serve,false,card,2
2024-07-29,pro,monthly,18,201.53,0.2,paid,mobile,finance,medium,Owner 6,self_serve,true,ach,2
2024-10-02,pro,annual,18,180.02,0.0,organic,desktop,finance,medium,Owner 4,guided,false,card,5
2025-10-03,pro,annual,14,163.68,0.4,organic,desktop,finance,small,Owner 7,self_serve,true,card,0
2025-01-02,pro,annual,8,126.26,0.0,outbound_sales,desktop,manufacturing,small,Owner 3,self_serve,false,card,0
2025-03-22,pro,annual,20,141.61,0.1,paid,desktop,finance,medium,Owner 8,white_glove,true,card,0
2024-03-09,starter,annual,4,49.82,0.2,outbound_sales,desktop,technology,medium,Owner 8,guided,true,card,2
2025-07-18,starter,monthly,4,32.16,0.1,partner,desktop,technology,small,Owner 6,white_glove,false,card,4
2024-08-23,enterprise,monthly,15,508.87,0.05,paid,desktop,healthcare,large,Owner 4,guided,false,card,0
2024-09-07,starter,monthly,4,42.74,0.05,partner,desktop,manufacturing,small,Owner 1,guided,false,card,1
2025-08-10,starter,monthly,4,34.87,0.15,outbound_sales,mobile,manufacturing,medium,Owner 2,self_serve,true,ach,4
2024-07-09,pro,annual,15,186.19,0.3,organic,desktop,technology,medium,Owner 3,self_serve,true,card,1
2024-08-15,starter,annual,1,31.49,0.2,partner,mobile,healthcare,small,Owner 6,white_glove,true,invoice,3
2024-08-11,starter,annual,2,36.6,0.0,paid,desktop,retail,medium,Owner 1,guided,true,ach,4
2025-09-22,starter,monthly,4,38.97,0.4,outbound_sales,desktop,finance,large,Owner 3,white_glove,true,invoice,4
2025-05-11,enterprise,annual,39,663.42,0.1,paid,mobile,finance,small,Owner 3,white_glove,false,card,3
2025-12-07,pro,monthly,3,135.67,0.15,partner,desktop,technology,medium,Owner 1,guided,false,invoice,2
2024-05-30,starter,monthly,5,55.65,0.05,paid,desktop,finance,large,Owner 2,white_glove,false,card,1
2025-10-29,starter,monthly,1,30.5,0.15,organic,desktop,technology,small,Owner 5,guided,false,invoice,0
2025-12-30,starter,annual,3,34.26,0.0,partner,mobile,manufacturing,small,Owner 3,white_glove,true,ach,0
2025-10-06,enterprise,monthly,56,538.36,0.0,partner,desktop,manufacturing,large,Owner 5,white_glove,false,invoice,3
2025-01-07,starter,monthly,1,26.1,0.4,partner,mobile,technology,small,Owner 5,white_glove,true,ach,4
2025-04-15,starter,annual,5,42.16,0.1,partner,desktop,technology,small,Owner 2,self_serve,true,invoice,1
2024-06-23,pro,monthly,4,80.4,0.05,partner,desktop,retail,small,Owner 5,self_serve,false,card,1
2024-02-06,starter,annual,4,35.88,0.3,outbound_sales,desktop,healthcare,small,Owner 8,guided,false,ach,3
2024-09-24,pro,monthly,13,148.07,0.1,partner,desktop,healthcare,small,Owner 2,white_glove,false,invoice,1
2025-11-02,starter,annual,1,27.12,0.1,organic,desktop,healthcare,small,Owner 5,guided,false,invoice,2
2024-11-16,enterprise,monthly,47,569.79,0.1,partner,desktop,manufacturing,large,Owner 2,white_glove,false,card,4
2025-12-04,starter,monthly,3,32.73,0.05,partner,desktop,healthcare,medium,Owner 3,white_glove,true,ach,1
2024-07-02,starter,annual,3,40.31,0.3,organic,mobile,technology,medium,Owner 4,guided,true,ach,0
2024-02-07,starter,monthly,4,43.2,0.05,paid,mobile,finance,medium,Owner 3,white_glove,true,card,2
2025-03-03,starter,monthly,5,46.05,0.15,organic,desktop,technology,large,Owner 2,white_glove,true,invoice,1
2025-01-12,enterprise,annual,37,400.08,0.1,paid,desktop,finance,small,Owner 6,white_glove,false,invoice,4
2024-10-16,starter,annual,3,57.16,0.05,paid,desktop,manufacturing,small,Owner 6,self_serve,false,card,1
2025-09-11,pro,monthly,14,172.39,0.0,organic,mobile,finance,small,Owner 5,self_serve,false,card,1
2024-03-02,starter,annual,1,31.08,0.1,paid,desktop,manufacturing,medium,Owner 3,self_serve,true,invoice,2
2025-05-21,pro,monthly,9,115.92,0.05,organic,desktop,retail,medium,Owner 3,white_glove,true,invoice,3
2025-08-10,pro,annual,22,135.97,0.3,organic,desktop,finance,small,Owner 1,guided,false,invoice,2
2025-07-10,pro,monthly,18,186.21,0.15,outbound_sales,desktop,retail,medium,Owner 5,self_serve,false,card,1
2025-05-27,starter,annual,3,41.92,0.2,paid,desktop,technology,medium,Owner 8,white_glove,true,card,4
2024-09-23,starter,annual,2,46.03,0.2,outbound_sales,desktop,technology,small,Owner 5,self_serve,false,ach,1
2025-06-15,starter,annual,2,36.66,0.15,organic,desktop,retail,small,Owner 4,white_glove,true,invoice,0
2024-05-03,starter,monthly,5,62.81,0.15,paid,desktop,manufacturing,small,Owner 8,self_serve,true,invoice,0
2024-04-08,pro,annual,8,156.33,0.15,paid,desktop,manufacturing,medium,Owner 3,self_serve,true,invoice,3
2024-03-07,starter,monthly,2,36.5,0.1,organic,desktop,finance,small,Owner 2,self_serve,true,invoice,4
2025-11-21,starter,monthly,3,41.14,0.3,paid,desktop,technology,small,Owner 4,self_serve,true,card,1
2025-03-17,starter,monthly,2,27.77,0.05,paid,desktop,manufacturing,medium,Owner 7,white_glove,true,invoice,3
2025-03-19,starter,monthly,4,32.13,0.0,partner,mobile,manufacturing,small,Owner 7,guided,false,ach,1
2025-07-04,starter,monthly,1,28.4,0.15,organic,desktop,healthcare,medium,Owner 6,white_glove,false,invoice,0
2025-04-17,starter,annual,2,31.2,0.05,paid,desktop,manufacturing,medium,Owner 6,self_serve,true,card,3
2025-05-17,enterprise,monthly,32,482.75,0.05,outbound_sales,desktop,technology,medium,Owner 7,self_serve,true,card,1
2025-04-27,starter,monthly,5,39.56,0.15,partner,desktop,technology,medium,Owner 6,self_serve,true,card,0
2025-05-26,starter,monthly,3,47.39,0.4,paid,mobile,healthcare,medium,Owner 4,guided,true,invoice,0
2025-12-06,enterprise,monthly,41,488.47,0.15,organic,desktop,retail,large,Owner 5,white_glove,true,card,1
2024-04-11,enterprise,monthly,120,805.09,0.05,organic,desktop,finance,medium,Owner 2,self_serve,true,card,3
2024-08-29,enterprise,monthly,70,801.05,0.1,paid,desktop,manufacturing,large,Owner 2,white_glove,true,card,2
2025-04-21,enterprise,annual,1,341.05,0.4,organic,desktop,retail,small,Owner 7,guided,true,ach,3
2024-04-27,starter,annual,1,31.44,0.1,organic,desktop,healthcare,small,Owner 6,white_glove,false,ach,2
2024-12-11,starter,monthly,4,46.62,0.0,outbound_sales,desktop,manufacturing,medium,Owner 1,guided,true,card,3
2025-07-30,pro,monthly,12,127.34,0.05,organic,desktop,finance,small,Owner 3,self_serve,false,card,2
2024-11-09,pro,monthly,22,160.86,0.1,organic,desktop,technology,small,Owner 1,self_serve,true,invoice,0
2024-02-13,pro,monthly,19,137.75,0.3,organic,desktop,healthcare,small,Owner 3,guided,true,card,0
2025-06-11,starter,annual,3,41.12,0.05,partner,desktop,technology,large,Owner 3,white_glove,true,invoice,0
2024-06-04,starter,monthly,4,34.01,0.05,organic,desktop,healthcare,small,Owner 7,self_serve,false,invoice,2
2025-08-25,enterprise,annual,55,607.86,0.05,outbound_sales,desktop,technology,medium,Owner 3,white_glove,true,card,2
2025-11-10,starter,monthly,4,45.05,0.3,organic,desktop,technology,small,Owner 1,self_serve,false,card,1
2025-10-29,starter,annual,4,44.7,0.05,paid,mobile,manufacturing,small,Owner 5,white_glove,false,card,0
2025-05-07,starter,annual,2,28.7,0.1,organic,desktop,finance,medium,Owner 5,white_glove,true,invoice,2
2025-09-15,starter,monthly,4,47.24,0.3,paid,mobile,manufacturing,medium,Owner 7,white_glove,true,ach,2
2025-05-03,starter,monthly,2,41.55,0.1,partner,desktop,retail,medium,Owner 4,guided,false,card,0
2025-11-05,starter,annual,4,44.05,0.1,outbound_sales,mobile,retail,medium,Owner 8,white_glove,true,ach,0
2024-04-03,pro,monthly,10,115.17,0.1,partner,mobile,technology,medium,Owner 5,white_glove,false,invoice,1
2025-11-23,starter,monthly,3,41.87,0.1,partner,desktop,finance,medium,Owner 7,guided,true,ach,2
2025-06-29,pro,annual,23,185.46,0.15,partner,mobile,finance,small,Owner 7,self_serve,true,card,5
2024-09-18,pro,monthly,12,135.97,0.1,partner,desktop,manufacturing,medium,Owner 6,white_glove,false,invoice,4
2025-09-03,pro,annual,11,147.85,0.1,outbound_sales,desktop,technology,small,Owner 5,self_serve,false,ach,2
2024-04-13,starter,monthly,5,45.71,0.3,outbound_sales,desktop,finance,small,Owner 8,white_glove,false,card,1
